date,CMCSA,XLY
1/4/2010,8.484993,30
1/5/2010,8.3699955,30.11
1/6/2010,8.309998,30.15
1/7/2010,8.484993,30.4
1/8/2010,8.4599995,30.39
1/11/2010,8.404999,30.33
1/12/2010,8.2549975,29.94
1/13/2010,8.384995,30.28
1/14/2010,8.3349995,30.28
1/15/2010,8.314995,29.98
1/19/2010,8.404999,30.38
1/20/2010,8.259995,29.97
1/21/2010,8,29.59
1/22/2010,7.925,29.02
1/25/2010,8.0049975,29.17
1/26/2010,7.85,29.21
1/27/2010,7.925,29.26
1/28/2010,7.81,29.09
1/29/2010,7.915,28.91
2/1/2010,7.97,29.28
2/2/2010,8.144997,29.69
2/3/2010,7.985,29.71
2/4/2010,7.76,28.85
2/5/2010,7.71,28.77
2/8/2010,7.605,28.59
2/9/2010,7.695,29.03
2/10/2010,7.655,28.91
2/11/2010,7.665,29.25
2/12/2010,7.67,29.25
2/16/2010,7.835,29.72
2/17/2010,7.83,29.96
2/18/2010,7.865,30.15
2/19/2010,8,30.22
2/22/2010,8.094994,30.21
2/23/2010,8.07,30.03
2/24/2010,8.2099995,30.42
2/25/2010,8.07,30.47
2/26/2010,8.219994,30.52
3/1/2010,8.4149935,31
3/2/2010,8.399994,30.84
3/3/2010,8.479996,30.93
3/4/2010,8.5849995,31.21
3/5/2010,8.7149965,31.79
3/8/2010,8.779999,31.87
3/9/2010,8.7549975,31.82
3/10/2010,8.7649995,31.89
3/11/2010,8.7849965,32.12
3/12/2010,8.7099995,32.21
3/15/2010,8.7649995,32.17
3/16/2010,8.7449955,32.41
3/17/2010,8.7899935,32.57
3/18/2010,8.8349995,32.56
3/19/2010,8.7649995,32.4
3/22/2010,8.8899995,32.74
3/23/2010,9.0449985,32.87
3/24/2010,9.0899965,32.74
3/25/2010,9.219994,32.93
3/26/2010,9.1699985,33.06
3/29/2010,9.25,33.11
3/30/2010,9.3699955,33.08
3/31/2010,9.4149935,32.84
4/1/2010,9.429993,33.07
4/5/2010,9.4099965,33.47
4/6/2010,9.3799975,33.52
4/7/2010,9.144997,33.4
4/8/2010,9.2149965,33.72
4/9/2010,9.25,33.97
4/12/2010,9.314995,33.97
4/13/2010,9.3349995,34.15
4/14/2010,9.4649965,34.68
4/15/2010,9.429993,34.83
4/16/2010,9.1599965,34.37
4/19/2010,9.2899935,34.43
4/20/2010,9.269997,34.85
4/21/2010,9.2649995,35.01
4/22/2010,9.399994,35.64
4/23/2010,9.479996,35.67
4/26/2010,9.5399935,35.95
4/27/2010,9.229996,34.91
4/28/2010,9.404999,34.79
4/29/2010,10,35.56
4/30/2010,9.884995,34.82
5/3/2010,10.195,35.52
5/4/2010,9.934998,34.4825
5/5/2010,9.8699955,33.99
5/6/2010,9.2549975,32.78
5/7/2010,9.179993,32.18
5/10/2010,9.0149995,33.86
5/11/2010,9.0399935,33.85
5/12/2010,9.0899965,34.34
5/13/2010,8.8799975,33.57
5/14/2010,8.7999955,33.01
5/17/2010,9.0499955,33.26
5/18/2010,8.846245,32.64
5/19/2010,8.7899935,32.44
5/20/2010,8.3937455,31.18
5/21/2010,8.5149995,31.73
5/24/2010,8.384995,31.51
5/25/2010,8.8349995,31.83
5/26/2010,8.859993,31.73
5/27/2010,9.1649935,32.87
5/28/2010,9.0449985,32.37
6/1/2010,9.009995,31.88
6/2/2010,9.189995,32.68
6/3/2010,9.199997,32.79
6/4/2010,8.894997,31.52
6/7/2010,8.679993,30.92
6/8/2010,8.7149965,31.18
6/9/2010,8.707497,31.22
6/10/2010,9.0349965,32.28
6/11/2010,9.094994,32.25
6/14/2010,9.074997,32.34
6/15/2010,9.324997,33.11
6/16/2010,9.195,32.88
6/17/2010,9.2899935,32.68
6/18/2010,9.2549975,32.47
6/21/2010,9.1749955,32.21
6/22/2010,9.1199955,31.49
6/23/2010,9.0899965,31.47
6/24/2010,8.9099965,30.72
6/25/2010,8.8349995,30.81
6/28/2010,9.054993,30.58
6/29/2010,8.8399965,29.49
6/30/2010,8.684998,29.13
7/1/2010,8.8699955,29.37
7/2/2010,8.729996,29.04
7/6/2010,8.899994,29.04
7/7/2010,8.9199985,29.86
7/8/2010,8.9199985,30.12
7/9/2010,9.0349965,30.41
7/12/2010,9.2549975,30.45
7/13/2010,9.509995,31.21
7/14/2010,9.489998,31.01
7/15/2010,9.654999,31.11
7/16/2010,9.269997,30.02
7/19/2010,9.5049975,30.31
7/20/2010,9.429993,30.74
7/21/2010,9.1749955,30.19
7/22/2010,9.4099965,31.1
7/23/2010,9.6599965,31.55
7/26/2010,9.734993,32.02
7/27/2010,9.6649935,31.61
7/28/2010,9.779999,31.39
7/29/2010,9.564995,31.23
7/30/2010,9.734993,31.44
8/2/2010,9.739998,32.11
8/3/2010,9.604996,31.62
8/4/2010,9.614998,32.15
8/5/2010,9.469994,32.25
8/6/2010,9.32,32.03
8/9/2010,9.364998,32.34
8/10/2010,9.304993,32.06
8/11/2010,9.0049975,31.22
8/12/2010,9.0849995,31.1
8/13/2010,8.934998,30.75
8/16/2010,8.875,30.74
8/17/2010,8.8799975,31.24
8/18/2010,9.054993,31.53
8/19/2010,8.9199985,30.92
8/20/2010,8.904999,30.9
8/23/2010,8.7249985,30.62
8/24/2010,8.5049975,30.1
8/25/2010,8.666245,30.41
8/26/2010,8.5149995,30.2
8/27/2010,8.625,30.69
8/30/2010,8.5,30.15
8/31/2010,8.547493,30.19
9/1/2010,8.9697495,31.23
9/2/2010,9.0399935,31.81
9/3/2010,9.104996,32.28
9/7/2010,8.899994,31.76
9/8/2010,8.9599995,31.99
9/9/2010,8.989998,32.02
9/10/2010,9.199997,32.29
9/13/2010,9.210999,32.68
9/14/2010,8.894997,32.71
9/15/2010,9.0174945,32.77
9/16/2010,8.7849965,32.77
9/17/2010,8.82,32.75
9/20/2010,9.0499955,33.38
9/21/2010,9.0662465,33.24
9/22/2010,8.9749985,33.02
9/23/2010,8.9599995,32.85
9/24/2010,9.2849965,33.7
9/27/2010,9.154999,33.48
9/28/2010,9.167496,33.74
9/29/2010,9.074997,33.5
9/30/2010,9.0399935,33.41
10/1/2010,8.907494,33.45
10/4/2010,8.8299945,33.38
10/5/2010,9.0362475,34.08
10/6/2010,8.8799975,33.85
10/7/2010,8.945,34.01
10/8/2010,8.9949955,34.36
10/11/2010,9.009995,34.37
10/12/2010,9.009995,34.45
10/13/2010,9.07,34.5
10/14/2010,9.189995,34.46
10/15/2010,9.4724965,34.71
10/18/2010,9.5049975,34.76
10/19/2010,9.554993,34.13
10/20/2010,9.689995,34.57
10/21/2010,9.752495,34.77
10/22/2010,9.729996,34.96
10/25/2010,9.884995,35.18
10/26/2010,9.82,35.33
10/27/2010,10.134995,35.11
10/28/2010,10.429993,35.27
10/29/2010,10.3127445,35.26
11/1/2010,10.25,35.19
11/2/2010,10.3405,35.59
11/3/2010,10.3349995,35.77
11/4/2010,10.529999,36.33
11/5/2010,10.519997,36.51
11/8/2010,10.453743,36.45
11/9/2010,10.384995,36.12
11/10/2010,10.364998,36.44
11/11/2010,10.3399965,36.39
11/12/2010,10.2149965,36.01
11/15/2010,10.294495,35.94
11/16/2010,10.1299975,35.45
11/17/2010,10.195,35.76
11/18/2010,10.2849965,36.07
11/19/2010,10.279999,36.24
11/22/2010,10.199997,36.41
11/23/2010,10.074997,35.87
11/24/2010,10.189995,36.61
11/26/2010,10.114998,36.31
11/29/2010,10.104996,36.23
11/30/2010,10.0174945,36.15
12/1/2010,10.4149935,36.92
12/2/2010,10.359993,37.4
12/3/2010,10.354996,37.42
12/6/2010,10.300995,37.46
12/7/2010,10.394997,37.48
12/8/2010,10.394997,37.38
12/9/2010,10.423996,37.43
12/10/2010,10.654999,37.56
12/13/2010,10.6599965,37.38
12/14/2010,10.9949955,37.37
12/15/2010,10.804993,37.25
12/16/2010,10.824997,37.52
12/17/2010,10.7099995,37.36
12/20/2010,10.9649965,37.58
12/21/2010,11.125,37.74
12/22/2010,11.0999985,37.79
12/23/2010,11.0899965,37.63
12/27/2010,11.0499955,37.52
12/28/2010,11.0399935,37.44
12/29/2010,10.9749985,37.56
12/30/2010,11.0399935,37.49
12/31/2010,10.984993,37.41
1/3/2011,11.184998,37.85
1/4/2011,11.221245,37.64
1/5/2011,11.3699955,37.95
1/6/2011,11.379494,37.72
1/7/2011,11.3487475,37.7
1/10/2011,11.3587495,37.67
1/11/2011,11.2999955,37.66
1/12/2011,11.2654955,37.75
1/13/2011,11.269997,37.69
1/14/2011,11.359993,37.92
1/18/2011,11.3899995,38.03
1/19/2011,11.5499955,37.65
1/20/2011,11.6299975,37.73
1/21/2011,11.765244,37.82
1/24/2011,11.7999955,37.97
1/25/2011,11.6699985,37.99
1/26/2011,11.6599965,38.05
1/27/2011,11.654999,38.35
1/28/2011,11.4199985,37.1
1/31/2011,11.375,37.18
2/1/2011,11.699997,37.62
2/2/2011,11.5349965,37.51
2/3/2011,11.604996,37.95
2/4/2011,11.6354985,38.21
2/7/2011,11.769997,38.412
2/8/2011,11.8299945,38.87
2/9/2011,11.7649995,39.13
2/10/2011,11.8899995,39.18
2/11/2011,11.998749,39.58
2/14/2011,11.934998,39.42
2/15/2011,12.0799945,39.47
2/16/2011,12.564995,39.79
2/17/2011,12.609993,39.8
2/18/2011,12.8349995,40.01
2/22/2011,12.564995,39.05
2/23/2011,12.439995,38.48
2/24/2011,12.469994,38.71
2/25/2011,12.6299975,39.1125
2/28/2011,12.8799975,39.41
3/1/2011,12.6399995,38.66
3/2/2011,12.5349965,38.81
3/3/2011,12.884995,39.5
3/4/2011,12.774994,39.21
3/7/2011,12.7099995,38.82
3/8/2011,12.779999,39.13
3/9/2011,12.655495,39.22
3/10/2011,12.359993,38.77
3/11/2011,12.4749985,39.01
3/14/2011,12.2449955,38.53
3/15/2011,12.0799945,38.21
3/16/2011,11.719994,37.56
3/17/2011,12.0374985,37.73
3/18/2011,11.929993,37.58
3/21/2011,12.0849995,38.16
3/22/2011,12.029999,37.86
3/23/2011,12.0499955,38.19
3/24/2011,12.3662495,38.75
3/25/2011,12.509995,38.82
3/28/2011,12.2149965,38.4175
3/29/2011,12.259995,38.77
3/30/2011,12.3487475,39.19
3/31/2011,12.359993,39.05
4/1/2011,12.604996,39.3
4/4/2011,12.6299975,39.39
4/5/2011,12.5799945,39.52
4/6/2011,12.4149935,39.45
4/7/2011,12.32,39.29
4/8/2011,12.3399965,39.06
4/11/2011,12.274994,39.07
4/12/2011,12.154999,39.02
4/13/2011,12.0999985,39.15
4/14/2011,12.125,39.06
4/15/2011,12.2449955,39.25
4/18/2011,11.979996,38.9
4/19/2011,12.144997,38.99
4/20/2011,12.434998,39.69
4/21/2011,12.6699985,39.91
