date,ADI,XSD
1/4/2010,31.67,23.9749985
1/5/2010,31.62,24.024994
1/6/2010,31.56,24.0349965
1/7/2010,31.31,23.809998
1/8/2010,31.49,24.1299975
1/11/2010,31.31,23.9649965
1/12/2010,30.01,23.1699985
1/13/2010,30,23.439995
1/14/2010,29.97,23.32
1/15/2010,28.96,22.6199955
1/19/2010,29.47,22.9249955
1/20/2010,28.93,23.0849995
1/21/2010,29.06,23.104996
1/22/2010,27.76,22.1199955
1/25/2010,28.01,22.3399965
1/26/2010,27.6,22.184998
1/27/2010,27.7,22.484993
1/28/2010,27.15,21.7999955
1/29/2010,26.96,21.0349965
2/1/2010,27.52,21.809998
2/2/2010,27.78,22.104996
2/3/2010,27.65,22.2149965
2/4/2010,26.5,21.154999
2/5/2010,26.9,21.4949955
2/8/2010,26.8,21.4599995
2/9/2010,27.12,21.6649935
2/10/2010,27.05,21.7949985
2/11/2010,27.67,22.259995
2/12/2010,27.99,22.4149935
2/16/2010,28.6,22.9249955
2/17/2010,28.38,22.9549945
2/18/2010,29.57,23.109993
2/19/2010,29.75,23.2449955
2/22/2010,29.89,23.2249985
2/23/2010,29.15,22.6599965
2/24/2010,29.49,23.054993
2/25/2010,29.63,22.934998
2/26/2010,29.24,22.9649965
3/1/2010,29.82,23.509995
3/2/2010,29.62,23.5849995
3/3/2010,29.19,23.429993
3/4/2010,29.07,23.519997
3/5/2010,29.5,23.7649995
3/8/2010,29.52,23.7249985
3/9/2010,29.25,23.699997
3/10/2010,30.08,24.109993
3/11/2010,29.17,23.8349995
3/12/2010,28.98,23.814995
3/15/2010,28.92,23.609993
3/16/2010,30.01,24.2149965
3/17/2010,30.43,24.649994
3/18/2010,30.16,24.3699955
3/19/2010,29.75,23.9649965
3/22/2010,30.07,24.404999
3/23/2010,30.43,24.7999955
3/24/2010,29.06,24.1199955
3/25/2010,28.94,24.029999
3/26/2010,28.49,23.9199985
3/29/2010,28.82,24.074997
3/30/2010,29.01,24.195
3/31/2010,28.82,23.989998
4/1/2010,28.82,23.9549945
4/5/2010,29.45,24.6949925
4/6/2010,29.29,24.524994
4/7/2010,29.46,24.689995
4/8/2010,28.99,24.314995
4/9/2010,29.11,24.644997
4/12/2010,29.55,24.844994
4/13/2010,29.78,25.0449985
4/14/2010,31.35,26.109993
4/15/2010,31.35,26.259995
4/16/2010,30.58,25.7949985
4/19/2010,30.41,25.484993
4/20/2010,30.75,25.899994
4/21/2010,30.29,25.5999985
4/22/2010,30.42,25.739998
4/23/2010,30.67,25.7449955
4/26/2010,31.13,25.939995
4/27/2010,30.04,25.054993
4/28/2010,30.25,25.25
4/29/2010,30.85,25.574997
4/30/2010,29.93,24.4649965
5/3/2010,30.09,24.929993
5/4/2010,29.4,24.0349965
5/5/2010,29.24,23.7949985
5/6/2010,28.08,22.969994
5/7/2010,27.74,22.695
5/10/2010,29.18,23.854996
5/11/2010,28.86,23.644997
5/12/2010,29.36,24.344994
5/13/2010,28.58,23.792496
5/14/2010,27.78,23.114998
5/17/2010,28.35,23.4199985
5/18/2010,27.6,22.6749955
5/19/2010,28.77,22.769997
5/20/2010,28.12,22.0899965
5/21/2010,28.64,22.434998
5/24/2010,28.47,22.149994
5/25/2010,28.67,22.184998
5/26/2010,28.48,22.219994
5/27/2010,29.72,23.2099995
5/28/2010,29.17,22.779999
6/1/2010,28.87,22.269997
6/2/2010,29.81,22.979996
6/3/2010,30.37,23.234993
6/4/2010,29,22.2849965
6/7/2010,27.96,21.434998
6/8/2010,28.09,21.3899995
6/9/2010,27.87,21.059998
6/10/2010,28.62,21.7549975
6/11/2010,29.04,22.104996
6/14/2010,28.88,22.125
6/15/2010,30.36,23.25
6/16/2010,30.6,23.3499985
6/17/2010,30.65,23.375
6/18/2010,30.52,23.2649995
6/21/2010,30.28,23.009995
6/22/2010,29.58,22.559998
6/23/2010,29.8,22.6599965
6/24/2010,29.27,22.0499955
6/25/2010,29.12,22.125
6/28/2010,29.22,22.274994
6/29/2010,28.24,21.3349995
6/30/2010,27.86,20.9649965
7/1/2010,27.92,20.9549945
7/2/2010,27.87,20.7899935
7/6/2010,27.89,20.7999955
7/7/2010,29.44,21.8699955
7/8/2010,29.08,21.875
7/9/2010,29.3,22.1199955
7/12/2010,29.36,22.2649995
7/13/2010,30.05,22.7449955
7/14/2010,29.6,22.759995
7/15/2010,29.73,22.729996
7/16/2010,29.21,22.059998
7/19/2010,30.01,22.634995
7/20/2010,30.05,22.609993
7/21/2010,29.57,22.125
7/22/2010,30.61,22.824997
7/23/2010,30.86,22.9149935
7/26/2010,31.2,23.279999
7/27/2010,31.04,23.1649935
7/28/2010,30.31,22.6699985
7/29/2010,29.74,21.9949955
7/30/2010,29.71,21.82
8/2/2010,30.09,22.1649935
8/3/2010,29.87,21.9199985
8/4/2010,30.24,22.1599965
8/5/2010,30.23,22.199997
8/6/2010,30.17,22.2549975
8/9/2010,30.49,22.4249955
8/10/2010,29.89,21.9199985
8/11/2010,29.09,21.0849995
8/12/2010,28.23,20.7549975
8/13/2010,28.07,20.6399995
8/16/2010,28.36,20.7149965
8/17/2010,28.81,20.9649965
8/18/2010,30.08,21.2249985
8/19/2010,29.67,20.934998
8/20/2010,29.62,21.0399935
8/23/2010,29.91,20.7899935
8/24/2010,29.32,20.5
8/25/2010,29.01,20.6299975
8/26/2010,28.96,20.364998
8/27/2010,29.22,20.8699955
8/30/2010,28.38,20.324997
8/31/2010,27.88,19.9749985
9/1/2010,28.5,20.519997
9/2/2010,29.19,20.9649965
9/3/2010,29.59,21.4199985
9/7/2010,28.67,20.9599995
9/8/2010,28.82,20.9749985
9/9/2010,28.81,20.899994
9/10/2010,27.93,20.5399935
9/13/2010,28.73,21.2049945
9/14/2010,29.15,21.6199955
9/15/2010,28.9,21.559998
9/16/2010,29.48,21.7449955
9/17/2010,29.91,21.6749955
9/20/2010,30.02,21.824997
9/21/2010,30.02,21.9149935
9/22/2010,29.31,21.5149995
9/23/2010,29.45,21.634995
9/24/2010,30.87,22.5349965
9/27/2010,31.01,22.484993
9/28/2010,31.67,22.859993
9/29/2010,31.57,22.9149935
9/30/2010,31.38,22.695
10/1/2010,31.39,22.574997
10/4/2010,31.03,22.32
10/5/2010,32.01,22.7049945
10/6/2010,31.6,22.25
10/7/2010,31.91,22.344994
10/8/2010,32.34,22.5899965
10/11/2010,32.49,22.7949985
10/12/2010,32.56,22.9649965
10/13/2010,31.42,22.904999
10/14/2010,31.42,22.804993
10/15/2010,31.67,23.054993
10/18/2010,31.55,22.9549945
10/19/2010,31.27,22.5849995
10/20/2010,31.54,22.6199955
10/21/2010,31.4,22.469994
10/22/2010,32.01,23.024994
10/25/2010,32.27,23.309998
10/26/2010,31.99,23.3299945
10/27/2010,32.79,23.9549945
10/28/2010,32.93,24.074997
10/29/2010,33.67,24.279999
11/1/2010,33.8,24.2149965
11/2/2010,34.35,24.4149935
11/3/2010,34.66,24.6199955
11/4/2010,35.63,25.354996
11/5/2010,35.53,25.689995
11/8/2010,35.42,25.689995
11/9/2010,35.07,25.434998
11/10/2010,34.71,25.4099965
11/11/2010,34.07,25.1599965
11/12/2010,34.21,25.0849995
11/15/2010,34.05,24.9249955
11/16/2010,33.76,24.5499955
11/17/2010,33.92,24.574997
11/18/2010,34.55,25.054993
11/19/2010,35.18,25.4749985
11/22/2010,35.96,25.695
11/23/2010,35.71,25.524994
11/24/2010,36.37,26.234993
11/26/2010,35.86,26.019997
11/29/2010,35.78,25.9099965
11/30/2010,35.56,25.6199955
12/1/2010,36.66,26.4749985
12/2/2010,37.26,27.07
12/3/2010,37.63,27.3699955
12/6/2010,37.18,27.434998
12/7/2010,37.86,27.4749985
12/8/2010,38.23,27.734993
12/9/2010,38.13,27.7449955
12/10/2010,37.74,27.769997
12/13/2010,37.56,27.4149935
12/14/2010,37.49,27.154999
12/15/2010,37.14,26.929993
12/16/2010,37.28,27.179993
12/17/2010,37.49,27.189995
12/20/2010,37.52,27.104996
12/21/2010,37.98,27.2649995
12/22/2010,37.58,27.274994
12/23/2010,37.67,27.179993
12/27/2010,38.12,27.2849965
12/28/2010,37.55,27.1649935
12/29/2010,37.64,27.229996
12/30/2010,37.96,27.3399965
12/31/2010,37.67,27.300049
1/3/2011,37.95,27.689995
1/4/2011,37.52,27.9684985
1/5/2011,37.6,28.2849965
1/6/2011,37.81,28.7249985
1/7/2011,37.59,28.875
1/10/2011,37.7,29.25
1/11/2011,38.03,29.2849965
1/12/2011,38.04,29.8499985
1/13/2011,37.85,29.949997
1/14/2011,38.6,30.4149935
1/18/2011,39.86,30.4249955
1/19/2011,39.04,29.6649935
1/20/2011,38.93,29.269997
1/21/2011,38.77,29.104996
1/24/2011,39.35,29.8349995
1/25/2011,38.78,29.5349965
1/26/2011,38.89,29.5049975
1/27/2011,39.18,30.0849995
1/28/2011,38.3,29.32
1/31/2011,38.83,29.5999985
2/1/2011,39.67,30.3299945
2/2/2011,39.76,30.484993
2/3/2011,39.23,30.4099965
2/4/2011,40,30.875
2/7/2011,39.86,30.899994
2/8/2011,39.62,30.75
2/9/2011,39.81,30.729996
2/10/2011,39.99,30.7949985
2/11/2011,40.59,31.1649935
2/14/2011,40.99,31.5449985
2/15/2011,41,31.2549975
2/16/2011,40.84,31.509995
2/17/2011,41.19,31.8699955
2/18/2011,41.12,31.684998
2/22/2011,40.06,30.4249955
2/23/2011,39.21,29.7999955
2/24/2011,39.27,30.219994
2/25/2011,39.99,30.9149935
2/28/2011,39.88,30.4549945
3/1/2011,39.17,29.804993
3/2/2011,39.74,30.064995
3/3/2011,40.96,30.654999
3/4/2011,40.63,30.2849965
3/7/2011,39.62,29.5499955
3/8/2011,39.82,29.484993
3/9/2011,38.51,28.554993
3/10/2011,37.92,27.984993
3/11/2011,38.15,28.304993
3/14/2011,38.17,28.229996
3/15/2011,37.6,27.9599995
3/16/2011,36.54,27.5
3/17/2011,37.36,27.6199955
3/18/2011,37.82,27.625
3/21/2011,38.12,28.2849965
3/22/2011,37.97,28.064995
3/23/2011,38.38,28.364998
3/24/2011,39.1,29.029999
3/25/2011,39.02,29.07
3/28/2011,38.96,29.0999985
3/29/2011,39.5,29.359993
3/30/2011,39.5,29.404999
3/31/2011,39.38,29.2849965
4/1/2011,39.16,28.894997
4/4/2011,38.5,28.489998
4/5/2011,38.38,29.234993
4/6/2011,39.28,29.4599995
4/7/2011,39.33,29.469994
4/8/2011,39.06,29.2649995
4/11/2011,38.44,28.904999
4/12/2011,37.75,28.304993
4/13/2011,37.85,28.5149995
4/14/2011,37.67,28.484993
4/15/2011,38.16,28.6199955
4/18/2011,37.02,28.149994
4/19/2011,37.34,28.2849965
4/20/2011,38.98,29.434998
4/21/2011,39.1,29.729996
4/25/2011,39.16,29.739998
4/26/2011,39.98,30.2999955
4/27/2011,40.55,30.314995
4/28/2011,40.54,30.32
4/29/2011,40.31,30.8799975
5/2/2011,40.39,30.5499955
5/3/2011,40.18,29.9149935
5/4/2011,40.4,29.809998
5/5/2011,40.34,29.9199985
5/6/2011,40.53,30.2449955
5/9/2011,40.82,30.3381425
5/10/2011,41.37,30.559998
5/11/2011,40.75,30.25
5/12/2011,41.47,30.654999
5/13/2011,40.79,30.1649935
5/16/2011,40.55,29.5399935
5/17/2011,40.23,29.1749955
5/18/2011,42.6,29.875
5/19/2011,42.31,29.774994
5/20/2011,41.8,29.609993
5/23/2011,41.03,28.984993
5/24/2011,40.45,28.6199955
5/25/2011,39.96,28.864998
5/26/2011,40.38,29.219994
5/27/2011,40.55,29.484993
5/31/2011,41.17,29.9249955
6/1/2011,39.86,28.945
6/2/2011,39.84,28.9249955
6/3/2011,39.08,28.2649995
6/6/2011,39,28.009995
6/7/2011,39.44,28.2049945
6/8/2011,38.54,27.625
6/9/2011,38.44,27.695
6/10/2011,37.87,27.2449955
6/13/2011,37.48,26.854996
6/14/2011,37.89,27.3699955
6/15/2011,36.96,26.75
6/16/2011,36.73,26.2999955
6/17/2011,36.58,26.0399935
6/20/2011,36.74,26.019997
6/21/2011,37.55,26.769997
6/22/2011,37.32,26.6699985
6/23/2011,37.98,27.179993
6/24/2011,37.32,26.7549975
6/27/2011,37.84,26.945
6/28/2011,38.28,27.434998
6/29/2011,38.3,27.4199985
6/30/2011,39.14,28
7/1/2011,39.97,28.529999
7/5/2011,39.46,28.359993
7/6/2011,39.63,28.239998
7/7/2011,40.19,28.8499985
7/8/2011,39.62,28.4549945
7/11/2011,38.54,27.8299945
7/12/2011,36.56,26.774994
7/13/2011,36.26,26.8349995
7/14/2011,35.89,26.524994
7/15/2011,35.77,26.6299975
7/18/2011,35.46,26.0899965
7/19/2011,36.09,26.9599995
7/20/2011,36.11,26.8799975
7/21/2011,36.49,26.9599995
7/22/2011,37.06,27.7999955
7/25/2011,36.4,27.1749955
7/26/2011,36.79,27.32
7/27/2011,34.85,26.304993
7/28/2011,34.69,26.149994
7/29/2011,34.4,25.894997
8/1/2011,34.08,25.6699985
8/2/2011,32.98,24.945
8/3/2011,33.5,25.304993
8/4/2011,31.63,23.57
8/5/2011,31.5,22.824997
8/8/2011,30.18,21.3799975
8/9/2011,31,22.279999
8/10/2011,30.67,21.809998
8/11/2011,31.5,23.049988
8/12/2011,31.49,23
8/15/2011,32.08,23.654999
8/16/2011,31.35,23.042496
8/17/2011,31.69,22.8899995
8/18/2011,30.89,21.394997
8/19/2011,30.8,21.019997
8/22/2011,31.2,21.0999985
8/23/2011,32.76,22.399994
8/24/2011,32.35,22.2999955
8/25/2011,31.79,21.82
8/26/2011,32.38,22.25
8/29/2011,33.12,23.1699985
8/30/2011,33.12,23.219994
8/31/2011,33.02,22.9749985
9/1/2011,32.84,22.509995
9/2/2011,32.01,21.804993
9/6/2011,31.61,21.695
9/7/2011,32.73,22.5849995
9/8/2011,32.66,22.429993
9/9/2011,32.11,22.0399935
9/12/2011,32.83,22.864998
9/13/2011,33.28,23.364998
9/14/2011,34.4,24.0899965
9/15/2011,34.36,24.509995
9/16/2011,34.6,24.3499985
9/19/2011,34.59,23.945
9/20/2011,34.17,23.5499955
9/21/2011,33.24,23.195
9/22/2011,32.08,22.2899935
9/23/2011,32.85,22.684998
9/26/2011,32.63,22.809998
9/27/2011,33.6,23.1699985
9/28/2011,32.55,22.2049945
9/29/2011,32.41,21.9549945
9/30/2011,31.25,21.195
10/3/2011,31.07,20.1199955
10/4/2011,32.31,21.399994
10/5/2011,33.45,22.059998
10/6/2011,33.93,22.4249955
10/7/2011,34.25,22.344994
10/10/2011,34.97,22.9649965
10/11/2011,34.66,22.8799975
10/12/2011,34.89,23.199997
10/13/2011,35.69,24.0499955
10/14/2011,35.82,24.239998
10/17/2011,34.77,23.434998
10/18/2011,35.68,24.074997
10/19/2011,34.82,23.234993
10/20/2011,34.13,22.979996
10/21/2011,35.13,23.484993
10/24/2011,36.07,24.529999
10/25/2011,35.94,23.8699955
10/26/2011,36.18,24.359993
10/27/2011,37.25,25.399994
10/28/2011,37.7,25.344994
10/31/2011,36.57,24.634995
11/1/2011,35.43,23.684998
11/2/2011,35.5,23.809998
11/3/2011,36.59,24.689995
11/4/2011,37.25,25.0349965
11/7/2011,36.74,24.689995
11/8/2011,37.13,24.884995
11/9/2011,35.25,23.5849995
11/10/2011,35.89,23.6749955
11/11/2011,36.86,24.469994
11/14/2011,36.37,24.144997
11/15/2011,36.66,24.484993
11/16/2011,36.55,23.824997
11/17/2011,35.5,23.0049975
11/18/2011,35.3,22.864998
11/21/2011,34.34,22.239998
11/22/2011,33.32,21.929993
11/23/2011,32.51,21.1749955
11/25/2011,32.28,20.929993
11/28/2011,32.9,21.6199955
11/29/2011,33.23,21.4749985
11/30/2011,34.86,22.824997
12/1/2011,35.21,22.939995
12/2/2011,35.26,22.929993
12/5/2011,35.95,23.1599965
12/6/2011,35.87,23.134995
12/7/2011,35.8,23.125
12/8/2011,34.74,22.399994
12/9/2011,35.2,22.695
12/12/2011,34.36,22.0849995
12/13/2011,33.91,21.489998
12/14/2011,33.69,21.0049975
12/15/2011,34.05,21.1599965
12/16/2011,34.16,21.199997
12/19/2011,33.46,20.644997
12/20/2011,35.28,21.719994
12/21/2011,35.12,21.5
12/22/2011,35.94,22.375
12/23/2011,36.21,22.445
12/27/2011,36.38,22.3899995
12/28/2011,35.6,22.009995
12/29/2011,35.85,22.229996
12/30/2011,35.78,22.1599965
1/3/2012,36.03,22.5399935
1/4/2012,35.98,22.344994
1/5/2012,36.14,22.7849965
1/6/2012,35.9,22.6699985
1/9/2012,36.6,23.1199955
1/10/2012,36.76,23.364998
1/11/2012,36.91,23.524994
1/12/2012,37.31,23.729996
1/13/2012,36.62,23.1599965
1/17/2012,37.04,23.269997
1/18/2012,39.15,24.649994
1/19/2012,39.67,24.9549945
1/20/2012,39.78,25.2149965
1/23/2012,39.5,25.189995
1/24/2012,39.85,25.4599995
1/25/2012,39.78,25.5394975
1/26/2012,39.28,25.399994
1/27/2012,39.36,25.4549945
1/30/2012,39.08,25.195
1/31/2012,39.13,24.984993
2/1/2012,39.35,25.5449985
2/2/2012,39.34,25.8399965
2/3/2012,40.08,26.5149995
2/6/2012,39.57,26.149994
2/7/2012,39.67,26.229996
2/8/2012,39.89,26.554993
2/9/2012,40.1,26.689995
2/10/2012,39.46,26.104996
2/13/2012,39.5,26.1399995
2/14/2012,39.43,26.0349965
2/15/2012,39.62,26.189995
2/16/2012,40.36,26.8899995
2/17/2012,40.42,26.7849965
2/21/2012,40.19,26.4549945
2/22/2012,39.82,26.2099995
2/23/2012,39.33,26.364998
2/24/2012,38.85,26.3399965
2/27/2012,38.82,26.384995
2/28/2012,39.57,26.649994
2/29/2012,39.21,26.074997
3/1/2012,39.15,26.009995
3/2/2012,38.66,25.519997
3/5/2012,37.96,24.7899935
3/6/2012,38.08,24.4949955
3/7/2012,38.2,24.7999955
3/8/2012,38.58,25.239998
3/9/2012,38.89,25.4749985
3/12/2012,38.64,25.1649935
3/13/2012,39.42,25.75
3/14/2012,39.05,25.7099995
3/15/2012,39.79,26.2449955
3/16/2012,39.7,26.199997
3/19/2012,40.29,26.399994
3/20/2012,40.05,26.239998
3/21/2012,40.14,26.25
3/22/2012,39.82,26.029999
3/23/2012,39.92,26.134995
3/26/2012,40.44,26.5399935
3/27/2012,40.38,26.519997
3/28/2012,40.12,26.179993
3/29/2012,40.01,26.239998
3/30/2012,40.4,26.25
4/2/2012,39.9,26.1699985
4/3/2012,39.08,25.6749955
4/4/2012,38.69,25.125
4/5/2012,38.79,25.019997
4/9/2012,38.04,24.5149995
4/10/2012,37.61,24.184998
4/11/2012,37.935,24.6699985
4/12/2012,38.83,25.2649995
4/13/2012,38.04,24.604996
4/16/2012,37.93,24.5499955
4/17/2012,38.64,25.1399995
4/18/2012,38.39,24.9199985
4/19/2012,38.28,24.739998
4/20/2012,37.81,23.9099965
4/23/2012,37.22,23.4599995
4/24/2012,37.46,23.2949985
4/25/2012,37.83,23.8299945
4/26/2012,38.38,24.1649935
4/27/2012,38.97,24.3299945
4/30/2012,38.98,24.359993
5/1/2012,39.04,24.3489995
5/2/2012,38.99,24.2949985
5/3/2012,38.2,23.5149995
5/4/2012,37.5,23.124947
5/7/2012,37.44,23.0049975
5/8/2012,37.45,22.8722995
5/9/2012,37.09,22.904999
5/10/2012,37.13,22.734993
5/11/2012,37.33,22.875
5/14/2012,37.19,22.5899965
5/15/2012,36.9,22.469994
5/16/2012,36.35,22.2899935
5/17/2012,35.68,21.8899995
5/18/2012,35.09,21.2899935
5/21/2012,35.87,21.899994
5/22/2012,35.8,21.5999985
5/23/2012,35.68,21.759995
5/24/2012,36,21.5049975
5/25/2012,36.19,21.7549975
5/29/2012,36.9,22.239998
5/30/2012,36.15,21.779999
5/31/2012,36.37,21.7099995
6/1/2012,35.74,20.774994
6/4/2012,35.68,20.814995
6/5/2012,36.195,21.364998
6/6/2012,37.32,22.0849995
6/7/2012,36.84,21.699997
6/8/2012,37.1,21.984993
6/11/2012,36.325,21.364998
6/12/2012,37.3,22.009995
6/13/2012,36.62,21.729996
6/14/2012,36.44,21.5399935
6/15/2012,36.91,21.949997
6/18/2012,37.56,22.239998
6/19/2012,38,22.519997
6/20/2012,38.27,22.6399995
6/21/2012,37.32,21.739998
6/22/2012,37.73,22.1749955
6/25/2012,36.96,21.359993
6/26/2012,36.635,21.219994
6/27/2012,37.08,21.5999985
6/28/2012,36.52,21.484993
6/29/2012,37.67,22.2899935
7/2/2012,37.24,22.2449955
7/3/2012,37.28,22.5449985
7/5/2012,37.43,22.594994
7/6/2012,36.62,21.8499985
7/9/2012,36.31,21.57
7/10/2012,36.12,21.0399935
7/11/2012,36.44,20.945
7/12/2012,35.83,20.6299975
7/13/2012,36.47,20.7899935
7/16/2012,36.175,20.5799945
7/17/2012,36.57,20.4099965
7/18/2012,37.59,21.109993
7/19/2012,37.99,21.5149995
7/20/2012,37.49,20.945
7/23/2012,36.99,20.625
7/24/2012,36.695,20.274994
7/25/2012,37.95,20.634995
7/26/2012,38.335,21.1599965
7/27/2012,39.37,21.684998
7/30/2012,39.22,21.449997
7/31/2012,39.08,21.7449955
8/1/2012,39.35,21.5999985
8/2/2012,39.08,21.719994
8/3/2012,39.8,22.0849995
8/6/2012,39.84,22.4749985
8/7/2012,40.01,22.989998
8/8/2012,40.18,23.0449985
8/9/2012,40.36,23.2549975
8/10/2012,40.43,23.3399965
8/13/2012,40.53,23.195
8/14/2012,40.28,22.894997
8/15/2012,40.43,23.104996
8/16/2012,40.85,23.489998
8/17/2012,40.82,23.4749985
8/20/2012,40.54,23.2999955
8/21/2012,40.34,23.354996
8/22/2012,39.7,23.154999
8/23/2012,39.57,22.9549945
8/24/2012,39.74,23.07
8/27/2012,39.6,22.934998
8/28/2012,39.55,22.989998
8/29/2012,39.52,23
8/30/2012,39.39,22.4599995
8/31/2012,39.74,22.7049945
9/4/2012,39.36,22.5349965
9/5/2012,39.3,22.3399965
9/6/2012,40.34,23.375
9/7/2012,40.45,23.3899995
9/10/2012,40.07,23.0899965
9/11/2012,40.23,23.2899935
9/12/2012,40.26,23.4549945
9/13/2012,40.89,23.594994
9/14/2012,41.68,24.1749955
9/17/2012,41.16,23.7849965
9/18/2012,40.77,23.7549975
9/19/2012,40.92,23.6649935
9/20/2012,40.51,23.154999
9/21/2012,40.32,22.957497
9/24/2012,39.83,22.5849995
9/25/2012,39.01,21.8399965
9/26/2012,38.76,21.614998
9/27/2012,39.59,22.109993
9/28/2012,39.175,21.7149965
10/1/2012,39.5,21.559998
10/2/2012,39.64,21.634995
10/3/2012,39.55,21.489998
10/4/2012,39.58,21.614998
10/5/2012,39.72,21.57
10/8/2012,39.29,21.25
10/9/2012,38.67,20.899994
10/10/2012,38.18,20.614998
10/11/2012,37.96,20.695
10/12/2012,38.11,20.445
10/15/2012,38.56,20.7149965
10/16/2012,39.45,21.304993
10/17/2012,39.53,21.3799975
10/18/2012,39.23,21.0349965
10/19/2012,38.45,20.384995
10/22/2012,38.44,20.4249955
10/23/2012,38.55,20.6199955
10/24/2012,38.17,20.4149935
10/25/2012,38.69,20.5149995
10/26/2012,39.04,20.7549975
10/31/2012,39.1213,20.774994
11/1/2012,40.33,21.4099965
11/2/2012,39.82,20.7849965
11/5/2012,40.77,21.274994
11/6/2012,41.33,21.529999
11/7/2012,40.45,20.864998
11/8/2012,40,20.6599965
11/9/2012,40.28,20.644997
11/12/2012,40.25,20.625
11/13/2012,40.45,20.479996
11/14/2012,39.74,20.104996
11/15/2012,39.39,19.7849965
11/16/2012,39.33,19.7149965
11/19/2012,40.21,20.399994
11/20/2012,40.04,20.354996
11/21/2012,40.11,20.4649965
11/23/2012,40.74,20.864998
11/26/2012,40.38,21.0499955
11/27/2012,40.11,21.104996
11/28/2012,40.4,21.4149935
11/29/2012,40.6,21.699997
11/30/2012,40.6,21.7049945
12/3/2012,40.44,21.5999985
12/4/2012,40.65,21.7849965
12/5/2012,40.57,21.809998
12/6/2012,40.73,22.009995
12/7/2012,41.28,21.984993
12/10/2012,41.43,22.1649935
12/11/2012,42.25,22.7649995
12/12/2012,42.02,22.6599965
12/13/2012,41.52,22.4149935
12/14/2012,41.35,22.304993
12/17/2012,41.55,22.3699955
12/18/2012,42.16,22.8499985
12/19/2012,42.31,22.945
12/20/2012,42.35,22.875
12/21/2012,42.19,22.5149995
12/24/2012,42.11,22.3799975
12/26/2012,41.79,22.269997
12/27/2012,41.89,22.269997
12/28/2012,41.47,22.0799945
12/31/2012,42.06,22.5349965
1/2/2013,44,23.4949955
1/3/2013,43.29,23.469994
1/4/2013,42.52,23.4099965
1/7/2013,42.65,23.2999955
1/8/2013,42.21,22.934998
1/9/2013,42.1,23.1399995
1/10/2013,42.61,23.4099965
1/11/2013,42.26,23.449997
1/14/2013,42.24,23.2949985
1/15/2013,42.02,23.1699985
1/16/2013,42.08,23.554993
1/17/2013,43.06,23.82
1/18/2013,43.06,23.559998
1/22/2013,43.15,23.5499955
1/23/2013,43.35,23.8399965
1/24/2013,43.42,23.7344975
1/25/2013,43.8,23.969994
1/28/2013,44.03,24.1199955
1/29/2013,44.15,23.795044
1/30/2013,44.17,23.7949985
1/31/2013,43.64,23.899994
2/1/2013,44.67,24.5049975
2/4/2013,44.05,24.029999
2/5/2013,44.68,24.259995
2/6/2013,44.74,24.4249955
2/7/2013,44.39,24.07
2/8/2013,45.7,24.554993
2/11/2013,46.08,24.654999
2/12/2013,46.27,24.8699955
2/13/2013,46.26,24.774994
2/14/2013,46.54,25.234993
2/15/2013,46.175,24.899994
2/19/2013,47.01,25.2849965
2/20/2013,45.79,24.594994
2/21/2013,45.12,23.9949955
2/22/2013,45.52,24.354996
2/25/2013,44.77,23.769997
2/26/2013,45,23.854996
2/27/2013,45.38,24.184998
2/28/2013,45.22,24.1599965
3/1/2013,45.23,23.734993
3/4/2013,45.3,23.599495
3/5/2013,45.77,24.0849995
3/6/2013,46.12,24.1649935
3/7/2013,45.71,24.354996
3/8/2013,46.05,24.5254975
3/11/2013,46.44,24.6599965
3/12/2013,46.48,24.769997
3/13/2013,46.48,24.9249955
3/14/2013,46.505,25.125
3/15/2013,45.53,24.739998
3/18/2013,44.85,24.457993
3/19/2013,44.91,24.529999
3/20/2013,45.66,24.9149935
3/21/2013,44.55,24.4749985
3/22/2013,44.9,24.57
3/25/2013,44.64,24.5349965
3/26/2013,45.75,24.7849965
3/27/2013,45.75,24.8349995
3/28/2013,46.49,24.969994
4/1/2013,45.41,24.3349995
4/2/2013,45.2,23.945
4/3/2013,44.06,23.484993
4/4/2013,43.745,23.7899935
4/5/2013,43.61,23.6649935
4/8/2013,44,23.939995
4/9/2013,44.07,24.4149935
4/10/2013,45.1,24.9149935
4/11/2013,44.9,24.7649995
4/12/2013,44.59,24.6299975
4/15/2013,43.84,24.029999
4/16/2013,44.74,24.554993
4/17/2013,42.85,23.509995
4/18/2013,42.34,23.054993
4/19/2013,42.36,22.9549945
4/22/2013,42.66,23.279999
4/23/2013,43.43,23.8054965
4/24/2013,43.46,24.0399935
4/25/2013,43.65,24.354996
4/26/2013,43.3,24.0899965
4/29/2013,43.66,24.399994
4/30/2013,43.99,24.735497
5/1/2013,43.88,24.4099965
5/2/2013,44.21,24.7899935
5/3/2013,45,25.3299945
5/6/2013,45.82,25.6649935
5/7/2013,45.78,25.5149995
5/8/2013,46.08,25.8799975
5/9/2013,46.38,26
5/10/2013,46.79,26.399994
5/13/2013,46.25,26.229996
5/14/2013,46.34,26.4199985
5/15/2013,46.69,26.654999
5/16/2013,46.5,26.479996
5/17/2013,47.02,26.8299945
5/20/2013,46.87,27.024994
5/21/2013,46.56,27.07
5/22/2013,45.55,26.4749985
5/23/2013,45.49,26.4099965
5/24/2013,45.37,26.3349995
5/28/2013,45.48,26.524994
