date,PHM,XHB
2021-02-04,47.1,62.47
2021-02-05,48.13,63.61
2021-02-08,49.26,65.09
2021-02-09,49.2,64.52
2021-02-10,49.36,64.53
2021-02-11,49.51,65.25
2021-02-12,48.48,65.06
2021-02-16,46.67,63.51
2021-02-17,46.17,63.55
2021-02-18,45.47,63.18
2021-02-19,46.39,64.4
2021-02-22,45.44,63.44
2021-02-23,45.92,63.37
2021-02-24,46.92,63.79
2021-02-25,43.94,61.21
2021-02-26,45.11,62.04
2021-03-01,45.47,63.35
2021-03-02,46.19,63.43
2021-03-03,44.27,62.24
2021-03-04,43.78,60.87
2021-03-05,45.74,63.18
2021-03-08,47.41,64.41
2021-03-09,47.34,64.33
2021-03-10,48.83,65.88
2021-03-11,48.25,66.15
2021-03-12,47.93,66.09
2021-03-15,49.7,67.41
2021-03-16,49.09,66.81
2021-03-17,50.99,68.05
2021-03-18,48.25,67.19
2021-03-19,48.99,68.08
2021-03-22,49.07,68.32
2021-03-23,48.34,66.62
2021-03-24,48.21,66.4
2021-03-25,50.14,68.35
2021-03-26,52.62,70.84
2021-03-29,51.61,69.55
2021-03-30,52.75,70.69
2021-03-31,52.44,70.37
2021-04-01,53.48,71.59
2021-04-05,53.83,72.4
2021-04-06,53.99,73.03
2021-04-07,53.53,72.04
2021-04-08,53.15,72.08
2021-04-09,54.56,73.75
2021-04-12,54.1,73.93
2021-04-13,54.05,73.39
2021-04-14,53.5,73.18
2021-04-15,53.45,73.52
2021-04-16,54.22,75.11
2021-04-19,53.71,74.64
2021-04-20,52.51,72.98
2021-04-21,53.16,73.93
2021-04-22,53.18,73.7
2021-04-23,53.91,75.12
2021-04-26,54.79,75.49
2021-04-27,57.14,76.2
2021-04-28,58.68,75.82
2021-04-29,59.81,76.67
2021-04-30,59.12,75.35
2021-05-03,60.33,77.04
2021-05-04,60.9,77.26
2021-05-05,61.12,77.42
2021-05-06,60.61,78.11
2021-05-07,61.73,79.38
2021-05-10,62.35,79.38
2021-05-11,59.54,76.63
2021-05-12,55.41,72.74
2021-05-13,58.06,74.9
2021-05-14,58.46,75.98
2021-05-17,57.99,75.15
2021-05-18,56.13,73.42
2021-05-19,55.58,72.63
2021-05-20,56.06,73.07
2021-05-21,55.77,72.59
2021-05-24,56.02,73.0
2021-05-25,56.53,73.74
2021-05-26,57.62,74.67
2021-05-27,57.88,75.11
2021-05-28,57.79,74.97
2021-06-01,58.16,75.01
2021-06-02,57.36,73.95
2021-06-03,56.31,72.95
2021-06-04,56.95,73.56
2021-06-07,56.71,73.46
2021-06-08,56.96,73.9
2021-06-09,55.84,72.82
2021-06-10,53.99,71.97
2021-06-11,54.34,72.56
2021-06-14,53.53,71.58
2021-06-15,54.21,71.83
2021-06-16,53.12,70.96
2021-06-17,53.72,70.56
2021-06-18,53.67,70.13
2021-06-21,54.2,71.53
2021-06-22,54.39,71.81
2021-06-23,53.49,71.46
2021-06-24,53.42,71.74
2021-06-25,53.61,72.2
2021-06-28,54.47,72.7
2021-06-29,55.54,73.22
2021-06-30,54.57,73.24
2021-07-01,55.82,74.29
2021-07-02,55.24,73.96
2021-07-06,53.92,72.94
2021-07-07,55.11,74.18
2021-07-08,52.71,72.11
2021-07-09,53.23,73.21
2021-07-12,53.16,73.42
2021-07-13,51.67,71.82
2021-07-14,51.75,71.58
2021-07-15,51.55,71.5
2021-07-16,51.0,70.93
2021-07-19,50.92,70.21
2021-07-20,52.21,72.19
2021-07-21,52.85,73.36
2021-07-22,52.49,72.75
2021-07-23,54.07,74.35
2021-07-26,53.36,73.65
2021-07-27,53.39,73.57
2021-07-28,52.63,73.36
2021-07-29,55.06,75.52
2021-07-30,54.87,75.39
2021-08-02,54.96,75.29
2021-08-03,55.37,76.53
2021-08-04,53.29,75.7
2021-08-05,53.49,76.2
2021-08-06,52.95,75.76
2021-08-09,52.57,75.41
2021-08-10,53.44,76.35
2021-08-11,55.37,78.14
2021-08-12,54.46,77.7
2021-08-13,54.34,77.51
2021-08-16,54.62,77.93
2021-08-17,52.45,75.42
2021-08-18,52.35,75.29
2021-08-19,51.74,75.01
2021-08-20,52.71,76.21
2021-08-23,52.44,76.21
2021-08-24,53.59,77.27
2021-08-25,54.22,78.18
2021-08-26,53.82,77.6
2021-08-27,54.88,78.64
2021-08-30,54.16,78.72
2021-08-31,53.86,78.1
2021-09-01,54.69,78.61
2021-09-02,54.2,78.88
2021-09-03,53.39,78.34
2021-09-07,52.72,77.09
2021-09-08,49.53,76.43
2021-09-09,48.48,76.86
2021-09-10,47.93,76.59
2021-09-13,48.28,76.55
2021-09-14,47.18,75.4
2021-09-15,47.58,76.01
2021-09-16,48.22,76.27
2021-09-17,48.64,75.94
2021-09-20,47.37,74.5
2021-09-21,47.1,74.1
2021-09-22,47.88,74.95
2021-09-23,47.36,75.19
2021-09-24,47.49,75.03
2021-09-27,48.34,75.6
2021-09-28,47.19,73.73
2021-09-29,47.92,74.11
2021-09-30,45.92,71.76
2021-10-01,46.13,72.01
2021-10-04,46.25,71.78
2021-10-05,46.53,71.94
2021-10-06,46.99,72.16
2021-10-07,47.66,73.42
2021-10-08,47.33,72.54
2021-10-11,47.25,72.38
2021-10-12,47.87,72.39
2021-10-13,47.78,72.77
2021-10-14,49.24,74.78
2021-10-15,48.41,74.72
2021-10-18,49.37,75.86
2021-10-19,49.23,75.67
2021-10-20,50.21,76.73
2021-10-21,50.1,76.93
2021-10-22,49.72,77.22
2021-10-25,49.86,77.45
2021-10-26,48.68,76.8
2021-10-27,48.75,76.49
2021-10-28,48.66,77.97
2021-10-29,48.08,77.58
2021-11-01,48.68,78.52
2021-11-02,47.79,78.17
2021-11-03,48.39,78.72
2021-11-04,49.08,79.46
2021-11-05,50.43,80.06
2021-11-08,50.27,80.12
2021-11-09,51.91,81.63
2021-11-10,50.62,80.41
2021-11-11,50.7,80.84
2021-11-12,51.36,82.45
2021-11-15,50.57,82.14
2021-11-16,51.52,83.73
2021-11-17,52.36,83.62
2021-11-18,51.74,83.86
2021-11-19,52.25,84.05
2021-11-22,52.42,84.03
2021-11-23,52.9,83.98
2021-11-24,52.65,83.84
2021-11-26,51.59,82.31
2021-11-29,51.51,82.37
2021-11-30,50.03,80.32
2021-12-01,50.07,80.13
2021-12-02,52.49,82.88
2021-12-03,52.09,82.59
2021-12-06,53.97,84.25
2021-12-07,54.67,85.37
2021-12-08,55.37,85.82
2021-12-09,55.37,85.48
2021-12-10,56.22,86.27
2021-12-13,54.99,84.64
2021-12-14,53.86,83.57
2021-12-15,55.32,84.85
2021-12-16,53.99,83.5
2021-12-17,52.98,81.56
2021-12-20,51.48,79.58
2021-12-21,52.99,81.67
2021-12-22,54.54,82.87
2021-12-23,54.65,83.33
2021-12-27,55.38,84.55
2021-12-28,56.28,84.78
2021-12-29,57.65,85.57
2021-12-30,56.65,85.05
2021-12-31,57.16,85.78
2022-01-03,56.09,84.1
2022-01-04,56.91,85.09
2022-01-05,56.11,82.76
2022-01-06,55.03,82.55
2022-01-07,52.28,79.71
2022-01-10,53.0,79.49
2022-01-11,54.9,80.92
2022-01-12,55.02,80.89
2022-01-13,56.93,80.56
2022-01-14,57.09,78.88
2022-01-18,54.52,76.63
2022-01-19,53.1,75.21
2022-01-20,52.37,73.66
2022-01-21,51.51,72.83
2022-01-24,54.0,75.18
2022-01-25,53.02,73.77
2022-01-26,51.07,72.02
2022-01-27,50.0,70.94
2022-01-28,51.25,72.64
2022-01-31,52.69,74.44
2022-02-01,53.19,74.44
2022-02-02,54.4,74.89
2022-02-03,52.84,73.09
2022-02-04,48.74,71.53
2022-02-07,48.86,71.62
2022-02-08,50.16,72.74
2022-02-09,51.44,74.44
2022-02-10,48.54,71.75
2022-02-11,47.86,70.64
2022-02-14,47.82,70.56
2022-02-15,48.9,71.96
2022-02-16,49.28,72.23
2022-02-17,47.95,70.34
2022-02-18,48.13,70.29
2022-02-22,46.23,68.04
2022-02-23,44.87,66.19
2022-02-24,46.62,67.92
2022-02-25,48.66,70.06
2022-02-28,49.66,70.05
2022-03-01,49.1,69.14
2022-03-02,50.04,71.16
2022-03-03,49.25,70.39
2022-03-04,49.37,69.28
2022-03-07,46.27,65.57
2022-03-08,46.08,65.67
2022-03-09,47.67,68.12
2022-03-10,47.15,67.64
2022-03-11,46.39,66.97
2022-03-14,44.26,66.25
2022-03-15,46.45,68.45
2022-03-16,46.61,69.88
2022-03-17,47.35,70.96
2022-03-18,48.43,71.88
2022-03-21,46.53,69.7
2022-03-22,46.39,69.74
2022-03-23,44.65,66.99
2022-03-24,44.57,66.26
2022-03-25,43.8,65.57
2022-03-28,43.67,66.11
2022-03-29,45.2,68.22
2022-03-30,44.34,65.76
2022-03-31,41.9,63.2
2022-04-01,42.37,63.71
2022-04-04,43.17,64.39
2022-04-05,41.9,63.06
2022-04-06,40.75,61.59
2022-04-07,40.25,61.27
2022-04-08,40.67,61.47
2022-04-11,41.47,61.78
2022-04-12,41.81,61.58
2022-04-13,42.7,62.63
2022-04-14,42.21,61.45
2022-04-18,42.07,60.9
2022-04-19,43.69,63.21
2022-04-20,43.91,63.89
2022-04-21,43.31,63.08
2022-04-22,41.91,61.34
2022-04-25,43.67,62.96
2022-04-26,42.58,61.49
2022-04-27,41.65,61.39
2022-04-28,43.52,63.09
2022-04-29,41.76,61.29
2022-05-02,42.44,62.64
2022-05-03,43.61,63.36
2022-05-04,45.86,65.46
2022-05-05,43.3,62.27
2022-05-06,42.79,61.36
2022-05-09,42.67,61.1
2022-05-10,41.9,60.26
2022-05-11,40.49,58.1
2022-05-12,42.16,60.09
2022-05-13,42.53,61.3
2022-05-16,42.73,60.66
2022-05-17,44.44,62.29
2022-05-18,41.64,58.87
2022-05-19,41.67,59.31
2022-05-20,42.74,59.12
2022-05-23,42.43,59.14
2022-05-24,40.93,57.59
2022-05-25,42.97,59.62
2022-05-26,44.98,61.96
2022-05-27,45.69,63.22
2022-05-31,45.26,62.41
2022-06-01,44.92,61.79
2022-06-02,45.51,63.23
2022-06-03,45.06,62.59
2022-06-06,45.12,62.89
2022-06-07,45.3,63.16
2022-06-08,44.07,61.92
2022-06-09,43.99,61.63
2022-06-10,42.0,58.98
2022-06-13,39.97,55.96
2022-06-14,39.88,55.52
2022-06-15,39.43,55.71
2022-06-16,36.27,52.03
2022-06-17,36.25,52.27
2022-06-21,37.17,52.49
2022-06-22,37.92,52.84
2022-06-23,39.72,54.73
2022-06-24,40.39,56.26
2022-06-27,40.59,56.34
2022-06-28,39.87,55.17
2022-06-29,39.59,54.94
2022-06-30,39.63,54.71
2022-07-01,42.22,56.56
2022-07-05,43.72,57.95
2022-07-06,43.24,57.58
2022-07-07,43.58,58.41
2022-07-08,44.2,58.38
2022-07-11,44.0,58.09
2022-07-12,44.06,58.5
2022-07-13,44.33,58.6
2022-07-14,43.8,57.96
2022-07-15,43.95,58.66
2022-07-18,43.46,58.4
2022-07-19,44.55,60.37
2022-07-20,44.37,60.7
2022-07-21,45.58,61.97
2022-07-22,45.91,62.18
2022-07-25,44.7,61.39
2022-07-26,42.8,60.77
2022-07-27,43.66,62.03
2022-07-28,43.71,63.31
2022-07-29,43.62,64.0
2022-08-01,44.17,64.43
2022-08-02,41.7,62.46
2022-08-03,41.86,62.83
2022-08-04,42.62,63.92
2022-08-05,42.38,64.12
2022-08-08,43.52,64.87
2022-08-09,42.18,62.74
2022-08-10,44.13,64.92
2022-08-11,44.27,65.46
2022-08-12,44.95,66.7
2022-08-15,44.41,66.77
2022-08-16,44.55,67.45
2022-08-17,43.5,66.33
2022-08-18,43.71,66.59
2022-08-19,42.31,64.67
2022-08-22,40.99,62.96
2022-08-23,41.15,62.77
2022-08-24,42.09,63.24
2022-08-25,43.05,64.37
2022-08-26,41.04,61.39
2022-08-29,40.91,61.0
2022-08-30,40.98,60.54
2022-08-31,40.66,59.79
2022-09-01,40.56,59.78
2022-09-02,40.45,59.38
2022-09-06,39.81,58.77
2022-09-07,40.63,60.43
2022-09-08,40.82,60.99
2022-09-09,41.77,62.06
2022-09-12,42.13,62.63
2022-09-13,39.2,58.96
2022-09-14,38.91,58.28
2022-09-15,38.86,58.06
2022-09-16,39.36,57.79
2022-09-19,40.67,58.68
2022-09-20,39.98,57.27
2022-09-21,39.34,56.65
2022-09-22,38.91,55.45
2022-09-23,39.15,55.36
2022-09-26,37.91,53.98
2022-09-27,37.54,54.21
2022-09-28,39.44,56.81
2022-09-29,38.14,55.11
2022-09-30,37.5,54.69
2022-10-03,39.25,56.85
2022-10-04,40.99,59.32
2022-10-05,40.86,58.82
2022-10-06,41.27,58.9
2022-10-07,40.09,57.17
2022-10-10,39.86,57.29
2022-10-11,39.95,57.41
2022-10-12,39.0,56.65
2022-10-13,38.85,56.79
2022-10-14,37.58,54.79
2022-10-17,38.33,56.2
2022-10-18,39.63,57.47
2022-10-19,37.16,54.73
2022-10-20,36.59,53.4
2022-10-21,37.49,55.06
2022-10-24,37.96,55.92
2022-10-25,39.55,58.35
2022-10-26,38.88,57.77
2022-10-27,39.23,57.99
2022-10-28,40.33,58.98
2022-10-31,39.99,58.34
2022-11-01,39.8,58.09
2022-11-02,38.64,55.86
2022-11-03,37.22,54.92
2022-11-04,38.26,56.05
2022-11-07,38.72,56.8
2022-11-08,38.92,57.21
2022-11-09,38.58,56.21
2022-11-10,43.78,62.02
2022-11-11,44.37,62.83
2022-11-14,42.51,61.02
2022-11-15,43.62,62.3
2022-11-16,43.7,61.45
2022-11-17,42.84,60.59
2022-11-18,42.85,60.95
2022-11-21,42.41,60.58
2022-11-22,43.73,61.71
2022-11-23,44.7,62.02
2022-11-25,44.52,62.07
2022-11-28,43.82,60.75
2022-11-29,44.09,61.16
2022-11-30,44.78,62.28
2022-12-01,45.15,63.06
2022-12-02,44.59,62.63
2022-12-05,43.71,61.19
2022-12-06,43.38,60.35
2022-12-07,44.6,61.46
2022-12-08,44.41,61.85
2022-12-09,43.92,61.38
2022-12-12,44.82,62.18
2022-12-13,45.79,63.29
2022-12-14,46.33,62.95
2022-12-15,47.05,62.57
2022-12-16,46.3,61.6
2022-12-19,45.08,60.38
2022-12-20,44.78,60.05
2022-12-21,45.76,61.17
2022-12-22,46.03,60.64
2022-12-23,45.79,60.83
2022-12-27,45.87,60.66
2022-12-28,44.89,59.46
2022-12-29,45.82,60.91
2022-12-30,45.53,60.32
2023-01-03,46.2,61.13
2023-01-04,47.41,62.63
2023-01-05,47.67,62.16
2023-01-06,48.31,63.62
2023-01-09,48.13,63.65
2023-01-10,48.43,64.31
2023-01-11,49.83,65.96
2023-01-12,50.31,66.16
2023-01-13,50.74,66.57
2023-01-17,51.07,66.04
2023-01-18,50.97,65.4
2023-01-19,50.18,63.42
2023-01-20,50.71,64.98
2023-01-23,51.06,65.81
2023-01-24,51.62,66.08
2023-01-25,51.98,66.35
2023-01-26,52.37,66.53
2023-01-27,52.62,67.15
2023-01-30,51.99,66.29
2023-01-31,56.89,69.45
2023-02-01,58.44,70.89
2023-02-02,60.27,72.27
2023-02-03,58.8,71.21
2023-02-06,57.48,69.96
2023-02-07,58.07,70.29
2023-02-08,55.51,69.29
2023-02-09,55.57,68.92
2023-02-10,55.98,68.71
2023-02-13,57.39,70.41
2023-02-14,56.48,70.15
2023-02-15,56.74,70.59
2023-02-16,55.91,69.72
2023-02-17,54.3,68.96
2023-02-21,52.76,66.29
2023-02-22,53.12,66.71
2023-02-23,54.0,67.39
2023-02-24,53.58,66.74
2023-02-27,53.7,67.18
2023-02-28,54.67,67.52
2023-03-01,54.22,66.96
2023-03-02,54.28,67.42
2023-03-03,55.19,68.81
2023-03-06,54.79,68.12
2023-03-07,54.04,67.43
2023-03-08,54.75,68.12
2023-03-09,54.44,67.0
2023-03-10,53.47,65.47
2023-03-13,54.21,65.25
2023-03-14,55.02,66.16
2023-03-15,54.62,64.73
2023-03-16,55.96,65.93
2023-03-17,55.42,64.93
2023-03-20,55.36,65.38
2023-03-21,55.82,66.32
2023-03-22,55.93,65.18
2023-03-23,56.39,65.16
2023-03-24,56.66,65.19
2023-03-27,56.55,65.3
2023-03-28,57.27,65.68
2023-03-29,57.15,66.21
2023-03-30,56.78,66.12
2023-03-31,58.28,67.76
2023-04-03,59.0,67.84
2023-04-04,58.42,65.9
2023-04-05,58.63,64.93
2023-04-06,57.84,64.48
2023-04-10,58.33,65.4
2023-04-11,59.76,66.72
2023-04-12,59.75,66.66
2023-04-13,59.21,66.91
2023-04-14,60.14,67.12
2023-04-17,60.59,67.78
2023-04-18,62.59,68.96
2023-04-19,62.44,69.15
2023-04-20,62.81,69.65
2023-04-21,62.83,69.41
2023-04-24,63.86,69.59
2023-04-25,64.95,68.56
2023-04-26,64.63,67.59
2023-04-27,66.27,69.89
2023-04-28,67.15,70.92
2023-05-01,65.78,70.6
2023-05-02,65.77,70.3
2023-05-03,66.49,70.73
2023-05-04,66.37,69.58
2023-05-05,67.02,70.77
2023-05-08,67.78,71.19
2023-05-09,67.73,71.32
2023-05-10,67.8,71.18
2023-05-11,68.12,71.13
2023-05-12,68.43,70.79
2023-05-15,68.55,71.39
2023-05-16,69.36,70.51
2023-05-17,69.5,71.64
2023-05-18,70.15,72.89
2023-05-19,69.18,71.64
2023-05-22,67.42,70.94
2023-05-23,65.69,69.8
2023-05-24,65.76,69.57
2023-05-25,66.52,69.78
2023-05-26,65.87,70.2
2023-05-30,66.69,70.34
2023-05-31,66.08,68.89
2023-06-01,67.3,69.84
2023-06-02,69.38,72.66
2023-06-05,69.42,71.97
2023-06-06,72.18,74.06
2023-06-07,71.57,75.27
2023-06-08,71.21,75.01
2023-06-09,71.99,74.69
2023-06-12,72.9,75.54
2023-06-13,73.89,76.54
2023-06-14,73.25,75.53
2023-06-15,73.96,76.76
2023-06-16,73.51,76.47
2023-06-20,74.88,76.75
2023-06-21,75.75,77.14
2023-06-22,76.05,76.72
2023-06-23,76.27,76.86
2023-06-26,76.03,77.33
2023-06-27,78.67,79.55
2023-06-28,77.72,79.25
2023-06-29,77.32,79.76
2023-06-30,77.68,80.3
2023-07-03,77.29,80.05
2023-07-05,77.12,79.29
2023-07-06,75.01,77.67
2023-07-07,75.03,77.95
2023-07-10,77.38,80.16
2023-07-11,78.2,81.23
2023-07-12,80.0,82.91
2023-07-13,80.35,83.2
2023-07-14,82.51,83.5
2023-07-17,81.7,83.77
2023-07-18,82.02,84.36
2023-07-19,81.96,84.32
2023-07-20,77.52,82.6
2023-07-21,78.09,82.49
2023-07-24,78.53,82.8
2023-07-25,83.42,83.63
2023-07-26,84.3,83.76
2023-07-27,83.64,83.66
2023-07-28,84.82,84.45
2023-07-31,84.39,84.51
2023-08-01,84.62,85.02
2023-08-02,83.56,84.23
2023-08-03,81.45,83.31
2023-08-04,84.35,83.87
2023-08-07,85.63,84.84
2023-08-08,86.01,84.65
2023-08-09,85.07,83.89
2023-08-10,82.96,83.32
2023-08-11,82.77,83.24
2023-08-14,84.04,83.71
2023-08-15,84.24,83.48
2023-08-16,82.56,82.35
2023-08-17,78.79,79.38
2023-08-18,79.3,79.57
2023-08-21,77.96,78.98
2023-08-22,78.83,79.23
2023-08-23,79.66,80.87
2023-08-24,78.37,79.62
2023-08-25,77.17,79.33
2023-08-28,77.77,80.17
2023-08-29,79.91,82.07
2023-08-30,81.1,82.82
2023-08-31,82.06,83.07
2023-09-01,82.63,84.26
2023-09-05,77.89,80.99
2023-09-06,79.21,81.36
2023-09-07,80.98,81.62
2023-09-08,80.72,81.25
2023-09-11,81.7,82.16
2023-09-12,78.37,80.65
2023-09-13,76.96,79.74
2023-09-14,78.58,80.66
2023-09-15,76.27,78.9
2023-09-18,76.62,78.89
2023-09-19,77.14,78.94
2023-09-20,76.45,78.01
2023-09-21,73.9,76.1
2023-09-22,73.94,76.18
2023-09-25,73.93,76.78
2023-09-26,73.27,75.64
2023-09-27,73.2,76.14
2023-09-28,74.77,77.09
2023-09-29,74.05,76.57
2023-10-02,73.22,75.63
2023-10-03,70.73,73.68
2023-10-04,72.36,74.75
2023-10-05,71.87,74.33
2023-10-06,72.2,74.95
2023-10-09,73.12,75.72
2023-10-10,73.93,76.59
2023-10-11,75.59,77.54
2023-10-12,71.91,74.61
2023-10-13,72.89,74.17
2023-10-16,72.88,75.23
2023-10-17,73.46,75.39
2023-10-18,71.8,72.93
2023-10-19,70.13,71.49
2023-10-20,69.65,70.86
2023-10-23,70.57,71.07
2023-10-24,71.65,70.93
2023-10-25,71.02,69.36
2023-10-26,72.34,69.97
2023-10-27,71.92,69.78
2023-10-30,72.23,70.74
2023-10-31,73.59,71.62
2023-11-01,77.23,73.82
2023-11-02,80.17,75.42
2023-11-03,83.37,77.45
2023-11-06,81.86,76.44
2023-11-07,82.03,76.94
2023-11-08,81.69,76.93
2023-11-09,80.91,75.94
2023-11-10,82.37,77.52
2023-11-13,82.04,77.23
2023-11-14,87.85,81.77
2023-11-15,87.04,81.57
2023-11-16,86.97,81.54
2023-11-17,88.3,82.41
2023-11-20,88.26,82.57
2023-11-21,87.29,81.81
2023-11-22,87.94,82.23
2023-11-24,88.1,82.56
2023-11-27,87.91,82.43
2023-11-28,87.59,81.9
2023-11-29,88.01,82.75
2023-11-30,88.42,82.95
2023-12-01,91.02,85.46
2023-12-04,91.02,86.03
2023-12-05,90.92,85.63
2023-12-06,92.46,86.68
2023-12-07,94.46,87.4
2023-12-08,96.31,88.47
2023-12-11,96.05,88.7
2023-12-12,95.99,88.45
2023-12-13,97.96,90.69
2023-12-14,104.88,95.74
2023-12-15,102.49,94.71
2023-12-18,102.0,93.71
2023-12-19,102.94,94.99
2023-12-20,102.08,93.97
2023-12-21,102.43,95.26
2023-12-22,102.43,95.6
2023-12-26,103.18,96.14
2023-12-27,103.93,96.47
2023-12-28,103.49,96.18
2023-12-29,103.22,95.66
