date,C,KBE
1/4/2010,34.00000228,21.71
1/5/2010,35.30000348,22.18
1/6/2010,36.39999966,22.47
1/7/2010,36.50000267,23.41
1/8/2010,35.89999758,23.32
1/11/2010,36.29999764,23.33
1/12/2010,35.20000147,22.94
1/13/2010,35.00000544,23.33
1/14/2010,35.09999845,23.68
1/15/2010,34.19999731,23.16
1/19/2010,35.4000055,23.4
1/20/2010,34.59999638,23.71
1/21/2010,32.70000108,23.67
1/22/2010,32.50000505,22.96
1/25/2010,32.30000102,23
1/26/2010,31.50000189,22.57
1/27/2010,32.00000397,23.19
1/28/2010,32.40000303,23.3
1/29/2010,33.20000216,23.09
2/1/2010,33.39999719,23.42
2/2/2010,34.1000043,23.47
2/3/2010,33.70000424,22.95
2/4/2010,31.79999894,21.98
2/5/2010,32.199999,22.24
2/8/2010,31.50000189,21.91
2/9/2010,31.79999894,22.18
2/10/2010,32.00000397,22.34
2/11/2010,32.09999599,22.38
2/12/2010,31.79999894,22.23
2/16/2010,33.10000014,22.81
2/17/2010,34.1000043,22.83
2/18/2010,34.29999933,22.85
2/19/2010,34.19999731,23.15
2/22/2010,34.59999638,23.59
2/23/2010,33.5000002,23.1
2/24/2010,34.50000436,23.56
2/25/2010,33.89999927,23.4
2/26/2010,34.00000228,23.51
3/1/2010,33.89999927,23.43
3/2/2010,34.00000228,23.58
3/3/2010,34.00000228,23.55
3/4/2010,34.29999933,23.55
3/5/2010,35.00000544,24.14
3/8/2010,35.60000053,24.2
3/9/2010,38.20000293,24.35
3/10/2010,39.59999715,24.91
3/11/2010,41.80000049,25.3
3/12/2010,39.70000017,25.05
3/15/2010,38.90000004,25.12
3/16/2010,40.49999929,25.57
3/17/2010,40.49999929,26.02
3/18/2010,40.20000225,25.61
3/19/2010,39.00000306,25.37
3/22/2010,40.40000628,25.66
3/23/2010,41.29999842,25.89
3/24/2010,41.50000345,26.01
3/25/2010,42.70000263,26.07
3/26/2010,43.1000017,26.01
3/29/2010,41.80000049,25.89
3/30/2010,40.89999835,25.73
3/31/2010,40.49999929,25.81
4/1/2010,41.80000049,25.99
4/5/2010,42.59999962,26.61
4/6/2010,42.90000666,27.19
4/7/2010,43.60000377,27.08
4/8/2010,44.70000094,27.36
4/9/2010,45.50000007,27.48
4/12/2010,46.40000121,27.79
4/13/2010,46.20000618,27.49
4/14/2010,49.30000166,28.4
4/15/2010,48.10000247,28.17
4/16/2010,45.60000208,27.26
4/19/2010,48.79999958,27.47
4/20/2010,49.70000172,28.23
4/21/2010,49.30000166,28.43
4/22/2010,48.70000657,28.69
4/23/2010,48.60000455,28.72
4/26/2010,46.10000416,27.89
4/27/2010,43.39999874,27.07
4/28/2010,44.50000591,27.42
4/29/2010,45.60000208,28.02
4/30/2010,43.70000579,27.66
5/3/2010,44.10000585,28.12
5/4/2010,42.59999962,27.35
5/5/2010,41.80000049,27.35
5/6/2010,40.40000628,26.11
5/7/2010,40.00000621,25.7
5/10/2010,42.20000056,27.25
5/11/2010,41.69999848,27.4
5/12/2010,41.80000049,27.77
5/13/2010,40.89999835,27.3
5/14/2010,39.80000218,26.52
5/17/2010,38.600003,26.48
5/18/2010,37.30000179,25.45
5/19/2010,38.10000092,25.33
5/20/2010,36.29999764,24.13
5/21/2010,37.50000583,25.06
5/24/2010,37.80000387,24.24
5/25/2010,37.80000387,24.45
5/26/2010,38.600003,24.36
5/27/2010,40.20000225,25.37
5/28/2010,39.59999715,24.77
6/1/2010,38.50000098,24.22
6/2/2010,39.19999809,24.95
6/3/2010,39.59999715,24.77
6/4/2010,37.90000589,23.67
6/7/2010,36.39999966,23.16
6/8/2010,37.19999978,23.63
6/9/2010,38.70000501,23.43
6/10/2010,39.00000306,24.34
6/11/2010,38.79999803,24.3
6/14/2010,38.79999803,24.13
6/15/2010,39.9000042,24.8
6/16/2010,39.9000042,24.74
6/17/2010,39.59999715,24.7
6/18/2010,40.09999923,24.84
6/21/2010,40.20000225,24.82
6/22/2010,39.40000212,24.48
6/23/2010,38.90000004,24.3
6/24/2010,37.80000387,23.74
6/25/2010,39.40000212,24.41
6/28/2010,40.00000621,24.34
6/29/2010,37.30000179,23.28
6/30/2010,37.59999884,22.89
7/1/2010,37.80000387,22.69
7/2/2010,37.90000589,22.34
7/6/2010,37.90000589,22.58
7/7/2010,39.00000306,23.87
7/8/2010,39.70000017,23.94
7/9/2010,40.40000628,24.5
7/12/2010,41.10000339,24.59
7/13/2010,42.99999968,25.29
7/14/2010,42.09999754,24.91
7/15/2010,41.60000546,24.79
7/16/2010,39.00000306,23.4
7/19/2010,39.80000218,23.34
7/20/2010,39.9000042,23.32
7/21/2010,39.40000212,22.785
7/22/2010,40.89999835,23.6
7/23/2010,40.20000225,23.76
7/26/2010,41.50000345,24.37
7/27/2010,41.60000546,24.53
7/28/2010,40.89999835,24.24
7/29/2010,41.2000054,24.21
7/30/2010,41.00000137,24.19
8/2/2010,41.90000251,24.91
8/3/2010,41.29999842,24.59
8/4/2010,41.40000043,24.54
8/5/2010,41.00000137,24.42
8/6/2010,40.60000131,24.1
8/9/2010,40.80000634,24.19
8/10/2010,40.00000621,24.05
8/11/2010,38.50000098,23.02
8/12/2010,38.70000501,22.89
8/13/2010,38.79999803,22.86
8/16/2010,38.70000501,22.83
8/17/2010,38.50000098,22.85
8/18/2010,38.600003,22.93
8/19/2010,37.90000589,22.37
8/20/2010,37.50000583,22.29
8/23/2010,37.50000583,22.14
8/24/2010,37.09999676,21.67
8/25/2010,36.79999972,21.56
8/26/2010,36.60000469,21.45
8/27/2010,37.59999884,21.91
8/30/2010,36.6999977,21.39
8/31/2010,37.09000276,21.6
9/1/2010,38.47500498,22.47
9/2/2010,38.79999803,22.73
9/3/2010,39.10000507,23.13
9/7/2010,38.30000595,22.49
9/8/2010,38.39999797,22.79
9/9/2010,39.10000507,23.16
9/10/2010,39.10000507,23.17
9/13/2010,39.9000042,23.83
9/14/2010,39.40000212,23.56
9/15/2010,39.19999809,23.56
9/16/2010,39.70000017,23.42
9/17/2010,39.50000514,23.23
9/20/2010,39.9000042,23.76
9/21/2010,39.40000212,23.45
9/22/2010,38.79999803,23.04
9/23/2010,37.9999989,22.63
9/24/2010,39.04000007,23.27
9/27/2010,38.70000501,22.91
9/28/2010,38.82500303,22.99
9/29/2010,39.19999809,22.88
9/30/2010,39.10000507,22.95
10/1/2010,40.89999835,23.17
10/4/2010,40.30000426,23.09
10/5/2010,41.29999842,23.77
10/6/2010,41.00000137,23.68
10/7/2010,41.80000049,23.58
10/8/2010,41.90000251,23.53
10/11/2010,41.80000049,23.52
10/12/2010,42.40000459,23.83
10/13/2010,42.5000066,23.66
10/14/2010,40.60000131,23.04
10/15/2010,39.50000514,22.46
10/18/2010,41.69999848,22.97
10/19/2010,40.60000131,22.89
10/20/2010,41.10000339,22.72
10/21/2010,40.70000332,22.765
10/22/2010,41.10000339,22.81
10/25/2010,42.09999754,22.595
10/26/2010,41.80000049,22.63
10/27/2010,41.69999848,22.67
10/28/2010,41.69999848,22.61
10/29/2010,41.69999848,22.59
11/1/2010,41.50000345,22.48
11/2/2010,41.69999848,22.43
11/3/2010,41.90000251,22.85
11/4/2010,43.30000673,23.62
11/5/2010,44.90000498,24.19
11/8/2010,44.38000489,24.05
11/9/2010,42.99999968,23.63
11/10/2010,44.19999887,24.0175
11/11/2010,43.60000377,23.875
11/12/2010,42.90000666,23.35
11/15/2010,43.20000371,23.5
11/16/2010,42.20000056,23.11
11/17/2010,41.90000251,22.72
11/18/2010,42.99999968,22.88
11/19/2010,42.68000363,22.88
11/22/2010,41.80000049,22.49
11/23/2010,41.00000137,22.1
11/24/2010,41.67999948,22.35
11/26/2010,41.10000339,22.15
11/29/2010,41.50000345,22.41
11/30/2010,42.00000552,22.26
12/1/2010,42.99999968,22.76
12/2/2010,44.19999887,23.65
12/3/2010,44.50000591,23.89
12/6/2010,44.50000591,23.78
12/7/2010,46.20000618,23.79
12/8/2010,46.40000121,24.44
12/9/2010,46.87500728,25.05
12/10/2010,47.70000341,25.31
12/13/2010,48.10000247,25.2
12/14/2010,46.90000329,24.81
12/15/2010,45.89999913,24.54
12/16/2010,45.86500013,24.59
12/17/2010,47.0000063,24.88
12/20/2010,47.09999832,25
12/21/2010,47.40000536,25.49
12/22/2010,47.30000335,26.0671
12/23/2010,46.80000127,25.7
12/27/2010,47.70000341,25.97
12/28/2010,47.80000543,26.1
12/29/2010,47.70000341,26.01
12/30/2010,47.60000039,25.93
12/31/2010,47.30000335,25.91
1/3/2011,49.00000461,26.5
1/4/2011,49.00000461,26.4225
1/5/2011,49.70000172,26.81
1/6/2011,49.50000669,26.48
1/7/2011,49.40000367,26.23
1/10/2011,49.10000663,26.19
1/11/2011,49.40000367,26.32
1/12/2011,50.80000789,26.7225
1/13/2011,50.40000783,26.55
1/14/2011,51.29999997,27.14
1/18/2011,48.00000046,26.89
1/19/2011,47.60000039,26.22
1/20/2011,48.00000046,26.18
1/21/2011,48.9000016,26.61
1/24/2011,48.60000455,26.34
1/25/2011,48.20000449,26.3075
1/26/2011,48.10000247,26.16
1/27/2011,48.3000075,26.46
1/28/2011,47.20000133,26.04
1/31/2011,48.20000449,26.32
2/1/2011,49.00000461,26.96
2/2/2011,48.50000253,26.8075
2/3/2011,48.10000247,26.8975
2/4/2011,48.20000449,26.905
2/7/2011,49.00000461,27.285
2/8/2011,48.9000016,27.4975
2/9/2011,48.39999952,27.19
2/10/2011,47.80000543,27.08
2/11/2011,48.79999958,27.6175
2/14/2011,49.10000663,27.62
2/15/2011,49.10000663,27.52
2/16/2011,49.00000461,27.62
2/17/2011,49.40000367,27.38
2/18/2011,49.10000663,27.415
2/22/2011,46.90000329,26.47
2/23/2011,47.0000063,26.42
2/24/2011,46.90000329,26.245
2/25/2011,47.0000063,26.63
2/28/2011,46.80000127,26.5
3/1/2011,45.7000041,25.92
3/2/2011,46.00000215,25.87
3/3/2011,46.80000127,26.375
3/4/2011,45.40000705,25.98
3/7/2011,45.20000302,25.78
3/8/2011,46.40000121,26.48
3/9/2011,46.50000422,26.49
3/10/2011,45.40000705,25.88
3/11/2011,45.7000041,26.12
3/14/2011,45.40000705,25.9
3/15/2011,44.4000029,25.69
3/16/2011,43.90000082,25.3
3/17/2011,44.50000591,25.65
3/18/2011,45.00000699,25.81
3/21/2011,44.32500589,25.815
3/22/2011,44.19999887,25.68
3/23/2011,44.00000384,25.52
3/24/2011,44.30000088,25.6
3/25/2011,44.59999793,25.71
3/28/2011,44.30000088,25.63
3/29/2011,44.50000591,25.69
3/30/2011,44.50000591,25.9
3/31/2011,44.19999887,25.82
4/1/2011,44.50000591,26.04
4/4/2011,44.30000088,26.03
4/5/2011,44.70000094,26.03
4/6/2011,45.89999913,26.43
4/7/2011,45.80000712,26.3
4/8/2011,45.60000208,26.08
4/11/2011,45.30000504,26.025
4/12/2011,45.50000007,25.99
4/13/2011,45.00000699,25.7
4/14/2011,44.30000088,25.46
4/15/2011,44.19999887,25.4
4/18/2011,44.19999887,25.1
4/19/2011,45.30000504,25.11
4/20/2011,45.7000041,24.99
4/21/2011,45.50000007,25.09
4/25/2011,45.20000302,25.1
4/26/2011,45.10000001,25.3
4/27/2011,45.10000001,25.56
4/28/2011,45.89999913,25.68
4/29/2011,45.89999913,25.61
5/2/2011,44.90000498,25.54
5/3/2011,45.20000302,25.75
5/4/2011,45.15000101,25.55
5/5/2011,44.80000296,25.19
5/6/2011,45.20000302,25.21
5/9/2011,44.159989,25.16
5/10/2011,44.199997,25.38
5/11/2011,42.919999,25.15
5/12/2011,42.419999,25.08
5/13/2011,41.529999,24.63
5/16/2011,41.189988,24.669
5/17/2011,41.539994,25.07
5/18/2011,41.239991,25.14
5/19/2011,41.37999,25.16
5/20/2011,41.01999,24.75
5/23/2011,40.159989,24.38
5/24/2011,40.509995,24.35
5/25/2011,40.329987,24.335
5/26/2011,40.219986,24.42
5/27/2011,40.969986,24.77
5/31/2011,41.149994,24.95
6/1/2011,39.649994,23.93
6/2/2011,40.009995,23.97
6/3/2011,39.849991,23.75
6/6/2011,38.069993,23.26
6/7/2011,37.579987,23.235
6/8/2011,36.809998,23.1
6/9/2011,37.76999,23.38
6/10/2011,37.919999,23.28
6/13/2011,39.169999,23.52
6/14/2011,38.779999,23.65
6/15/2011,38,23.27
6/16/2011,37.62999,23.37
6/17/2011,38.299988,23.56
6/20/2011,38.159989,23.43
6/21/2011,39.309998,23.69
6/22/2011,39.509995,23.48
6/23/2011,39.409989,23.24
6/24/2011,39.589997,22.99
6/27/2011,39.989991,23.32
6/28/2011,40.149994,23.36
6/29/2011,41.5,23.94
6/30/2011,41.64,23.99
7/1/2011,42.87999,24.44
7/5/2011,42.569993,24.17
7/6/2011,42.009995,24
7/7/2011,42.62999,24.4
7/8/2011,42.029999,24.03
7/11/2011,39.789994,23.34
7/12/2011,39.069993,23.285
7/13/2011,39.469986,23.35
7/14/2011,39.01999,23.08
7/15/2011,38.37999,23.07
7/18/2011,37.739991,22.7
7/19/2011,38.01999,22.99
7/20/2011,38.619996,23.29
7/21/2011,40.319993,23.85
7/22/2011,40.259995,23.77
7/25/2011,39.909989,23.65
7/26/2011,39.714997,23.58
7/27/2011,38.26999,23.02
7/28/2011,38.179993,23
7/29/2011,38.339997,22.88
8/1/2011,38.479996,22.84
8/2/2011,37.039994,22.09
8/3/2011,37.259995,22.24
8/4/2011,34.809998,21.09
8/5/2011,33.439988,20.62
8/8/2011,27.949997,18.45
8/9/2011,31.819993,19.7001
8/10/2011,28.489991,18.1
8/11/2011,30.289994,19.14
8/12/2011,29.849991,18.8
8/15/2011,31.26999,19.53
8/16/2011,29.939988,19.15
8/17/2011,29.849991,19.28
8/18/2011,27.979996,18.22
8/19/2011,26.76999,17.68
8/22/2011,26.059998,17.48
8/23/2011,27.319993,18.15
8/24/2011,28.449997,18.77
8/25/2011,29.829987,18.77
8/26/2011,29.839997,18.99
8/29/2011,31.289994,19.83
8/30/2011,30.939988,19.69
8/31/2011,31.049988,19.9
9/1/2011,30,19.33
9/2/2011,28.399994,18.44
9/6/2011,27.699997,18.15
9/7/2011,28.979996,19.19
9/8/2011,27.979996,18.7
9/9/2011,26.739991,18.07
9/12/2011,26.959992,18.38
9/13/2011,27.049988,18.59
9/14/2011,27.39,18.92
9/15/2011,28.589997,19.37
9/16/2011,28.989991,19.21
9/19/2011,27.709992,18.67
9/20/2011,26.929993,18.62
9/21/2011,25.51999,17.57
9/22/2011,23.959992,17.09
9/23/2011,24.979996,17.38
9/26/2011,26.719986,18.29
9/27/2011,26.989991,18.29
9/28/2011,25.919999,17.65
9/29/2011,26.899994,18.25
9/30/2011,25.614991,17.54
10/3/2011,23.109986,16.73
10/4/2011,24.39,17.47
10/5/2011,24.709992,17.67
10/6/2011,26.01999,18.46
10/7/2011,24.62999,17.7
10/10/2011,26.489991,18.61
10/11/2011,27.839997,18.75
10/12/2011,29.199997,19.34
10/13/2011,27.64,18.78
10/14/2011,28.399994,18.91
10/17/2011,27.929993,18.17
10/18/2011,29.87999,19.25
10/19/2011,29.39,18.7
10/20/2011,30.079987,19.03
10/21/2011,30.299988,19.36
10/24/2011,31.599991,19.79
10/25/2011,30.899994,19.13
10/26/2011,31.149994,19.5
10/27/2011,34.169999,20.49
10/28/2011,34.159989,20.4
10/31/2011,31.589997,19.76
11/1/2011,29.169999,18.78
11/2/2011,29.829987,19.41
11/3/2011,30.779999,19.84
11/4/2011,30.339997,19.57
11/7/2011,30.549988,19.78
11/8/2011,31.419999,20.25
11/9/2011,28.849991,19.07
11/10/2011,28.62999,19.26
11/11/2011,29.329987,19.69
11/14/2011,28.37999,19.18
11/15/2011,28.01999,19.28
11/16/2011,26.859986,19.05
11/17/2011,26,18.78
11/18/2011,26.279999,18.86
11/21/2011,25,18.32
11/22/2011,24.459992,18.13
11/23/2011,23.509995,17.56
11/25/2011,23.62999,17.63
11/28/2011,25.049988,18.09
11/29/2011,25.239991,18.02
11/30/2011,27.479996,19.21
12/1/2011,26.989991,19.06
12/2/2011,28.169999,19.31
12/5/2011,29.829987,19.71
12/6/2011,29.75,19.52
12/7/2011,29.829987,19.69
12/8/2011,27.75,19.01
12/9/2011,28.76999,19.48
12/12/2011,27.219986,19.14
12/13/2011,26.899994,18.82
12/14/2011,26.049988,18.73
12/15/2011,25.914994,18.87
12/16/2011,26.029999,18.88
12/19/2011,24.819993,18.43
12/20/2011,25.949997,19.16
12/21/2011,26.099991,19.4
12/22/2011,27.649994,19.94
12/23/2011,27.459992,19.97
12/27/2011,26.899994,19.95
12/28/2011,26.12999,19.66
12/29/2011,26.759995,19.96
12/30/2011,26.309998,19.83
1/3/2012,28.329987,20.29
1/4/2012,28.169999,20.41
1/5/2012,28.509995,20.8
1/6/2012,28.549988,20.79
1/9/2012,29.079987,21.12
1/10/2012,30,21.39
1/11/2012,31.26999,21.56
1/12/2012,31.599991,21.61
1/13/2012,30.739991,21.56
1/17/2012,28.214997,21.37
1/18/2012,29.029999,21.54
1/19/2012,29.329987,21.5
1/20/2012,29.64,21.72
1/23/2012,29.849991,21.73
1/24/2012,29.899994,21.59
1/25/2012,29.959992,21.71
1/26/2012,30.37999,21.19
1/27/2012,30.869996,21.27
1/30/2012,30.229996,21.11
1/31/2012,30.719986,21.11
2/1/2012,31.599991,21.42
2/2/2012,31.989991,21.51
2/3/2012,33.539994,22.17
2/6/2012,33.299988,22.01
2/7/2012,33.069993,22.05
2/8/2012,34.229996,22.22
2/9/2012,33.659989,22.18
2/10/2012,32.924988,21.9
2/13/2012,32.87999,22.07
2/14/2012,32.079987,21.92
2/15/2012,31.719986,21.9
2/16/2012,32.709992,22.33
2/17/2012,32.919999,22.45
2/21/2012,33.359986,22.39
2/22/2012,32.359986,21.91
2/23/2012,32.709992,22.16
2/24/2012,32.349991,22.07
2/27/2012,32.929993,22.33
2/28/2012,33.479996,22.36
2/29/2012,33.319993,22.28
3/1/2012,34.12999,22.44
3/2/2012,34.099991,22.29
3/5/2012,33.679993,22.11
3/6/2012,32.119996,21.56
3/7/2012,33.239991,21.9
3/8/2012,34,22.18
3/9/2012,34.199997,22.47
3/12/2012,34.289994,22.42
3/13/2012,36.449997,23.31
3/14/2012,35.209992,23.58
3/15/2012,36.26999,24.18
3/16/2012,36.689988,24.24
3/19/2012,37.169999,24.44
3/20/2012,38.079987,24.4
3/21/2012,37.799988,24.25
3/22/2012,36.899994,23.84
3/23/2012,37.134995,23.95
3/26/2012,37.429993,24.27
3/27/2012,36.779999,23.97
3/28/2012,37.059998,24.18
3/29/2012,36.509995,23.93
3/30/2012,36.549988,23.85
4/2/2012,36.869996,24.02
4/3/2012,36.369996,24.1
4/4/2012,35.039994,23.72
4/5/2012,34.789994,23.55
4/9/2012,33.969986,23.11
4/10/2012,32.859986,22.62
4/11/2012,33.584992,23.06
4/12/2012,34.625,23.455
4/13/2012,33.409989,22.73
4/16/2012,34,22.94
4/17/2012,35.079987,23.37
4/18/2012,35.079987,23.13
4/19/2012,34.849991,22.99
4/20/2012,33.89,22.98
4/23/2012,33.25,22.84
4/24/2012,33.419999,23.06
4/25/2012,33.679993,23.34
4/26/2012,33.87999,23.53
4/27/2012,33.5,23.58
4/30/2012,33.044999,23.25
5/1/2012,33.599991,23.46
5/2/2012,32.699997,23.35
5/3/2012,32.479996,23.21
5/4/2012,31.599991,22.84
5/7/2012,31.669999,23.06
5/8/2012,31.319993,22.96
5/9/2012,30.449997,22.67
5/10/2012,30.649994,22.87
5/11/2012,29.349991,22.75
5/14/2012,28.14,22.28
5/15/2012,27.789994,22.03
5/16/2012,26.919999,21.8
5/17/2012,26.409989,21.45
5/18/2012,26.009995,21.22
5/21/2012,26.25,21.42
5/22/2012,26.919999,21.64
5/23/2012,27.149994,21.8
5/24/2012,26.659989,21.87
5/25/2012,26.469986,21.8
5/29/2012,27.01999,22.06
5/30/2012,26,21.52
5/31/2012,26.509995,21.7
6/1/2012,25.39,20.63
6/4/2012,24.819993,20.25
6/5/2012,25.75,20.38
6/6/2012,27.14,20.85
6/7/2012,26.909989,20.99
6/8/2012,27.76999,21.27
6/11/2012,26.479996,20.78
6/12/2012,27.619996,21.07
6/13/2012,27.669999,20.96
6/14/2012,27.909989,21.25
6/15/2012,28.309998,21.46
6/18/2012,27.549988,21.36
6/19/2012,28.5,21.75
6/20/2012,28.859986,21.81
6/21/2012,27.829987,21.3
6/22/2012,27.989991,21.59
6/25/2012,26.75,21.1
6/26/2012,26.729996,21.22
6/27/2012,27.099991,21.52
6/28/2012,26.39,21.56
6/29/2012,27.409989,22.04
7/2/2012,27.459992,22.19
7/3/2012,27.649994,22.32
7/5/2012,26.839997,22.1
7/6/2012,26.359986,21.97
7/9/2012,26.109986,21.74
7/10/2012,25.87999,21.55
7/11/2012,25.869996,21.74
7/12/2012,25.279999,21.54
7/13/2012,26.649994,22.12
7/16/2012,26.809998,22.07
7/17/2012,27.37999,22.33
7/18/2012,27.099991,22.14
7/19/2012,26.589997,21.87
7/20/2012,25.869996,21.44
7/23/2012,25.339997,21.12
7/24/2012,25.239991,21.19
7/25/2012,25.789994,21.28
7/26/2012,26.279999,21.51
7/27/2012,27.299988,21.82
7/30/2012,27.14,21.77
7/31/2012,27.12999,21.72
8/1/2012,26.779999,21.63
8/2/2012,26.179993,21.4
8/3/2012,27.399994,21.98
8/6/2012,28.559998,21.98
8/7/2012,28.89,22.21
8/8/2012,28.859986,22.28
8/9/2012,28.859986,22.24
8/10/2012,28.899994,22.19
8/13/2012,28.779999,22.21
8/14/2012,28.76999,22.22
8/15/2012,28.739991,22.33
8/16/2012,28.819993,22.45
8/17/2012,29.029999,22.6
8/20/2012,29.979996,22.61
8/21/2012,30.729996,22.63
8/22/2012,30.489991,22.54
8/23/2012,29.584992,22.27
8/24/2012,29.829987,22.37
8/27/2012,29.689988,22.49
8/28/2012,29.339997,22.51
8/29/2012,29.909989,22.72
8/30/2012,29.649994,22.58
8/31/2012,29.709992,22.59
9/4/2012,29.699997,22.74
9/5/2012,29.76999,22.7
9/6/2012,31.119996,23.25
9/7/2012,32.069993,23.51
9/10/2012,31.829987,23.38
9/11/2012,32.659989,23.53
9/12/2012,33.049988,23.71
9/13/2012,34.449997,24.19
9/14/2012,34.789994,24.63
9/17/2012,34.059998,24.2
9/18/2012,33.939988,24.06
9/19/2012,34.179993,24.13
9/20/2012,33.809998,23.94
9/21/2012,33.669999,23.77
9/24/2012,33.489991,23.88
9/25/2012,32.859986,23.53
9/26/2012,32.509995,23.39
9/27/2012,32.969986,23.59
9/28/2012,32.719986,23.48
10/1/2012,32.75,23.51
10/2/2012,33.259995,23.6
10/3/2012,34.059998,23.92
10/4/2012,34.959992,24.33
10/5/2012,34.76999,24.36
10/8/2012,34.779999,24.27
10/9/2012,34.599991,24.04
10/10/2012,35.14,24.08
10/11/2012,35.51999,24.24
10/12/2012,34.75,23.65
10/15/2012,36.659989,23.74
10/16/2012,37.25,23.5
10/17/2012,38.429993,23.85
10/18/2012,38.419999,23.8597
10/19/2012,37.159989,23.7
10/22/2012,37.719986,23.78
10/23/2012,36.89,23.5
10/24/2012,37.299988,23.49
10/25/2012,37.409989,23.68
10/26/2012,36.599991,23.52
10/31/2012,37.39,23.65
11/1/2012,37.949997,23.91
11/2/2012,37.599991,23.68
11/5/2012,37.319993,23.62
11/6/2012,38.469986,23.95
11/7/2012,36.049988,23.09
11/8/2012,36,22.8884
11/9/2012,35.929993,22.91
11/12/2012,36.419999,22.91
11/13/2012,36.159989,22.67
11/14/2012,35.01999,22.29
11/15/2012,35.209992,22.33
11/16/2012,34.979996,22.5
11/19/2012,36.099991,22.9
11/20/2012,36,23.07
11/21/2012,35.76999,23.02
11/23/2012,36.029999,23.45
11/26/2012,35.569993,23.35
11/27/2012,35.039994,23.16
11/28/2012,35.069993,23.2
11/29/2012,35.209992,23.26
11/30/2012,34.569993,23.27
12/3/2012,34.219986,23.17
12/4/2012,34.289994,22.98
12/5/2012,36.459992,23.19
12/6/2012,37.01999,23.21
12/7/2012,37.64,23.36
12/10/2012,37.189988,23.4003
12/11/2012,37,23.49
12/12/2012,37.529999,23.56
12/13/2012,37.289994,23.42
12/14/2012,37.599991,23.29
12/17/2012,39.149994,23.85
12/18/2012,39.459992,24.259
12/19/2012,39.449997,24.1799
12/20/2012,40.169999,24.4
12/21/2012,39.489991,23.93
12/24/2012,39.37999,23.83
12/26/2012,39.549988,23.76
12/27/2012,39.25,23.67
12/28/2012,39.009995,23.56
12/31/2012,39.559998,23.83
1/2/2013,41.25,24.57
1/3/2013,41.39,24.64
1/4/2013,42.429795,25.03
1/7/2013,42.469986,24.97
1/8/2013,42.459992,24.85
1/9/2013,42.039994,24.73
1/10/2013,42.829987,24.97
1/11/2013,42.339997,24.76
1/14/2013,42.219986,24.8
1/15/2013,42.569993,24.93
1/16/2013,42.479996,25
1/17/2013,41.239991,25.2
1/18/2013,41.659989,25.12
1/22/2013,41.779999,25.34
1/23/2013,42.01999,25.21
1/24/2013,42.799988,25.3
1/25/2013,42.909989,25.34
1/28/2013,42.339997,25.33
1/29/2013,42.159989,25.38
1/30/2013,41.949997,25.49
1/31/2013,42.159989,25.48
2/1/2013,43.01999,25.85
2/4/2013,42.209992,25.6
2/5/2013,42.919999,25.94
2/6/2013,43.049988,26.01
2/7/2013,42.869996,26.02
2/8/2013,42.679993,26.09
2/11/2013,43.149994,26.18
2/12/2013,44.349991,26.39
2/13/2013,44,26.38
2/14/2013,44.319993,26.31
2/15/2013,43.839997,26.22
2/19/2013,44.5,26.42
2/20/2013,43.219986,26.06
2/21/2013,42.349991,25.75
2/22/2013,42.789994,26.04
2/25/2013,41.149994,25.41
2/26/2013,41.289994,25.57
2/27/2013,42.159989,25.91
2/28/2013,41.969986,26
3/1/2013,42.109986,26
3/4/2013,42.939988,26.23
3/5/2013,43.599991,26.35
3/6/2013,44.579987,26.46
3/7/2013,45,26.75
3/8/2013,46.679993,26.85
3/11/2013,47.599991,27.06
3/12/2013,46.949997,26.91
3/13/2013,46.969986,27.04
3/14/2013,47.459992,27.23
3/15/2013,47.259995,27.17
3/18/2013,46.239991,26.92
3/19/2013,45.789994,26.9
3/20/2013,46.089997,27.12
3/21/2013,45.229996,26.88
3/22/2013,45.229996,26.93
3/25/2013,44.489991,26.91
3/26/2013,44.829987,27.05
3/27/2013,44.459992,26.98
3/28/2013,44.239991,26.93
4/1/2013,43.789994,26.65
4/2/2013,44.109986,26.5
4/3/2013,42.5,26.11
4/4/2013,42.76999,26.24
4/5/2013,43.009995,26.24
4/8/2013,43.559998,26.46
4/9/2013,43.89,26.58
4/10/2013,45.059998,27
4/11/2013,44.869996,26.95
4/12/2013,44.779999,26.62
4/15/2013,44.869996,25.93
4/16/2013,46.659989,26.22
4/17/2013,45.739991,25.71
4/18/2013,45.089997,25.46
4/19/2013,45.029999,25.78
4/22/2013,45.149994,25.77
4/23/2013,46.459992,26.09
4/24/2013,47.119996,26.41
4/25/2013,47.109986,26.47
4/26/2013,46.919999,26.3
4/29/2013,46.819993,26.42
4/30/2013,46.659989,26.4
5/1/2013,45.869996,26.07
5/2/2013,46.539994,26.32
5/3/2013,46.969986,26.55
5/6/2013,47.479996,26.87
5/7/2013,48.109986,27.21
5/8/2013,49.289994,27.3
5/9/2013,48.599991,27.18
5/10/2013,48.75,27.34
5/13/2013,48.919999,27.38
5/14/2013,50.089997,27.8
5/15/2013,51.339997,28
5/16/2013,50.609986,27.93
5/17/2013,51.449997,28.32
5/20/2013,51.599991,28.46
5/21/2013,51.659989,28.44
5/22/2013,51,28.02
5/23/2013,50.529999,27.96
5/24/2013,50.51999,28.04
5/28/2013,51.789994,28.37
5/29/2013,52.279999,28.33
5/30/2013,53.26999,28.72
5/31/2013,51.989991,28.34
