date,URBN,XRT,beta,value,price
2020-12-03,28.23,61.47,0.4577369211143804,0.0929114590990352,30.092911459099035
2020-12-04,28.52,62.21,0.4573488284192334,0.06832938403949029,30.06832938403949
2020-12-07,27.6,61.9,0.4573035735759083,-0.7070912043487212,29.29290879565128
2020-12-08,27.25,62.32,0.4570893074628643,-1.2358056410857046,28.764194358914295
2020-12-09,27.26,62.0,0.45653809123085964,-1.0453616563132968,28.954638343686703
2020-12-10,27.19,61.94,0.4561806543482943,-1.0658297303333484,28.93417026966665
2020-12-11,26.64,61.26,0.4558476995860235,-1.2852300766397988,28.7147699233602
2020-12-14,26.08,60.62,0.4555356166570745,-1.5345690817518545,28.465430918248146
2020-12-15,27.15,62.22,0.45531967477838325,-1.1799901647110076,28.820009835288992
2020-12-16,26.67,62.4,0.4553017693608668,-1.7408304081180859,28.259169591881914
2020-12-17,26.94,63.57,0.45524751968349214,-2.0000848262795934,27.999915173720407
2020-12-18,27.12,63.35,0.4550641446208646,-1.7083135617317708,28.29168643826823
2020-12-21,26.375,63.35,0.4549159642963208,-2.4439263381719236,27.556073661828076
2020-12-22,25.76,64.31,0.4545712719622946,-3.4734784998951653,26.526521500104835
2020-12-23,26.94,64.77,0.4535828917116823,-2.438563896165661,27.56143610383434
2020-12-24,26.76,64.76,0.45314297273078447,-2.5855389140456033,27.414461085954397
2020-12-28,25.95,65.09,0.45271613442074354,-3.5172931894461996,26.4827068105538
2020-12-29,25.42,64.27,0.45191443797974773,-3.624540928958382,26.375459071041618
2020-12-30,25.9,64.91,0.4508719820964349,-3.366100357879592,26.633899642120408
2020-12-31,25.6,64.32,0.44983223238527603,-3.333209187020948,26.666790812979052
2021-01-04,24.55,63.54,0.44888642270368095,-3.972243298591888,26.027756701408112
2021-01-05,25.56,64.96,0.4475513937135444,-3.512938535631843,26.487061464368157
2021-01-06,27.91,67.63,0.4466179209157759,-2.294769991533922,27.705230008466078
2021-01-07,25.97,68.11,0.446004734380396,-4.407382458648772,25.592617541351228
2021-01-08,26.695,68.16,0.44470376877285456,-3.6160088795577643,26.383991120442236
2021-01-11,28.65,69.61,0.4437339864646907,-2.238322797807122,27.761677202192878
2021-01-12,30.31,71.81,0.4430673588897056,-1.5066670418697612,28.49333295813024
2021-01-13,28.74,71.51,0.4425194639708747,-2.9045668685572537,27.095433131442746
2021-01-14,27.84,73.72,0.4415488321167608,-4.710979903647608,25.28902009635239
2021-01-15,28.13,71.98,0.4401486901717639,-3.551902718563568,26.448097281436432
2021-01-19,27.29,72.33,0.43923224011701506,-4.479667927663698,25.520332072336302
2021-01-20,27.17,72.59,0.43786922716453613,-4.6149271998736765,25.385072800126324
2021-01-21,26.56,73.17,0.43613408667248327,-5.351931121825604,24.648068878174396
2021-01-22,26.76,74.87,0.4341825505109578,-5.747247556755408,24.252752443244592
2021-01-25,28.0,76.18,0.43213600378460904,-4.92012076831152,25.07987923168848
2021-01-26,27.41,81.43,0.4303096202495301,-7.630112376919239,22.36988762308076
2021-01-27,28.44,91.23,0.427563761327734,-10.566641945929174,19.433358054070826
2021-01-28,28.38,82.97,0.4234467779019348,-6.753379162523533,23.246620837476467
2021-01-29,27.43,88.01,0.42092845922502226,-9.615913696394209,20.38408630360579
2021-02-01,27.13,82.95,0.41719372617616024,-7.476219586312492,22.523780413687508
2021-02-02,27.23,76.14,0.41425289221756734,-4.311215213445578,25.68878478655442
2021-02-03,28.13,77.42,0.4126596939068017,-3.8181135022645876,26.181886497735412
2021-02-04,29.15,77.16,0.4111385160519478,-2.57344789856829,27.42655210143171
2021-02-05,28.95,78.86,0.4100563798847009,-3.3870461177075164,26.612953882292484
2021-02-08,29.73,80.07,0.40822107687646597,-2.9562616254986303,27.04373837450137
2021-02-09,29.51,79.64,0.4062921749155079,-2.847108810271049,27.15289118972895
2021-02-10,30.4,79.58,0.4045854746680184,-1.7969120740809075,28.203087925919093
2021-02-11,31.22,80.01,0.4032646277418211,-1.0452028656231107,28.95479713437689
2021-02-12,31.01,80.01,0.4020762203244488,-1.1601183881591446,28.839881611840855
2021-02-16,31.31,79.67,0.4006753134943255,-0.6118022260929159,29.388197773907084
2021-02-17,30.27,79.05,0.3993744785030927,-1.3005525256694774,28.699447474330523
2021-02-18,29.88,77.99,0.3979358216017853,-1.155014726723234,28.844985273276766
2021-02-19,30.265,79.15,0.3964475054840571,-1.1138200590631229,28.886179940936877
2021-02-22,31.44,79.22,0.3947021912730636,0.17169240734790137,30.1716924073479
2021-02-23,32.45,78.0,0.39313913269196693,1.785147650026584,31.785147650026584
2021-02-24,34.65,82.13,0.39234983296877174,2.4263082182747766,32.42630821827478
2021-02-25,34.54,79.61,0.3918209317295634,3.3471356250094573,33.34713562500946
2021-02-26,33.9,79.26,0.3916793386669753,2.855495617255535,32.855495617255535
2021-03-01,34.14,83.31,0.3916637282368487,1.510494800588134,31.510494800588134
2021-03-02,33.77,81.88,0.39137668601804276,1.724076948842665,31.724076948842665
2021-03-03,35.81,81.58,0.39097939101519125,3.913901280980703,33.9139012809807
2021-03-04,35.23,80.01,0.3911709708248062,3.932410624307252,33.93241062430725
2021-03-05,37.51,81.68,0.3913391390599893,5.545419121580071,35.54541912158007
2021-03-08,38.93,86.66,0.39208857197569663,4.951604352586131,34.95160435258613
2021-03-09,37.22,90.14,0.39285922945245727,1.8076690571555005,31.8076690571555
2021-03-10,37.19,91.9,0.3928081690978774,1.0909292599050602,31.09092925990506
2021-03-11,37.54,92.81,0.39258081308916765,1.1045747371943477,31.104574737194348
2021-03-12,39.91,94.39,0.39241698713757434,2.8697605840843536,32.869760584084354
2021-03-15,40.45,93.43,0.39279600469133447,3.751069281688622,33.75106928168862
2021-03-16,40.6,91.55,0.39331109745440085,4.592369028049603,34.5923690280496
2021-03-17,41.5,92.32,0.3941158138751213,5.115228063048804,35.115228063048804
2021-03-18,39.81,89.87,0.39508919327062253,4.303334200769157,34.30333420076916
2021-03-19,40.96,90.96,0.3957838415573759,4.959501771941092,34.95950177194109
2021-03-22,39.22,90.04,0.396779325063647,3.4939895712692177,33.49398957126922
2021-03-23,36.72,87.21,0.3975781110837121,2.0472129323894706,32.04721293238947
2021-03-24,35.92,84.19,0.39784694662559383,2.4252655635912603,32.42526556359126
2021-03-25,37.85,86.77,0.39821407055559277,3.296965097891217,33.29696509789122
2021-03-26,38.45,88.75,0.3989541893194116,3.0428156979022205,33.04281569790222
2021-03-29,36.42,87.04,0.39968749313228585,1.6312005977658401,31.63120059776584
2021-03-30,37.46,88.79,0.4000578906011266,1.938859893525965,31.938859893525965
2021-03-31,37.19,89.21,0.40051548518134095,1.4600135669725773,31.460013566972577
2021-04-01,36.32,89.51,0.4009854630323423,0.42779120397504045,30.42779120397504
2021-04-05,36.52,90.47,0.40115938573646476,0.22711037242203957,30.22711037242204
2021-04-06,37.225,90.8,0.40108014147400056,0.8069231541607493,30.80692315416075
2021-04-07,38.1,90.06,0.4014830455712058,1.9424369158572077,31.942436915857208
2021-04-08,38.31,90.79,0.4020170527247823,1.8108717831170154,31.810871783117015
2021-04-09,39.18,92.21,0.4023005397378506,2.083867230772796,32.083867230772796
2021-04-12,38.15,92.67,0.4025151952371604,0.8489168573723447,30.848916857372345
2021-04-13,36.89,91.97,0.40270843533482986,-0.1470947977443018,29.852905202255698
2021-04-14,37.14,92.2,0.40299617667285803,-0.0162474892375144,29.983752510762486
2021-04-15,37.08,92.5,0.40313971657104947,-0.21042378282207608,29.789576217177924
2021-04-16,37.31,92.74,0.4034069824519223,-0.10196355259127188,29.898036447408728
2021-04-19,37.03,91.61,0.4037368867284636,0.0436638068054549,30.043663806805455
2021-04-20,35.23,89.55,0.40424249378803445,-0.9699153187184848,29.030084681281515
2021-04-21,36.8,91.11,0.404639993766577,-0.06674983207282992,29.93325016792717
2021-04-22,37.16,91.08,0.4051107781477926,0.2625103262990436,30.262510326299044
2021-04-23,38.5,93.28,0.4061829582112583,0.6112536580538261,30.611253658053826
2021-04-26,36.31,92.6,0.4080718367581878,-1.4774520838081884,28.52254791619181
2021-04-27,37.57,93.8,0.40878089959162256,-0.7736483816941941,29.226351618305806
2021-04-28,37.6,94.19,0.4102943208422182,-1.045622080128524,28.954377919871476
2021-04-29,36.75,94.06,0.4113455967312291,-1.9411668285394086,28.05883317146059
2021-04-30,35.9,92.82,0.41162925979356907,-2.3074278940390798,27.69257210596092
2021-05-03,38.09,94.78,0.411794008573941,-0.9398361326381277,29.060163867361872
2021-05-04,37.88,93.9,0.41204063921079004,-0.8106160218931819,29.189383978106818
2021-05-05,37.65,93.92,0.41248039185154306,-1.0901584026969289,28.90984159730307
2021-05-06,39.24,94.16,0.4128281475933508,0.36810162261009083,30.36810162261009
2021-05-07,39.48,95.19,0.41347625569367913,0.12119522051867904,30.12119522051868
2021-05-10,37.73,93.6,0.4139248275626841,-1.0133638598672334,28.986636140132767
2021-05-11,36.67,92.74,0.414045530487339,-1.7285824973958128,28.271417502604187
2021-05-12,34.7,88.15,0.41406477909449646,-1.7998102771798656,28.200189722820134
2021-05-13,35.57,89.56,0.41401241863291766,-1.5089522127641075,28.491047787235892
2021-05-14,37.36,93.42,0.41413619559287224,-1.3286033922861265,28.671396607713874
2021-05-17,39.02,94.49,0.41427045065180573,-0.12441488208911977,29.87558511791088
2021-05-18,37.84,93.52,0.41465973597765643,-0.9389785086304272,29.061021491369573
2021-05-19,36.49,91.33,0.41470882387567487,-1.3853568845653825,28.614643115434617
2021-05-20,34.13,90.94,0.414433030134107,-3.558539760395682,26.441460239604318
2021-05-21,33.82,91.03,0.4136688818043626,-3.8362783106511316,26.16372168934887
2021-05-24,34.72,91.4,0.4126975266598283,-3.0005539367083074,26.999446063291693
2021-05-25,34.96,91.03,0.41195053035307627,-2.53985677804053,27.46014322195947
2021-05-26,38.47,93.66,0.41151342026956217,-0.07234694244719009,29.92765305755281
2021-05-27,39.31,94.55,0.4114873721074539,0.4038689672402356,30.403868967240236
2021-05-28,39.16,93.36,0.41119757892113434,0.7705940319228972,30.770594031922897
2021-06-01,38.77,94.88,0.41096923130186097,-0.22276066592056054,29.77723933407944
2021-06-02,37.87,95.83,0.41028803453883445,-1.4479023498565056,28.552097650143494
2021-06-03,37.14,94.21,0.4094348459168223,-1.432856833823827,28.567143166176173
2021-06-04,37.2,93.92,0.40911229383841047,-1.2238266373035103,28.77617336269649
2021-06-07,38.17,94.97,0.4089592837521322,-0.6688631779399898,29.33113682206001
2021-06-08,38.8,96.63,0.40891004726946045,-0.7129778676479646,29.287022132352035
2021-06-09,37.83,95.89,0.40852996882025083,-1.3439387101738518,28.656061289826148
2021-06-10,38.08,94.86,0.40785649996358697,-0.6092675865458617,29.39073241345414
2021-06-11,38.64,96.5,0.4071556682527854,-0.650521986393791,29.34947801360621
2021-06-14,38.54,95.83,0.4063232477581055,-0.3979568326592542,29.602043167340746
2021-06-15,38.08,94.37,0.4056684675614839,-0.2029332837772415,29.79706671622276
2021-06-16,38.93,94.58,0.40490814406945,0.6337877339114186,30.63378773391142
2021-06-17,38.13,93.5,0.40453933019681226,0.30557262659805673,30.305572626598057
2021-06-18,37.21,91.8,0.4043501738918585,0.09065403672739336,30.090654036727393
2021-06-21,36.72,93.6,0.4040589469575672,-1.099917435228292,28.900082564771708
2021-06-22,38.44,95.38,0.4033896379244354,-0.03530366523264661,29.964696334767353
2021-06-23,40.04,96.3,0.40292810314347915,1.2380236672829597,31.23802366728296
2021-06-24,40.41,97.07,0.4029315612427859,1.2974333501627697,31.29743335016277
2021-06-25,41.2,97.54,0.40288625982569426,1.9024742166017816,31.90247421660178
2021-06-28,39.81,96.9,0.40302851560633934,0.7565368377457204,30.75653683774572
2021-06-29,39.88,96.52,0.40312678970025984,0.9702022581309251,30.970202258130925
2021-06-30,41.22,97.23,0.4032970142648911,2.0074313030246316,32.00743130302463
2021-07-01,41.01,98.18,0.4035639316862289,1.3880931870460458,31.388093187046046
2021-07-02,40.37,97.66,0.4035225930106792,0.961983566577068,30.961983566577068
2021-07-06,39.61,95.99,0.4034126560301069,0.8864191476700398,30.88641914767004
2021-07-07,38.4,94.74,0.4032280534678398,0.19817421445685568,30.198174214456856
2021-07-08,38.35,94.29,0.4031264325719355,0.33920867279220346,30.339208672792203
2021-07-09,39.7,97.86,0.4032190495729416,0.24098380879193826,30.24098380879194
2021-07-12,40.49,98.07,0.40326988367527405,0.9413225079658787,30.94132250796588
2021-07-13,39.58,96.47,0.40348220309151756,0.6560718677612982,30.656071867761298
2021-07-14,39.32,95.25,0.4036200532576578,0.8751899272080905,30.87518992720809
2021-07-15,37.93,93.75,0.4037670822124169,0.07683604258591714,30.076836042585917
2021-07-16,36.89,92.35,0.40393612472085183,-0.4135011179706609,29.58649888202934
2021-07-19,35.54,91.46,0.40386507397042476,-1.3974996653350473,28.602500334664953
2021-07-20,36.97,94.59,0.4035616887818384,-1.202900141874096,28.797099858125904
2021-07-21,37.5,96.33,0.40319940748062943,-1.3401989226090336,28.659801077390966
2021-07-22,36.74,95.27,0.4031357408218123,-1.6667420280940561,28.333257971905944
2021-07-23,36.44,96.11,0.4028819272709505,-2.280982030011053,27.719017969988947
2021-07-26,37.5,96.49,0.4025338267488369,-1.3404889429952718,28.65951105700473
2021-07-27,36.4,95.21,0.4024877306911583,-1.920856839105177,28.079143160894823
2021-07-28,36.62,95.27,0.40239928105683365,-1.716579506284539,28.28342049371546
2021-07-29,36.47,96.08,0.40210333159193473,-2.164088099353087,27.835911900646913
2021-07-30,37.18,95.27,0.4016948513380914,-1.0894684869799676,28.910531513020032
2021-08-02,36.69,95.25,0.40151521190419015,-1.554323933874116,28.445676066125884
2021-08-03,37.24,96.17,0.4009888193863954,-1.323094760389644,28.676905239610356
2021-08-04,35.62,93.52,0.4005204027887597,-1.836668068804812,28.163331931195188
2021-08-05,37.5,94.65,0.40015903390549656,-0.37505255915525026,29.62494744084475
2021-08-06,38.74,94.99,0.40016902383473474,0.7279444259385528,30.727944425938553
2021-08-09,38.53,94.91,0.4003911575370474,0.5288752381588324,30.528875238158832
2021-08-10,39.6,97.14,0.4005319409538423,0.6923272557437556,30.692327255743756
2021-08-11,39.49,97.52,0.40066618495556383,0.41703364313342206,30.417033643133422
2021-08-12,38.95,96.75,0.4005387377222511,0.1978771253722087,30.19787712537221
2021-08-13,37.94,95.66,0.40050823124817764,-0.3726174012006709,29.62738259879933
2021-08-16,37.48,95.71,0.40045747073447097,-0.8477845239962178,29.152215476003782
2021-08-17,35.67,92.97,0.4006907220796131,-1.582216431741628,28.417783568258372
2021-08-18,35.68,92.56,0.40086445271949983,-1.4240137437169054,28.575986256283095
2021-08-19,36.52,92.77,0.40094449635479507,-0.6756209268343341,29.324379073165666
2021-08-20,37.81,94.29,0.40108640032626713,-0.008436686763729995,29.99156331323627
2021-08-23,38.63,95.25,0.4009295506862838,0.4414602971314707,30.44146029713147
2021-08-24,40.73,97.27,0.40076350682741635,1.7477336908972134,31.747733690897213
2021-08-25,36.86,97.16,0.40077654038259763,-2.0794486635731886,27.92055133642681
2021-08-26,35.13,95.42,0.40027747607334857,-3.064476766918922,26.935523233081078
2021-08-27,34.54,96.19,0.39982789436815924,-3.9194451592732378,26.080554840726762
2021-08-30,33.96,96.36,0.39922916845119466,-4.509722671957114,25.490277328042886
2021-08-31,33.02,95.97,0.39848563135947274,-5.222666041568594,24.777333958431406
2021-09-01,33.82,96.68,0.3975132851671412,-4.611584409959214,25.388415590040786
2021-09-02,32.87,95.97,0.39663010865871023,-5.194591527976421,24.80540847202358
2021-09-03,32.2,95.64,0.3957548059841012,-5.649989644319433,24.350010355680567
2021-09-07,31.83,94.4,0.3946744451607578,-5.427267623175538,24.57273237682446
2021-09-08,31.79,93.34,0.39364023189283337,-4.952379244877072,25.047620755122928
2021-09-09,32.29,94.25,0.3926512215537585,-4.717377631441735,25.282622368558265
2021-09-10,31.26,92.85,0.3916607107501173,-5.105696993148388,24.89430300685161
2021-09-13,31.86,92.5,0.39046618716340104,-4.258122312614596,25.741877687385404
2021-09-14,31.76,91.65,0.3894672634095371,-3.934674691484073,26.065325308515927
2021-09-15,32.64,92.94,0.3885619117558842,-3.4729440785918797,26.52705592140812
2021-09-16,32.8,94.25,0.3879105432756183,-3.7605687037270243,26.239431296272976
2021-09-17,32.52,94.38,0.3870091615219959,-4.005924664445963,25.994075335554037
2021-09-20,32.15,92.55,0.38582653393502586,-3.5582457156866454,26.441754284313355
2021-09-21,32.0,92.35,0.3846943831475362,-3.5265262836749613,26.47347371632504
2021-09-22,32.6,94.21,0.38343526610365064,-3.5234364196249217,26.47656358037508
2021-09-23,32.91,95.3,0.38235009498956546,-3.527964052505588,26.472035947494412
2021-09-24,31.91,94.96,0.3812014566092922,-4.288890319618385,25.711109680381615
2021-09-27,31.83,96.62,0.3797053699302551,-4.857132842661251,25.14286715733875
2021-09-28,31.65,94.76,0.3781637592547615,-4.184797826981203,25.815202173018797
2021-09-29,31.36,94.82,0.3768111628459585,-4.369234461053786,25.630765538946214
2021-09-30,29.69,90.32,0.3754355991441975,-4.2193433147039165,25.780656685296083
2021-10-01,30.44,91.18,0.3742340519493462,-3.682660856741389,26.31733914325861
2021-10-04,30.59,90.37,0.3730769432721002,-3.124963363499699,26.8750366365003
2021-10-05,29.9,90.26,0.3719725157332848,-3.6742392700862894,26.32576072991371
2021-10-06,29.35,89.63,0.37062236136431476,-3.8688822490835264,26.131117750916474
2021-10-07,29.72,91.59,0.36928597499377913,-4.102902449680236,25.897097550319764
2021-10-08,29.69,90.84,0.3678454921896288,-3.7250845105058836,26.274915489494116
2021-10-11,28.64,89.03,0.36660813994634817,-3.999122699423374,26.000877300576626
2021-10-12,29.78,89.8,0.36541640794119595,-3.034393433119398,26.965606566880602
2021-10-13,30.09,90.36,0.3645424629372521,-2.8500569510100995,27.1499430489899
2021-10-14,30.22,91.75,0.36361736181341475,-3.141892946380807,26.858107053619193
2021-10-15,30.25,91.67,0.36262758717732757,-2.9920709165456216,27.00792908345438
2021-10-18,30.63,93.43,0.3617180820054484,-3.1653204017690477,26.834679598230952
2021-10-19,30.56,92.98,0.3608574743339118,-2.992527963567124,27.007472036432876
2021-10-20,30.44,93.35,0.3598445304780585,-3.1514869201267537,26.848513079873246
2021-10-21,30.38,94.98,0.35890464857829396,-3.7087635219663646,26.291236478033635
2021-10-22,30.83,94.48,0.3578030000910532,-2.975227448602709,27.02477255139729
2021-10-25,31.57,95.98,0.3568922101662898,-2.6845143317604965,27.315485668239504
2021-10-26,31.2,94.07,0.35583361390406165,-2.2732680599550754,27.726731940044925
2021-10-27,30.85,91.91,0.35492622603096224,-1.77126943450574,28.22873056549426
2021-10-28,31.72,93.54,0.35405279729815115,-1.3980986592690599,28.60190134073094
2021-10-29,31.93,94.29,0.35336132604012305,-1.388439432323203,28.611560567676797
2021-11-01,32.67,96.39,0.352387322603533,-1.2966140257545433,28.703385974245457
2021-11-02,32.81,97.03,0.3512045933828915,-1.267381695941964,28.732618304058036
2021-11-03,35.17,100.75,0.3500398404887418,-0.09651392924073576,29.903486070759264
2021-11-04,35.2,100.65,0.3489952129906854,0.0736318124875126,30.073631812487513
2021-11-05,35.49,101.69,0.3480060526695158,0.10126450403694065,30.10126450403694
2021-11-08,34.86,101.54,0.3470640217993757,-0.3808807735086077,29.619119226491392
2021-11-09,35.61,102.47,0.34613999049416305,0.14103517406311283,30.141035174063113
2021-11-10,35.25,100.43,0.3453870639828116,0.5627771642062314,30.56277716420623
2021-11-11,35.34,101.64,0.34487449195803843,0.286956637384975,30.286956637384975
2021-11-12,35.64,102.46,0.3442810873006182,0.36495979517866317,30.364959795178663
2021-11-15,36.9,103.07,0.3435619752444657,1.4890672115529213,31.48906721155292
2021-11-16,37.65,104.16,0.34290145671389516,1.9333842686806832,31.933384268680683
2021-11-17,36.06,101.77,0.342224708507579,1.231791415183686,31.231791415183686
2021-11-18,37.45,103.67,0.3411232786595076,2.0857497013688473,32.08574970136885
2021-11-19,36.17,101.05,0.34085732898115545,1.7263669064542455,31.726366906454246
2021-11-22,37.27,102.5,0.34072146060231395,2.3460502882628234,32.34605028826282
2021-11-23,33.8,100.97,0.3408505119908999,-0.6156761957211643,29.384323804278836
2021-11-24,33.04,99.58,0.340540878915358,-0.8710607223913485,29.12893927760865
2021-11-26,31.85,97.18,0.3403236158757117,-1.222648990801666,28.777351009198334
2021-11-29,32.54,96.62,0.3399454562437261,-0.30552998226881556,29.694470017731184
2021-11-30,31.67,93.93,0.3398487623944892,-0.25199425171437184,29.748005748285628
2021-12-01,30.62,90.8,0.3398584641187447,-0.23914854198201851,29.76085145801798
2021-12-02,31.55,92.56,0.3398623597630794,0.09233998032937407,30.092339980329374
2021-12-03,31.6,90.96,0.33986650415151504,0.6857427823781954,30.685742782378195
2021-12-06,32.0,92.63,0.3399361343359159,0.5117158764641125,30.511715876464113
2021-12-07,32.77,94.66,0.3400742063786545,0.5785756241965672,30.578575624196567
2021-12-08,32.32,94.05,0.3401061287718531,0.33301858900721726,30.333018589007217
2021-12-09,31.41,92.43,0.3400647268613217,-0.022182703791969516,29.97781729620803
2021-12-10,30.54,92.43,0.33988551056555594,-0.875617741574338,29.124382258425662
2021-12-13,29.02,89.44,0.33960587121507385,-1.3543491214762042,28.645650878523796
2021-12-14,29.33,89.37,0.339303460018149,-0.9935502218219767,29.006449778178023
2021-12-15,29.12,90.08,0.33901415458338,-1.41839504487087,28.58160495512913
2021-12-16,27.88,87.54,0.3386628511198791,-1.7665459870342204,28.23345401296578
2021-12-17,28.43,87.99,0.3382585989489782,-1.3333741215205883,28.66662587847941
2021-12-20,27.2,85.15,0.33792429338524654,-1.5742535817537444,28.425746418246256
2021-12-21,28.26,87.77,0.3377081075237931,-1.3806405973633176,28.619359402636682
2021-12-22,28.41,87.92,0.3376266785776063,-1.2741375805431474,28.725862419456853
2021-12-23,29.12,88.78,0.337479077496392,-0.8413925001296825,29.158607499870318
2021-12-27,29.41,89.76,0.3374529545671466,-0.8797772019470784,29.12022279805292
2021-12-28,29.17,89.33,0.33743856766733127,-0.9733872497226983,29.0266127502773
2021-12-29,29.74,89.85,0.33733225373624526,-0.5693029982016355,29.430697001798364
2021-12-30,30.05,90.86,0.33721923565005846,-0.5897397511643092,29.41026024883569
2021-12-31,29.36,90.29,0.33720977886316544,-1.0866709335552116,28.91332906644479
2022-01-03,29.8,91.58,0.33717296627304083,-1.0783002512850786,28.92169974871492
2022-01-04,29.71,90.79,0.3371872058435405,-0.9032264185350449,29.096773581464955
2022-01-05,28.73,87.73,0.33719352512895817,-0.8519879595635018,29.148012040436498
2022-01-06,29.26,88.29,0.3372832219714712,-0.5187356678611934,29.481264332138807
2022-01-07,28.73,87.18,0.3372828906054145,-0.6743224029800388,29.32567759701996
2022-01-10,28.2,85.74,0.337238428818314,-0.7148228868822422,29.285177113117758
2022-01-11,28.71,87.18,0.3372476277699083,-0.6912481889806052,29.308751811019395
2022-01-12,27.77,86.17,0.33724901795621076,-1.2907478772866838,28.709252122713316
2022-01-13,27.95,85.42,0.337194430325512,-0.853148238405236,29.146851761594764
2022-01-14,28.15,83.63,0.33719592760295375,-0.049695425435022145,29.950304574564978
2022-01-18,28.05,81.86,0.33737087772675484,0.4328199492878504,30.43281994928785
2022-01-19,27.92,81.26,0.3377376534929974,0.4754382771590322,30.475438277159032
2022-01-20,26.46,78.54,0.3380054761734725,-0.08695009866453063,29.91304990133547
2022-01-21,26.42,77.38,0.33815268257879394,0.2537454220529298,30.25374542205293
2022-01-24,28.97,82.03,0.33830104068023314,1.2191656330004719,31.219165633000472
2022-01-25,29.11,80.68,0.3385375277223872,1.7967922633577977,31.796792263357798
2022-01-26,28.33,78.53,0.33880925161760544,1.7233094704694416,31.72330947046944
2022-01-27,28.17,77.84,0.3390763349745417,1.7762980855816757,31.776298085581676
2022-01-28,28.1,78.58,0.3393504236702783,1.433843707989535,31.433843707989535
2022-01-31,28.72,81.73,0.33959556685982206,0.9648543205467419,30.964854320546742
2022-02-01,29.43,82.72,0.3395608739671639,1.3415245054362046,31.341524505436205
2022-02-02,28.51,80.43,0.3395768705286179,1.1978323033832616,31.19783230338326
2022-02-03,28.09,78.32,0.3395746077493205,1.494516721073218,31.494516721073218
2022-02-04,28.61,78.49,0.3397344384484166,1.9442439261837805,31.94424392618378
2022-02-07,29.33,78.89,0.3398800550485797,2.5168624572175453,32.51686245721754
2022-02-08,29.78,81.14,0.3400591312109033,2.187602093547305,32.187602093547305
2022-02-09,29.99,82.81,0.34026485371197984,1.8126674641109481,31.812667464110948
2022-02-10,29.7,81.02,0.3404131950969246,2.1197229332471714,32.119722933247175
2022-02-11,27.98,79.44,0.3403809833352119,0.9401346838507685,30.94013468385077
2022-02-14,27.59,78.99,0.34005112692408046,0.7293614842668852,30.729361484266885
2022-02-15,27.54,81.66,0.33985613232011497,-0.21265176526058838,29.78734823473941
2022-02-16,26.93,80.65,0.33931730794794235,-0.43594088600155345,29.564059113998447
2022-02-17,26.21,78.53,0.33882217306455925,-0.397705250759838,29.602294749240162
2022-02-18,26.62,77.92,0.3381751342216919,0.2693935414457691,30.26939354144577
2022-02-22,25.59,74.85,0.33830024983664564,0.26822629972707546,30.268226299727075
2022-02-23,25.34,73.06,0.33849151133512984,0.609810181855412,30.609810181855412
2022-02-24,26.53,75.93,0.3388248371255571,0.8030301170564478,30.803030117056448
2022-02-25,26.81,77.26,0.33900897231968347,0.6181667985812531,30.618166798581253
2022-02-28,27.51,77.24,0.33915723947516474,1.313494822938278,31.313494822938278
2022-03-01,27.07,75.27,0.3394305456206911,1.5210628311305854,31.521062831130585
2022-03-02,28.41,77.98,0.33967021268839104,1.9225168145592662,31.922516814559266
2022-03-03,27.09,77.0,0.3398726527283677,0.919805739915688,30.919805739915688
2022-03-04,25.32,75.48,0.3399269013426677,-0.3376825133445571,29.662317486655443
2022-03-07,23.96,72.15,0.3397319764902662,-0.5516621037727063,29.448337896227294
2022-03-08,25.38,73.76,0.3395525612805762,0.33460307994469574,30.334603079944696
2022-03-09,25.97,75.21,0.33960685307142785,0.42816858049791406,30.428168580497914
2022-03-10,26.18,75.24,0.33987773352843376,0.6075993293206459,30.607599329320646
2022-03-11,25.84,73.23,0.3402935019420475,0.9203068527838596,30.92030685278386
2022-03-14,26.0,72.4,0.340699769982139,1.3333366532931343,31.333336653293134
2022-03-15,26.02,74.53,0.3412931841712796,0.5834189837145338,30.583418983714534
2022-03-16,26.75,77.42,0.34184035791020245,0.2847194905921242,30.284719490592124
2022-03-17,27.13,78.57,0.34226106855715843,0.23854784346406177,30.23854784346406
2022-03-18,26.83,79.6,0.3427261872348297,-0.4510045038924453,29.548995496107555
2022-03-21,26.26,77.68,0.34304016051945757,-0.3873596691514649,29.612640330848535
2022-03-22,26.32,79.44,0.34335508613489596,-0.9561280425561343,29.043871957443866
2022-03-23,24.95,77.72,0.34347018656598843,-1.7445028999086212,28.25549710009138
2022-03-24,25.42,78.53,0.34344930079342917,-1.5510735913079898,28.44892640869201
2022-03-25,25.47,77.5,0.343483125177254,-1.1499422012371845,28.850057798762816
2022-03-28,25.56,78.22,0.3435134372880322,-1.30962106466988,28.69037893533012
2022-03-29,26.86,81.49,0.34352154096335524,-1.1335703731038187,28.86642962689618
2022-03-30,25.8,77.88,0.3436712995268186,-0.9651208071486295,29.03487919285137
2022-03-31,25.11,75.54,0.34387701031889434,-0.8664693594892796,29.13353064051072
2022-04-01,24.71,75.35,0.3440671469173482,-1.2154595202221827,28.784540479777817
2022-04-04,25.09,77.32,0.3441633038916749,-1.5207066569042986,28.4792933430957
2022-04-05,24.97,75.84,0.34411467209980207,-1.1276567320489903,28.87234326795101
2022-04-06,24.34,74.59,0.34418249991098676,-1.3325726683605055,28.667427331639495
