date,AEP,XLU,beta,value,price
2020-07-10,84.15,57.77,1.4164821263176908,2.3198275626270117,32.31982756262701
2020-07-13,84.76,57.83,1.416985653624112,2.8157196509176003,32.8157196509176
2020-07-14,85.35,58.37,1.4175171830985358,2.6095220225384566,32.60952202253846
2020-07-15,84.68,58.14,1.4181027469969578,2.2315062895968794,32.23150628959688
2020-07-16,85.09,58.88,1.4186572569393523,1.5594607114109351,31.559460711410935
2020-07-17,87.51,60.21,1.4187696889344574,2.0858770292563236,32.085877029256324
2020-07-20,86.72,59.42,1.4189949201522036,2.4033218445560607,32.40332184455606
2020-07-21,87.56,59.69,1.4194821395267128,2.831111091650527,32.83111109165053
2020-07-22,89.28,60.61,1.4201933074825104,3.2020836334850458,33.202083633485046
2020-07-23,88.71,60.68,1.4211786824054997,2.4728775516342694,32.47287755163427
2020-07-24,88.05,60.28,1.4217569942970354,2.346488383774698,32.3464883837747
2020-07-27,83.26,59.55,1.4225163448338278,-1.4508483348544416,28.54915166514556
2020-07-28,84.74,60.45,1.421618627044619,-1.196846004847231,28.80315399515277
2020-07-29,84.8,60.73,1.4207230140701763,-1.4805086444818016,28.5194913555182
2020-07-30,86.07,60.73,1.4194302964857086,-0.13200190557708424,29.867998094422916
2020-07-31,86.88,60.83,1.4186255146068019,0.5850099464682472,30.585009946468247
2020-08-03,85.77,60.17,1.418521364428767,0.41756950232107215,30.417569502321072
2020-08-04,85.54,60.83,1.4185068451416083,-0.7477713899640293,29.25222861003597
2020-08-05,84.83,60.05,1.4182314334344233,-0.3347975777371204,29.66520242226288
2020-08-06,85.37,60.4,1.4181710876752138,-0.2875336955829084,29.71246630441709
2020-08-07,86.6,61.49,1.4182747685342652,-0.6097155171719777,29.390284482828022
2020-08-10,85.94,61.47,1.4181516772892881,-1.2337836029725366,28.766216397027463
2020-08-11,83.29,60.14,1.41796801256267,-1.9865962755189628,28.013403724481037
2020-08-12,84.15,61.01,1.4172076101999704,-2.3138362983001883,27.68616370169981
2020-08-13,83.66,60.91,1.4168010277479117,-2.637350600125302,27.362649399874698
2020-08-14,82.95,60.38,1.4166692867534894,-2.588491534175688,27.411508465824312
2020-08-17,81.23,60.3,1.4165141329827882,-4.185802218862122,25.814197781137878
2020-08-18,81.55,60.03,1.4157807776882307,-3.439320084624498,26.560679915375502
2020-08-19,80.92,59.85,1.4151183932647684,-3.7748358368963864,26.225164163103614
2020-08-20,79.41,59.32,1.4141909759102103,-4.4798086909936785,25.52019130900632
2020-08-21,79.08,59.42,1.4129114572279975,-4.875198788487609,25.12480121151239
2020-08-24,80.78,59.94,1.411145014372625,-3.8040321614951296,26.19596783850487
2020-08-25,79.77,59.37,1.4097788409607503,-3.9285697878397485,26.07143021216025
2020-08-26,78.61,58.71,1.408392118110424,-4.076701254263,25.923298745737
2020-08-27,78.37,58.9,1.4071531910050978,-4.5113229502002525,25.488677049799747
2020-08-28,78.35,59.07,1.4057690298655496,-4.688776594158028,25.31122340584197
2020-08-31,78.83,59.25,1.4046076270293841,-4.3930019014910044,25.606998098508996
2020-09-01,77.82,58.57,1.4034975138778911,-4.382849387828088,25.617150612171912
2020-09-02,80.31,60.39,1.4023553916359093,-4.378242100892564,25.621757899107436
2020-09-03,79.56,59.71,1.4012214930922524,-4.106935352538386,25.893064647461614
2020-09-04,79.05,59.37,1.4001674029419195,-4.077938712661762,25.922061287338238
2020-09-08,78.98,59.04,1.3991798513468048,-3.627578423515345,26.372421576484655
2020-09-09,79.91,59.82,1.398239152390636,-3.732666096007847,26.267333903992153
2020-09-10,78.52,58.79,1.397409212206162,-3.6336875856002706,26.36631241439973
2020-09-11,79.15,58.93,1.3967644140555644,-3.1613269202943997,26.8386730797056
2020-09-14,80.34,59.74,1.3959835438346038,-3.056056908679224,26.943943091320776
2020-09-15,80.0,60.14,1.3953391455594084,-3.915696213942823,26.084303786057177
2020-09-16,80.46,60.06,1.394356722030258,-3.2850647251373033,26.714935274862697
2020-09-17,80.04,59.57,1.393323405775075,-2.9602752820212146,27.039724717978785
2020-09-18,78.78,58.52,1.3920679137154919,-2.683814310630595,27.316185689369405
2020-09-21,79.36,57.66,1.3907603396032726,-0.831241181524689,29.16875881847531
2020-09-22,79.85,58.02,1.3900740508002911,-0.8020964274329003,29.1979035725671
2020-09-23,79.18,57.13,1.3895155376343824,-0.2030226650522593,29.79697733494774
2020-09-24,80.49,57.77,1.3890747606708056,0.24315107604755326,30.243151076047553
2020-09-25,80.65,58.72,1.3888065812750932,-0.9007224524734596,29.09927754752654
2020-09-28,80.65,58.87,1.3880667216263576,-1.0654879021436585,28.93451209785634
2020-09-29,80.97,58.85,1.387182650096308,-0.6656989581677379,29.334301041832262
2020-09-30,81.73,59.38,1.3862460748004988,-0.5852919216536208,29.41470807834638
2020-10-01,83.06,59.98,1.3851622296339436,-0.022030533443938793,29.97796946655606
2020-10-02,85.3,60.69,1.3843950999256034,1.2810613855151303,31.28106138551513
2020-10-05,87.05,61.45,1.3838219767462914,2.0141395289403903,32.01413952894039
2020-10-06,88.43,61.97,1.383263435555818,2.7091648986059624,32.70916489860596
2020-10-07,88.61,62.35,1.3827600366941284,2.394911712121086,32.394911712121086
2020-10-08,89.38,63.49,1.3821939300421744,1.6245073816223368,31.624507381622337
2020-10-09,89.82,63.48,1.3815060427284995,2.1219964075948496,32.12199640759485
2020-10-12,90.48,63.88,1.3811077122466755,2.25483934168237,32.25483934168237
2020-10-13,89.23,63.44,1.3805613799863599,1.6471860536653367,31.647186053665337
2020-10-14,89.34,63.36,1.3797581587385672,1.9185230623243825,31.918523062324383
2020-10-15,89.54,63.32,1.378887708914858,2.2288302715111996,32.2288302715112
2020-10-16,91.52,64.0,1.3779462837771639,3.3314378382615075,33.33143783826151
2020-10-19,91.28,63.46,1.3775054659615924,3.8635031300773477,33.86350313007735
2020-10-20,90.68,63.84,1.377243980292482,2.7567442981279413,32.75674429812794
2020-10-21,90.4,63.67,1.3777095294002968,2.6812342630831125,32.68123426308311
2020-10-22,92.2,64.57,1.3780864725184265,3.2169564694852113,33.21695646948521
2020-10-23,91.88,64.75,1.3787256106799026,2.6075167084762967,32.6075167084763
2020-10-26,93.59,64.73,1.3788470253880787,4.337232046629666,34.337232046629666
2020-10-27,92.53,64.68,1.3792910661245135,3.3174538430664597,33.31745384306646
2020-10-28,90.32,62.8,1.3795054315990476,3.68705889557981,33.68705889557981
2020-10-29,90.54,62.97,1.3801047664067,3.6348028593700974,33.6348028593701
2020-10-30,89.93,62.38,1.3806074841653146,3.8077051377676696,33.80770513776767
2020-11-02,91.23,63.75,1.3811382511288604,3.182436490535153,33.18243649053515
2020-11-03,90.89,64.67,1.381587849123483,1.5427137971843479,31.542713797184348
2020-11-04,90.15,63.7,1.381755986345556,2.1321436697880927,32.13214366978809
2020-11-05,90.71,64.27,1.3823130423502612,1.8687407681487116,31.86874076814871
2020-11-06,90.92,64.13,1.3829006881429204,2.234578869394525,32.234578869394525
2020-11-09,90.26,65.32,1.3836961665154741,-0.12303359679074788,29.876966403209252
2020-11-10,90.79,66.26,1.383821030919236,-0.9019815087085732,29.098018491291427
2020-11-11,91.15,66.51,1.384148348111548,-0.9097066328990593,29.09029336710094
2020-11-12,89.635,65.44,1.3842896844079497,-0.9529169476562203,29.04708305234378
2020-11-13,89.87,66.09,1.3845238889171327,-1.633183818533297,28.366816181466703
2020-11-16,89.21,66.76,1.3847584270683138,-3.2364725910806413,26.76352740891936
2020-11-17,86.73,65.45,1.3846456646012646,-3.8950587481527634,26.104941251847237
2020-11-18,84.13,64.17,1.384113168945841,-4.688542051254629,25.31145794874537
2020-11-19,82.45,63.53,1.3834256301611245,-5.439030284136237,24.560969715863763
2020-11-20,82.49,63.54,1.3825916500013251,-5.359873441084204,24.640126558915796
2020-11-23,83.41,63.55,1.3818990395165092,-4.409683961274155,25.590316038725845
2020-11-24,84.82,64.23,1.3815253708484279,-3.9153745695945332,26.084625430405467
2020-11-25,85.37,64.4,1.3812143780638058,-3.5802059473090964,26.419794052690904
2020-11-27,84.92,63.76,1.3809984636385284,-3.132462041592561,26.86753795840744
2020-11-30,84.89,62.84,1.3809418579841057,-1.8883863557212095,28.11161364427879
2020-12-01,85.21,63.28,1.3811739426805578,-2.190687092825712,27.809312907174288
2020-12-02,85.87,63.7,1.3813298927493782,-2.120714168135393,27.879285831864607
2020-12-03,84.74,63.04,1.3814017012883075,-2.3435632492149097,27.65643675078509
2020-12-04,83.39,62.41,1.3814667376652592,-2.827339097688821,27.17266090231118
2020-12-07,83.84,62.76,1.3813906498192143,-2.856077182653891,27.14392281734611
2020-12-08,83.49,62.57,1.3811944036114694,-2.9313338339696458,27.068666166030354
2020-12-09,83.6,62.46,1.3809676354618352,-2.6552385109462335,27.344761489053766
2020-12-10,82.48,62.14,1.381042245146532,-3.3379651134055024,26.662034886594498
2020-12-11,82.76,62.24,1.380796909133644,-3.1807996244779986,26.819200375522
2020-12-14,82.21,61.92,1.3805184867021796,-3.271704696598974,26.728295303401026
2020-12-15,84.29,63.14,1.3801606340318051,-2.853342432768173,27.146657567231827
2020-12-16,82.83,62.41,1.3794581869798834,-3.2619854494145244,26.738014550585476
2020-12-17,83.86,62.83,1.37865137626471,-2.7606659707117274,27.239334029288273
2020-12-18,83.29,62.29,1.3778279484180658,-2.5349029069613067,27.465097093038693
2020-12-21,82.12,61.02,1.3769557165370871,-1.9018378230930608,28.09816217690694
2020-12-22,81.4,60.9,1.3765230880193708,-2.4302560603796763,27.569743939620324
2020-12-23,80.71,60.78,1.3760025575083494,-2.923435445357484,27.076564554642516
2020-12-24,81.42,61.21,1.3752669050060662,-2.760087255421311,27.23991274457869
2020-12-28,81.28,61.48,1.3745498724364358,-3.2273261573920706,26.77267384260793
2020-12-29,81.18,61.47,1.3735749222968752,-3.2536504735889054,26.746349526411095
2020-12-30,81.51,61.78,1.3722593262198175,-3.2681811738603272,26.731818826139673
2020-12-31,83.27,62.7,1.370729685138121,-2.6747512581601995,27.3252487418398
2021-01-04,81.54,61.12,1.369141053525291,-2.1419011914657773,27.858098808534223
2021-01-05,81.43,61.11,1.367760819465721,-2.1538636775501914,27.84613632244981
2021-01-06,82.08,62.63,1.3665457817758522,-3.506762312621632,26.493237687378368
2021-01-07,79.89,61.81,1.3648253021191776,-4.4698519239863685,25.53014807601363
2021-01-08,79.18,62.33,1.3628032693253715,-5.763527777050399,24.2364722229496
2021-01-11,78.775,61.75,1.3605787063817343,-5.240735119072085,24.759264880927915
2021-01-12,77.84,61.42,1.3584065221070742,-5.593328587816501,24.4066714121835
2021-01-13,78.15,62.62,1.3560463916973542,-6.76562504808831,23.23437495191169
2021-01-14,78.83,62.38,1.3530186961054167,-5.571306263055902,24.428693736944098
2021-01-15,80.47,62.99,1.3501362529850116,-4.575082575525883,25.424917424474117
2021-01-19,80.71,62.75,1.3477391987354208,-3.860634720647667,26.139365279352333
2021-01-20,80.75,63.12,1.3455087027209476,-4.178509315746211,25.82149068425379
2021-01-21,80.97,62.75,1.342972313580292,-3.3015126771633305,26.69848732283667
2021-01-22,82.08,62.84,1.3407735032874941,-2.174206946586139,27.82579305341386
2021-01-25,82.59,64.1,1.3383590333142477,-3.198814035443263,26.801185964556737
2021-01-26,81.82,63.46,1.3358853939097364,-2.955287097511885,27.044712902488115
2021-01-27,80.44,61.75,1.3334115118411503,-1.8981608561910264,28.101839143808974
2021-01-28,80.56,62.49,1.3311867995406594,-2.6258631032958135,27.374136896704186
2021-01-29,80.91,62.15,1.3286997437789434,-1.6686890758613373,28.331310924138663
2021-02-01,81.18,62.45,1.3265216514055094,-1.6612771302740583,28.33872286972594
2021-02-02,82.11,62.96,1.3247013754873844,-1.2931986006857272,28.706801399314273
2021-02-03,81.28,62.76,1.3228176921079602,-1.7400383566955782,28.259961643304422
2021-02-04,82.21,63.25,1.3208219408103044,-1.3319877562517632,28.668012243748237
2021-02-05,82.19,63.59,1.3187924736257648,-1.6720133978623863,28.327986602137614
2021-02-08,80.98,63.1,1.3172139760672148,-2.136201889841246,27.863798110158754
2021-02-09,79.84,63.19,1.3156654264463947,-3.2968982971476777,26.703101702852322
2021-02-10,80.01,63.44,1.3137623540282029,-3.3350837395491766,26.664916260450823
2021-02-11,78.95,63.08,1.3118551859706262,-3.801825131027101,26.1981748689729
2021-02-12,78.61,62.62,1.3099531502210187,-3.4192662668401823,26.580733733159818
2021-02-16,78.19,61.92,1.308546807474803,-2.8352183188398072,27.164781681160193
2021-02-17,78.49,61.97,1.3074984315107028,-2.535677800718261,27.46432219928174
2021-02-18,80.48,62.34,1.3067674106631095,-0.9838803807382419,29.016119619261758
2021-02-19,79.08,61.41,1.306660126128123,-1.1619983455280334,28.838001654471967
2021-02-22,76.77,60.21,1.3065008647200964,-1.894417064797011,28.10558293520299
2021-02-23,78.09,60.71,1.305910020229435,-1.1917973281289846,28.808202671871015
2021-02-24,77.1,60.0,1.3053416451807265,-1.2204987108436,28.7795012891564
2021-02-25,76.3,59.46,1.304666778016578,-1.2754866208657347,28.724513379134265
2021-02-26,74.85,58.36,1.3038653018364823,-1.2435790151771187,28.75642098482288
2021-03-01,76.71,59.65,1.3027523573674058,-0.9991781169657656,29.000821883034234
2021-03-02,76.45,59.47,1.3017377429912786,-0.9643435756913306,29.03565642430867
2021-03-03,76.32,58.77,1.3006766264602891,-0.12076533707120518,29.879234662928795
2021-03-04,77.25,58.72,1.2998952628907237,0.9201501630567037,30.920150163056704
2021-03-05,78.9,59.68,1.2995161887128523,1.3448738576169745,31.344873857616975
2021-03-08,80.49,60.52,1.2992420713128683,1.8598698441452086,31.85986984414521
2021-03-09,80.6,61.32,1.2991337013370237,0.9371214340137044,30.937121434013704
2021-03-10,81.2,61.74,1.2987153861242504,1.0173120606887807,31.01731206068878
2021-03-11,80.0,61.58,1.2985075216273676,0.03790681818669839,30.0379068181867
2021-03-12,81.04,62.41,1.2979907128499633,0.03239961103381006,30.03239961103381
2021-03-15,82.28,63.21,1.2975030625003128,0.26483141935523236,30.264831419355232
2021-03-16,83.5,63.29,1.2969246537727275,1.4176386627240731,31.417638662724073
2021-03-17,82.12,62.26,1.2968018772066243,1.3811151251155707,31.38111512511557
2021-03-18,82.6,62.03,1.296524254998893,2.176600462418662,32.17660046241866
2021-03-19,83.67,62.2,1.2964259215312486,3.0323076807563325,33.03230768075633
2021-03-22,83.63,61.65,1.2964468925307209,3.704049075481052,33.70404907548105
2021-03-23,84.64,62.57,1.296792667849777,3.49968277263946,33.49968277263946
2021-03-24,84.99,62.59,1.2972454996130762,3.795404179217556,33.795404179217556
2021-03-25,84.72,63.26,1.2977420754122755,2.6248363094194502,32.62483630941945
2021-03-26,84.99,63.47,1.298064230868901,2.601863266750854,32.601863266750854
2021-03-29,85.84,64.15,1.2984106658435512,2.5469557861361807,32.54695578613618
2021-03-30,84.73,63.57,1.2987723082443807,2.1670443649047257,32.167044364904726
2021-03-31,84.7,64.04,1.298870138743005,1.5203563148979526,31.520356314897953
2021-04-01,85.54,63.98,1.298722066295203,2.447762198432926,32.447762198432926
2021-04-05,86.29,64.68,1.2988534050149536,2.2801617636328047,32.280161763632805
2021-04-06,86.77,65.02,1.2992916507364458,2.290056869116299,32.2900568691163
2021-04-07,86.69,64.94,1.3000444790274248,2.265111531959036,32.265111531959036
2021-04-08,86.07,64.89,1.301173400076443,1.6368580690396044,31.636858069039604
2021-04-09,85.89,64.82,1.3020462366634997,1.491362939471955,31.491362939471955
2021-04-12,86.0,64.88,1.3030215235245275,1.459963553728656,31.459963553728656
2021-04-13,86.72,65.65,1.3043502503407005,1.089406065133005,31.089406065133005
2021-04-14,87.07,65.94,1.3053314693073412,0.9964429138739206,30.99644291387392
2021-04-15,87.805,66.67,1.3060826506416798,0.7284696817192042,30.728469681719204
2021-04-16,88.55,67.21,1.3066223036243636,0.731914973406532,30.731914973406532
2021-04-19,88.65,66.87,1.307293283731131,1.2312981168992678,31.231298116899268
2021-04-20,90.14,67.72,1.3079246463491487,1.5673429492356519,31.567342949235652
2021-04-21,89.35,67.15,1.308402336249634,1.4907831208370652,31.490783120837065
2021-04-22,87.95,66.67,1.3091703297115902,0.6676141181282844,30.667614118128284
2021-04-23,87.7,66.58,1.3096944380353577,0.5005443156058931,30.500544315605893
2021-04-26,87.6,66.2,1.3099468637735954,0.8815176181879707,30.88151761818797
2021-04-27,87.2,65.69,1.3105315951991712,1.1111795113664584,31.11117951136646
2021-04-28,86.73,65.6,1.3109772504281438,0.7298923719137775,30.729892371913778
2021-04-29,88.09,66.2,1.3113573305646207,1.2781447166221085,31.27814471662211
2021-04-30,88.71,66.72,1.3118290255156209,1.1847674175977687,31.18476741759777
2021-05-03,88.68,66.71,1.3124321473959966,1.1276514472130827,31.127651447213083
2021-05-04,88.38,66.46,1.3129549947751538,1.121011047243286,31.121011047243286
2021-05-05,87.47,65.34,1.3136068515791182,1.6389283178204153,31.638928317820415
2021-05-06,88.12,65.84,1.314549052689032,1.5700903709541336,31.570090370954134
2021-05-07,87.19,66.04,1.315819624416443,0.29327200353809246,30.293272003538092
2021-05-10,87.56,66.71,1.3168075236396997,-0.2842299020043555,29.715770097995645
2021-05-11,86.41,65.89,1.3177990223877447,-0.41977758512850016,29.5802224148715
2021-05-12,84.98,64.35,1.3186927640762265,0.12212063169484111,30.12212063169484
2021-05-13,86.52,65.59,1.3196063138739689,-0.03297812699362623,29.967021873006374
2021-05-14,86.76,65.91,1.3204326381895686,-0.2697151830744531,29.730284816925547
2021-05-17,85.45,65.37,1.3208283631308049,-0.8925500978607204,29.10744990213928
2021-05-18,85.75,65.36,1.3210998096655129,-0.5970835597379249,29.402916440262075
2021-05-19,85.92,65.25,1.3216212063611203,-0.3157837150631053,29.684216284936895
2021-05-20,86.26,65.82,1.3220669732654855,-0.7584481803342413,29.24155181966576
2021-05-21,86.65,66.16,1.3224054864633477,-0.8403469844150777,29.159653015584922
2021-05-24,86.57,66.04,1.322740579091412,-0.7837878431968619,29.216212156803138
2021-05-25,85.93,65.24,1.3230830060668142,-0.38793531579894136,29.61206468420106
2021-05-26,85.75,65.25,1.323510862823103,-0.6090837992074682,29.39091620079253
2021-05-27,85.55,64.81,1.3238893958674904,-0.2512717461720655,29.748728253827935
2021-05-28,86.0,65.16,1.3241725652729728,-0.28308435318690783,29.716915646813092
2021-06-01,85.1,64.76,1.324217228036385,-0.6563076876363141,29.343692312363686
2021-06-02,85.65,65.1,1.3240792500564489,-0.5475591786748026,29.452440821325197
2021-06-03,85.96,65.49,1.3238527505996802,-0.7391166367730619,29.260883363226938
2021-06-04,86.03,65.39,1.323801720850389,-0.5333945264069371,29.466605473593063
2021-06-07,85.67,65.51,1.323793589830453,-1.051718069792969,28.94828193020703
2021-06-08,82.97,64.95,1.3238905851004108,-3.0166935022716928,26.983306497728307
2021-06-09,84.45,65.53,1.3235091611059697,-2.2795553272741955,27.720444672725804
2021-06-10,84.73,65.96,1.3232650098265957,-2.552560048162235,27.447439951837765
2021-06-11,84.76,66.11,1.3226670180803204,-2.681516565289968,27.318483434710032
2021-06-14,85.13,66.25,1.3220294137794393,-2.454448662887856,27.545551337112144
2021-06-15,85.24,66.45,1.3212507502961723,-2.5571123571806567,27.442887642819343
2021-06-16,84.4,65.45,1.3202283513824717,-2.0089455979827733,27.991054402017227
2021-06-17,84.39,65.81,1.3191807862326934,-2.4252875419735602,27.57471245802644
2021-06-18,82.35,64.1,1.3180515371849826,-2.1371035335573794,27.86289646644262
2021-06-21,83.19,64.43,1.3169149765982309,-1.658831942224026,28.341168057775974
2021-06-22,83.26,64.04,1.316154442654987,-1.0265305076253668,28.973469492374633
2021-06-23,82.65,63.36,1.315542138425035,-0.7027498906102068,29.297250109389793
2021-06-24,82.85,63.3,1.315009418740296,-0.3900962062607505,29.60990379373925
2021-06-25,84.77,63.98,1.3146339605348707,0.6597192049789697,30.65971920497897
2021-06-28,84.9,64.39,1.3146707746777941,0.24834881849683654,30.248348818496837
2021-06-29,83.93,63.35,1.314378744395382,0.6641065425525454,30.664106542552545
2021-06-30,84.59,63.23,1.3142217958280362,1.4917558497932788,31.49175584979328
2021-07-01,85.26,63.92,1.314254964690549,1.2528226569801149,31.252822656980115
2021-07-02,85.2,64.02,1.314227432946689,1.0631597427529726,31.063159742752973
2021-07-06,85.24,64.29,1.3142927791838492,0.7441172262703191,30.74411722627032
2021-07-07,85.62,64.71,1.3143029819424672,0.5714540385029636,30.571454038502964
2021-07-08,85.31,64.52,1.3142631127800593,0.5137439634305849,30.513743963430585
2021-07-09,85.39,64.6,1.3142800373606278,0.48750958650344955,30.48750958650345
2021-07-12,85.41,64.81,1.3142983197923297,0.23032589425911,30.23032589425911
2021-07-13,85.24,64.32,1.314309533504524,0.7036108049890117,30.70361080498901
2021-07-14,86.18,64.88,1.3144296723392674,0.8998028586283482,30.899802858628348
2021-07-15,87.18,65.61,1.3144607382895486,0.9382309608227217,30.93823096082272
2021-07-16,87.49,66.27,1.3144036139831734,0.3844725013350967,30.384472501335097
2021-07-19,85.77,65.22,1.3142175282196098,0.05673280951704385,30.056732809517044
2021-07-20,85.74,65.5,1.3141455874860883,-0.3365359803387946,29.663464019661205
2021-07-21,84.72,64.78,1.314005985896935,-0.40130776640346255,29.598692233596537
2021-07-22,84.88,64.88,1.3137450482347175,-0.35577872946846867,29.64422127053153
2021-07-23,85.98,65.71,1.3134226457758955,-0.3250020539340852,29.674997946065915
2021-07-26,87.68,65.73,1.3131924019343484,1.3638634208552816,31.36386342085528
2021-07-27,89.39,66.86,1.313243690401762,1.5865268597381998,31.5865268597382
2021-07-28,88.99,66.35,1.313374396009818,1.8476088247485762,31.847608824748576
2021-07-29,89.14,66.53,1.313576646216163,1.7477457272386658,31.747745727238666
2021-07-30,88.12,65.97,1.3137512904992321,1.4518273657656664,31.451827365765666
2021-08-02,88.34,66.48,1.313709354769024,1.0046020949552883,31.00460209495529
2021-08-03,89.09,66.86,1.3135516508984522,1.2659366209294944,31.265936620929494
2021-08-04,88.83,66.76,1.3137686634615413,1.1228040273074953,31.122804027307495
2021-08-05,89.66,67.49,1.3140836858657614,0.9724920409197608,30.97249204091976
2021-08-06,89.34,67.45,1.314385786550604,0.6846786971617718,30.68467869716177
2021-08-09,88.76,67.43,1.3144658724534186,0.1255662204659842,30.125566220465984
2021-08-10,88.75,67.5,1.314421024110463,0.026580872543746636,30.026580872543747
2021-08-11,89.17,68.13,1.314395489741688,-0.37976471610120655,29.620235283898793
2021-08-12,88.95,68.2,1.3144149067047513,-0.6930966372640341,29.306903362735966
2021-08-13,89.69,68.68,1.3142717296630084,-0.5741823932554269,29.425817606744573
2021-08-16,90.3,69.1,1.3140770800609038,-0.5027262322084454,29.497273767791555
2021-08-17,90.54,69.14,1.3140017443631415,-0.3100806052676006,29.6899193947324
2021-08-18,89.75,68.79,1.3139915793204382,-0.6394807414529566,29.360519258547043
2021-08-19,90.4,69.07,1.3138741292926168,-0.3492861102410245,29.650713889758975
2021-08-20,91.08,69.93,1.3137274926929328,-0.7889635640167967,29.211036435983203
2021-08-23,90.12,69.03,1.313507821811994,-0.551444939681943,29.448555060318057
2021-08-24,89.23,68.58,1.3132567381757962,-0.8331471040960992,29.1668528959039
2021-08-25,89.33,68.71,1.3129307694840204,-0.8814731712470376,29.118526828752962
2021-08-26,89.25,68.54,1.3126805936449497,-0.72112788842486,29.27887211157514
2021-08-27,89.29,68.52,1.3124434960007532,-0.6386283459715969,29.361371654028403
2021-08-30,89.62,68.62,1.3122746338983455,-0.4282853781044764,29.571714621895524
2021-08-31,89.57,68.54,1.3121079125090298,-0.36187632336891795,29.638123676631082
2021-09-01,90.5,69.44,1.3120849003369268,-0.611175479396195,29.388824520603805
2021-09-02,90.93,70.07,1.3124780991412208,-1.035340406825327,28.964659593174673
2021-09-03,90.41,69.49,1.3125895645796004,-0.8018488426364314,29.19815115736357
2021-09-07,88.91,68.57,1.312839559412548,-1.1114085889184082,28.888591411081592
2021-09-08,90.68,69.8,1.3130587448262065,-0.9715003888692024,29.028499611130798
2021-09-09,90.4,69.42,1.3132674012027492,-0.7670229914948408,29.23297700850516
2021-09-10,88.83,68.45,1.3135734701797988,-1.084104033807236,28.915895966192764
2021-09-13,88.32,68.33,1.3136814586333225,-1.443854068414936,28.556145931585064
2021-09-14,87.83,68.1,1.3138206533444603,-1.6411864927577398,28.35881350724226
2021-09-15,87.33,68.01,1.3138499830119523,-2.024937344642879,27.97506265535712
2021-09-16,85.98,67.44,1.313687301385672,-2.615071605449714,27.384928394550286
2021-09-17,84.1,66.4,1.3132371420997382,-3.0989462354226305,26.90105376457737
2021-09-20,83.3,65.78,1.3126024020206684,-3.0429860049195696,26.95701399508043
2021-09-21,82.99,65.6,1.3119140463857668,-3.071561442906301,26.9284385570937
2021-09-22,82.72,65.56,1.3109671876475282,-3.2270088221719533,26.772991177828047
2021-09-23,82.31,65.21,1.310065156966947,-3.1193488858146026,26.880651114185397
2021-09-24,82.05,65.14,1.3090901462226938,-3.22413212494628,26.77586787505372
2021-09-27,81.36,64.37,1.3078859605517204,-2.82861928071425,27.17138071928575
2021-09-28,81.28,63.56,1.3068179655021785,-1.7813498873184699,28.21865011268153
2021-09-29,82.17,64.39,1.3060334067704777,-1.925491061951064,28.074508938048936
2021-09-30,81.18,63.88,1.3052699942670596,-2.200647233779762,27.799352766220238
2021-10-01,81.38,63.88,1.3044713443332725,-1.9496294760094486,28.05037052399055
2021-10-04,83.04,64.76,1.3037352485724392,-1.3898946975511564,28.610105302448844
2021-10-05,83.02,64.6,1.303121391755821,-1.161641907426045,28.838358092573955
2021-10-06,84.56,65.6,1.3026135274295152,-0.8914473993761902,29.10855260062381
2021-10-07,84.14,65.25,1.302049607427151,-0.8187368846216003,29.1812631153784
2021-10-08,83.58,64.77,1.3014420815579228,-0.7144036225066657,29.285596377493334
2021-10-11,82.51,63.89,1.3008344732799115,-0.600314497853546,29.399685502146454
2021-10-12,82.55,64.32,1.3003763048304626,-1.0902039266953523,28.909796073304648
2021-10-13,83.46,65.07,1.2998835010482004,-1.123419413206392,28.876580586793608
2021-10-14,84.05,65.87,1.299466563639632,-1.5458625469425726,28.454137453057427
2021-10-15,83.49,65.68,1.2989585274993072,-1.8255960861545049,28.174403913845495
2021-10-18,82.99,65.05,1.2983682214913623,-1.468852808013125,28.531147191986875
2021-10-19,83.8,65.87,1.2978514887790928,-1.6894775658788603,28.31052243412114
2021-10-20,84.9,66.91,1.2968595874767612,-1.8728749980700883,28.12712500192991
2021-10-21,85.2,66.91,1.2957288155965396,-1.497215051564453,28.502784948435547
2021-10-22,85.58,67.25,1.2946138737135153,-1.4827830072339054,28.517216992766095
2021-10-25,84.67,66.96,1.2935012612824006,-1.9428444554695403,28.05715554453046
2021-10-26,84.42,67.32,1.2923370217962007,-2.580128307320223,27.419871692679777
2021-10-27,84.3,66.87,1.2910956650615406,-2.0355671226652277,27.964432877334772
2021-10-28,84.71,67.31,1.289905438665956,-2.1135350766055154,27.886464923394485
2021-10-29,84.71,66.91,1.2887065211722903,-1.517353331637949,28.48264666836205
2021-11-01,85.13,67.15,1.2876585710500936,-1.336273046013801,28.6637269539862
2021-11-02,85.3,67.21,1.2867040326767403,-1.1793780362037154,28.820621963796285
2021-11-03,84.93,66.96,1.2859108295567707,-1.1745891471213525,28.825410852878647
2021-11-04,83.89,66.59,1.2851308230593779,-1.6868615075239717,28.31313849247603
2021-11-05,85.04,67.22,1.2843058752124674,-1.2910409317820495,28.70895906821795
2021-11-08,83.9,66.22,1.28363918713062,-1.1025869717896484,28.89741302821035
2021-11-09,83.04,66.56,1.282977210120067,-2.3549631055916507,27.64503689440835
2021-11-10,84.18,67.1,1.2819703215199751,-1.8402085739903242,28.159791426009676
