date,TOL,XHB,beta,value,price
2012-07-11,28.89,20.94,1.2678336122395262,2.341564159704319,32.34156415970432
2012-07-12,29.66,21.24,1.2722655524621633,2.637079665703652,32.63707966570365
2012-07-13,29.71,21.62,1.276982761761746,2.101632690711053,32.10163269071106
2012-07-16,29.67,21.395,1.281321682873177,2.256122594928378,32.25612259492838
2012-07-17,30.04,21.42,1.28550181091544,2.5045512101912735,32.50455121019127
2012-07-18,29.61,21.56,1.2896302732997516,1.805571307657356,31.805571307657356
2012-07-19,29.42,21.71,1.2934921754288093,1.3382848714405498,31.33828487144055
2012-07-20,30.71,21.63,1.2970044136486119,2.6557945327805292,32.65579453278053
2012-07-23,31.03,21.57,1.3017154701900666,2.951997308000262,32.95199730800026
2012-07-24,30.44,21.115,1.306460993233788,2.85407612786857,32.85407612786857
2012-07-25,29.31,20.89,1.3113344199443504,1.9162239673625194,31.91622396736252
2012-07-26,30.74,21.52,1.315194370761757,2.4370171412069865,32.43701714120699
2012-07-27,30.69,21.875,1.3194706753830212,1.8265789759964122,31.826578975996412
2012-07-30,30.04,21.5,1.323510973891075,1.5845140613418849,31.584514061341885
2012-07-31,29.17,21.04,1.3270755101581158,1.2483312662732473,31.248331266273247
2012-08-01,28.97,20.84,1.3303924037906727,1.2446223050023804,31.24462230500238
2012-08-02,29.1,20.97,1.3334823780010894,1.1368745333171582,31.136874533317158
2012-08-03,29.24,21.44,1.336177563801508,0.5923530320956623,30.592353032095662
2012-08-06,29.4,21.59,1.3379557439255951,0.5135354886464008,30.5135354886464
2012-08-07,30.02,21.99,1.3397732786047942,0.558385603480577,30.558385603480577
2012-08-08,30.58,22.17,1.3416283972160161,0.8360984337209203,30.83609843372092
2012-08-09,30.8,22.43,1.3435900816631425,0.6632744682957146,30.663274468295715
2012-08-10,30.42,22.14,1.3451971545327668,0.637334998644544,30.637334998644544
2012-08-13,30.46,22.2,1.3468970284115795,0.5588859692629349,30.558885969262935
2012-08-14,30.48,22.3,1.3480836695193326,0.41773416971888366,30.417734169718884
2012-08-15,30.46,22.37,1.3491770974488346,0.2789083300695694,30.27890833006957
2012-08-16,32.16,23.09,1.3498691539425172,0.9915212354672747,30.991521235467275
2012-08-17,32.37,23.43,1.3511954183263182,0.7114913486143628,30.711491348614363
2012-08-20,31.97,23.0,1.351969846974636,0.8746935195833707,30.87469351958337
2012-08-21,31.81,22.91,1.3530063384817328,0.8126247853835018,30.812624785383502
2012-08-22,33.01,23.27,1.3539093263081987,1.5045299768082145,31.504529976808215
2012-08-23,32.62,23.16,1.355566322899008,1.2250839616589708,31.22508396165897
2012-08-24,32.59,23.42,1.3573270071947143,0.8014014914997922,30.801401491499792
2012-08-27,32.28,23.29,1.3586517406776857,0.637000959616703,30.637000959616703
2012-08-28,32.41,23.33,1.3601309793204681,0.6781442524534782,30.678144252453478
2012-08-29,32.57,23.48,1.3620683595397565,0.5886349180065196,30.58863491800652
2012-08-30,32.38,23.3,1.3637904555660403,0.603682385311263,30.603682385311263
2012-08-31,32.72,23.59,1.3656375249475652,0.5046107864869356,30.504610786486936
2012-09-04,32.72,23.86,1.367424704274101,0.09324655601994891,30.09324655601995
2012-09-05,32.74,23.78,1.3689883827223361,0.18545625886284967,30.18545625886285
2012-09-06,33.48,24.35,1.3706127099277365,0.1055805132596106,30.10558051325961
2012-09-07,33.36,24.39,1.3723525093953215,-0.11167770415189437,29.888322295848106
2012-09-10,33.4,24.28,1.3739125931526595,0.041402238253425594,30.041402238253426
2012-09-11,33.53,24.39,1.3755624308925183,-0.019967689468522565,29.980032310531477
2012-09-12,34.94,24.87,1.3773673864103222,0.6848730999752846,30.684873099975285
2012-09-13,35.49,25.295,1.3797297137773832,0.5897368900010918,30.58973689000109
2012-09-14,36.31,25.87,1.3819959669727846,0.5577643344140668,30.557764334414067
2012-09-17,35.73,25.47,1.3840825145275588,0.4774183549830724,30.477418354983072
2012-09-18,35.19,25.215,1.3855293065848362,0.25387853446335384,30.253878534463354
2012-09-19,36.41,25.66,1.3867022870431707,0.827219314472238,30.827219314472238
2012-09-20,36.34,25.71,1.388405295371118,0.6440998560085589,30.64409985600856
2012-09-21,36.43,25.93,1.3894870537546158,0.4006006961428099,30.40060069614281
2012-09-24,36.13,25.621,1.39000838659114,0.5165951271484062,30.516595127148406
2012-09-25,35.49,25.175,1.3905193320908222,0.483675814613548,30.483675814613548
2012-09-26,34.16,24.6,1.3908733065095897,-0.055483340135914716,29.944516659864085
2012-09-27,33.99,25.04,1.3908201761440973,-0.8361372106481895,29.16386278935181
2012-09-28,33.23,24.83,1.390497823273063,-1.2960609518701531,28.703939048129847
2012-10-01,33.18,24.7,1.3895786282596243,-1.1425921180127219,28.857407881987278
2012-10-02,33.44,24.83,1.388689971341759,-1.0411719884158757,28.958828011584124
2012-10-03,34.68,25.38,1.3878107391307561,-0.5426365591385931,29.457363440861407
2012-10-04,34.9,25.56,1.3872687844664913,-0.5585901309635162,29.441409869036484
2012-10-05,34.81,25.84,1.3869328608060476,-1.02834512322827,28.97165487677173
2012-10-08,34.03,25.64,1.385991700262472,-1.5068271947297802,28.49317280527022
2012-10-09,33.5,25.01,1.3849872490846817,-1.1385310996078957,28.861468900392104
2012-10-10,33.75,24.93,1.3841033627349766,-0.755696832982963,29.244303167017037
2012-10-11,33.12,24.74,1.383285198096411,-1.1024758009052036,28.897524199094796
2012-10-12,32.71,24.62,1.3826074840920795,-1.3297962583469953,28.670203741653005
2012-10-15,33.83,25.18,1.382018180339136,-0.9692177809394451,29.030782219060555
2012-10-16,33.83,25.39,1.3807715301899766,-1.2277891515235098,28.77221084847649
2012-10-17,34.45,25.88,1.3790601895562384,-1.24007770571545,28.75992229428455
2012-10-18,34.7,26.17,1.3773037648520752,-1.344039526178804,28.655960473821196
2012-10-19,35.1,26.11,1.3759545960530932,-0.8261745029462588,29.17382549705374
2012-10-22,34.96,26.01,1.3746294748303758,-0.7941126403380778,29.205887359661922
2012-10-23,34.55,25.89,1.373646772788236,-1.0137149474874363,28.986285052512564
2012-10-24,35.25,25.91,1.3725865460771176,-0.3137174088581176,29.686282591141882
2012-10-25,34.21,25.62,1.3721824605632729,-0.9453146396310501,29.05468536036895
2012-10-26,33.82,25.52,1.3712802894077905,-1.1750729856868105,28.82492701431319
2012-10-31,33.01,26.04,1.370237775606061,-2.6709916767818314,27.32900832321817
2012-11-01,33.31,26.83,1.3683831416598946,-3.4037196907349667,26.596280309265033
2012-11-02,32.2,26.36,1.3659433766321114,-3.8062674080224497,26.19373259197755
2012-11-05,33.39,26.74,1.3631952552688118,-3.061841125888023,26.938158874111977
2012-11-06,33.12,26.7,1.3607412037262174,-3.211790139490006,26.788209860509994
2012-11-07,33.11,26.43,1.3582415410613,-2.788323930250158,27.211676069749842
2012-11-08,32.76,25.96,1.3560420885627362,-2.442852619088633,27.557147380911367
2012-11-09,31.99,25.67,1.3541247523852962,-2.7703823937305536,27.229617606269446
2012-11-12,30.83,25.29,1.3520521484965369,-3.363398835477419,26.63660116452258
2012-11-13,30.83,25.3,1.3496556385035827,-3.3162876541406447,26.683712345859355
2012-11-14,29.76,24.61,1.3468125463775582,-3.385056766351706,26.614943233648294
2012-11-15,29.73,24.35,1.3440939564586636,-2.9986878397684613,27.00131216023154
2012-11-16,30.97,24.89,1.3415146400467493,-2.4202993907635886,27.57970060923641
2012-11-19,31.15,25.39,1.3392699819437517,-2.8540648415518604,27.14593515844814
2012-11-20,32.05,25.97,1.3362268258129448,-2.6518106663621808,27.34818933363782
2012-11-21,32.19,26.03,1.3333993412823688,-2.5183848535800664,27.481615146419934
2012-11-23,32.47,26.37,1.330847648270185,-2.6244524848847774,27.375547515115223
2012-11-26,32.23,26.23,1.3282623819521777,-2.610322278605622,27.389677721394378
2012-11-27,32.11,26.22,1.3256215146042403,-2.6477961129231815,27.35220388707682
2012-11-28,31.97,26.27,1.3229458308083908,-2.783786975336426,27.216213024663574
2012-11-29,32.06,26.28,1.3201247679450048,-2.6328789015947223,27.367121098405278
2012-11-30,31.84,26.32,1.3173891821538444,-2.833683274289182,27.166316725710818
2012-12-03,32.43,26.21,1.3146912171087857,-2.0280568004212753,27.971943199578725
2012-12-04,31.86,26.29,1.3124364507747415,-2.6439542908679527,27.356045709132047
2012-12-05,30.62,25.65,1.3097209285015219,-2.9743418160640367,27.025658183935963
2012-12-06,30.67,25.57,1.3069016103870383,-2.7474741775965654,27.252525822403435
2012-12-07,30.77,25.58,1.3040885086095124,-2.5885840502313293,27.41141594976867
2012-12-10,30.35,25.5487,1.3013434417925132,-2.897633191324381,27.10236680867562
2012-12-11,30.36,25.43,1.2978447180433128,-2.6441911798414424,27.355808820158558
2012-12-12,31.54,25.85,1.2944361132245088,-1.9211735268535577,28.078826473146442
2012-12-13,31.0,25.8,1.2913278882306574,-2.3162595163509607,27.68374048364904
2012-12-14,30.85,25.6,1.287982974390889,-2.1223641444067596,27.87763585559324
2012-12-17,32.22,26.34,1.2848760521939127,-1.6236352147876616,28.37636478521234
2012-12-18,32.51,26.89,1.2815623913805858,-1.9512127042239555,28.048787295776044
2012-12-19,32.08,26.77,1.2780364753767213,-2.1330364458348328,27.866963554165167
2012-12-20,32.38,26.86,1.2744445637919668,-1.851580983452223,28.148419016547777
2012-12-21,31.74,26.45,1.2709490510012198,-1.8766023989822678,28.123397601017732
2012-12-24,31.52,26.29,1.267490374786475,-1.802321953136424,28.197678046863576
2012-12-26,31.28,26.03,1.2644632921202554,-1.6339794938902514,28.36602050610975
2012-12-27,31.38,26.03,1.261937627813577,-1.468236451987412,28.531763548012588
2012-12-28,31.27,25.9,1.2598041020707094,-1.3589262436313696,28.64107375636863
2012-12-31,32.33,26.6,1.2576525775887561,-1.123558563860918,28.876441436139082
2013-01-02,33.48,27.31,1.2555389649379534,-0.8087691324555095,29.19123086754449
2013-01-03,33.39,27.39,1.2532145852088303,-0.9355474888698652,29.064452511130135
2013-01-04,33.66,27.61,1.2507616717348706,-0.8735297565997797,29.12647024340022
2013-01-07,34.35,27.42,1.2485732144066917,0.11412246096851675,30.114122460968517
2013-01-08,34.23,27.51,1.247374378551761,-0.08526915395895429,29.914730846041046
2013-01-09,34.41,27.75,1.2458996644947142,-0.1637156897283205,29.83628431027168
2013-01-10,34.09,27.73,1.244144777039487,-0.41013466730496617,29.589865332695034
2013-01-11,34.41,27.77,1.2424536666403962,-0.09293832260380697,29.907061677396193
2013-01-14,34.09,27.66,1.2411211426310014,-0.23941080517349178,29.760589194826508
2013-01-15,35.39,27.87,1.2393866727279785,0.8482934310712409,30.84829343107124
2013-01-16,34.91,27.64,1.238508835914403,0.6776157753258971,30.677615775325897
2013-01-17,36.16,28.15,1.2374645518453433,1.3253728655535824,31.325372865553582
2013-01-18,36.05,28.21,1.2369045360359696,1.1569230384252904,31.15692303842529
2013-01-22,36.31,28.31,1.2359312340911168,1.3207867628804877,31.320786762880488
2013-01-23,37.06,28.53,1.2350756244258998,1.8232924351290762,31.823292435129076
2013-01-24,37.1,28.84,1.2347272797769318,1.4904652512332888,31.49046525123329
2013-01-25,37.98,29.11,1.2337437444802524,2.0657195981798537,32.065719598179854
2013-01-28,37.53,28.81,1.2335897522054136,1.9902792389620387,31.99027923896204
2013-01-29,37.78,29.1,1.2335345514451868,1.8841445529450667,31.884144552945067
2013-01-30,37.34,28.82,1.234277161127343,1.7681322163099722,31.768132216309972
2013-01-31,37.45,28.82,1.2353464743484879,1.8473146092765802,31.84731460927658
2013-02-01,36.3,28.75,1.236810510561049,0.74169782136984,30.74169782136984
2013-02-04,36.42,28.41,1.2371086793448798,1.273742419811967,31.273742419811967
2013-02-05,36.57,28.63,1.2378926688542062,1.1291328907040779,31.129132890704078
2013-02-06,36.55,28.59,1.2384003686562302,1.1441334601183755,31.144133460118375
2013-02-07,36.26,28.31,1.2387886638736982,1.189892925735606,31.189892925735606
2013-02-08,36.32,28.42,1.2394503472931815,1.0948211299277801,31.09482112992778
2013-02-11,35.88,28.38,1.2404609180149762,0.675719146734977,30.675719146734977
2013-02-12,37.46,29.24,1.2412175142888926,1.1667998821927839,31.166799882192784
2013-02-13,37.42,29.26,1.2424297128484527,1.0665066020542753,31.066506602054275
2013-02-14,37.5,29.15,1.2434200710407215,1.25430492916297,31.25430492916297
2013-02-15,37.08,29.08,1.244227940915669,0.897851478172349,30.89785147817235
2013-02-19,36.9,29.02,1.245060570395254,0.7683422471297305,30.76834224712973
2013-02-20,33.56,27.73,1.2457205079850908,-0.9838296864265672,29.016170313573433
2013-02-21,34.47,27.59,1.245251482151279,0.11351160744621325,30.113511607446213
2013-02-22,34.59,27.94,1.2455354902531701,-0.210261597673572,29.789738402326428
2013-02-25,33.09,26.97,1.2456610247820692,-0.5054778383723999,29.4945221616276
2013-02-26,34.18,27.77,1.2456791542566161,-0.41251011370623303,29.587489886293767
2013-02-27,34.87,28.37,1.2458633508289425,-0.4751432630171024,29.524856736982898
2013-02-28,34.12,28.3,1.245960684056122,-1.1406873587882558,28.859312641211744
2013-03-01,34.08,28.39,1.2458030967364542,-1.28834991634794,28.71165008365206
2013-03-04,34.55,28.75,1.2451301134458148,-1.2474907615671782,28.752509238432822
2013-03-05,35.0,29.19,1.244849107300551,-1.3371454421030862,28.662854557896914
2013-03-06,35.62,29.2484,1.2447313149574952,-0.7863993924028065,29.213600607597193
2013-03-07,35.26,29.19,1.2448742010797398,-1.077877929517605,28.922122070482395
2013-03-08,35.12,29.51,1.2447881612890428,-1.613698639639658,28.386301360360342
2013-03-11,34.99,29.68,1.244562878465617,-1.9486262328595103,28.05137376714049
2013-03-12,34.21,29.39,1.2440283664866592,-2.351993691042914,27.648006308957086
2013-03-13,34.08,29.53,1.2428990525665078,-2.622809022288976,27.377190977711024
2013-03-14,34.57,29.8,1.2418427533147094,-2.436914048778341,27.56308595122166
2013-03-15,34.13,29.7,1.2408211496383517,-2.7223881442590425,27.277611855740957
2013-03-18,34.12,29.78,1.2393815141784092,-2.788781492233035,27.211218507766965
2013-03-19,34.51,29.8,1.2381050412658765,-2.3855302297231233,27.614469770276877
2013-03-20,36.53,30.52,1.2372178966302443,-1.2298902051550513,28.77010979484495
2013-03-21,35.64,29.93,1.2369139505337938,-1.3808345394764459,28.619165460523554
2013-03-22,35.83,30.01,1.2365938297791232,-1.280180831671494,28.719819168328506
2013-03-25,35.17,29.89,1.2363391003737876,-1.7841757101725122,28.215824289827488
2013-03-26,34.96,29.96,1.2357280572250033,-2.062412594461101,27.9375874055389
2013-03-27,34.74,30.13,1.234885868371689,-2.4671112140389866,27.532888785961013
2013-03-28,34.24,30.06,1.2337532137009573,-2.846621603850771,27.15337839614923
2013-04-01,33.69,29.55,1.2322869211660108,-2.7240785204556204,27.27592147954438
2013-04-02,33.38,29.35,1.2307607624724555,-2.742828378566564,27.257171621433436
2013-04-03,32.48,28.52,1.2293190013013326,-2.580177917114007,27.419822082885993
2013-04-04,31.8,28.7,1.2279973588418087,-3.4435241987599063,26.556475801240094
2013-04-05,32.16,28.91,1.2256426369843008,-3.2733286352161386,26.72667136478386
2013-04-08,33.09,29.49,1.223465732925826,-2.9900044639826078,27.009995536017392
2013-04-09,32.74,29.27,1.2214495132733856,-3.0118272535119957,26.988172746488004
2013-04-10,31.98,29.45,1.2195699206696204,-3.9363341637203213,26.06366583627968
2013-04-11,32.55,29.56,1.2169621836238584,-3.4234021479212586,26.57659785207874
2013-04-12,33.04,29.64,1.2147163392008584,-2.9641922939134417,27.03580770608656
2013-04-15,30.5,28.17,1.2121259976377783,-3.6455893534562165,26.354410646543784
2013-04-16,31.4,28.74,1.2093208503608948,-3.355881239372117,26.644118760627883
2013-04-17,31.56,28.38,1.2062309107567697,-2.672833247277122,27.327166752722878
2013-04-18,30.3,28.02,1.2035999761694922,-3.4248713322691735,26.575128667730826
2013-04-19,30.91,28.7,1.2004460701517714,-3.542802213355838,26.457197786644162
2013-04-22,31.22,28.91,1.196845013401581,-3.380789337439708,26.619210662560292
2013-04-23,34.13,29.65,1.1934353262829935,-1.2553574242907573,28.744642575709243
2013-04-24,33.67,29.98,1.1908334208381255,-2.0311859567270005,27.968814043273
2013-04-25,33.89,30.4,1.1877961952665648,-2.2190043361035663,27.780995663896434
2013-04-26,34.69,30.49,1.1846196975893006,-1.4290545794977803,28.57094542050222
2013-04-29,34.19,30.5,1.1819464164211535,-1.8593657008451814,28.14063429915482
2013-04-30,34.31,30.29,1.1789142575949914,-1.3993128625522857,28.600687137447714
2013-05-01,33.89,29.83,1.1767258750079364,-1.2117328514867367,28.788267148513263
2013-05-02,34.95,30.48,1.1743548775374844,-0.8443366673425174,29.155663332657483
2013-05-03,35.29,30.86,1.172202476321461,-0.8841684192802859,29.115831580719714
2013-05-06,35.37,31.17,1.1699785021804037,-1.098229912963184,28.901770087036816
2013-05-07,35.55,31.28,1.1675878112415223,-0.9721467356348228,29.027853264365177
2013-05-08,36.0,31.4,1.165272777412539,-0.5895652107537259,29.410434789246274
2013-05-09,36.34,31.47,1.16337714648713,-0.2714787999499819,29.728521200050018
2013-05-10,36.4,31.91,1.1612754457060595,-0.6562994724803559,29.343700527519644
2013-05-13,36.43,31.92,1.1589420866194429,-0.5634314048926186,29.43656859510738
2013-05-14,37.04,32.35,1.1565263620223902,-0.37362781142432766,29.626372188575672
2013-05-15,36.56,32.44,1.1543859903202596,-0.8882815259892141,29.111718474010786
2013-05-16,36.13,31.9,1.1519673800672732,-0.6177594241460085,29.38224057585399
2013-05-17,36.92,32.42,1.1507490460558967,-0.3872840731321716,29.61271592686783
2013-05-20,36.61,32.13,1.1491033687636167,-0.3106912383750071,29.689308761624993
2013-05-21,36.01,32.06,1.1476194004211846,-0.7826779775031838,29.217322022496816
2013-05-22,37.07,31.62,1.146080768496587,0.8309261001379156,30.830926100137916
2013-05-23,37.6,31.79,1.1453574378739373,1.1890870499875348,31.189087049987535
2013-05-24,36.75,31.72,1.144811405905009,0.43658220469311715,30.436582204693117
2013-05-28,36.37,31.93,1.144170666585348,-0.16336938407016532,29.836630615929835
2013-05-29,34.47,31.2,1.143245597302197,-1.1992626358285534,28.800737364171447
2013-05-30,34.41,31.22,1.141680444163392,-1.2332634667811035,28.766736533218896
2013-05-31,34.17,30.8999,1.140089449491064,-1.05864998032893,28.94135001967107
2013-06-03,33.59,30.63,1.1382859027466423,-1.2756972011296526,28.724302798870347
2013-06-04,32.92,29.98,1.1364996668943752,-1.1522600134933683,28.84773998650663
2013-06-05,32.36,29.6,1.1350263840325856,-1.2367809673645382,28.76321903263546
2013-06-06,33.83,30.29,1.133661122655546,-0.5085954052364912,29.49140459476351
2013-06-07,33.57,30.51,1.1329070281008085,-0.9949934273556664,29.005006572644334
2013-06-10,32.58,30.26,1.1320232419344942,-1.675023300937795,28.324976699062205
2013-06-11,31.8,29.81,1.1306555478163953,-1.904841880406746,28.095158119593254
2013-06-12,31.75,29.75,1.1293329890376325,-1.8476564238695659,28.152343576130434
2013-06-13,33.04,30.83,1.1280753405545703,-1.738562749297401,28.2614372507026
2013-06-14,32.88,30.83,1.1266256078321086,-1.8538674894639016,28.1461325105361
2013-06-17,33.66,31.29,1.124410221287323,-1.5227958240803403,28.47720417591966
2013-06-18,34.04,31.57,1.1224783066018957,-1.396640139421848,28.603359860578152
2013-06-19,33.14,30.85,1.1205255169526034,-1.4282121979878184,28.57178780201218
2013-06-20,31.7,29.365,1.1188310263296253,-1.1544730881694427,28.845526911830557
2013-06-21,31.7,28.87,1.117444374542903,-0.5606190930536137,29.439380906946386
2013-06-24,31.85,28.42,1.1165708330729178,0.11705692406767554,30.117056924067676
2013-06-25,31.96,28.83,1.1162640769683587,-0.22189333899778063,29.77810666100222
2013-06-26,32.56,29.09,1.1157723929652126,0.10218108864197006,30.10218108864197
2013-06-27,33.41,29.81,1.1154908233296423,0.1572185565433628,30.157218556543363
2013-06-28,32.63,29.42,1.115232481071607,-0.18013959312667538,29.819860406873325
2013-07-01,32.44,29.72,1.1152441343661819,-0.7050556733629278,29.294944326637072
2013-07-02,32.13,29.45,1.114909106255849,-0.7040731792347472,29.295926820765253
2013-07-03,32.49,29.61,1.1144231403031646,-0.5080691843767013,29.4919308156233
2013-07-05,31.52,29.45,1.1140884226841674,-1.2899040480487294,28.71009595195127
2013-07-08,30.97,29.22,1.1138443842459997,-1.5765329076681098,28.42346709233189
2013-07-09,32.95,30.03,1.113214124975521,-0.4798201730148932,29.520179826985107
2013-07-10,32.51,30.06,1.1129309036743267,-0.9447029644502578,29.055297035549742
2013-07-11,34.66,31.14,1.1128514848920537,0.005804760461444403,30.005804760461444
2013-07-12,34.6,31.15,1.1131553517048784,-0.07478920560696167,29.92521079439304
2013-07-15,33.84,30.85,1.1131296068934489,-0.5000483726628957,29.499951627337104
2013-07-16,33.94,30.57,1.113299093864921,-0.09355329945064028,29.90644670054936
2013-07-17,34.55,30.66,1.1137800734143293,0.4015029491166615,30.40150294911666
2013-07-18,34.16,30.58,1.1145014395877844,0.07854597740555391,30.078545977405554
2013-07-19,34.11,30.79,1.113973347785511,-0.18923937831588233,29.810760621684118
2013-07-22,33.72,30.7,1.113724970686537,-0.4713566000766889,29.52864339992331
2013-07-23,34.43,30.83,1.1134509298201645,0.10230783364433194,30.102307833644332
2013-07-24,32.31,30.19,1.1131066969994305,-1.2946911824128051,28.705308817587195
2013-07-25,31.95,29.77,1.1122843473873,-1.1627050217199262,28.837294978280074
2013-07-26,32.01,29.61,1.1113384041463439,-0.896730146773244,29.103269853226756
2013-07-29,31.89,29.41,1.110476831217564,-0.7691236061085576,29.230876393891442
2013-07-30,31.86,29.7,1.109478666813584,-1.0915164043634462,28.908483595636554
2013-07-31,32.87,30.09,1.1083257293093525,-0.47952119491841927,29.52047880508158
2013-08-01,32.6,30.34,1.1076122131913155,-1.0049545482245108,28.99504545177549
2013-08-02,33.52,30.8,1.1065654404912972,-0.5622155671319504,29.43778443286805
2013-08-05,33.03,30.61,1.1055549943828564,-0.8110383780592301,29.18896162194077
2013-08-06,32.2,29.91,1.1042427649935707,-0.8279011009576962,29.172098899042304
2013-08-07,31.23,29.43,1.1031360215303503,-1.2352931136382104,28.76470688636179
2013-08-08,31.63,29.62,1.1017871164894422,-1.0049343904172794,28.99506560958272
2013-08-09,31.65,29.53,1.1004388702817618,-0.8459598394204306,29.15404016057957
2013-08-12,32.23,29.69,1.099483705707082,-0.4136712224432699,29.58632877755673
2013-08-13,31.63,29.44,1.0986519638760293,-0.7143138165103018,29.285686183489698
2013-08-14,31.26,28.93,1.0975044273477683,-0.4908030831709347,29.509196916829065
2013-08-15,32.33,28.97,1.0964574719461824,0.5656270377190964,30.565627037719096
2013-08-16,31.76,28.991,1.09625447201691,-0.02151339824223797,29.978486601757762
2013-08-19,30.68,28.32,1.0948483479169995,-0.3261052130094271,29.673894786990573
2013-08-20,31.64,29.07,1.093043704524501,-0.13478049052724117,29.86521950947276
2013-08-21,31.65,28.98,1.0917546234985225,0.010951011012817702,30.010951011012818
2013-08-22,32.47,29.49,1.0908676202687346,0.3003138782750199,30.30031387827502
2013-08-23,31.19,29.08,1.0907801776995472,-0.5298875675028292,29.47011243249717
2013-08-26,31.43,29.27,1.0902870450436326,-0.4827018084271266,29.517298191572873
2013-08-27,30.84,28.62,1.089747378142139,-0.3485699624280194,29.65143003757198
2013-08-28,30.64,28.58,1.0894404211693764,-0.4962072370207764,29.503792762979224
2013-08-29,31.19,28.92,1.0890302652539892,-0.3047552711453676,29.695244728854632
2013-08-30,30.61,28.55,1.0887962546223156,-0.475133069467109,29.52486693053289
2013-09-03,30.51,28.57,1.0880589719643732,-0.5758448290221416,29.42415517097786
2013-09-04,30.5,28.7,1.087535822062778,-0.7122780932017285,29.28772190679827
2013-09-05,30.1,28.64,1.0873383384100694,-1.0413700120643874,28.958629987935613
2013-09-06,30.44,29.0,1.0871209454258668,-1.0865074173501341,28.913492582649866
2013-09-09,31.87,29.99,1.086858733780543,-0.7248934260784843,29.275106573921516
2013-09-10,31.67,30.03,1.0867206105254275,-0.9642199340785851,29.035780065921415
2013-09-11,32.5,30.24,1.086536731706706,-0.3568707668107862,29.643129233189214
2013-09-12,32.47,30.13,1.0865324921478217,-0.26722398841386763,29.732776011586132
2013-09-13,32.27,30.225,1.0865365583036974,-0.570567474729252,29.429432525270748
2013-09-16,32.61,30.46,1.0864316132801883,-0.48270694051453944,29.51729305948546
2013-09-17,32.89,30.76,1.0862660447009402,-0.5235435350009254,29.476456464999075
2013-09-18,34.59,31.725,1.0857763565278615,0.1437450891535974,30.143745089153597
2013-09-19,33.84,31.335,1.0853311845629345,-0.16885266827954837,29.83114733172045
2013-09-20,33.03,30.74,1.0848691465267515,-0.3188775642323378,29.681122435767662
2013-09-23,32.62,30.4,1.084139517740345,-0.3378413393064861,29.662158660693514
2013-09-24,33.33,30.78,1.0833374895401255,-0.015127928045068018,29.984872071954932
2013-09-25,33.14,30.82,1.082911583917526,-0.2353350163381549,29.764664983661845
2013-09-26,33.17,30.88,1.0826340533009382,-0.2617395659329702,29.73826043406703
2013-09-27,32.36,30.65,1.082347972990709,-0.8139653721652351,29.186034627834765
2013-09-30,32.43,30.599,1.0816396315866543,-0.6670910869200384,29.33290891307996
2013-10-01,32.5,30.81,1.0814430340290295,-0.8192598784344014,29.1807401215656
2013-10-02,32.68,30.86,1.081316015624563,-0.6894122421740079,29.310587757825992
2013-10-03,32.05,30.43,1.0806549179783502,-0.8343291540812032,29.165670845918797
2013-10-04,31.04,30.26,1.080169842754905,-1.6459394417634243,28.354060558236576
2013-10-07,30.76,29.85,1.0786535364492478,-1.4378080630100492,28.56219193698995
2013-10-08,30.32,29.16,1.0772765055042735,-1.093382900504615,28.906617099495385
2013-10-09,30.43,29.095,1.0763343815266493,-0.8859488305178616,29.11405116948214
2013-10-10,30.85,29.71,1.0752623017077612,-1.0960429837375827,28.903957016262417
2013-10-11,31.47,30.21,1.0737479049925454,-0.967924209824794,29.032075790175206
2013-10-14,31.1,29.97,1.0724445491438102,-1.0411631378399875,28.958836862160013
2013-10-15,30.29,29.35,1.0712336000169544,-1.1507061604976165,28.849293839502383
2013-10-16,31.07,29.62,1.0701219040410048,-0.6270107976945631,29.372989202305437
2013-10-17,32.45,29.88,1.0689419143162224,0.5100156002312772,30.510015600231277
2013-10-18,32.29,29.88,1.069205963788136,0.3421258020105,30.3421258020105
2013-10-21,31.85,29.71,1.069330876793095,0.08017965047715236,30.080179650477152
2013-10-22,32.65,30.41,1.0691827584951563,0.13615231416229534,30.136152314162295
2013-10-23,32.99,30.55,1.0690149244957603,0.3315940566545237,30.331594056654524
2013-10-24,33.76,31.25,1.0691432605910454,0.3492731065298287,30.34927310652983
2013-10-25,33.81,31.17,1.0689538319742662,0.49070905736212467,30.490709057362125
2013-10-28,33.58,31.03,1.0691443412775303,0.4044510901582328,30.404451090158233
2013-10-29,34.12,31.36,1.0690391641682437,0.5949318116838711,30.59493181168387
2013-10-30,33.56,30.985,1.0692120805816008,0.43046368317910577,30.430463683179106
2013-10-31,32.88,30.515,1.0693380736723015,0.2491486818897215,30.24914868188972
2013-11-01,32.47,30.34,1.0696113581124085,0.017991394869525834,30.017991394869526
2013-11-04,32.69,30.72,1.0696500894097294,-0.16965074666688906,29.83034925333311
2013-11-05,32.22,30.47,1.0695186259328175,-0.3682325321729536,29.631767467827046
2013-11-06,32.52,30.48,1.0690482173696376,-0.06458966542655276,29.935410334573447
2013-11-07,32.68,30.17,1.0689259471382084,0.4305041748402516,30.43050417484025
2013-11-08,31.94,30.2,1.0689864440621606,-0.3433906106772504,29.65660938932275
2013-11-11,31.96,30.18,1.0680657474782054,-0.27422425889223945,29.72577574110776
2013-11-12,32.16,30.33,1.0674871475775207,-0.21688518602620377,29.783114813973796
