date,ADI,XSD,beta,value,price
2013-06-06,45.47,26.75,1.7905443342722553,-2.427060941782834,27.572939058217166
2013-06-07,46.21,26.904999,1.7874585644902898,-1.8815708901526804,28.11842910984732
2013-06-10,45.95,27.144997,1.7848773582960384,-2.500490536313883,27.499509463686117
2013-06-11,45.02,26.404999,1.7820185609246564,-2.034198319196989,27.96580168080301
2013-06-12,44.15,25.9199985,1.7796912036060177,-1.9795933279311697,28.02040667206883
2013-06-13,45.1,26.5,1.7775178694500742,-2.0042235404269633,27.995776459573037
2013-06-14,44.95,26.4199985,1.7753104946707472,-1.9537006062353939,28.046299393764606
2013-06-17,45.95,26.769997,1.7730554327512298,-1.5146886155841202,28.48531138441588
2013-06-18,46.66,27.234993,1.771281486726002,-1.5808388920122596,28.41916110798774
2013-06-19,46.04,26.939995,1.7693045172236217,-1.6250548474817847,28.374945152518215
2013-06-20,44.67,26.1649935,1.7674104217814792,-1.5742821977446653,28.425717802255335
2013-06-21,45.16,26.2304995,1.7651252450501933,-1.1401168577264755,28.859883142273524
2013-06-24,44.03,25.729996,1.763149751009692,-1.3358360408803733,28.664163959119627
2013-06-25,44.52,26.199997,1.760705023421435,-1.6104663315265242,28.389533668473476
2013-06-26,45.07,26.375,1.75804567803774,-1.2984547582453914,28.70154524175461
2013-06-27,45.37,26.5849995,1.7552933807484208,-1.2944736495500777,28.705526350449922
2013-06-28,45.06,26.6599965,1.7527418510343167,-1.6680916139783974,28.331908386021603
2013-07-01,45.37,26.8299945,1.750397459247436,-1.5931542044226887,28.40684579557731
2013-07-02,45.31,26.8499985,1.7480293754850202,-1.6245861097287317,28.37541389027127
2013-07-03,45.68,26.9749985,1.7456538712468317,-1.4090105584024784,28.59098944159752
2013-07-05,46.21,27.4249955,1.7438270826095104,-1.6144498933439522,28.385550106656048
2013-07-08,45.76,26.82,1.7417075201610328,-0.9525956907189013,29.0474043092811
2013-07-09,46.26,27.0899965,1.739993087070771,-0.8764066387713854,29.123593361228615
2013-07-10,46.73,27.279999,1.7383543000228405,-0.6923035662687909,29.30769643373121
2013-07-11,48.0,27.904999,1.736670284101544,-0.46178254118330386,29.538217458816696
2013-07-12,48.35,28.0849995,1.7350964464759782,-0.38018283172961986,29.61981716827038
2013-07-15,48.4,28.309998,1.7336604310649928,-0.679923336129086,29.320076663870914
2013-07-16,48.52,28.3659975,1.731875261850359,-0.6063693479591237,29.393630652040876
2013-07-17,48.66,28.519997,1.7300277476181616,-0.6803861719867257,29.319613828013274
2013-07-18,48.34,28.3499985,1.7282414752772604,-0.6556432317481153,29.344356768251885
2013-07-19,47.98,28.344994,1.7265094167583508,-0.957899058958958,29.042100941041042
2013-07-22,47.94,28.3699955,1.72476109422032,-0.9914644816055613,29.00853551839444
2013-07-23,48.38,28.32,1.7231619801149973,-0.4199472768567247,29.580052723143275
2013-07-24,48.23,27.899994,1.7218783972392275,0.1896030482959361,30.189603048295936
2013-07-25,48.75,28.239998,1.7210677734238105,0.14704952064713694,30.147049520647137
2013-07-26,48.56,27.899994,1.7203518456476479,0.5621938285417016,30.5621938285417
2013-07-29,48.5,27.8499985,1.7196522521405495,0.6076873573640711,30.60768735736407
2013-07-30,48.93,28.1649935,1.719141622468136,0.5103873776054968,30.510387377605497
2013-07-31,49.38,28.404999,1.7186277612051568,0.5623801615952857,30.562380161595286
2013-08-01,49.94,28.6399995,1.7179904284896397,0.7367549870519312,30.73675498705193
2013-08-02,49.87,28.3349995,1.7173421730490954,1.2091103853249692,31.20911038532497
2013-08-05,49.58,28.4655,1.7171596717360205,0.7001913641983109,30.70019136419831
2013-08-06,49.42,28.144997,1.7165918559424191,1.1065273642761824,31.106527364276182
2013-08-07,49.15,27.75,1.7164179886424002,1.519400815173391,31.51940081517339
2013-08-08,49.1,27.769997,1.716641599045204,1.4288679444394816,31.42886794443948
2013-08-09,49.0,27.604996,1.7169474040108361,1.603673780070487,31.603673780070487
2013-08-12,49.41,27.899994,1.7173873836492417,1.4949023005104536,31.494902300510454
2013-08-13,49.58,28.134995,1.717714298661902,1.2521167957188766,31.252116795718877
2013-08-14,48.88,27.779999,1.7179417442954126,1.1555800614151863,31.155580061415186
2013-08-15,47.83,27.219994,1.7183914681889516,1.0553945462455445,31.055394546245545
2013-08-16,48.305,27.401993,1.7190067725991287,1.2007884502860833,31.200788450286083
2013-08-19,47.78,27.109993,1.719717367458989,1.158474206208382,31.158474206208382
2013-08-20,47.85,27.434998,1.7203746484581734,0.6515249602993123,30.651524960299312
2013-08-21,46.95,27.2999955,1.720734947479978,-0.026056322896138795,29.97394367710386
2013-08-22,47.24,27.519997,1.7208149526232033,-0.11682233374569506,29.883177666254305
2013-08-23,47.33,27.5499955,1.7208394342797173,-0.07911867062875899,29.92088132937124
2013-08-26,47.22,27.634995,1.7212018487802347,-0.34540448503254595,29.654595514967454
2013-08-27,46.16,26.814995,1.721440736927097,-0.00042475349642501214,29.999575246503575
2013-08-28,46.17,27.304993,1.7219445386796715,-0.8476835750366547,29.152316424963345
2013-08-29,46.49,27.6299975,1.7217734319917486,-1.0825956214984345,28.917404378501566
2013-08-30,46.28,27.094994,1.7214751233266297,-0.36335813768428693,29.636641862315713
2013-09-03,46.66,27.274994,1.7216004223031238,-0.29664118871517076,29.70335881128483
2013-09-04,47.45,27.9649965,1.721486579884603,-0.6913661812698919,29.308633818730108
2013-09-05,47.29,28.144997,1.7215271152859324,-1.1623754951412195,28.83762450485878
2013-09-06,47.04,28.074997,1.721059555670448,-1.2787418622691575,28.721258137730842
2013-09-09,47.3,28.394997,1.7205314708731547,-1.5544859538488183,28.44551404615118
2013-09-10,47.879,28.8799975,1.7198493638373331,-1.7902453279987753,28.209754672001225
2013-09-11,48.245,28.75,1.7189994835300568,-1.1762351514891378,28.823764848510862
2013-09-12,47.96,28.524994,1.7183000553685814,-1.0544987695884487,28.94550123041155
2013-09-13,47.95,28.609993,1.7177257105296824,-1.1941205541742335,28.805879445825767
2013-09-16,48.3,28.689995,1.7171199805255106,-0.9641636556769981,29.035836344323002
2013-09-17,48.49,28.949997,1.716666271071816,-1.207483397530254,28.792516602469746
2013-09-18,48.5,29.154999,1.7158355289736549,-1.5251831313913797,28.47481686860862
2013-09-19,48.38,29.029999,1.714942924477795,-1.4047913826474598,28.59520861735254
2013-09-20,47.995,28.8499985,1.7142985842714684,-1.4625115847839893,28.53748841521601
2013-09-23,47.56,28.7649995,1.7134766880482175,-1.7281560749686307,28.27184392503137
2013-09-24,47.74,28.7849965,1.7125186609483751,-1.5548436615836607,28.44515633841634
2013-09-25,47.58,28.7249985,1.7119034645424585,-1.594424451126926,28.405575548873074
2013-09-26,47.45,28.679993,1.7112494304597252,-1.6286216868389047,28.371378313161095
2013-09-27,46.89,28.559998,1.7106214378501083,-1.9653448437562204,28.03465515624378
2013-09-30,47.05,28.6649935,1.7096979900001237,-1.9584817703166166,28.041518229683383
2013-10-01,47.11,28.9949955,1.7089044544727952,-2.439676967368655,27.560323032631345
2013-10-02,46.8,28.904999,1.7074538962067742,-2.5539531624029195,27.44604683759708
2013-10-03,46.32,28.7849965,1.7058975597959762,-2.784255288085717,27.215744711914283
2013-10-04,46.99,29.059998,1.7041033953390015,-2.5312412603445935,27.468758739655406
2013-10-07,46.64,28.8349995,1.702298736941281,-2.4457832285524645,27.554216771447535
2013-10-08,45.7,28.239998,1.7005022911772432,-2.3221813018407644,27.677818698159236
2013-10-09,45.69,28.114998,1.6989742309127154,-2.0766571041625355,27.923342895837465
2013-10-10,46.65,28.7849965,1.6975557137223867,-2.2141352780539023,27.785864721946098
2013-10-11,46.98,28.984993,1.69607301772973,-2.1806645463851027,27.819335453614897
2013-10-14,47.27,29.394997,1.694597067755276,-2.5426757228751313,27.45732427712487
2013-10-15,46.73,29.064995,1.6930653356698095,-2.4789355159163406,27.52106448408366
2013-10-16,47.24,29.3499985,1.691614235459379,-2.4088752733114234,27.591124726688577
2013-10-17,47.52,29.3499985,1.689858583424848,-2.0773468887314124,27.922653111268588
2013-10-18,47.66,29.5499955,1.68795854429563,-2.219167388122422,27.780832611877578
2013-10-21,47.75,29.6699985,1.6859585362749436,-2.272387242339768,27.727612757660232
2013-10-22,47.64,29.574997,1.6836773979781026,-2.1547539941701856,27.845246005829814
2013-10-23,46.48,28.359993,1.6814283960020138,-1.2052975406183393,28.79470245938166
2013-10-24,46.95,28.2099995,1.6798029559914722,-0.43724054861795025,29.56275945138205
2013-10-25,46.75,28.2899935,1.6785674565182367,-0.7366624342124481,29.263337565787552
2013-10-28,47.48,28.3799975,1.677027950139585,-0.11404903239155573,29.885950967608444
2013-10-29,49.17,28.699997,1.6755799961989044,1.0808591358314317,31.08085913583143
2013-10-30,48.78,28.32,1.675111692342214,1.3408368728685005,31.3408368728685
2013-10-31,49.3,28.875,1.6745724966055597,0.946719160514462,30.946719160514462
2013-11-01,49.68,28.844994,1.6735991150005465,1.4050435694039294,31.40504356940393
2013-11-04,49.16,28.9649965,1.6729308154391,0.7035647860643124,30.703564786064312
2013-11-05,49.79,28.894997,1.6717460206640953,1.48490374814903,31.48490374814903
2013-11-06,49.93,28.899994,1.671038661979646,1.6369926950202043,31.636992695020204
2013-11-07,49.14,28.234993,1.6705267407196458,1.9726891694679907,31.97268916946799
2013-11-08,49.8,28.609993,1.6702593642984642,2.013891279236489,32.01389127923649
2013-11-11,49.66,28.5499955,1.670120229192585,1.9780749720927275,31.978074972092728
2013-11-12,49.85,28.7949985,1.6698507028608378,1.766651515898232,31.766651515898232
2013-11-13,50.35,29.1699985,1.6694988134295967,1.6507221165068913,31.65072211650689
2013-11-14,50.361,28.8499985,1.6693349995838618,2.2006877660080804,32.20068776600808
2013-11-15,50.69,28.875,1.6698631990422221,2.472700127655834,32.472700127655834
2013-11-18,50.11,28.649994,1.670596948672338,2.2474074441192116,32.24740744411921
2013-11-19,49.45,28.009995,1.6711753398844584,2.640387085713023,32.64038708571302
2013-11-20,49.08,28.0149995,1.6720963789013792,2.2362207811260504,32.23622078112605
2013-11-21,49.77,28.634995,1.6726482598855508,1.8737254414185571,31.873725441418557
2013-11-22,49.76,28.6649935,1.67346021660169,1.79027376860396,31.79027376860396
2013-11-25,49.66,28.6749955,1.67435830684513,1.647783085828273,31.647783085828273
2013-11-26,49.92,28.8899995,1.674813253239722,1.534645951311063,31.534645951311063
2013-11-27,48.54,29.1399995,1.6751688075319213,-0.27441821389577825,29.72558178610422
2013-11-29,48.22,29.109993,1.6746673522768531,-0.5295549021077264,29.470445097892274
2013-12-02,48.4,28.9199985,1.6742684074685235,-0.019839832587088324,29.98016016741291
2013-12-03,49.56,29.024994,1.6742371552859865,0.9652766132471768,30.965276613247177
2013-12-04,48.77,29.0899965,1.6749370614110746,0.04608674583155903,30.04608674583156
2013-12-05,48.82,29.274994,1.6752501299526674,-0.22293750286355873,29.77706249713644
2013-12-06,49.27,29.3799975,1.675072018307947,0.056388289792558055,30.056388289792558
2013-12-09,49.01,29.3349995,1.6750030747127902,-0.12621435919816548,29.873785640801835
2013-12-10,48.91,29.434998,1.674912721380481,-0.391052604009019,29.60894739599098
2013-12-11,48.67,29.009995,1.6745404876344376,0.09158882642740451,30.091588826427405
2013-12-12,48.11,28.7949985,1.6745866959584825,-0.10972139824446003,29.89027860175554
2013-12-13,48.41,28.75,1.6747117875910587,0.26203610675705846,30.26203610675706
2013-12-16,48.74,29.404999,1.6750005182198562,-0.5133885632543524,29.486611436745648
2013-12-17,48.94,29.8299945,1.6748881581147341,-1.0219045446776533,28.978095455322347
2013-12-18,49.78,29.8699955,1.6746341338290844,-0.2413140416211519,29.758685958378848
2013-12-19,49.66,29.5899965,1.6747571266928512,0.10394248280847052,30.10394248280847
2013-12-20,50.01,29.699997,1.6751207731491629,0.2589180628321799,30.25891806283218
2013-12-23,50.62,30.094994,1.6756126576624892,0.1924471213233332,30.192447121323333
2013-12-24,50.63,30.189995,1.6762764341297118,0.02322283500617317,30.023222835006173
2013-12-26,50.74,30.179993,1.6768598502677836,0.1323814569372459,30.132381456937246
2013-12-27,50.7,30.1749955,1.677807623871549,0.07216249981031808,30.072162499810318
2013-12-30,50.85,30.3799975,1.6788220380480003,-0.15260931884315454,29.847390681156845
2013-12-31,50.93,30.554993,1.6798710112217723,-0.3984469887841726,29.601553011215827
2014-01-02,49.28,30.1889955,1.6806783301982335,-1.4579905473019892,28.54200945269801
2014-01-03,49.61,30.25,1.6808464056987387,-1.2356037723868454,28.764396227613155
2014-01-06,49.33,30.07,1.681092575017821,-1.2204537307858772,28.779546269214123
2014-01-07,49.59,30.274994,1.6812406538404359,-1.3095507075752693,28.69044929242473
2014-01-08,49.71,30.445,1.6814475442497494,-1.4816704846836188,28.51832951531638
2014-01-09,49.52,30.184998,1.6815610796552514,-1.2379178262715982,28.762082173728402
2014-01-10,49.53,30.32,1.6820708826065236,-1.470389160629793,28.529610839370207
2014-01-13,48.87,29.9549945,1.6824253196558125,-1.5270411969506128,28.472958803049387
2014-01-14,49.71,30.774994,1.682757342492294,-2.076847118656289,27.92315288134371
2014-01-15,50.02,31.109993,1.6825810897474198,-2.325085923974598,27.674914076025402
2014-01-16,49.82,31.059998,1.6823587493245942,-2.4340593893043945,27.565940610695606
2014-01-17,49.38,31.029999,1.682138779664607,-2.816764650853976,27.183235349146024
2014-01-21,49.98,31.2849965,1.6816546042389986,-2.6305584078259585,27.36944159217404
2014-01-22,50.37,31.429993,1.680730267520877,-2.4553405430692976,27.544659456930702
2014-01-23,49.41,30.984993,1.6794987468590161,-2.6292569149353895,27.37074308506461
2014-01-24,48.25,30.2849965,1.678351763676741,-2.578877288718928,27.421122711281072
2014-01-27,48.22,30.114998,1.676941245305493,-2.2810822484924316,27.71891775150757
2014-01-28,48.51,30.2099995,1.6750597931001916,-2.0935555120268887,27.90644448797311
2014-01-29,48.27,30.1649935,1.6731315320758722,-2.200001789713724,27.799998210286276
2014-01-30,48.89,30.609993,1.6713269886613955,-2.2693074236363913,27.73069257636361
2014-01-31,48.27,30.359993,1.6692037791873044,-2.4070150517001068,27.592984948299893
2014-02-03,47.26,29.404999,1.6673737913408537,-1.7691246670040144,28.230875332995986
2014-02-04,47.69,29.699997,1.6655070498664566,-1.7755543845126098,28.22444561548739
2014-02-05,47.85,29.564995,1.6635268320247634,-1.3321624711779663,28.667837528822034
2014-02-06,48.35,29.9549945,1.6616250301065323,-1.4239686379035135,28.576031362096487
2014-02-07,48.97,30.489998,1.6596001308587165,-1.6312046706820027,28.368795329317997
2014-02-10,49.22,30.6399995,1.6574394633571838,-1.5639443285443804,28.43605567145562
2014-02-11,49.75,31.019997,1.6553903889033736,-1.6002048976114835,28.399795102388516
2014-02-12,49.89,31.57,1.6533322103761081,-2.3056978815737352,27.694302118426265
2014-02-13,50.69,31.9199985,1.6505364605641986,-1.9951213454045273,28.004878654595473
2014-02-14,50.77,31.984993,1.6477206026442568,-1.9323319415323326,28.067668058467667
2014-02-18,51.23,32.259995,1.645030829697972,-1.8386863409024414,28.16131365909756
2014-02-19,51.57,32.179993,1.6421910207998327,-1.275695554001473,28.724304445998527
2014-02-20,51.4,32.554993,1.6398535019763207,-1.9854192778646151,28.014580722135385
2014-02-21,51.12,32.269997,1.6371966667650648,-1.712331524918639,28.28766847508136
2014-02-24,50.96,33.0349965,1.634711007428667,-3.0426724089174826,26.957327591082517
2014-02-25,50.8,32.9149935,1.6314395334324905,-2.898821638573459,27.10117836142654
2014-02-26,50.84,33.3349995,1.6282624442175928,-3.4381277638622336,26.561872236137766
2014-02-27,51.03,33.309998,1.6256306277125958,-3.119752957845307,26.880247042154693
2014-02-28,50.82,33.3349995,1.6233042635997632,-3.2928468154459765,26.707153184554024
2014-03-03,50.58,33.149994,1.6206019396748965,-3.1429445766111854,26.857055423388815
2014-03-04,51.2,33.9749985,1.6174587754488392,-3.753159469686146,26.246840530313854
2014-03-05,51.24,34.07,1.6143308563752992,-3.7602522767064386,26.23974772329356
2014-03-06,51.57,34.154999,1.6112844358415457,-3.463418294883553,26.536581705116447
2014-03-07,51.83,34.064995,1.608232936292042,-2.9544469336237356,27.045553066376264
2014-03-10,51.8,33.8499985,1.6055548148167396,-2.548028073214411,27.45197192678559
2014-03-11,51.52,33.5149995,1.6032273557585426,-2.2121640266338787,27.78783597336612
2014-03-12,51.73,33.734993,1.6008771416626,-2.275579167847823,27.724420832152177
2014-03-13,50.45,33.314995,1.5985750409905397,-2.8065194977246293,27.19348050227537
2014-03-14,50.09,33.490044,1.5957867837920663,-3.3529696038147776,26.647030396185222
2014-03-17,50.68,33.7899935,1.59298148536871,-3.146834036229059,26.85316596377094
2014-03-18,51.44,34.4649965,1.590473976162024,-3.375680021765234,26.624319978234766
2014-03-19,51.6,34.4649965,1.5873834831097458,-3.1091661895351947,26.890833810464805
2014-03-20,53.225,35.024994,1.5842671947259899,-2.263948989674624,27.736051010325376
2014-03-21,53.24,34.479996,1.5814940969720492,-1.28991013761987,28.71008986238013
2014-03-24,53.61,34.4249955,1.57925608028956,-0.7558834573157469,29.244116542684253
2014-03-25,53.29,34.4549945,1.5773628969654263,-1.0580299394478274,28.941970060552173
2014-03-26,52.75,33.8699955,1.575217644930894,-0.6026145453299776,29.397385454670022
2014-03-27,52.58,33.6399995,1.5733264504655318,-0.34670100699726447,29.653298993002736
2014-03-28,52.84,33.679993,1.5716302466663947,-0.09249570631244808,29.907504293687552
2014-03-31,53.14,34.429993,1.5701403505664955,-0.9199212790219917,29.08007872097801
2014-04-01,54.08,35.074997,1.5687150174768139,-0.9426745318542018,29.057325468145798
2014-04-02,54.06,35.179993,1.5671381480645588,-1.0719090789441452,28.928090921055855
2014-04-03,53.98,35.0899965,1.565477846678954,-0.9526121607920359,29.047387839207964
2014-04-04,52.92,33.9649965,1.5638919390252934,-0.19758423537230385,29.802415764627696
2014-04-07,53.12,33.684998,1.5627756058447595,0.47790684267048533,30.477906842670485
2014-04-08,53.96,34.309998,1.5619122683281774,0.37079319748477246,30.370793197484772
2014-04-09,54.3,34.684998,1.561077652066813,0.15402476021789369,30.154024760217894
2014-04-10,52.49,33.5049975,1.5601744791783119,0.21635797556685787,30.216357975566858
2014-04-11,52.09,32.854996,1.5594742720102366,0.8534790310007665,30.853479031000766
2014-04-14,52.46,33.0049975,1.5591822536674933,0.999193615660019,30.99919361566002
2014-04-15,53.18,33.326645,1.5590230989536331,1.222990634372401,31.2229906343724
2014-04-16,52.15,33.229996,1.5591721012625224,0.3387173117347828,30.338717311734783
2014-04-17,52.85,33.634995,1.5587650765122534,0.42094444533573494,30.420944445335735
2014-04-21,52.9,34.0,1.558315365709757,-0.08272243413173896,29.91727756586826
2014-04-22,53.3,34.5999985,1.5577357196315347,-0.5976535626475226,29.402346437352477
2014-04-23,53.29,34.519997,1.556920973530138,-0.4549073354974382,29.54509266450256
2014-04-24,53.7,34.8499985,1.5560693244955013,-0.5290136245642287,29.47098637543577
2014-04-25,51.42,33.8799975,1.5551012344496609,-1.2668259354014282,28.733174064598572
2014-04-28,50.99,33.4949955,1.5538316017786442,-1.0555825093334832,28.944417490666517
2014-04-29,51.19,33.554993,1.5526857442510336,-0.9103592795432291,29.08964072045677
2014-04-30,51.29,33.524994,1.5517105072212565,-0.7310854443295796,29.26891455567042
2014-05-01,50.82,33.5,1.5506248063146657,-1.1259310115413044,28.874068988458696
2014-05-02,51.41,33.5349965,1.5493367141555952,-0.5470012865293867,29.452998713470613
2014-05-05,51.18,33.574997,1.5481656695602255,-0.7996577109875673,29.200342289012433
2014-05-06,50.74,33.219994,1.5468914937531155,-0.6477261411295316,29.35227385887047
2014-05-07,50.8,33.234993,1.5457600999126355,-0.5733261002757502,29.42667389972425
2014-05-08,51.31,33.2149965,1.5446400148496064,0.004787313010382377,30.004787313010382
2014-05-09,51.25,33.25,1.5438048500144603,-0.08151126298080413,29.918488737019196
2014-05-12,52.23,34.07,1.543230838924466,-0.3478746821565579,29.652125317843442
2014-05-13,51.47,33.7249985,1.542388059666377,-0.5470349986664758,29.452965001333524
2014-05-14,51.06,33.189995,1.541445690112253,-0.10057474759722851,29.89942525240277
2014-05-15,50.78,32.824997,1.5406880522696198,0.20691930631388544,30.206919306313885
2014-05-16,51.6,33.059998,1.5398513428927771,0.6925176836674751,30.692517683667475
2014-05-19,51.98,33.6749955,1.539581834744369,0.13458864310162255,30.134588643101623
2014-05-20,51.98,33.199997,1.5389713273051524,0.8861565503829141,30.886156550382914
2014-05-21,51.33,33.359993,1.539342471914033,-0.022454087654843136,29.977545912345157
2014-05-22,51.74,33.689995,1.5392679633720272,-0.11792998966378576,29.882070010336214
2014-05-23,52.39,34.184998,1.5394390784520549,-0.23572181800533798,29.764278181994662
2014-05-27,53.02,34.7049945,1.5394423752579804,-0.4063391663951421,29.593660833604858
2014-05-28,52.45,34.8799975,1.5394783688193834,-1.2470016557241692,28.75299834427583
2014-05-29,52.26,34.9749985,1.5390653973260315,-1.568809962879854,28.431190037120146
2014-05-30,52.38,34.9549945,1.5388066711518074,-1.4089787266747322,28.591021273325268
2014-06-02,52.37,34.9149935,1.5386791268618114,-1.3529717129658252,28.647028287034175
2014-06-03,52.47,35.094994,1.5384816248888522,-1.5230033945845207,28.47699660541548
2014-06-04,52.49,35.594994,1.5379936426656817,-2.254874482723082,27.745125517276918
2014-06-05,52.57,35.884949,1.5369626684538984,-2.5838269723720515,27.41617302762795
2014-06-06,52.69,36.029999,1.5356232723959444,-2.6385049688026,27.3614950311974
2014-06-09,55.31,36.489998,1.5342934390292797,-0.6763645215915375,29.323635478408463
2014-06-10,55.79,36.8399965,1.5342572514990978,-0.7320317753263765,29.267968224673623
2014-06-11,55.63,37.399994,1.5344900867756255,-1.7599200384678682,28.240079961532132
2014-06-12,55.44,37.2449955,1.5341164553525724,-1.6981604760825135,28.301839523917486
2014-06-13,55.62,37.509995,1.5339200674326636,-1.9173340597988826,28.082665940201117
2014-06-16,55.5,37.809998,1.5335204473453117,-2.4824050470853436,27.517594952914656
2014-06-17,55.7,38.309998,1.5324375649505584,-3.007680048380756,26.992319951619244
2014-06-18,55.13,38.064995,1.5306252353439378,-3.133241930240821,26.86675806975918
2014-06-19,54.93,37.8799975,1.5285145234222746,-2.970126325949458,27.029873674050542
2014-06-20,54.69,37.969994,1.526645773773315,-3.276730870298131,26.72326912970187
2014-06-23,54.52,37.809998,1.5244280725716859,-3.1186223750792976,26.881377624920702
2014-06-24,53.87,37.179993,1.5221937824213496,-2.7251541750693065,27.274845824930694
2014-06-25,53.75,37.359993,1.5200677773071423,-3.039721519720395,26.960278480279605
2014-06-26,53.55,37.134995,1.5181270240896516,-2.8256394489340977,27.174360551065902
2014-06-27,53.5,37.2549975,1.516288220567549,-2.9893138665234886,27.01068613347651
2014-06-30,54.07,37.554993,1.5144191445730915,-2.804000373508444,27.195999626491556
2014-07-01,54.52,38.0849995,1.5125798164238504,-3.0866015522124357,26.913398447787564
2014-07-02,54.41,37.945,1.5102681218600755,-2.8971238839805693,27.10287611601943
2014-07-03,54.825,38.2949985,1.5077551501172157,-2.914481212106047,27.085518787893953
2014-07-07,54.66,37.7549975,1.5052185970804721,-2.1695243697267372,27.830475630273263
2014-07-08,54.45,37.3349995,1.5031418220368966,-1.6697991741766245,28.330200825823376
2014-07-09,54.74,37.484993,1.5013517754440273,-1.5381607930569388,28.46183920694306
2014-07-10,54.4,37.195,1.4993717653014977,-1.3691328103892104,28.63086718961079
2014-07-11,54.29,37.2849965,1.49739129195597,-1.5402290797088156,28.459770920291184
2014-07-14,53.85,37.445,1.4951854129841888,-2.1372177891929525,27.862782210807048
2014-07-15,53.73,37.1699985,1.4930501447326474,-1.7666716401372895,28.23332835986271
2014-07-16,53.67,37.484993,1.4910240162743513,-2.221024812875946,27.778975187124054
2014-07-17,52.94,36.739998,1.4889512964564162,-1.7640676539061388,28.23593234609386
2014-07-18,53.48,37.434998,1.4872978169562137,-2.196990803160226,27.803009196839774
2014-07-21,53.46,37.695,1.485348646415804,-2.5302172266437353,27.469782773356265
2014-07-22,53.75,37.9949955,1.4832314330034146,-2.6053716224232915,27.39462837757671
2014-07-23,51.28,36.5149995,1.481436627900689,-2.8146577270753426,27.185342272924657
2014-07-24,51.3,36.445,1.4795165911811092,-2.620982165595528,27.379017834404472
2014-07-25,50.16,35.309998,1.477618088214998,-2.01469173963541,27.98530826036459
2014-07-28,50.55,35.479996,1.4759471134458784,-1.8165976812713112,28.18340231872869
2014-07-29,50.52,35.644997,1.4745276927671747,-2.0395351851028565,27.960464814897144
2014-07-30,50.86,35.9649965,1.4727527769068676,-2.1075484668207736,27.892451533179226
2014-07-31,49.63,34.8699955,1.471039499602524,-1.665140731462266,28.334859268537734
2014-08-01,50.01,35.1399995,1.4695037345522493,-1.628360497414178,28.371639502585822
2014-08-04,49.69,35.2449955,1.467943205191341,-2.0476516612243927,27.952348338775607
2014-08-05,49.65,35.184998,1.4659457474329485,-1.9292981915368017,28.0707018084632
2014-08-06,50.05,35.3899995,1.4640239843436988,-1.7618080739115172,28.238191926088483
2014-08-07,48.93,34.904999,1.4622162832012129,-2.1086579029220474,27.891342097077953
2014-08-08,49.54,35.2999955,1.460360986963682,-2.010736268193533,27.989263731806467
2014-08-11,49.93,35.7899935,1.4583746576848116,-2.2652195191041358,27.734780480895864
2014-08-12,50.175,35.614998,1.4561461125189994,-1.6856408850719404,28.31435911492806
2014-08-13,50.53,35.9599995,1.4539494430713897,-1.7540212458724582,28.245978754127542
2014-08-14,50.735,35.979996,1.4518791017669554,-1.5036042740586524,28.496395725941348
2014-08-15,51.175,36.134995,1.449628149776947,-1.2073059440492386,28.79269405595076
2014-08-18,51.34,36.554993,1.4478429180649013,-1.5858877349620428,28.414112265037957
2014-08-19,51.72,36.969994,1.4458743994648142,-1.7339678729677885,28.26603212703221
2014-08-20,52.165,37.695,1.4438158972027364,-2.259640245057149,27.74035975494285
2014-08-21,52.54,37.7999955,1.4415039455169765,-1.9488426537739585,28.05115734622604
2014-08-22,52.5,37.8899995,1.4396547005847935,-2.048515885330481,27.95148411466952
2014-08-25,51.93,37.7049945,1.4378722257599612,-2.284964363982091,27.71503563601791
2014-08-26,52.21,37.779999,1.4358985674725935,-2.0382464432160106,27.96175355678399
2014-08-27,51.025,37.679993,1.4339934706360569,-3.0078639356123347,26.992136064387665
2014-08-28,51.29,37.934998,1.4316818997840395,-3.020850004943739,26.97914999505626
2014-08-29,51.12,38.559998,1.429614318678337,-4.0059252690080385,25.99407473099196
2014-09-02,50.62,38.609993,1.4271740713576342,-4.483180904899761,25.51681909510024
2014-09-03,50.25,38.445,1.4245103013073737,-4.515298533761978,25.484701466238022
2014-09-04,50.41,38.529999,1.420924397401777,-4.338215610966067,25.661784389033933
2014-09-05,50.22,38.7899935,1.417357278366089,-4.759279614998285,25.240720385001715
2014-09-08,50.07,38.779999,1.4139324539121396,-4.762299148780315,25.237700851219685
2014-09-09,49.8,38.344994,1.4104456718759344,-4.2835308254086755,25.716469174591325
2014-09-10,49.64,38.2549975,1.4072286647515113,-4.193529051997409,25.80647094800259
2014-09-11,49.76,38.399994,1.4042420242432547,-4.162885305488835,25.837114694511165
2014-09-12,49.12,37.989998,1.4014288442934635,-4.120278991850995,25.879721008149005
2014-09-15,48.87,37.2849965,1.398715986140667,-3.2811206477488213,26.71887935225118
2014-09-16,49.2,37.7849965,1.396344916603663,-3.5608877866621924,26.439112213337808
2014-09-17,49.63,38.0849995,1.3939503113211964,-3.4585969096926092,26.54140309030739
2014-09-18,50.29,38.7549975,1.3915279198637183,-3.638661055498602,26.361338944501398
2014-09-19,49.99,38.029999,1.388867720905874,-2.8286380371826567,27.171361962817343
2014-09-22,49.92,37.399994,1.3867302753375463,-1.9437039772425777,28.056296022757422
