date,NTRS,KBE,beta,value,price
2020-09-29,77.46,29.19,2.5780549272909425,2.2065766723773805,32.20657667237738
2020-09-30,77.97,29.45,2.5792699521511233,2.0104999091494165,32.01049990914942
2020-10-01,77.05,29.74,2.57941945086113,0.33806553139000073,30.33806553139
2020-10-02,78.41,30.55,2.5776489306874355,-0.3371748325011623,29.662825167498838
2020-10-05,80.83,31.65,2.5759421316492825,-0.6985684666997969,29.301431533300203
2020-10-06,80.19,31.61,2.57378434478325,-1.1673231385985332,28.832676861401467
2020-10-07,82.24,32.46,2.571068551674779,-1.2168851873633315,28.78311481263667
2020-10-08,84.25,32.98,2.5676360112540624,-0.4306356511589655,29.569364348841034
2020-10-09,85.22,32.75,2.567149568926693,1.1458516176508056,31.145851617650806
2020-10-12,86.31,33.2,2.5677171251128663,1.0617914462528262,31.061791446252826
2020-10-13,83.93,32.25,2.5682926217995807,1.1025629469635305,31.10256294696353
2020-10-14,84.39,31.79,2.568312120842712,2.7433576784101916,32.74335767841019
2020-10-15,87.02,32.43,2.570125613443367,3.670826356031597,33.6708263560316
2020-10-16,87.38,32.5,2.5743727662422002,3.712885097128492,33.71288509712849
2020-10-19,85.41,32.2,2.578661644007641,2.3770950629539556,32.377095062953956
2020-10-20,85.76,32.76,2.582847368838713,1.1459201968437753,31.145920196843775
2020-10-21,85.77,32.8,2.585128620865751,0.9777812356033735,30.977781235603373
2020-10-22,85.76,34.15,2.586905124495905,-2.582810001535151,27.41718999846485
2020-10-23,84.41,34.59,2.5870978747989692,-5.077715489296352,24.922284510703648
2020-10-26,82.23,33.87,2.5857662821263743,-5.349903975620279,24.65009602437972
2020-10-27,80.7,32.68,2.583792431735599,-3.738336669119377,26.261663330880623
2020-10-28,77.8,32.0,2.58218100625941,-4.829792200301128,25.170207799698872
2020-10-29,78.29,32.68,2.5798265601965946,-6.018731987224712,23.98126801277529
2020-10-30,78.27,33.15,2.57706866346774,-7.159826193955581,22.84017380604442
2020-11-02,79.05,34.0,2.573518133280939,-8.44961653155194,21.55038346844806
2020-11-03,82.54,34.96,2.5691363922374197,-7.2770082726201935,22.722991727379807
2020-11-04,78.89,33.08,2.56583104521203,-5.987690975613944,24.012309024386056
2020-11-05,81.58,34.26,2.56400335205584,-6.262754841433079,23.73724515856692
2020-11-06,81.66,33.67,2.5615048520655703,-4.585868369047759,25.41413163095224
2020-11-09,90.8,38.22,2.559894594854408,-7.039171415335474,22.960828584664526
2020-11-10,91.85,38.75,2.5564920434575282,-7.214066683979226,22.785933316020774
2020-11-11,89.21,37.8,2.5525543863642817,-7.276555804569853,22.723444195430147
2020-11-12,87.57,37.04,2.547733916677359,-6.798064273729381,23.20193572627062
2020-11-13,90.8,37.93,2.542963296564568,-5.654597838694059,24.34540216130594
2020-11-16,93.14,39.5,2.5387289300513967,-7.139792737030163,22.860207262969837
2020-11-17,93.79,39.37,2.5329948018716673,-5.934005349687524,24.065994650312476
2020-11-18,92.69,38.69,2.5282133152317807,-5.126573166317598,24.8734268336824
2020-11-19,93.36,38.86,2.52416180867329,-4.728927885044044,25.271072114955956
2020-11-20,91.39,38.49,2.5201585052559463,-5.610900867301382,24.389099132698618
2020-11-23,93.56,39.17,2.5155795629703492,-4.975251481548582,25.024748518451418
2020-11-24,97.61,41.07,2.5115098313989317,-5.5377087755541226,24.462291224445877
2020-11-25,96.88,40.47,2.5072423478516805,-4.588097817557511,25.41190218244249
2020-11-27,96.14,39.96,2.5035374364761718,-3.901355961587825,26.098644038412175
2020-11-30,93.12,38.62,2.499719501364026,-3.419167142678674,26.580832857321326
2020-12-01,93.27,39.49,2.496351601680285,-5.310924750354459,24.68907524964554
2020-12-02,93.9,40.18,2.4921727371095264,-6.235500577060762,23.764499422939238
2020-12-03,92.99,40.36,2.4871351161070323,-7.3907732860798205,22.60922671392018
2020-12-04,94.81,41.14,2.4814963267693257,-7.278758883290067,22.721241116709933
2020-12-07,94.42,41.0,2.476346396689787,-7.11020226428127,22.88979773571873
2020-12-08,94.63,40.95,2.470957882302737,-6.555725280297082,23.444274719702918
2020-12-09,93.22,41.15,2.4662994544756414,-8.268222551672636,21.731777448327364
2020-12-10,91.72,41.32,2.4608099631825504,-9.96066767870299,20.03933232129701
2020-12-11,90.1,40.84,2.452716907374801,-10.068958497186898,19.931041502813102
2020-12-14,88.58,40.66,2.4446355876835075,-10.81888299521141,19.18111700478859
2020-12-15,90.73,41.53,2.436351651347462,-10.451684080460097,19.548315919539903
2020-12-16,90.79,41.61,2.4275689165626853,-10.221142618173332,19.77885738182667
2020-12-17,92.1,41.5,2.4191277716298782,-8.29380252263995,21.70619747736005
2020-12-18,91.9,40.85,2.411889360453896,-6.625680374541645,23.374319625458355
2020-12-21,91.05,40.86,2.4059083112118818,-7.255413596117492,22.744586403882508
2020-12-22,90.6,40.53,2.3994161407051573,-6.648336182780028,23.351663817219972
2020-12-23,91.99,41.7,2.3932582931506268,-7.808870824381145,22.191129175618855
2020-12-24,91.59,41.46,2.386508759367566,-7.354653163379282,22.645346836620718
2020-12-28,92.48,41.69,2.380026765430113,-6.7433158507814,23.2566841492186
2020-12-29,91.91,41.04,2.374381620600939,-5.534621709462542,24.46537829053746
2020-12-30,91.92,41.55,2.3695169791446102,-6.533430483458545,23.466569516541455
2020-12-31,93.14,41.82,2.364105940960592,-5.726910450971957,24.273089549028043
2021-01-04,92.5,41.41,2.359260267705438,-5.196967685682182,24.803032314317818
2021-01-05,91.81,41.92,2.3546063442359593,-6.895097950371408,23.104902049628592
2021-01-06,97.29,44.81,2.348741996344291,-7.95712885618768,22.04287114381232
2021-01-07,97.58,45.73,2.3415455708594104,-9.498878955400826,20.501121044599174
2021-01-08,96.89,45.22,2.3334038440264435,-8.626521826875774,21.373478173124226
2021-01-11,97.89,45.78,2.3259021947869565,-8.589802477346865,21.410197522653135
2021-01-12,99.35,46.45,2.3178767804041307,-8.31537644977189,21.68462355022811
2021-01-13,98.33,46.15,2.309454884415277,-8.251342915765036,21.748657084234964
2021-01-14,99.69,47.06,2.301015048016945,-8.595768159677448,21.404231840322552
2021-01-15,96.44,46.04,2.292813014261853,-9.121111176615699,20.8788888233843
2021-01-19,97.36,46.31,2.2847035085644825,-8.444619481621189,21.55538051837881
2021-01-20,94.8,45.96,2.2769180292363806,-9.847152623704062,20.152847376295938
2021-01-21,94.22,45.13,2.2694200251341754,-8.198925734305348,21.801074265694652
2021-01-22,94.6,45.44,2.263537117824108,-8.255126633927475,21.744873366072525
2021-01-25,94.28,45.18,2.2578196128083663,-7.728290106681982,22.271709893318018
2021-01-26,93.6,44.55,2.2520418474543136,-6.72846430408967,23.27153569591033
2021-01-27,90.27,43.11,2.24723338257823,-6.608231122947501,23.3917688770525
2021-01-28,91.19,43.86,2.2428560529484,-7.181666482316828,22.818333517683172
2021-01-29,89.19,42.73,2.2384991825865477,-6.461070071923174,23.538929928076826
2021-02-01,90.56,43.49,2.2348404067832597,-6.633209291003965,23.366790708996035
2021-02-02,92.12,44.42,2.23056179376699,-6.961554879129707,23.038445120870293
2021-02-03,93.52,44.78,2.2259800374354684,-6.159386076360278,23.840613923639722
2021-02-04,96.53,46.11,2.2216249717462584,-5.909127447219973,24.090872552780027
2021-02-05,97.16,46.04,2.2168832868491157,-4.905306526533295,25.094693473466705
2021-02-08,97.65,46.92,2.212596916934168,-6.165047342551162,23.834952657448838
2021-02-09,97.75,47.37,2.2077038080411793,-6.828929386910659,23.17107061308934
2021-02-10,96.8,47.4,2.2027084070515426,-7.608378494243112,22.391621505756888
2021-02-11,96.99,47.09,2.1973773193731674,-6.484497969282458,23.515502030717542
2021-02-12,98.14,47.47,2.1920306381366497,-5.915694392346751,24.08430560765325
2021-02-16,98.92,48.57,2.187154134129179,-7.310076294654223,22.689923705345777
2021-02-17,97.46,48.52,2.1812568761704565,-8.374583631790557,21.625416368209443
2021-02-18,96.01,48.0,2.174782686751543,-8.379568964074068,21.620431035925932
2021-02-19,96.31,49.39,2.168188661936713,-10.776838013054245,19.223161986945755
2021-02-22,97.63,50.26,2.1608463876792054,-10.974139444756872,19.025860555243128
2021-02-23,97.55,50.75,2.153018231818177,-11.715675264772486,18.284324735227514
2021-02-24,100.27,52.22,2.14463894041935,-11.723045468698459,18.27695453130154
2021-02-25,97.76,50.79,2.1359228369306793,-10.7235208877092,19.2764791122908
2021-02-26,95.13,49.73,2.1276572675995715,-10.67839591772669,19.32160408227331
2021-03-01,98.85,51.48,2.119643305407805,-10.26923736239381,19.73076263760619
2021-03-02,97.3,51.67,2.1120977664338,-11.832091591634452,18.167908408365548
2021-03-03,98.55,51.69,2.1040565089984207,-10.208680950128368,19.791319049871632
2021-03-04,97.57,50.98,2.0970740709007796,-9.338836134521742,20.661163865478258
2021-03-05,99.92,52.2,2.0903551983629995,-9.196541354548586,20.803458645451414
2021-03-08,101.61,53.4,2.083611370839781,-9.654847202844309,20.34515279715569
2021-03-09,100.41,52.58,2.0764579568186994,-8.770159369527207,21.229840630472793
2021-03-10,101.38,53.8,2.0702798251269754,-10.001054591831277,19.998945408168723
2021-03-11,101.69,54.1,2.064063359715148,-9.97582776058951,20.02417223941049
2021-03-12,102.38,55.06,2.058035955362749,-10.93545970227298,19.06454029772702
2021-03-15,104.82,54.65,2.051883173081183,-7.3154154088866505,22.68458459111335
2021-03-16,104.3,53.92,2.0471012812305562,-6.079701083951605,23.920298916048395
2021-03-17,104.58,54.29,2.042871142211548,-6.327474310664954,23.672525689335046
2021-03-18,104.06,54.44,2.0380368677363085,-6.890727079564627,23.109272920435373
2021-03-19,102.61,53.91,2.032649826356448,-6.970152138876102,23.029847861123898
2021-03-22,99.58,52.01,2.027501108506017,-5.870332653397938,24.129667346602062
2021-03-23,97.82,50.41,2.0227971036399186,-4.149201994488294,25.850798005511706
2021-03-24,99.35,50.17,2.018981361196372,-1.9422948912219908,28.05770510877801
2021-03-25,102.93,51.59,2.0159312035365136,-1.0718907904487338,28.928109209551266
2021-03-26,105.85,52.57,2.0130246200662945,0.02529572311489403,30.025295723114894
2021-03-29,106.58,51.21,2.010330431319812,3.630978612112429,33.63097861211243
2021-03-30,107.02,52.33,2.0091846851229307,1.8793654275170297,31.87936542751703
2021-03-31,105.11,51.88,2.0072063386601804,0.9761351503098297,30.97613515030983
2021-04-01,105.63,52.27,2.004859584900618,0.8359894972446966,30.835989497244697
2021-04-05,106.87,52.38,2.0029148732782645,1.957318937684505,31.957318937684505
2021-04-06,105.71,52.19,2.001299530409481,1.2621775079291808,31.26217750792918
2021-04-07,106.83,52.01,1.9998554725037594,2.817516875079477,32.81751687507948
2021-04-08,106.51,52.09,1.9988659680370848,2.389071724948252,32.38907172494825
2021-04-09,108.72,52.63,1.9977295602648877,3.579493243258952,33.57949324325895
2021-04-12,109.96,52.95,1.996946063981,4.221705912206048,34.22170591220605
2021-04-13,108.76,52.04,1.9965346392791041,4.860337371915435,34.860337371915435
2021-04-14,110.09,52.59,1.996421716222632,5.09818194385177,35.09818194385177
2021-04-15,108.53,52.42,1.9968203139952725,3.8566791403678167,33.85667914036782
2021-04-16,106.91,52.83,1.996659894644096,1.4264577659524065,31.426457765952406
2021-04-19,106.23,52.63,1.996236475710678,1.1680742833470106,31.16807428334701
2021-04-20,107.37,50.76,1.9954148797946616,6.082740701622981,36.08274070162298
2021-04-21,106.74,51.87,1.9962688022194846,3.1935372288753427,33.19353722887534
2021-04-22,106.76,51.21,1.996144294215016,4.537450693249028,34.53745069324903
2021-04-23,109.53,53.03,1.99630184588207,3.6661131128738305,33.66611311287383
2021-04-26,109.16,53.33,1.9963854849249658,2.692762088951568,32.69276208895157
2021-04-27,111.18,53.8,1.9962856615063318,3.7798314109593605,33.77983141095936
2021-04-28,111.84,53.77,1.9965228924132434,4.486964074939891,34.48696407493989
2021-04-29,114.41,54.41,1.9970235861752275,5.7519466762058755,35.751946676205876
2021-04-30,113.8,53.63,1.9980402022795154,6.645103951749576,36.645103951749576
2021-05-03,114.79,53.95,1.9991372557603881,6.936545051727066,36.936545051727066
2021-05-04,115.32,54.62,2.000219842276927,6.067992214834248,36.06799221483425
2021-05-05,117.42,54.81,2.000827605821562,7.754638924920187,37.75463892492019
2021-05-06,118.8,54.85,2.0023582910885884,8.970647733790912,38.97064773379091
2021-05-07,119.28,54.93,2.004536780052457,9.170794671718525,39.170794671718525
2021-05-10,120.18,54.39,2.007098603228599,11.013906970396505,41.013906970396505
2021-05-11,118.4,53.89,2.010034145859468,10.07925987963327,40.07925987963327
2021-05-12,116.35,52.53,2.0125424464824855,10.631145286275029,40.63114528627503
2021-05-13,119.06,54.24,2.0155749501120765,9.735214705920967,39.73521470592097
2021-05-14,120.17,55.15,2.018854188643244,8.830191496325114,38.830191496325114
2021-05-17,120.62,55.43,2.022032668265669,8.538729198033977,38.53872919803398
2021-05-18,117.38,54.51,2.025910729183555,6.947606152204415,36.947606152204415
2021-05-19,117.34,54.23,2.029423192242826,7.284380284671556,37.284380284671556
2021-05-20,118.16,54.13,2.0334147745279054,8.091258254804472,38.09125825480447
2021-05-21,119.88,54.74,2.0378504248818428,8.328067741967914,38.328067741967914
2021-05-24,120.66,54.52,2.0422791449489486,9.314941017383319,39.31494101738332
2021-05-25,120.27,53.37,2.047168567261804,11.01261356523753,41.01261356523753
2021-05-26,120.95,54.19,2.0526221625121233,9.718405013468043,39.71840501346804
2021-05-27,121.46,55.02,2.05839050585144,8.207354368053757,38.20735436805376
2021-05-28,121.19,54.98,2.063429774869214,7.742630977690624,37.742630977690624
2021-06-01,121.5,55.46,2.0682049670279077,6.797352528632231,36.79735252863223
2021-06-02,120.47,54.96,2.0728670162407754,6.545228787406984,36.545228787406984
2021-06-03,120.82,55.07,2.0778049019473452,6.395284049759695,36.395284049759695
2021-06-04,120.39,55.05,2.0825739095936884,5.744306276867462,35.74430627686746
2021-06-07,118.93,55.18,2.0877638266062726,3.727192047865884,33.727192047865884
2021-06-08,119.97,55.23,2.0925122410870496,4.400548924762262,34.40054892476226
2021-06-09,118.62,54.46,2.098046522961643,4.360386359508922,34.36038635950892
2021-06-10,117.12,53.38,2.102564197729874,4.885123125179334,34.885123125179334
2021-06-11,117.59,53.65,2.1069359497326694,4.5528862968422885,34.55288629684229
2021-06-14,116.47,52.86,2.1114655992576234,4.857928423242029,34.85792842324203
2021-06-15,118.18,53.56,2.11642556860338,4.824246545602975,34.824246545602975
2021-06-16,118.99,54.06,2.121550611364362,4.298973949642587,34.29897394964259
2021-06-17,112.53,51.62,2.126170508152002,2.7770783691936742,32.777078369193674
2021-06-18,109.28,49.93,2.1297559602293017,2.941284905750962,32.94128490575096
2021-06-21,113.16,51.42,2.1328052068021313,3.4911562662343982,33.4911562662344
2021-06-22,112.05,51.34,2.1359873936054683,2.388407212295249,32.38840721229525
2021-06-23,112.25,51.46,2.1386774423027552,2.1936588191002073,32.19365881910021
2021-06-24,114.32,52.19,2.1402145950510674,2.622200284284787,32.62220028428479
2021-06-25,116.27,52.86,2.1425323540868333,3.015739762969986,33.015739762969986
2021-06-28,114.6,51.62,2.1452899568451267,3.8601324276545625,33.86013242765456
2021-06-29,114.93,51.26,2.148434947905778,4.801224570349845,34.801224570349845
2021-06-30,115.62,51.32,2.1516031064166374,5.199728578698171,35.19972857869817
2021-07-01,116.32,51.84,2.1551672500129615,4.596129759328065,34.596129759328065
2021-07-02,116.73,51.31,2.1581563896171456,5.994995648744251,35.99499564874425
2021-07-06,114.37,49.94,2.161751774310168,6.412116390950217,36.41211639095022
2021-07-07,114.04,49.72,2.1651820266907364,6.387149632936598,36.3871496329366
2021-07-08,111.58,48.83,2.1684990595108573,5.692190924084841,35.69219092408484
2021-07-09,115.55,50.7,2.171381875940335,5.460938889825002,35.460938889825
2021-07-12,116.3,50.98,2.174279293154098,5.455241635004086,35.455241635004086
2021-07-13,114.8,49.85,2.1775967675649173,6.2468011368888625,36.24680113688886
2021-07-14,113.32,49.67,2.181966772356756,4.941710417039914,34.941710417039914
2021-07-15,113.87,50.16,2.1860929087136483,4.21557969892342,34.21557969892342
2021-07-16,113.15,48.9,2.188421308569648,6.136198010944227,36.13619801094423
2021-07-19,107.96,47.2,2.19227774908418,4.484490243226702,34.4844902432267
2021-07-20,111.8,48.53,2.195207177512055,5.266595675339957,35.26659567533996
2021-07-21,113.6,49.54,2.1988995036678727,4.6665185882935845,34.666518588293584
2021-07-22,110.83,48.53,2.2028569344068036,3.925352973237821,33.92535297323782
2021-07-23,111.49,48.8,2.2063574924615703,3.819754367875376,33.819754367875376
2021-07-26,112.5,49.21,2.209669300731662,3.762173710994901,33.7621737109949
2021-07-27,112.22,48.98,2.2126900949021637,3.8424391516920195,33.84243915169202
2021-07-28,111.84,49.65,2.215402555188237,1.8452631349040445,31.845263134904044
2021-07-29,113.61,50.04,2.217502665241006,2.6461666313400656,32.646166631340066
2021-07-30,112.85,49.46,2.2202304380878437,3.03740253217525,33.03740253217525
2021-08-02,111.94,49.14,2.2225720712229737,2.722808420103064,32.722808420103064
2021-08-03,112.67,49.93,2.2244327677957116,1.6040719039601186,31.60407190396012
2021-08-04,111.19,49.41,2.2259040968998054,1.208078572180625,31.208078572180625
2021-08-05,112.23,50.35,2.22656833943377,0.12228410950969248,30.122284109509692
2021-08-06,115.37,51.83,2.22713477530403,-0.0623954040078587,29.93760459599214
2021-08-09,114.96,51.54,2.2273227367486608,0.16378614797402236,30.163786147974022
2021-08-10,115.67,52.06,2.2279617142334223,-0.3176868429919608,29.68231315700804
2021-08-11,117.29,52.9,2.2287823968198843,-0.61258879177187,29.38741120822813
2021-08-12,117.5,52.71,2.2295861467775344,-0.021485796643844424,29.978514203356156
2021-08-13,116.37,52.3,2.2309861260781623,-0.310574393887876,29.689425606112124
2021-08-16,116.31,52.04,2.2321151690007452,0.15072660520122838,30.15072660520123
2021-08-17,115.06,51.28,2.233062430684161,0.5485585545162195,30.54855855451622
2021-08-18,114.41,50.82,2.234043894956625,0.8758892583043121,30.875889258304312
2021-08-19,113.63,50.12,2.2347115090399727,1.6262591669165687,31.62625916691657
2021-08-20,114.6,50.94,2.2348868352622095,0.7548646117430451,30.754864611743045
2021-08-23,116.28,51.39,2.2351825180141147,1.4139703992546515,31.41397039925465
2021-08-24,117.0,51.77,2.236167190192776,1.233624563719971,31.23362456371997
2021-08-25,119.41,52.31,2.2371795373014174,2.3831384037628425,32.38313840376284
2021-08-26,118.78,51.63,2.2388717065416848,3.187053791252808,33.18705379125281
2021-08-27,121.03,52.85,2.2408140202818196,2.6029790281058354,32.602979028105835
2021-08-30,118.06,51.77,2.2425908523827154,1.961071572146821,31.96107157214682
2021-08-31,118.52,52.13,2.2443111370991393,1.5240604230218509,31.52406042302185
2021-09-01,116.92,51.74,2.246546697206137,0.6836738865544589,30.68367388655446
2021-09-02,117.9,51.78,2.24822326504673,1.4869993358803129,31.486999335880313
2021-09-03,117.35,51.59,2.2500486156384607,1.2699919192118045,31.269991919211805
2021-09-07,115.43,51.35,2.25149171079791,-0.1840993494726746,29.815900650527325
2021-09-08,114.61,50.8,2.252534693435121,0.18123757349584935,30.18123757349585
2021-09-09,114.58,50.96,2.2534776463716204,-0.25722085909778514,29.742779140902215
2021-09-10,112.55,50.42,2.2542616295419555,-1.1098713615053981,28.890128638494602
2021-09-13,113.73,51.12,2.2549042651814095,-1.5407060360736438,28.459293963926356
2021-09-14,110.13,50.03,2.255685591249104,-2.721950130192681,27.27804986980732
2021-09-15,110.72,50.75,2.255885286544049,-3.766178292110496,26.233821707889504
2021-09-16,109.55,50.49,2.2555929509216455,-4.334888092033893,25.665111907966107
2021-09-17,108.2,50.52,2.2554232744774114,-5.743983826598836,24.256016173401164
2021-09-20,105.87,49.11,2.2548154727643803,-4.863987867458718,25.136012132541282
2021-09-21,104.51,48.94,2.2544031955964727,-5.82049239249136,24.17950760750864
2021-09-22,106.43,49.73,2.25354703302906,-5.638893952535142,24.361106047464858
2021-09-23,109.38,51.42,2.2523022117938694,-6.433379730440777,23.566620269559223
2021-09-24,109.33,51.84,2.2503234275422894,-7.326766483792298,22.673233516207702
2021-09-27,112.55,53.65,2.2478073944830927,-8.044866714017928,21.955133285982072
2021-09-28,111.1,53.17,2.245071928390602,-8.270474432528317,21.729525567471683
2021-09-29,110.29,53.62,2.2417063546841094,-9.910294738161937,20.089705261838063
2021-09-30,107.81,52.91,2.237483522641065,-10.575253182938752,19.424746817061248
2021-10-01,109.23,54.13,2.2329713395053927,-11.640738607426911,18.35926139257309
2021-10-04,108.05,54.25,2.2281146797664926,-12.825221377332227,17.174778622667773
2021-10-05,110.93,54.54,2.2228041765273967,-10.301739787804209,19.69826021219579
2021-10-06,111.23,54.43,2.2182302145079564,-9.508270575668064,20.491729424331936
2021-10-07,112.95,54.85,2.2135800590131276,-8.464866236870051,21.53513376312995
2021-10-08,115.45,55.11,2.209558353563421,-6.318760864880133,23.681239135119867
2021-10-11,115.78,54.61,2.206381870219798,-4.710513932703165,25.289486067296835
2021-10-12,115.6,54.61,2.203130572432886,-4.7129605605598925,25.287039439440107
2021-10-13,115.86,54.45,2.2003318726173107,-3.9480704640125737,26.051929535987426
2021-10-14,120.04,55.18,2.197458467297513,-1.2157582254767476,28.784241774523252
2021-10-15,120.86,55.29,2.1955740242172523,-0.5332877989718838,29.466712201028116
2021-10-18,121.0,55.46,2.194099815917806,-0.6847757908015097,29.31522420919849
2021-10-19,121.41,55.6,2.1925301967487774,-0.4946789392320312,29.50532106076797
2021-10-20,125.51,56.86,2.190963528171887,0.9318137881464992,30.9318137881465
2021-10-21,125.23,56.55,2.189814568475386,1.3959861527169295,31.39598615271693
2021-10-22,125.32,56.97,2.1893520662564216,0.5926127853716565,30.592612785371657
2021-10-25,123.39,57.07,2.1883240245424873,-1.497652080639753,28.502347919360247
2021-10-26,123.21,56.64,2.18642639036864,-0.6291907504797791,29.37080924952022
2021-10-27,121.07,54.79,2.1848811268444805,1.360363060190906,31.360363060190906
2021-10-28,122.74,55.57,2.18425607572176,1.3608898721417972,31.360889872141797
2021-10-29,123.04,55.34,2.1837435240624234,2.1916333783854896,32.19163337838549
2021-11-01,123.73,56.97,2.1837826255205677,-0.6800961759067405,29.31990382409326
2021-11-02,123.86,56.76,2.182880055010515,-0.04027192239684041,29.95972807760316
2021-11-03,124.75,57.89,2.1821177514873313,-1.5727966336016124,28.427203366398388
2021-11-04,122.58,57.03,2.180945694628942,-1.7993329646885599,28.20066703531144
2021-11-05,123.57,57.56,2.179745491445356,-1.89615048759471,28.10384951240529
2021-11-08,123.34,57.6,2.178300428023926,-2.1301046541781545,27.869895345821845
2021-11-09,121.89,57.3,2.17683646012074,-2.8427291649183957,27.157270835081604
2021-11-10,123.45,57.3,2.174970505169208,-1.1758099461955993,28.8241900538044
2021-11-11,124.58,57.66,2.173530297363528,-0.7457569459810145,29.254243054018986
2021-11-12,125.3,57.44,2.1721220526534655,0.5333092955849423,30.533309295584942
2021-11-15,125.22,57.6,2.170925457923502,0.17469362360627372,30.174693623606274
2021-11-16,124.51,57.56,2.1698124820660754,-0.384406467723295,29.615593532276705
2021-11-17,122.9,56.99,2.168286985225014,-0.6706752879735518,29.329324712026448
2021-11-18,121.4,56.75,2.1666721045754516,-1.558641934656876,28.441358065343124
2021-11-19,120.61,56.35,2.164369697727988,-1.3522324669721257,28.647767533027874
2021-11-22,123.19,57.06,2.161885672813676,-0.16719649074836695,29.832803509251633
2021-11-23,124.64,57.89,2.1598129030873667,-0.3915689597276639,29.608431040272336
2021-11-24,124.34,57.72,2.157868822365999,-0.21218842696545437,29.787811573034546
2021-11-26,118.89,55.06,2.1560402711814812,0.17842266874764334,30.178422668747643
2021-11-29,119.94,55.08,2.154543719092076,1.2677319524084538,31.267731952408454
2021-11-30,115.7,53.67,2.153103069052076,0.1429582839750907,30.14295828397509
2021-12-01,114.14,53.01,2.151343754738098,0.09726756133342462,30.097267561333425
2021-12-02,118.68,54.83,2.1499556494184286,0.7979317423875614,30.79793174238756
2021-12-03,116.66,53.47,2.1486778902050476,1.770193210736096,31.770193210736096
2021-12-06,118.54,54.82,2.14776661308967,0.7994342704242996,30.7994342704243
2021-12-07,120.17,55.03,2.1468214660394023,2.030414723851692,32.03041472385169
2021-12-08,119.12,54.93,2.146314223101756,1.2229597250205444,31.222959725020544
2021-12-09,118.93,54.46,2.1459269716391014,2.062817124534547,32.06281712453455
2021-12-10,118.35,54.58,2.1460382324211618,1.2192332744529892,31.21923327445299
2021-12-13,117.07,53.29,2.1460718166059345,2.70583289306974,32.70583289306974
2021-12-14,117.49,53.7,2.1469208236106128,2.200351772110082,32.20035177211008
2021-12-15,117.5,53.99,2.147448759527822,1.559241473092868,31.559241473092868
2021-12-16,119.0,54.17,2.1480625326810068,2.639452604669856,32.639452604669856
2021-12-17,117.23,52.91,2.148944147681143,3.5293651461907274,33.52936514619073
2021-12-20,114.49,51.57,2.1502679867874788,3.600679921369718,33.60067992136972
2021-12-21,117.79,53.17,2.1518758270802505,3.3747622741430803,33.37476227414308
2021-12-22,117.78,53.61,2.1536917909329465,2.320583088084746,32.320583088084746
2021-12-23,118.21,54.07,2.155349497588525,1.6702526653884604,31.67025266538846
2021-12-27,120.58,54.76,2.1573731330679835,2.4422472331972216,32.44224723319722
2021-12-28,120.05,54.78,2.1599120658132684,1.730017034749153,31.730017034749153
2021-12-29,120.02,54.84,2.1626762636205834,1.4188337030471985,31.4188337030472
2021-12-30,119.41,54.58,2.1658190917828466,1.1995939704922307,31.19959397049223
2021-12-31,119.61,54.56,2.1682956029156686,1.3077919049211175,31.307791904921118
2022-01-03,120.7,55.64,2.170680667954994,-0.07667236501586672,29.923327634984133
2022-01-04,125.28,57.14,2.1724700012228055,1.1450641301288869,31.145064130128887
2022-01-05,124.43,56.71,2.1740953916370716,1.1370503402616805,31.13705034026168
2022-01-06,125.98,58.64,2.175311150709612,-1.5802458776116453,28.419754122388355
2022-01-07,129.66,59.28,2.175750909144101,0.6814861059376653,30.681486105937665
2022-01-10,129.25,59.28,2.176729768295413,0.21345933544790796,30.213459335447908
2022-01-11,131.61,59.63,2.1768187123659817,1.806300181616507,31.806300181616507
2022-01-12,132.75,59.79,2.177244856124131,2.572530052338209,32.57253005233821
2022-01-13,133.23,60.04,2.1779896421739706,2.463501883874784,32.463501883874784
2022-01-14,133.62,60.41,2.178682063813727,2.0058165250127615,32.00581652501276
2022-01-18,132.24001,59.22,2.1788328953608898,3.209525936728113,33.20952593672811
2022-01-19,125.84,57.57,2.1792347488573505,0.3814555082823432,30.381455508282343
2022-01-20,120.02,56.24,2.1789988337289095,-2.5268944089138756,27.473105591086124
2022-01-21,113.93,55.12,2.1785387251113564,-6.151054528137948,23.848945471862052
2022-01-24,116.32,55.7,2.1767989992841628,-4.927704260127882,25.072295739872118
2022-01-25,115.4,55.82,2.174824507742715,-5.998704022198353,24.001295977801647
2022-01-26,115.22,55.45,2.1724995036100707,-5.245097475178426,24.754902524821574
2022-01-27,114.74,54.28,2.1701378226381514,-3.0550810127988655,26.944918987201135
2022-01-28,115.64,54.58,2.169230078275266,-2.756577672264015,27.243422327735985
2022-01-31,116.64,55.03,2.1682109828343012,-2.6766503853716017,27.3233496146284
2022-02-01,119.01,55.87,2.1676645402697634,-2.097417864871673,27.902582135128327
2022-02-02,120.33,55.73,2.1673574390270955,-0.456830076980026,29.543169923019974
2022-02-03,119.6,55.38,2.1675843878621315,-0.44082339980485585,29.559176600195144
2022-02-04,121.58,56.37,2.1679187019194317,-0.6255772271983631,29.374422772801637
2022-02-07,122.64,56.7,2.1684431354016063,-0.3107257772710881,29.689274222728912
2022-02-08,125.18,58.15,2.168594233482272,-0.9237546769940934,29.076245323005907
2022-02-09,126.05,57.76,2.1684495684216727,0.8003529279641839,30.800352927964184
