date,LAZ,KCE,beta,value,price
2013-03-15,35.68,40.18,0.9251502762524801,-1.4925380998246496,28.50746190017535
2013-03-18,35.12,39.7359,0.9250870857458667,-1.6391679304891866,28.360832069510813
2013-03-19,34.79,39.18,0.9247677416117274,-1.4424001163474784,28.55759988365252
2013-03-20,35.7,39.64,0.924441563480059,-0.9448635763495403,29.05513642365046
2013-03-21,34.59,39.0599,0.9246308151291506,-1.5259871758631007,28.4740128241369
2013-03-22,33.92,39.04,0.9242797156021196,-2.1638800971067482,27.83611990289325
2013-03-25,33.23,38.9,0.9237492215765003,-2.703844719325865,27.296155280674135
2013-03-26,33.82,39.12,0.9230088890730804,-2.288107740538905,27.711892259461095
2013-03-27,33.63,39.0919,0.9223067491793173,-2.424723208242952,27.575276791757048
2013-03-28,34.13,39.27,0.9216900536559318,-2.064768407068442,27.935231592931558
2013-04-01,33.8,38.67,0.9213872131020721,-1.8300435306571288,28.16995646934287
2013-04-02,34.01,38.96,0.9210212003136244,-1.8729859642188131,28.127014035781187
2013-04-03,33.49,37.9431,0.9204188229668949,-1.4335434417151873,28.566456558284813
2013-04-04,33.35,38.15,0.9197864634588665,-1.739853580955753,28.260146419044247
2013-04-05,32.91,37.94,0.9190587845001005,-1.9590902839338113,28.04090971606619
2013-04-08,32.96,38.38,0.9179931894974199,-2.2725786129109764,27.727421387089024
2013-04-09,33.29,38.52,0.9167389054713327,-2.022782638755743,27.977217361244257
2013-04-10,34.77,39.4,0.9155063453894945,-1.3009500083460779,28.699049991653922
2013-04-11,34.43,39.49,0.9146509714149904,-1.6895668611779726,28.310433138822027
2013-04-12,34.05,39.14,0.913628767711839,-1.7094299682413805,28.29057003175862
2013-04-15,33.52,37.87,0.9125680178558395,-1.0389508362006339,28.961049163799366
2013-04-16,33.75,38.3,0.9118461278390672,-1.1737066962362661,28.826293303763734
2013-04-17,32.29,37.49,0.9110448838828512,-1.8650726967680953,28.134927303231905
2013-04-18,31.62,36.86,0.910105790496172,-1.9264994376889,28.0735005623111
2013-04-19,32.22,37.34,0.9089698230211309,-1.720933191609035,28.279066808390965
2013-04-22,32.48,37.58,0.9078714160465554,-1.6378078150295536,28.362192184970446
2013-04-23,33.43,38.3,0.9066922884075249,-1.2963146460081987,28.7036853539918
2013-04-24,33.64,38.31,0.9056380894846541,-1.0549952081571021,28.945004791842898
2013-04-25,33.16,38.39,0.9045710177701142,-1.566481372194687,28.433518627805313
2013-04-26,33.3,38.3,0.9036885632103246,-1.3112719709554312,28.68872802904457
2013-04-29,33.03,38.66,0.9028943844596629,-1.8758969032105597,28.12410309678944
2013-04-30,33.9,39.1,0.9019266750144991,-1.3653329930669145,28.634667006933086
2013-05-01,32.29,38.2,0.9008676066286115,-2.1231425732129665,27.876857426787033
2013-05-02,32.65,38.72,0.8993294198612812,-2.172035137028807,27.827964862971193
2013-05-03,32.68,39.37,0.8977872495795283,-2.665884015946027,27.334115984053973
2013-05-06,32.66,39.67,0.8957435287659972,-2.8741457861471105,27.12585421385289
2013-05-07,32.75,39.839,0.8931640703399629,-2.8327633982737837,27.167236601726216
2013-05-08,33.24,40.21,0.8907071720697303,-2.575335388923854,27.424664611076146
2013-05-09,34.05,40.12,0.8887175232309646,-1.6053470320263017,28.3946529679737
2013-05-10,34.56,40.35,0.8871996059195224,-1.2385040988527294,28.76149590114727
2013-05-13,34.28,40.62,0.8857874898537929,-1.7006878378610608,28.29931216213894
2013-05-14,34.92,41.49,0.8839521619216191,-1.7551751981279722,28.244824801872028
2013-05-15,34.6,41.71,0.8819654935062458,-2.1867807341455077,27.813219265854492
2013-05-16,34.12,41.87,0.8798656943523546,-2.719976622533089,27.28002337746691
2013-05-17,34.42,42.29,0.8776005576552222,-2.693727583239344,27.306272416760656
2013-05-20,34.18,42.3552,0.8756057075856146,-2.906454865930229,27.09354513406977
2013-05-21,34.17,42.26,0.873408011296111,-2.7402225573736487,27.25977744262635
2013-05-22,33.93,41.52,0.8712073410714964,-2.242528801288536,27.757471198711464
2013-05-23,33.75,41.26,0.8692758766326011,-2.1163226698611197,27.88367733013888
2013-05-24,33.23,41.23,0.8673176640318727,-2.529507288034111,27.47049271196589
2013-05-28,34.48,42.14,0.8651732327237062,-1.9784000269769848,28.021599973023015
2013-05-29,34.3,41.9636,0.8631415820758768,-1.9205280935992661,28.079471906400734
2013-05-30,34.54,42.36,0.8612799356770043,-1.9438180752779033,28.056181924722097
2013-05-31,33.88,41.7,0.859350401658139,-1.9549117491444008,28.0450882508556
2013-06-03,33.18,41.33,0.8573492881148423,-2.2542460777864335,27.745753922213567
2013-06-04,33.18,41.23,0.855263905016671,-2.0825308038373436,27.917469196162656
2013-06-05,32.66,40.15,0.853256625136696,-1.5982534992383464,28.401746500761654
2013-06-06,33.46,40.84,0.8515463631350834,-1.317153470436807,28.682846529563193
2013-06-07,33.97,41.74,0.850089318992131,-1.5127281747315493,28.48727182526845
2013-06-10,33.62,41.789,0.8485469535865505,-1.8399286434283653,28.160071356571635
2013-06-11,32.41,40.98,0.8470027802660981,-2.3001739353046986,27.6998260646953
2013-06-12,32.11,40.42,0.8453133613150863,-2.0575660643557896,27.94243393564421
2013-06-13,33.03,41.35,0.8437981627426081,-1.8610540294068443,28.138945970593156
2013-06-14,33.26,40.89,0.8422779260278059,-1.1807443952769887,28.81925560472301
2013-06-17,35.38,41.7,0.8408096914206437,0.3182358677591566,30.318235867759157
2013-06-18,35.23,41.99,0.8402338053015831,-0.051417484613480724,29.94858251538652
2013-06-19,34.4,41.35,0.8397557571381853,-0.3239005576639613,29.67609944233604
2013-06-20,33.17,39.99,0.8393877375530231,-0.3971156247453962,29.602884375254604
2013-06-21,33.04,39.53,0.8388218227611975,-0.11862665375014103,29.88137334624986
2013-06-24,32.02,38.61,0.8384316239771675,-0.35184500175843425,29.648154998241566
2013-06-25,31.65,39.34,0.8377973301041902,-1.3089469662988478,28.691053033701152
2013-06-26,31.68,39.55,0.8366967224029996,-1.4113553710386313,28.58864462896137
2013-06-27,32.89,40.292,0.8355433888767108,-0.7757142246204296,29.22428577537957
2013-06-28,32.15,39.96,0.8345146661128398,-1.1972060578690815,28.80279394213092
2013-07-01,31.82,40.25,0.8334198792356933,-1.7251501392366535,28.274849860763346
2013-07-02,31.03,40.19,0.8321945427861908,-2.415898674577001,27.584101325423
2013-07-03,31.14,39.97,0.8307862590051516,-2.066526772435907,27.933473227564093
2013-07-05,31.98,40.7,0.8294213331196445,-1.7774482579695352,28.222551742030465
2013-07-08,32.38,40.97,0.8278258215114093,-1.5360239073224307,28.46397609267757
2013-07-09,32.62,41.43,0.8264702848143797,-1.6206638998597498,28.37933610014025
2013-07-10,32.26,41.4,0.8250952346207403,-1.898942713298652,28.101057286701348
2013-07-11,32.46,41.89,0.8234067641001056,-2.0325093481534253,27.967490651846575
2013-07-12,32.55,42.14,0.8216701094795293,-2.07517841346737,27.92482158653263
2013-07-15,32.75,42.54,0.8202126430853999,-2.1418458368529087,27.85815416314709
2013-07-16,32.64,42.03,0.8187710128301222,-1.772945669250035,28.227054330749965
2013-07-17,32.63,42.11,0.8173975888551372,-1.7906124666898293,28.20938753331017
2013-07-18,33.38,42.75,0.8159727445966591,-1.5028348315071725,28.497165168492828
2013-07-19,33.0,42.78,0.8144924371460938,-1.8439864611098926,28.156013538890107
2013-07-22,33.77,43.14,0.8127721210503926,-1.2929893021139378,28.707010697886062
2013-07-23,34.08,43.33,0.8114693909437448,-1.0809687095924616,28.91903129040754
2013-07-24,34.53,42.88,0.8101624761548254,-0.20976697751891038,29.79023302248109
2013-07-25,36.31,43.33,0.80942114375326,1.2377818411712482,31.23778184117125
2013-07-26,36.72,43.35,0.8090825422360032,1.646271794069257,31.646271794069257
2013-07-29,35.81,42.89,0.8092641872440632,1.1006590091021309,31.10065900910213
2013-07-30,36.01,43.1,0.8092278413594596,1.1322800374072912,31.13228003740729
2013-07-31,36.36,43.26,0.8093884415359326,1.3458560191555549,31.345856019155555
2013-08-01,36.62,44.12,0.809741348648071,0.8942116976471084,30.89421169764711
2013-08-02,36.14,44.14,0.8099339529761742,0.3895153156316695,30.38951531563167
2013-08-05,36.06,44.07,0.8098389355617421,0.3703981097940243,30.370398109794024
2013-08-06,35.93,43.59,0.8093943786407495,0.6484990350497242,30.648499035049724
2013-08-07,36.11,43.23,0.8089298770426848,1.1399614154447377,31.139961415444738
2013-08-08,37.06,43.35,0.8088489957741432,1.9963960331908979,31.996396033190898
2013-08-09,36.69,43.37,0.8091364505340782,1.597752140337029,31.59775214033703
2013-08-12,36.5,43.02,0.8094590250182467,1.6770727437150228,31.677072743715023
2013-08-13,36.85,43.3801,0.8100558844485505,1.7096947270334368,31.709694727033437
2013-08-14,36.11,43.206,0.8106968038749619,1.083033891778392,31.083033891778392
2013-08-15,36.03,42.4,0.8112056163805631,1.6348818654641235,31.634881865464124
2013-08-16,36.36,42.44,0.8119102502141838,1.9025289809100414,31.90252898091004
2013-08-19,35.81,41.81,0.812591513641704,1.8355488146403545,31.835548814640354
2013-08-20,35.85,42.36,0.8132338341223095,1.4014147865789681,31.401414786578968
2013-08-21,35.49,42.02,0.8139150214290028,1.2892907995532994,31.2892907995533
2013-08-22,35.38,42.61,0.8143569425070085,0.6802506797763712,30.68025067977637
2013-08-23,35.2,42.63,0.8145816762546635,0.47438314126369363,30.474383141263694
2013-08-26,35.01,42.55,0.8147598346468692,0.341969035775719,30.34196903577572
2013-08-27,33.87,41.29,0.8149356273499817,0.22130794671925003,30.22130794671925
2013-08-28,34.74,41.33,0.8152188403928464,1.0470053265636636,31.047005326563664
2013-08-29,35.24,41.78,0.8157980286001298,1.1559583650865761,31.155958365086576
2013-08-30,35.42,41.24,0.8162914087800887,1.7561423019091436,31.756142301909144
2013-09-03,35.72,41.53,0.816929835310588,1.7929039395512731,31.792903939551273
2013-09-04,36.6,42.21,0.8176859628976116,2.085475506091811,32.08547550609181
2013-09-05,36.14,42.3,0.8187372051471506,1.5074162222755305,31.50741622227553
2013-09-06,36.79,42.49,0.8197829392166669,1.9574229126838176,31.957422912683818
2013-09-09,37.03,42.93,0.8209598477894735,1.786193734397905,31.786193734397905
2013-09-10,37.58,43.69,0.8220405820367688,1.6650469708135702,31.66504697081357
2013-09-11,37.35,43.51,0.8228610899823927,1.5473139748660927,31.547313974866093
2013-09-12,37.26,43.23,0.8230757403057019,1.678435746584512,31.678435746584512
2013-09-13,37.98,43.4059,0.8234931647847838,2.235538038668146,32.235538038668146
2013-09-16,38.79,43.81,0.8242675291199156,2.6788395492564945,32.678839549256494
2013-09-17,39.18,44.2,0.8252866178819611,2.7023314896173147,32.702331489617315
2013-09-18,38.85,44.26,0.826245405218827,2.2803783650147196,32.28037836501472
2013-09-19,38.33,44.13,0.8271385343649708,1.8283764784738352,31.828376478473835
2013-09-20,38.01,43.54,0.8282069489332037,1.949869443448307,31.949869443448307
2013-09-23,37.15,43.15,0.8293803113479906,1.3622395653342068,31.362239565334207
2013-09-24,37.6,43.05,0.8301155689650163,1.8635247560560515,31.86352475605605
2013-09-25,36.76,43.09,0.8312249838431733,0.9425154461976533,30.942515446197653
2013-09-26,36.45,43.04,0.832198960599928,0.6321567357790983,30.6321567357791
2013-09-27,36.58,42.98,0.8333334152055959,0.7633298144634892,30.76332981446349
2013-09-30,36.02,42.7,0.8344212777619234,0.3902114395658671,30.390211439565867
2013-10-01,36.4,43.1052,0.8353057532194879,0.3939784463233309,30.39397844632333
2013-10-02,36.0,42.6945,0.8361450586324687,0.30120479421606916,30.30120479421607
2013-10-03,36.15,42.35,0.8370211074332843,0.7021561002004049,30.702156100200405
2013-10-04,36.03,42.78,0.8381881448945714,0.17231116141023506,30.172311161410235
2013-10-07,36.25,42.17,0.8392607396858903,0.8583746074460024,30.858374607446002
2013-10-08,35.48,41.33,0.8406631955045799,0.7353901297957108,30.73539012979571
2013-10-09,35.54,41.63,0.8420998718932883,0.4833823330824032,30.483382333082403
2013-10-10,36.4,42.79,0.8433315013178776,0.3138450586080168,30.313845058608017
2013-10-11,37.41,43.2,0.8445531393258127,0.9253043811248887,30.92530438112489
2013-10-14,37.37,43.4,0.8459702972291114,0.6548891002565611,30.65488910025656
2013-10-15,37.24,43.18,0.8474634062999076,0.6465301159699948,30.646530115969995
2013-10-16,37.99,43.7703,0.8488056638418223,0.8375214519442906,30.83752145194429
2013-10-17,38.71,44.39,0.8501957488334597,0.9698107092827257,30.969810709282726
2013-10-18,39.09,44.89,0.8513315981155876,0.8737245605912776,30.873724560591278
2013-10-21,38.47,44.82,0.8519118899984318,0.2873090902702842,30.287309090270284
2013-10-22,38.27,44.85,0.8521102549008907,0.05285506769505588,30.052855067695056
2013-10-23,37.69,44.76,0.8524162109866198,-0.4641496037611006,29.5358503962389
2013-10-24,39.71,45.24,0.8525119803281336,1.1423580099552382,31.142358009955238
2013-10-25,40.0,45.59,0.853177785808501,1.1036247449904337,31.103624744990434
2013-10-28,39.39,45.58,0.8540333818653295,0.4631584545782843,30.463158454578284
2013-10-29,39.18,45.94,0.8548380475162376,-0.0912599028959562,29.908740097104044
2013-10-30,38.8,45.68,0.8554361765066872,-0.2763245428254777,29.723675457174522
2013-10-31,38.65,45.41,0.8558521787791659,-0.21424743836192306,29.785752561638077
2013-11-01,39.05,45.3601,0.8561078095214967,0.21686414932395337,30.216864149323953
2013-11-04,38.99,45.57,0.8562155135784565,-0.027740953770262422,29.972259046229738
2013-11-05,39.43,45.52,0.8563753716364917,0.4477930831068946,30.447793083106895
2013-11-06,40.36,45.9,0.856686258046847,1.0381007556497224,31.038100755649722
2013-11-07,40.1,44.96,0.8572280678098896,1.5590260712673683,31.55902607126737
2013-11-08,40.93,46.14,0.8582014984451009,1.3325828617430489,31.33258286174305
2013-11-11,40.51,46.36,0.8588768562756053,0.6924689430629343,30.692468943062934
2013-11-12,40.55,46.03,0.8591926571488812,1.001361991436994,31.001361991436994
2013-11-13,40.67,46.52,0.859637508300514,0.6796631138600873,30.679663113860087
2013-11-14,40.68,46.73,0.8601220151191753,0.486498233480944,30.486498233480944
2013-11-15,40.94,46.85,0.8605580292001145,0.6228563319746314,30.62285633197463
2013-11-18,41.26,46.9247,0.8612866970757875,0.8443801257277883,30.84438012572779
2013-11-19,41.21,46.57,0.8621874137027102,1.0579321438647824,31.057932143864782
2013-11-20,41.81,46.7,0.863225778463879,1.4973561457368518,31.497356145736852
2013-11-21,41.99,47.43,0.8644531368374123,0.9889877198015355,30.988987719801536
2013-11-22,42.37,47.76,0.8652020712267706,1.0479490782094345,31.047949078209435
2013-11-25,42.51,47.85,0.8659497800761764,1.0743030233549575,31.074303023354958
2013-11-26,41.71,47.93,0.8664861562499473,0.17931853094003003,30.17931853094003
2013-11-27,41.6,48.04,0.8666511394436212,-0.03392073887155789,29.966079261128442
2013-11-29,41.73,48.1399,0.8666308915149249,0.010475545560666433,30.010475545560666
2013-12-02,41.06,47.86,0.8668180191932776,-0.42591039859026125,29.57408960140974
2013-12-03,41.55,47.5,0.8666631985961514,0.3834980666828045,30.383498066682805
2013-12-04,41.22,47.56,0.8668764945678407,-0.00864608164650349,29.991353918353497
2013-12-05,41.22,47.25,0.8669790651000715,0.255239174021618,30.255239174021618
2013-12-06,41.77,47.99,0.8672116539228804,0.15251272824097128,30.15251272824097
2013-12-09,42.87,48.18,0.8673530783383109,1.080928685660183,31.080928685660183
2013-12-10,42.3,47.99,0.8676610108785899,0.6609480879364611,30.66094808793646
2013-12-11,42.89,47.34,0.8676418226059084,1.815836117836298,31.815836117836298
2013-12-12,42.04,47.33,0.8680422509734803,0.9555602614251768,30.955560261425177
2013-12-13,42.64,47.51,0.8682545152104513,1.3892279823514642,31.389227982351464
2013-12-16,42.83,48.3,0.8687834432825768,0.8677596894515389,30.86775968945154
2013-12-17,43.01,48.13,0.8690570014963819,1.1822865179791364,31.182286517979136
2013-12-18,43.49,49.47,0.8696352290711487,0.46914521785027574,30.469145217850276
2013-12-19,43.86,49.15,0.8697649225524221,1.1110540565484541,31.111054056548454
2013-12-20,44.58,49.48,0.8704457213720259,1.5103457065121617,31.51034570651216
2013-12-23,44.72,49.89,0.8713832365411266,1.24669032896319,31.24669032896319
2013-12-24,44.9,49.97,0.8721686911716047,1.317730502154916,31.317730502154916
2013-12-26,44.93,50.1,0.8730936841018224,1.1880064264986956,31.188006426498696
2013-12-27,44.97,49.91,0.8739729491606609,1.3500101073914124,31.350010107391412
2013-12-30,45.05,49.78,0.8749308523689674,1.4959421690727979,31.495942169072798
2013-12-31,45.32,50.1,0.8758007450664902,1.44238267216884,31.44238267216884
2014-01-02,44.77,49.54,0.8768273410950131,1.3319735221530493,31.33197352215305
2014-01-03,45.2,50.02,0.8775650371363183,1.3041968424413568,31.304196842441357
2014-01-06,45.11,49.94,0.8783080309462733,1.2472969345431153,31.247296934543115
2014-01-07,45.35,50.33,0.8790998978690419,1.1049021402511272,31.104902140251127
2014-01-08,45.41,50.23,0.8799082672887619,1.2122077340854887,31.21220773408549
2014-01-09,45.06,50.2699,0.8805574664175425,0.7944642189367812,30.79446421893678
2014-01-10,45.15,50.18,0.8811274626784493,0.9350239227954091,30.93502392279541
2014-01-13,44.7,49.35,0.8817324897964883,1.1865016285433043,31.186501628543304
2014-01-14,45.79,49.86,0.8823588485302813,1.795587812280175,31.795587812280175
2014-01-15,47.0,50.61,0.8831655052243143,2.302993780597454,32.302993780597454
2014-01-16,47.24,50.61,0.8842002491050217,2.490625392794854,32.490625392794854
2014-01-17,47.05,50.5,0.88549708940296,2.332396985150517,32.33239698515052
2014-01-21,47.22,50.82,0.8868217913403192,2.151716564084971,32.15171656408497
2014-01-22,46.95,51.22,0.8882600361502755,1.4533209483828955,31.453320948382895
2014-01-23,46.15,50.21,0.8889502346446166,1.515808718493794,31.515808718493794
2014-01-24,43.74,48.45,0.8896685303645848,0.6355597038358667,30.635559703835867
2014-01-27,42.55,47.43,0.8902678199263965,0.32459730089101413,30.324597300891014
2014-01-28,43.63,48.19,0.8909426531397556,0.6954735451951777,30.695473545195178
2014-01-29,42.41,47.25,0.8918010166186207,0.2724019647701681,30.272401964770168
2014-01-30,42.67,47.87,0.8924907730822618,-0.05353330744786433,29.946466692552136
2014-01-31,42.76,47.28,0.8929354202381157,0.542013331141888,30.542013331141888
2014-02-03,41.37,45.43,0.8936688673747966,0.7706233551629893,30.77062335516299
2014-02-04,42.99,46.27,0.8943224018814747,1.6097024649441636,31.609702464944164
2014-02-05,43.49,45.77,0.8950769025525955,2.522330170167699,32.5223301701677
2014-02-06,43.48,46.32,0.8959428317613121,1.9799280328160194,31.97992803281602
2014-02-07,43.55,46.99,0.8967284531032503,1.4127299886782652,31.412729988678265
2014-02-10,43.24,47.2878,0.8975496930844532,0.7968496233609983,30.796849623361
2014-02-11,43.0,47.67,0.8980667046133975,0.18916019107933835,30.18916019107934
2014-02-12,42.89,47.95,0.8984961487405703,-0.1928903321103448,29.807109667889655
2014-02-13,44.16,48.34,0.8988632471495509,0.7089506327907031,30.708950632790703
2014-02-14,44.35,48.05,0.8994943514544897,1.1292964126117724,31.129296412611772
2014-02-18,45.15,48.57,0.9001929028341284,1.4276307093463814,31.42763070934638
2014-02-19,44.78,47.81,0.9009168333361404,1.7071661981991255,31.707166198199126
2014-02-20,44.46,48.13,0.9015795035686218,1.0669784932422317,31.06697849324223
2014-02-21,44.09,48.09,0.9022000463870643,0.7031997692460763,30.703199769246076
2014-02-24,44.13,48.67,0.9026807644844441,0.19652719254210638,30.196527192542106
2014-02-25,44.1,48.07,0.9029786473260053,0.6938164230389248,30.693816423038925
2014-02-26,43.62,47.87,0.9037440161621964,0.3577739463156604,30.35777394631566
2014-02-27,44.9,48.2936,0.9044796557043687,1.2194212992754956,31.219421299275496
2014-02-28,44.99,48.4,0.9055093985404192,1.1633451106437107,31.16334511064371
2014-03-03,44.23,47.76,0.9066741619591802,0.9272420248295532,30.927242024829553
2014-03-04,46.11,49.06,0.9074937406535751,1.5883570835355982,31.5883570835356
2014-03-05,46.35,49.035,0.908691558280677,1.7923094397070045,31.792309439707005
2014-03-06,46.12,49.27,0.9098790814956524,1.290257654709201,31.2902576547092
2014-03-07,45.81,49.329,0.9109641955994433,0.8730471952750634,30.873047195275063
2014-03-10,46.69,49.39,0.9116113306947624,1.6655163769856784,31.66551637698568
2014-03-11,46.55,48.8524,0.9126752319357618,1.9636244993813818,31.963624499381382
2014-03-12,46.61,48.89,0.9134518192825803,1.9513405552746477,31.951340555274648
2014-03-13,46.0,48.3401,0.9145144814222987,1.7922785165979391,31.79227851659794
2014-03-14,45.46,48.08,0.9153888659770717,1.4481033238223944,31.448103323822394
2014-03-17,45.99,48.68,0.9163429795771879,1.382423754182497,31.382423754182497
2014-03-18,45.93,49.075,0.9171813496196052,0.9193252674178751,30.919325267417875
2014-03-19,45.46,48.81,0.9181481542273058,0.645188592165205,30.645188592165205
2014-03-20,46.38,49.94,0.9188039366246745,0.49493140496375787,30.494931404963758
2014-03-21,46.2,49.3,0.9192820248909304,0.8793961728771365,30.879396172877136
2014-03-24,45.73,49.18,0.9199841262210604,0.48518067244824437,30.485180672448244
2014-03-25,46.13,48.951,0.920525871247727,1.0693380765525191,31.06933807655252
2014-03-26,46.74,48.63,0.9213094902445829,1.936719489405938,31.936719489405938
2014-03-27,45.73,48.0499,0.9223240039450529,1.412423842840603,31.412423842840603
2014-03-28,45.8,48.18,0.9231019485006753,1.3249481212374619,31.324948121237462
2014-03-31,47.09,49.02,0.9238771140470348,1.8015438694143597,31.80154386941436
2014-04-01,48.31,49.486,0.9248458710932912,2.543077223077397,32.5430772230774
2014-04-02,49.0,49.879,0.9261041287328622,2.8068521629335663,32.806852162933566
2014-04-03,48.44,49.17,0.9274891041916674,2.8353607468957094,32.83536074689571
2014-04-04,46.82,47.6,0.9289418185415338,2.6023694374229933,32.60236943742299
2014-04-07,46.31,46.53,0.9302583734125427,3.025077885114392,33.02507788511439
2014-04-08,46.26,46.71,0.9318591030554161,2.732861296281513,32.73286129628151
2014-04-09,47.65,47.25,0.9333365100825923,3.5498498985975075,33.54984989859751
2014-04-10,45.86,45.9201,0.935003244319451,2.9245575205263776,32.92455752052638
2014-04-11,44.2,45.03,0.936253110559243,2.0405224315172887,32.04052243151729
2014-04-14,44.78,45.3101,0.9370481870521464,2.322252939848539,32.32225293984854
2014-04-15,44.24,45.64,0.9378692950426611,1.4356453742529496,31.43564537425295
2014-04-16,44.98,46.45,0.9384540954144946,1.388807267996718,31.388807267996718
2014-04-17,45.8,46.85,0.9390927126026067,1.8035064145678703,31.80350641456787
2014-04-21,45.69,46.8,0.9401306929963822,1.6918835677693167,31.691883567769317
2014-04-22,47.31,47.51,0.9410890774778973,2.598857929025108,32.59885792902511
2014-04-23,47.79,47.57,0.942638192405154,2.9487011872868223,32.94870118728682
2014-04-24,49.01,47.38,0.9443998710141257,4.2643341113507205,34.26433411135072
2014-04-25,47.37,46.58,0.9465255884126479,3.2808380917388575,33.28083809173886
2014-04-28,46.42,46.06,0.9484303210661621,2.735299411692573,32.73529941169257
2014-04-29,47.24,46.7,0.9502982066549428,2.861073749214171,32.86107374921417
2014-04-30,47.05,47.2,0.952017455330753,2.1147761083884546,32.114776108388455
2014-05-01,48.99,47.18,0.9533640353719715,4.010284811150392,34.01028481115039
2014-05-02,50.11,47.32,0.9551158667524834,4.9139171852724886,34.91391718527249
2014-05-05,50.15,47.15,0.9568784004215023,5.033183420126164,35.033183420126164
2014-05-06,48.64,46.27,0.9588828574697855,4.272490184873021,34.27249018487302
2014-05-07,49.36,46.81,0.9608316896059546,4.383468609545261,34.38346860954526
2014-05-08,48.9,46.82,0.9630749556006469,3.808830578777709,33.80883057877771
2014-05-09,48.77,46.76,0.9653778045382694,3.6289338597905285,33.62893385979053
2014-05-12,49.65,47.85,0.9677964812850374,3.340938370510962,33.34093837051096
2014-05-13,50.08,47.49,0.9698811874468842,4.020342408147464,34.020342408147464
2014-05-14,49.42,46.8,0.9720576362480187,3.9277026235927295,33.92770262359273
2014-05-15,48.23,45.58,0.9741263084213417,3.8293228621552444,33.829322862155244
2014-05-16,49.02,45.62,0.9760249005404522,4.493744037344577,34.49374403734458
2014-05-19,50.17,46.2,0.978407884047526,4.967555757004298,34.9675557570043
2014-05-20,49.08,45.48,0.9811292580105752,4.458241345679042,34.45824134567904
2014-05-21,49.78,46.18,0.9839086617412386,4.3430980007896025,34.3430980007896
2014-05-22,49.94,46.54,0.9865095826770289,4.02784402221107,34.02784402221107
2014-05-23,49.97,46.78,0.9891553106627936,3.6973145671945105,33.69731456719451
2014-05-27,50.61,47.17,0.9914475081199486,3.843421041982019,33.84342104198202
2014-05-28,50.7,46.93,0.9938502783972502,4.058606434817051,34.05860643481705
2014-05-29,50.29,47.04,0.9963924559503452,3.419698872095765,33.419698872095765
2014-05-30,50.5,46.92,0.9985831594186059,3.6464781600790133,33.64647816007901
2014-06-02,51.05,47.01,1.000795166267467,4.002619233766374,34.002619233766374
2014-06-03,51.4,47.16,1.0033508211560331,4.081975274281483,34.08197527428148
2014-06-04,51.44,47.61,1.0061250769269081,3.5383850875099014,33.5383850875099
2014-06-05,50.97,48.12,1.0084761642018416,2.4421269786073836,32.442126978607384
2014-06-06,51.51,48.67,1.0103343828399798,2.337025587178182,32.33702558717818
2014-06-09,51.25,48.9,1.0121906103765788,1.7538791525852986,31.7538791525853
2014-06-10,51.79,48.53,1.013878726286984,2.5864654132926646,32.586465413292665
2014-06-11,51.39,48.09,1.0159834333929487,2.5313566881330942,32.531356688133094
2014-06-12,51.19,47.89,1.018140895942914,2.431232493293848,32.43123249329385
2014-06-13,51.0,47.89,1.0204778415502764,2.12931616815726,32.12931616815726
2014-06-16,51.62,47.9,1.02281492671676,2.6271650102671913,32.62716501026719
2014-06-17,52.39,48.84,1.0254999708628936,2.304581423056277,32.30458142305628
2014-06-18,52.27,49.15,1.0279388381425885,1.7468061052917818,31.746806105291782
2014-06-19,51.9,48.86,1.0303460080309457,1.5572940476079964,31.557294047607996
2014-06-20,52.49,49.17,1.0324835767003622,1.7227825336431906,31.72278253364319
2014-06-23,52.36,49.24,1.0343711345052462,1.4275653369616776,31.427565336961678
2014-06-24,51.38,48.6,1.0363142195085022,1.0151289318867924,31.015128931886792
2014-06-25,51.89,48.93,1.038161349264254,1.0927651805000522,31.092765180500052
2014-06-26,50.28,48.7,1.0399451962914092,-0.3653310593916288,29.63466894060837
2014-06-27,50.45,48.91,1.0409741180590268,-0.4640441142669971,29.535955885733003
2014-06-30,51.56,49.23,1.0418910160923003,0.26770527777605935,30.26770527777606
2014-07-01,51.34,49.48,1.043010968775596,-0.26818273501648093,29.73181726498352
2014-07-02,51.43,49.2,1.0439133668186282,0.06946235252348743,30.069462352523487
2014-07-03,51.68,49.75,1.0447206324651475,-0.29485146514108607,29.705148534858914
2014-07-07,51.29,49.29,1.045490545222048,-0.24222897399474164,29.75777102600526
2014-07-08,50.38,48.4899,1.0460137170545545,-0.34110053860364076,29.65889946139636
2014-07-09,51.05,48.38,1.046628448454496,0.4141156637714758,30.414115663771476
2014-07-10,51.15,47.86,1.0477479876075964,1.0047813131004375,31.004781313100438
2014-07-11,50.89,47.94,1.0489992482855999,0.6009760371883459,30.600976037188346
2014-07-14,51.11,48.166,1.050429446892319,0.5150152609845691,30.51501526098457
2014-07-15,50.95,48.14,1.0519101744020822,0.31104420428376045,30.31104420428376
2014-07-16,51.23,48.08,1.0532152532344201,0.5914106244890789,30.59141062448908
2014-07-17,50.72,47.686,1.0546570436514306,0.4276242164378772,30.427624216437877
2014-07-18,51.35,48.21,1.0557789735522765,0.4508956850447561,30.450895685044756
2014-07-21,50.9,48.07,1.05678500725526,0.10034470123964923,30.10034470123965
