date,INTC,XLK,beta,value,price
2020-06-30,59.83,104.49,0.6332013675173894,-6.333210891892023,23.666789108107977
2020-07-01,58.81,104.66,0.631229730711803,-7.254503616297299,22.7454963837027
2020-07-02,59.13,105.27,0.6289845696967473,-7.083205651976591,22.91679434802341
2020-07-06,59.54,107.11,0.6266940478379514,-7.585199463922969,22.41480053607703
2020-07-07,58.31,105.99,0.6243718748733152,-7.8671750178226745,22.132824982177326
2020-07-08,58.61,107.72,0.6222798674919132,-8.421987326228887,21.578012673771113
2020-07-09,58.42,108.11,0.6198268408196876,-8.589479761016435,21.410520238983565
2020-07-10,59.53,108.08,0.6173250704336294,-7.190493612466668,22.809506387533332
2020-07-13,58.58,105.84,0.6151814085824039,-6.530800284361632,23.469199715638368
2020-07-14,58.98,107.06,0.6129676913463127,-6.644321035536244,23.355678964463756
2020-07-15,59.03,107.64,0.6108661694717284,-6.723634481936855,23.276365518063145
2020-07-16,59.14,106.31,0.608789145301505,-5.580374037002997,24.419625962997003
2020-07-17,60.0,106.83,0.6070412715234851,-4.850219036853915,25.149780963146085
2020-07-20,61.15,109.56,0.6051193258936552,-5.146873344908876,24.853126655091124
2020-07-21,60.7,108.46,0.60321922465737,-4.725157106338344,25.274842893661656
2020-07-22,61.05,109.33,0.6015047088969949,-4.712509823708459,25.28749017629154
2020-07-23,60.4,106.49,0.5998037506332276,-3.4731014049324003,26.5268985950676
2020-07-24,50.59,105.2,0.5983426068409452,-12.355642239667432,17.644357760332568
2020-07-27,49.57,106.86,0.595172513734361,-14.03013481765381,15.96986518234619
2020-07-28,49.24,105.61,0.5918888678399825,-13.269383332580553,16.730616667419447
2020-07-29,48.07,107.14,0.588909152013006,-15.02572654667346,14.97427345332654
2020-07-30,47.99,107.74,0.5855861629013572,-15.101053190992225,14.898946809007775
2020-07-31,47.73,110.43,0.5821942866466693,-16.561715074391692,13.438284925608308
2020-08-03,48.3,113.15,0.5784457260912128,-17.15113390722074,12.84886609277926
2020-08-04,49.13,113.44,0.5746004018899581,-16.05266959039684,13.947330409603161
2020-08-05,48.92,113.86,0.5709456725797822,-16.087874279934,13.912125720066001
2020-08-06,48.57,115.46,0.5672241830668248,-16.92170417689558,13.078295823104419
2020-08-07,48.03,113.74,0.5633955638909779,-16.050611436959827,13.949388563040173
2020-08-10,49.22,113.42,0.5597180219349084,-14.263218047857308,15.736781952142692
2020-08-11,48.19,111.38,0.5562268106791778,-13.762542173446825,16.237457826553175
2020-08-12,49.19,113.91,0.5529851101384762,-13.80053389587382,16.19946610412618
2020-08-13,48.56,113.96,0.5495823022457499,-14.07039916392565,15.92960083607435
2020-08-14,48.89,113.88,0.5460276075024753,-13.291623942381882,16.708376057618118
2020-08-17,48.93,114.64,0.5423074822914797,-13.24012976989524,16.75987023010476
2020-08-18,48.65,115.07,0.5386256374007733,-13.329652095706983,16.670347904293017
2020-08-19,48.33,114.93,0.5348732830746421,-13.142986423768619,16.85701357623138
2020-08-20,49.17,116.46,0.5311073430119805,-12.682761167175244,17.317238832824756
2020-08-21,49.28,117.94,0.5272211966288276,-12.900467930403927,17.099532069596073
2020-08-24,49.14,118.96,0.5234944817532027,-13.134903549360985,16.865096450639015
2020-08-25,49.43,119.56,0.5195789155773404,-12.690855146426813,17.309144853573187
2020-08-26,49.55,121.99,0.5158499032754846,-13.378529700576372,16.621470299423628
2020-08-27,49.4,122.09,0.5119485570162353,-13.103799326112174,16.896200673887826
2020-08-28,50.43,123.16,0.5081363316215053,-12.152070602504587,17.847929397495413
2020-08-31,50.95,123.55,0.5042555614687022,-11.35077461945815,18.64922538054185
2020-09-01,50.79,125.91,0.5004244696500965,-12.218444973643642,17.781555026356358
2020-09-02,52.25,127.03,0.49650027405420144,-10.820429813105207,19.179570186894793
2020-09-03,50.39,119.79,0.49288978494044516,-8.65326733801593,21.34673266198407
2020-09-04,50.08,118.12,0.4896800278374972,-7.761004888165175,22.238995111834825
2020-09-08,48.91,112.78,0.48687628215494705,-5.999907101434935,24.000092898565065
2020-09-09,49.62,116.46,0.4844849995211125,-6.803123044228762,23.196876955771238
2020-09-10,48.96,113.83,0.48186122820168553,-5.890263606197863,24.109736393802137
2020-09-11,49.28,112.96,0.479441466881043,-4.877708098882614,25.122291901117386
2020-09-14,49.41,115.33,0.4771418236162081,-5.618766517657285,24.381233482342715
2020-09-15,50.0,116.47,0.4747680152351102,-5.296230734433287,24.703769265566713
2020-09-16,50.37,114.67,0.47243933864168397,-3.804618962041907,26.195381037958093
2020-09-17,50.32,113.72,0.47034261970346747,-3.167362712678319,26.83263728732168
2020-09-18,49.89,111.76,0.4683833804174685,-2.456526595456282,27.543473404543718
2020-09-21,49.72,112.44,0.4665109450780018,-2.7344906645705223,27.265509335429478
2020-09-22,49.95,114.22,0.46471689534466504,-3.1299637862676377,26.870036213732362
2020-09-23,48.82,110.66,0.46287441676493685,-2.4016829592079105,27.59831704079209
2020-09-24,49.16,111.28,0.46108158107406894,-2.1491583419223943,27.850841658077606
2020-09-25,49.94,113.94,0.4591788388268222,-2.3788368959281243,27.621163104071876
2020-09-28,51.43,116.12,0.4573596164808437,-1.6785986657555725,28.321401334244428
2020-09-29,51.19,115.73,0.45560478096025114,-1.5371413005298677,28.462858699470132
2020-09-30,51.78,116.7,0.4538839866174334,-1.1882612382544764,28.811738761745524
2020-10-01,52.24,117.93,0.452308241264473,-1.1007108923192988,28.8992891076807
2020-10-02,51.01,114.94,0.4507696151148638,-0.801459561302444,29.198540438697556
2020-10-05,51.69,117.46,0.44930527612640403,-1.0853977338074188,28.91460226619258
2020-10-06,51.37,115.64,0.44762238652538777,-0.3930527777958446,29.606947222204155
2020-10-07,52.67,117.76,0.44604869481005566,0.14330569916784697,30.143305699167847
2020-10-08,53.37,118.37,0.4445387766825575,0.7499450040856672,30.749945004085667
2020-10-09,52.82,120.18,0.44312288102491565,-0.4345078415743657,29.565492158425634
2020-10-12,53.88,123.46,0.44143847214024134,-0.619993770434192,29.380006229565808
2020-10-13,53.83,122.67,0.43961478763826745,-0.09754599958627352,29.902454000413726
2020-10-14,53.55,122.02,0.4378152160352265,0.12778733938166198,30.127787339381662
2020-10-15,53.85,121.47,0.43604395163877036,0.8837411944385636,30.883741194438564
2020-10-16,54.16,121.12,0.43435663972929667,1.5507237959875795,31.55072379598758
2020-10-19,54.58,118.9,0.43272177256808286,3.12938124165494,33.12938124165494
2020-10-20,53.43,119.31,0.4325228571966272,1.8256979078704063,31.825697907870406
2020-10-21,53.5,119.13,0.43235025159466645,1.9941145275273868,31.994114527527387
2020-10-22,53.9,118.57,0.4321779835967514,2.656656484933187,32.65665648493319
2020-10-23,48.2,118.44,0.4323317023895167,-3.0053668310143493,26.99463316898565
2020-10-26,46.72,115.87,0.4317125917730176,-3.302538008739546,26.697461991260454
2020-10-27,45.64,116.45,0.43123934225683075,-4.5778214058079385,25.42217859419206
2020-10-28,44.25,111.51,0.4306592080730385,-3.772808292224525,26.227191707775475
2020-10-29,44.11,113.37,0.43010929259463737,-4.651490501454042,25.34850949854596
2020-10-30,44.28,110.86,0.4294748927980987,-3.3315866155972174,26.668413384402783
2020-11-02,44.46,111.14,0.42916800953743184,-3.2377325799901726,26.762267420009827
2020-11-03,44.85,113.1,0.4288379614107706,-3.6515734355581486,26.34842656444185
2020-11-04,45.7,117.5,0.4282540405250268,-4.619849761690645,25.380150238309355
2020-11-05,45.68,121.15,0.4275267391347151,-6.114864446170742,23.885135553829258
2020-11-06,45.39,121.58,0.4265590356048841,-6.47104754884181,23.52895245115819
2020-11-09,45.6,120.7,0.425612471753315,-5.771425340625122,24.22857465937488
2020-11-10,45.44,118.45,0.42471176333357347,-4.867108366861778,25.13289163313822
2020-11-11,46.35,121.26,0.42398172801576284,-5.062024339191403,24.937975660808597
2020-11-12,44.95,120.18,0.42326040198441517,-5.917435110487013,24.082564889512987
2020-11-13,45.46,121.2,0.4224474920493442,-5.740636036380515,24.259363963619485
2020-11-16,46.19,122.37,0.4216145631941493,-5.402974098068057,24.597025901931943
2020-11-17,45.53,121.69,0.4208833966555327,-5.687300539011773,24.312699460988227
2020-11-18,45.06,120.39,0.420185208864737,-5.526097295225682,24.473902704774318
2020-11-19,45.62,121.36,0.41950266563015337,-5.290843500875418,24.709156499124582
2020-11-20,45.39,120.11,0.41896992747951356,-4.932477989564376,25.067522010435624
2020-11-23,46.06,120.08,0.41851532184536194,-4.195319847191058,25.804680152808942
2020-11-24,47.01,121.75,0.41807473442064086,-3.890598915713028,26.109401084286972
2020-11-25,47.05,122.01,0.4176095258764993,-3.9025382521916825,26.097461747808318
2020-11-27,47.45,122.66,0.4173077619311432,-3.736970078474023,26.263029921525977
2020-11-30,48.35,123.48,0.4168716025059785,-3.125305477438225,26.874694522561775
2020-12-01,49.56,125.06,0.4163414747658701,-2.5076648342197103,27.49233516578029
2020-12-02,49.9,124.87,0.4158365197197061,-2.025506217399702,27.974493782600298
2020-12-03,50.99,124.79,0.4152617816445918,-0.8305177314286141,29.169482268571386
2020-12-04,51.985,126.04,0.41496279316448836,-0.3169104504521201,29.68308954954788
2020-12-07,50.2,126.4,0.41468144953062736,-2.2157352206712986,27.7842647793287
2020-12-08,50.69,126.81,0.4140226127598867,-1.8122075240812379,28.187792475918762
2020-12-09,50.07,124.38,0.4135244587982665,-1.3641721853283855,28.635827814671615
2020-12-10,50.26,124.56,0.41307193741382614,-1.1922405242661895,28.80775947573381
2020-12-11,49.73,124.3,0.4124921515310941,-1.5427744353149961,28.457225564685004
2020-12-14,50.47,124.75,0.41181221739659873,-0.9035741202256915,29.09642587977431
2020-12-15,50.665,126.83,0.4111755583915101,-1.4843960707952277,28.515603929204772
2020-12-16,51.12,127.69,0.41049998800501586,-1.296743468360475,28.703256531639525
2020-12-17,50.65,128.7,0.40990233188468106,-2.1044301135584504,27.89556988644155
2020-12-18,47.46,128.25,0.40914802886888596,-5.013234702434623,24.986765297565377
2020-12-21,46.36,128.08,0.40794574469044576,-5.889690979952299,24.1103090200477
2020-12-22,46.17,129.19,0.4066320155876388,-6.362790093767053,23.637209906232947
2020-12-23,46.57,128.21001,0.40513769269595773,-5.372707631925671,24.62729236807433
2020-12-24,47.07,129.06,0.4037896325607385,-5.043089978288911,24.95691002171109
2020-12-28,47.07,130.52,0.4024376598223967,-5.456163360019225,24.543836639980775
2020-12-29,49.39,129.89999,0.4009985485542337,-2.6997074472094766,27.300292552790523
2020-12-30,48.75,129.83,0.39996950958947036,-3.1780414300009454,26.821958569999055
2020-12-31,49.82,130.02,0.39888837606300287,-2.04346665571164,27.95653334428836
2021-01-04,49.67,127.9,0.39791614840986034,-1.2234753816211352,28.776524618378865
2021-01-05,50.61,128.73,0.3969812029625231,-0.49339025736559705,29.506609742634403
2021-01-06,51.1,126.51,0.39607352190630013,0.9927387436339714,30.99273874363397
2021-01-07,52.19,129.92,0.39551817427043634,0.8042787987849138,30.804278798784914
2021-01-08,51.65,130.75999,0.3949448676670081,0.007013053310700457,30.0070130533107
2021-01-11,51.54,129.67999,0.3942180760573207,0.41780383906741037,30.41780383906741
2021-01-12,53.24,129.06,0.39354648741690673,2.4488903339740205,32.44889033397402
2021-01-13,56.95,129.88,0.39308726296128943,5.895826286587734,35.895826286587734
2021-01-14,59.25,128.74001,0.39305715072321706,8.647818485321523,38.64781848532152
2021-01-15,57.58,127.42,0.39325427539562563,7.471540229089378,37.47154022908938
2021-01-19,57.99,129.08,0.3934452232586621,7.204090581771894,37.204090581771894
2021-01-20,58.67,131.64,0.39359760810886696,6.856810868548763,36.85681086854876
2021-01-21,62.46,133.34,0.39364659837718224,9.971162572386518,39.97116257238652
2021-01-22,56.66,132.83,0.39487929067464567,4.208183819686809,34.20818381968681
2021-01-25,55.44,133.94,0.3953593816728859,2.4855644187336594,32.48556441873366
2021-01-26,55.21,134.03,0.395764906109365,2.16562963416181,32.16562963416181
2021-01-27,53.59,131.5,0.39605927869467356,1.508204851650433,31.508204851650433
2021-01-28,56.065,132.03999,0.39636385812041747,3.7291201374186613,33.72912013741866
2021-01-29,55.51,128.92999,0.39684218446941677,4.345141124779936,34.345141124779936
2021-02-01,56.69,132.16,0.3973874428590956,4.171275551741921,34.17127555174192
2021-02-02,58.0,133.95,0.39797296990288283,4.691520681508848,34.69152068150885
2021-02-03,57.68,133.49001,0.3987543742547686,4.4502745931871885,34.45027459318719
2021-02-04,58.79,135.62,0.39969806035376754,4.582949054822045,34.582949054822045
2021-02-05,58.18,135.32001,0.4007398757357911,3.9518760080339916,33.95187600803399
2021-02-08,59.16,136.74001,0.40163173581722644,4.24087242803509,34.24087242803509
2021-02-09,58.78,136.58,0.402482125944015,3.8089912385664277,33.80899123856643
2021-02-10,58.86,136.38,0.4033141848754295,3.856011466688919,33.85601146668892
2021-02-11,60.66,137.88,0.4042754730204591,4.918497779939102,34.9184977799391
2021-02-12,61.81,138.59,0.40539196640467084,5.626727375976671,35.62672737597667
2021-02-16,62.47,138.14,0.40659516024396225,6.302944563899061,36.30294456389906
2021-02-17,61.85,136.92,0.4079463554841234,5.993985007113835,35.993985007113835
2021-02-18,61.61,136.25,0.4092494149082017,5.849767218757513,35.84976721875751
2021-02-19,63.01,136.05,0.41052719913156976,7.157774558149924,37.157774558149924
2021-02-22,60.71,133.05,0.4119542908821137,5.899481598134763,35.89948159813476
2021-02-23,61.12,132.67999,0.41313021648724074,6.305887007775063,36.30588700777506
2021-02-24,63.19,134.71001,0.4143451186817986,7.373564918923719,37.37356491892372
2021-02-25,60.4,130.0,0.4157360698802439,6.354310915568291,36.35431091556829
2021-02-26,60.78,130.69,0.41696809598311835,6.286439535966267,36.28643953596627
2021-03-01,62.88,134.89999,0.41814736127069374,6.471925146057032,36.47192514605703
2021-03-02,61.24,132.75999,0.41932948715096263,5.569821479133083,35.56982147913308
2021-03-03,59.9,129.42,0.4203460619259867,5.4988126655388,35.4988126655388
2021-03-04,58.33,126.56,0.42121368317838637,5.021196256943419,35.02119625694342
2021-03-05,60.74,128.95,0.4219650595250613,6.32760557424335,36.32760557424335
2021-03-08,59.85,125.83,0.42314015747840084,6.606273984492823,36.60627398449282
2021-03-09,62.67,130.11,0.4243109877962741,7.462897377826778,37.46289737782678
2021-03-10,62.25,129.59,0.42557683524496315,7.0994979206052236,37.099497920605224
2021-03-11,63.31,132.36,0.42679760716123727,6.819068716138631,36.81906871613863
2021-03-12,62.9,131.41,0.42806691231115707,6.647727053190849,36.64772705319085
2021-03-15,63.79,132.81,0.4292608150903946,6.779871147844695,36.779871147844695
2021-03-16,64.78,133.81,0.4305879493203501,7.163026501443952,37.16302650144395
2021-03-17,65.78,133.7,0.43198217630406505,8.02398302814651,38.02398302814651
2021-03-18,63.725,129.99001,0.433621925273793,7.358481597440388,37.35848159744039
2021-03-19,63.76,129.60001,0.4355415814422964,7.313806689662577,37.31380668966258
2021-03-22,65.63,131.87,0.43760706347091727,7.922756540090134,37.922756540090134
2021-03-23,63.48,131.05,0.43989035828198036,5.832368547146466,35.832368547146466
2021-03-24,62.04,129.46001,0.4418280969045782,4.84093015645233,34.84093015645233
2021-03-25,62.02,129.38,0.44365723538171,4.6196268863143715,34.61962688631437
2021-03-26,64.87,132.67,0.44558345697777907,5.75444276275806,35.75444276275806
2021-03-29,64.5,131.98,0.4473690817459621,5.456228591167921,35.45622859116792
2021-03-30,63.77,130.73,0.4492161046292312,5.043978641820608,35.04397864182061
2021-03-31,64.0,132.81,0.45091386813998846,4.114129172328134,34.114129172328134
2021-04-01,64.55,135.48,0.4524128095009036,3.2571125688175755,33.257112568817575
2021-04-05,66.54,138.28,0.4537695847060927,3.7927418268415067,33.79274182684151
2021-04-06,65.56,137.69,0.45502626990281464,2.9074328970814562,32.907432897081456
2021-04-07,66.25,138.42,0.4562596093853315,3.094544868882423,33.09454486888242
2021-04-08,67.05,140.42,0.4576566983743607,2.785846414272271,32.78584641427227
2021-04-09,68.26,141.77,0.4589820339239186,3.1901170506060623,33.19011705060606
2021-04-12,65.405,141.09,0.4601358453937767,0.48443357339203885,30.48443357339204
2021-04-13,65.22,142.42,0.46054273359380654,-0.37049611842992647,29.629503881570074
2021-04-14,64.19,140.91,0.46049824173353676,-0.6988072426726717,29.30119275732733
2021-04-15,65.02,143.33,0.46053670296512816,-0.9887256359918268,29.011274364008173
2021-04-16,64.75,143.3,0.4605796364943671,-1.2510619096428144,28.748938090357186
2021-04-19,63.63,142.11,0.4606526178134862,-1.8333435174745247,28.166656482525475
2021-04-20,62.7,140.85001,0.4602842717291679,-2.1310442758960164,27.868955724103984
2021-04-21,63.7,142.27,0.46055609748965926,-1.8233159898538247,28.176684010146175
2021-04-22,62.57,140.60001,0.4610871727001139,-2.258861092507736,27.741138907492264
2021-04-23,59.24,142.7,0.46160661545486925,-6.631264025409841,23.36873597459016
2021-04-26,58.76,143.42999,0.4615964046863861,-7.446767708204312,22.553232291795688
2021-04-27,57.97,143.08,0.46120995863562564,-8.019920881585321,21.98007911841468
2021-04-28,57.62,141.75,0.46062963146780217,-7.67425026056096,22.32574973943904
2021-04-29,58.28,141.63,0.46014440413913,-6.8902519582249795,23.10974804177502
2021-04-30,57.53,139.7,0.45970153122682245,-6.690303912387094,23.309696087612906
2021-05-03,57.26,139.31,0.4593010700722745,-6.725232071768566,23.274767928231434
2021-05-04,56.9,136.81,0.4588833358487906,-5.879829177473042,24.12017082252696
2021-05-05,56.85,136.48,0.4586353231033031,-5.744548897138806,24.255451102861194
2021-05-06,57.19,137.85001,0.45836599098906,-5.9957564415018325,24.004243558498167
2021-05-07,57.67,139.03,0.45809113005606433,-6.0184098116946245,23.981590188305375
2021-05-10,55.97,135.52,0.45778078038366876,-6.068451357594796,23.931548642405204
2021-05-11,55.04,135.11,0.4573441791349611,-6.751772042924607,23.248227957075393
2021-05-12,53.62,131.31,0.4567166281154636,-6.351460437841531,23.64853956215847
2021-05-13,54.01,133.05,0.4560390753552897,-6.665998976021299,23.3340010239787
2021-05-14,55.35,135.98,0.4553085276866635,-6.562853594832497,23.437146405167503
2021-05-17,55.33,134.98,0.45455219384472284,-6.025455125160683,23.974544874839317
2021-05-18,54.84,133.89999,0.4536706826503096,-5.906499870169625,24.093500129830375
2021-05-19,55.36,134.37,0.4529116524858728,-5.497738744526728,24.50226125547327
2021-05-20,55.95,136.94,0.452118722722559,-5.963137889627227,24.036862110372773
2021-05-21,56.08,136.19,0.4511004286539784,-5.355367378385324,24.644632621614676
2021-05-24,56.96,138.61,0.4502343625141061,-5.446984988080253,24.553015011919747
2021-05-25,56.87,138.64999,0.44932425267035914,-5.428803139502769,24.57119686049723
2021-05-26,56.92,138.64,0.4483698897769407,-5.242001518675053,24.757998481324947
2021-05-27,57.73,137.91,0.4475105863245819,-3.9861849600230954,26.013815039976905
2021-05-28,57.12,138.39999,0.44678598622304244,-4.715176025409214,25.284823974590786
2021-06-01,56.89,137.72,0.44599885236167713,-4.532961947250172,25.467038052749828
2021-06-02,57.48,138.67,0.4450683957836804,-4.2376344433229605,25.76236555667704
2021-06-03,56.24,137.38,0.44411301548935794,-4.772246067927988,25.227753932072012
2021-06-04,57.37,140.02,0.44296379070409336,-4.653789974387159,25.34621002561284
2021-06-07,57.09,139.99001,0.4418278466653589,-4.761484672962062,25.238515327037938
2021-06-08,57.0,140.0,0.4406708181622545,-4.693914542715632,25.306085457284368
2021-06-09,57.0,140.10001,0.4395097559943855,-4.5753212099109675,25.424678790089033
2021-06-10,57.38,141.13,0.43830872859610776,-4.47851086676868,25.52148913323132
2021-06-11,57.85,141.97,0.43702909095120795,-4.195020042342989,25.80497995765701
2021-06-14,58.19,143.41,0.4356413430053117,-4.285325000391751,25.71467499960825
2021-06-15,57.99,142.53,0.43429416344084976,-3.9099471152243126,26.090052884775687
2021-06-16,57.22,141.75999,0.43296061454289053,-4.156492387994014,25.843507612005986
2021-06-17,57.18,143.39999,0.43146571651601956,-4.692179433740044,25.307820566259956
2021-06-18,55.67,142.09,0.43009075815915004,-5.441595826833627,24.558404173166373
2021-06-21,55.87,143.35001,0.4287071093623157,-5.58516841415905,24.41483158584095
2021-06-22,55.87,144.64999,0.4272831379817892,-5.936501636234432,24.063498363765568
2021-06-23,55.26,144.49001,0.4256085648356734,-6.236185789192106,23.763814210807894
2021-06-24,56.07,145.39999,0.4238909165637449,-5.563735029459345,24.436264970540655
2021-06-25,55.91,145.23,0.4222639743405036,-5.41539699347134,24.58460300652866
2021-06-28,57.48,146.75,0.42069555001677356,-4.257071964961526,25.742928035038474
2021-06-29,56.75,147.82001,0.4192930908622556,-5.229908884189527,24.770091115810473
2021-06-30,56.14,147.66,0.4176318790630693,-5.52752326245281,24.47247673754719
2021-07-01,56.01,147.91,0.41600119610359104,-5.52073691568215,24.47926308431785
2021-07-02,56.76,149.86,0.41429752398274394,-5.326626944054013,24.673373055945987
2021-07-06,56.09,150.42999,0.41257409113271937,-5.973516403354061,24.02648359664594
2021-07-07,55.96,151.25,0.4106530946576369,-6.1512805669675785,23.84871943303242
2021-07-08,55.39,149.82001,0.40898849281934985,-5.884660084079918,24.11533991592008
2021-07-09,55.99,151.2,0.4074183557633747,-5.6116553914222465,24.388344608577754
2021-07-12,56.73,151.32001,0.4059111678986193,-4.692481985530755,25.307518014469245
2021-07-13,56.87,151.94,0.40450149483789105,-4.589957125669166,25.410042874330834
2021-07-14,56.52,153.06,0.4031121811794291,-5.180350451323413,24.819649548676587
2021-07-15,55.81,151.8,0.4017060698037657,-5.168981396211642,24.83101860378836
2021-07-16,54.97,150.3,0.40034325030039314,-5.201590520149097,24.798409479850903
2021-07-19,54.64,148.23,0.3989049823910431,-4.489685539824315,25.510314460175685
2021-07-20,55.24,150.42999,0.3976045523465845,-4.571648833451178,25.428351166548822
2021-07-21,56.23,151.88,0.3967447374689984,-4.02759072679148,25.97240927320852
2021-07-22,55.96,153.0,0.3960238161175118,-4.631643865979306,25.368356134020694
2021-07-23,53.0,154.52,0.39528998401351184,-8.080208329767856,21.919791670232144
2021-07-26,54.31,154.44,0.394086328998939,-6.5526926505961285,23.44730734940387
2021-07-27,53.18,152.98,0.3929779240406417,-6.937762819737365,23.062237180262635
2021-07-28,53.07,152.78999,0.3918180681317862,-6.795878711674931,23.20412128832507
2021-07-29,53.7,153.5,0.3906762906515138,-6.268810615007368,23.731189384992632
2021-07-30,53.72,153.39999,0.3895201434676642,-6.0323861127382585,23.96761388726174
2021-08-02,53.68,152.85001,0.38837314609060947,-5.682839263681117,24.317160736318883
2021-08-03,54.06,153.83,0.3872754227929697,-5.514578288242532,24.485421711757468
2021-08-04,53.9,154.14,0.3861749280179961,-5.6250034046939135,24.374996595306087
2021-08-05,53.89,154.99001,0.3850955437568996,-5.7959621778373105,24.20403782216269
2021-08-06,53.92,154.86,0.3840643569320005,-5.5562063144896,24.4437936855104
2021-08-09,54.05,154.36,0.3830589472419056,-5.078979096260554,24.921020903739446
2021-08-10,53.94,153.25,0.38212885184734147,-4.621246545605082,25.378753454394918
2021-08-11,54.14,153.27,0.3812180182883766,-4.289285663059481,25.71071433694052
2021-08-12,53.54,154.14999,0.38030214227684556,-5.083571428954322,24.916428571045678
2021-08-13,53.49,154.99001,0.3792915337576948,-5.296398610020461,24.70360138997954
2021-08-16,53.47,155.69,0.37820620440667746,-5.412923964075617,24.587076035924383
2021-08-17,52.69,154.39999,0.37712481910722756,-5.538068298907746,24.461931701092254
2021-08-18,52.19,152.27,0.37598250413306605,-5.060855904341977,24.939144095658023
2021-08-19,52.44,153.75999,0.3748859295067378,-5.20245677209671,24.79754322790329
2021-08-20,52.01,155.74001,0.3737657271337462,-6.200278081466905,23.799721918533095
2021-08-23,53.23,157.75,0.37250284609360423,-5.532323971266074,24.467676028733926
2021-08-24,53.81,157.57001,0.37118786746921917,-4.678075989003538,25.32192401099646
2021-08-25,53.81,157.48,0.3700408632478052,-4.464035144264358,25.535964855735642
2021-08-26,53.13,156.49001,0.3689086776994724,-4.600522662277214,25.399477337722786
2021-08-27,53.89,158.0,0.3677234551658914,-4.210305916210842,25.789694083789158
2021-08-30,53.94,159.7,0.36665105437664375,-4.614173383950003,25.385826616049997
2021-08-31,54.06,158.86,0.36548760812070935,-4.001361426055887,25.998638573944113
2021-09-01,53.67,158.89999,0.36441415196338217,-4.235405102839906,25.764594897160094
2021-09-02,53.73,158.73,0.3633120405884494,-3.938520202604572,26.061479797395428
2021-09-03,53.51,159.36,0.36223671172649285,-4.21604238073391,25.78395761926609
2021-09-07,53.65,159.39999,0.3611111977427596,-3.91112130908391,26.08887869091609
2021-09-08,53.57,158.78999,0.3599877596781595,-3.592452759417341,26.40754724058266
2021-09-09,53.4,158.19,0.35890128772104907,-3.3745947045927522,26.625405295407248
2021-09-10,53.84,156.63,0.3578211142526793,-2.205521125397155,27.794478874602845
2021-09-13,54.99,156.67999,0.3569170786547254,-0.9317643144515841,29.068235685548416
2021-09-14,54.52,156.48,0.3562007874032604,-1.2182992128621777,28.781700787137822
2021-09-15,55.12,157.85001,0.35555543254247585,-1.0044285823841363,28.995571417615864
2021-09-16,54.83,157.94,0.35494612344792076,-1.2301907373646088,28.76980926263539
2021-09-17,54.26,155.48,0.3543470041977814,-0.8338722126710536,29.166127787328946
2021-09-20,52.98,152.38,0.35384275425615624,-0.9385588935530933,29.061441106446907
2021-09-21,52.87,152.44,0.35326992638794114,-0.9824675785777472,29.017532421422253
2021-09-22,53.5,154.53,0.35269547342850105,-1.0020315089062706,28.99796849109373
2021-09-23,54.03,156.60001,0.35199861210393135,-1.0929861754617676,28.907013824538232
2021-09-24,54.22,156.71001,0.3513911938807628,-0.8465175069662791,29.15348249303372
2021-09-27,54.66,155.19,0.35086017122660806,0.21001002734269036,30.21001002734269
2021-09-28,54.0,150.59,0.3504587567020728,1.2244158282348536,31.224415828234854
2021-09-29,53.49,150.39999,0.35014443449911975,0.8282805527767323,30.828280552776732
2021-09-30,53.28,149.32001,0.34987296466988016,1.0369654167638487,31.03696541676385
2021-10-01,53.86,151.57001,0.3496601839737068,0.8620024185034225,30.862002418503423
2021-10-04,53.47,148.06,0.3494376051128921,1.7322681869851877,31.732268186985188
2021-10-05,53.95,150.17,0.34928379869998327,1.498051949223516,31.498051949223516
2021-10-06,53.98,151.14999,0.3490315723994437,1.2238813221398033,31.223881322139803
2021-10-07,54.18,152.53,0.34875379349731445,0.9845838778546252,30.984583877854625
2021-10-08,53.81,151.96001,0.3485232785378156,0.8483991081607485,30.84839910816075
2021-10-11,53.44,151.12,0.34830565126354024,0.8040499810537938,30.804049981053794
2021-10-12,52.17,150.34,0.3481157565712314,-0.16572284291892458,29.834277157081075
2021-10-13,52.26,151.25999,0.34778431258326564,-0.3458516435016321,29.654148356498368
2021-10-14,53.9,154.67,0.3474413293885937,0.16124958346621554,30.161249583466216
2021-10-15,54.46,155.91,0.3470925132337493,0.3448062617261485,30.34480626172615
2021-10-18,54.47,157.23,0.34682581505873517,-0.06142290168492792,29.938577098315072
2021-10-19,55.21,158.78999,0.346882698992205,0.12849969585476373,30.128499695854764
2021-10-20,55.37,158.35001,0.34681770699004805,0.4514126299488197,30.45141262994882
2021-10-21,56.0,158.96001,0.3468541897164667,0.8640545341285559,30.864054534128556
2021-10-22,49.46,158.41,0.3469415822229536,-5.499016039938084,24.500983960061916
2021-10-25,49.41,158.92999,0.34629087153686877,-5.626004750445844,24.373995249554156
2021-10-26,48.28,159.38,0.34560862595474284,-6.8031028046669135,23.196897195333086
2021-10-27,47.89,159.24001,0.3447692927579629,-7.011065626470945,22.988934373529055
2021-10-28,48.08,160.84,0.343890073586267,-7.2312794356151855,22.768720564384815
2021-10-29,49.0,161.53,0.34299372840248915,-6.403776948854073,23.596223051145927
2021-11-01,49.55,161.28999,0.3422041125447651,-5.644097890304039,24.35590210969596
