date,JPM,XLF,beta,value,price
2020-07-08,93.3,23.17,4.156972772672179,-3.0170591428144036,26.982940857185596
2020-07-09,91.28,22.68,4.151542242691246,-2.8769780642374485,27.12302193576255
2020-07-10,96.27,23.46,4.148375240937255,-1.0508831523880104,28.94911684761199
2020-07-13,97.65,23.56,4.146932741297087,-0.0517353849593718,29.948264615040628
2020-07-14,98.21,23.68,4.147478689985633,-0.0022953788597845914,29.997704621140215
2020-07-15,99.73,24.15,4.145851420675696,-0.3923118093180449,29.607688190681955
2020-07-16,100.01,24.15,4.145211243742029,-0.09685153636998223,29.903148463630018
2020-07-17,98.16,23.95,4.144609859678882,-1.1034061393092145,28.896593860690786
2020-07-20,97.3,23.84,4.143692140555581,-1.4856206308450624,28.514379369154938
2020-07-21,99.41,24.31,4.142207206414424,-1.28705718793465,28.71294281206535
2020-07-22,98.69,24.31,4.140803790694853,-1.9729401517918603,28.02705984820814
2020-07-23,98.98,24.33,4.13827265573399,-1.704173714007979,28.29582628599202
2020-07-24,98.28,24.27,4.136120420431604,-2.1036426038750307,27.89635739612497
2020-07-27,96.9,24.07,4.133731318490112,-2.598912836056982,27.401087163943018
2020-07-28,97.32,24.01,4.130741721727587,-1.8591087386793674,28.140891261320633
2020-07-29,99.68,24.46,4.127955103201024,-1.2897818242970374,28.710218175702963
2020-07-30,97.02,24.02,4.1257364106047625,-2.080188582726393,27.919811417273607
2020-07-31,96.64,24.03,4.122841654183497,-2.4318849500294277,27.568115049970572
2020-08-03,96.1,24.1,4.119558172109317,-3.1813519478345427,26.818648052165457
2020-08-04,95.55,24.0,4.1163897726725045,-3.2433545441401037,26.756645455859896
2020-08-05,97.21,24.33,4.113426046116627,-2.869655702017539,27.13034429798246
2020-08-06,97.24,24.32,4.111308368082771,-2.74701951177299,27.25298048822701
2020-08-07,99.38,24.84,4.109638152570193,-2.703411709843607,27.296588290156393
2020-08-10,100.64,25.02,4.108187123228667,-2.146841823181248,27.853158176818752
2020-08-11,103.82,25.31,4.106315719524698,-0.1108508611701069,29.889149138829893
2020-08-12,102.94,25.24,4.10656483343713,-0.709696395953145,29.290303604046855
2020-08-13,102.37,25.08,4.106319211546738,-0.6164858255921928,29.383514174407807
2020-08-14,102.41,25.18,4.10586198804612,-0.9756048590012938,29.024395140998706
2020-08-17,99.71,24.76,4.104698511212607,-1.9223351376241737,28.077664862375826
2020-08-18,98.32,24.6,4.103414351790953,-2.6239930540574505,27.37600694594255
2020-08-19,98.55,24.59,4.101864473618552,-2.314847406280208,27.685152593719792
2020-08-20,97.37,24.36,4.099425502064258,-2.492005230285315,27.507994769714685
2020-08-21,97.32,24.31,4.095808182862703,-2.2490969253923083,27.75090307460769
2020-08-24,100.06,24.89,4.092305635987939,-1.797487279739812,28.202512720260188
2020-08-25,100.5,24.96,4.0900240862442985,-1.587001192657695,28.412998807342305
2020-08-26,99.09,24.84,4.087719794879409,-2.4489597048045226,27.551040295195477
2020-08-27,102.35,25.26,4.085072226963029,-0.838924453086122,29.161075546913878
2020-08-28,102.77,25.36,4.082275270538269,-0.7565008608505082,29.243499139149492
2020-08-31,100.19,25.06,4.079462619938621,-2.04133325566184,27.95866674433816
2020-09-01,100.14,25.13,4.07488587298164,-2.2618819880286054,27.738118011971395
2020-09-02,101.65,25.49,4.069845914111378,-2.090372350698999,27.909627649301
2020-09-03,101.33,25.1,4.06531538776858,-0.7094162329913587,29.29058376700864
2020-09-04,103.52,25.29,4.0621805530290285,0.7874538138958656,30.787453813895866
2020-09-08,99.92,24.64,4.060607432735721,-0.13336714260816507,29.866632857391835
2020-09-09,100.87,24.89,4.058411000492071,-0.14384980224764377,29.856150197752356
2020-09-10,99.83,24.54,4.056115526793289,0.2929249724926848,30.292924972492685
2020-09-11,101.07,24.71,4.05456206400798,0.881771398362801,30.8817713983628
2020-09-14,102.47,25.05,4.054164576539181,0.9131773576935132,30.913177357693513
2020-09-15,99.28,24.71,4.054079182752622,-0.8962966058172839,29.103703394182716
2020-09-16,99.7,24.99,4.053049804862253,-1.5857146235076982,28.414285376492302
2020-09-17,98.56,24.73,4.051493414686755,-1.633432145203443,28.366567854796557
2020-09-18,98.35,24.68,4.049396917717831,-1.5891159292760761,28.410884070723924
2020-09-21,95.31,23.93,4.047254578907393,-1.5408020732539,28.4591979267461
2020-09-22,94.27,23.73,4.044567321070597,-1.7075825290052649,28.292417470994735
2020-09-23,92.74,23.2,4.042627088598054,-1.048948455474843,28.951051544525157
2020-09-24,92.66,23.25,4.041490476700288,-1.3046535832816915,28.69534641671831
2020-09-25,93.47,23.49,4.040287918828346,-1.4363632132778434,28.563636786722157
2020-09-28,96.16,24.05,4.038970556049405,-0.9772418729881878,29.022758127011812
2020-09-29,95.35,23.75,4.038386135428176,-0.5616707164191865,29.438329283580813
2020-09-30,96.27,24.07,4.037710029996603,-0.9176804220182362,29.082319577981764
2020-10-01,96.97,24.11,4.037262052616973,-0.36838808859522487,29.631611911404775
2020-10-02,97.89,24.3,4.037171470579252,-0.21326673507581972,29.78673326492418
2020-10-05,99.04,24.7,4.037205951783038,-0.6789870090410375,29.321012990958963
2020-10-06,98.02,24.45,4.035722845800249,-0.6534235798160921,29.346576420183908
2020-10-07,99.73,24.86,4.033597141407059,-0.5452249353794798,29.45477506462052
2020-10-08,101.78,25.2,4.031450643066295,0.18744379472937567,30.187443794729376
2020-10-09,101.2,25.23,4.029995346103658,-0.47678258219529823,29.5232174178047
2020-10-12,102.44,25.51,4.027868133919976,-0.3109160962985982,29.689083903701402
2020-10-13,100.78,25.02,4.02653002840012,0.03621868942900619,30.036218689429006
2020-10-14,100.22,24.78,4.025695798580033,0.46325811118677507,30.463258111186775
2020-10-15,101.72,24.97,4.024977177800748,1.216319870315317,31.216319870315317
2020-10-16,101.51,24.99,4.025249173941116,0.9190231432115183,30.91902314321152
2020-10-19,99.8,24.61,4.025181113122877,0.7402928060459857,30.740292806045986
2020-10-20,100.37,24.81,4.025289048326794,0.5025787110122479,30.502578711012248
2020-10-21,99.37,24.68,4.025623950060388,0.01760091250962148,30.01760091250962
2020-10-22,102.88,25.17,4.025198009326736,1.5657661052460412,31.56576610524604
2020-10-23,103.81,25.25,4.025457812352661,2.1671902380953156,32.167190238095316
2020-10-26,101.24,24.68,4.026739144971714,1.860077902098098,31.860077902098098
2020-10-27,99.33,24.23,4.028074603146203,1.7297523657674958,31.729752365767496
2020-10-28,96.54,23.61,4.029863455454067,1.394923816729488,31.394923816729488
2020-10-29,97.17,23.79,4.031529818234229,1.259905624207704,31.259905624207704
2020-10-30,98.04,23.86,4.032934052236467,1.8141935136379175,31.814193513637917
2020-11-02,100.25,24.31,4.034679370511371,2.1669445028685885,32.16694450286859
2020-11-03,103.41,24.85,4.0366955962244,3.098114433823639,33.09811443382364
2020-11-04,100.25,24.56,4.03905129610647,1.0509001676251017,31.0509001676251
2020-11-05,104.35,25.16,4.0386541926390205,2.7374605132022367,32.73746051320224
2020-11-06,102.96,24.96,4.03984847488297,2.1253820669210484,32.12538206692105
2020-11-09,116.9,27.01,4.0405812425694405,7.7639006381994164,37.76390063819942
2020-11-10,116.52,27.15,4.045860761585152,6.6748803229631335,36.67488032296313
2020-11-11,114.78,27.04,4.05111887995368,5.237745486052489,35.23774548605249
2020-11-12,113.37,26.59,4.055863726938513,5.524583500704935,35.524583500704935
2020-11-13,114.08,27.03,4.060635363835684,4.321026115521462,34.32102611552146
2020-11-16,117.3,27.63,4.06480801716345,4.989354485773873,34.98935448577387
2020-11-17,116.11,27.59,4.0694916840681055,3.832724436560966,33.832724436560966
2020-11-18,115.25,27.33,4.073143565790054,3.9309863469578374,33.93098634695784
2020-11-19,115.56,27.42,4.076788118334216,3.7744697952757917,33.77446979527579
2020-11-20,114.57,27.18,4.080979613130419,3.648974115115223,33.64897411511522
2020-11-23,117.87,27.69,4.084103477038556,4.781174720802383,34.78117472080238
2020-11-24,123.32,28.66,4.08814236156359,6.153839917587504,36.153839917587504
2020-11-25,122.03,28.56,4.094271113059316,5.097617011025946,35.097617011025946
2020-11-27,121.22,28.47,4.099891109772778,4.496100104769013,34.49610010476901
2020-11-30,117.88,27.88,4.105126167043384,3.429082462830465,33.429082462830465
2020-12-01,119.74,28.31,4.108722775459516,3.422058226741086,33.422058226741086
2020-12-02,122.04,28.62,4.111482997803351,4.369356602868109,34.36935660286811
2020-12-03,121.24,28.63,4.115578331631065,3.410992365402606,33.410992365402606
2020-12-04,122.34,28.98,4.119075096623882,2.969203699839909,32.96920369983991
2020-12-07,121.88,28.78,4.122045128947573,3.247541188888846,33.247541188888846
2020-12-08,122.0,28.77,4.12490030236247,3.326618301031729,33.32661830103173
2020-12-09,121.05,28.7,4.127850282343756,2.58069689673421,32.58069689673421
2020-12-10,120.27,28.75,4.131386260375639,1.492645014200363,31.492645014200363
2020-12-11,119.56,28.46,4.134660479512517,1.887562753073766,31.887562753073766
2020-12-14,118.3,28.13,4.138253573385527,1.8909269806651139,31.890926980665114
2020-12-15,120.32,28.61,4.141868916362285,1.8211303028750194,31.82113030287502
2020-12-16,120.67,28.66,4.14537957841533,1.8634212826166419,31.863421282616642
2020-12-17,119.67,28.74,4.149051910452047,0.42624809360818006,30.42624809360818
2020-12-18,119.08,28.49,4.151323477086965,0.8087941377923613,30.80879413779236
2020-12-21,123.55,28.72,4.154034129517402,4.2461398002602095,34.24613980026021
2020-12-22,121.67,28.44,4.15925186671892,3.380876910513905,33.380876910513905
2020-12-23,125.07,28.91,4.1637467914517785,4.696080259129076,34.696080259129076
2020-12-24,124.52,28.95,4.168934844029427,3.82933626534809,33.82933626534809
2020-12-28,125.34,29.09,4.173837121770038,3.923078127709587,33.92307812770959
2020-12-29,125.01,28.99,4.178555698337786,3.873670305187588,33.87367030518759
2020-12-30,125.36,29.12,4.183213837598117,3.5448130491428174,33.54481304914282
2020-12-31,127.07,29.48,4.1880333320896215,3.606777369997957,33.60677736999796
2021-01-04,125.87,29.08,4.192920963730475,3.939858374717801,33.9398583747178
2021-01-05,125.65,29.21,4.198084860942966,3.0239412118559557,33.023941211855956
2021-01-06,131.55,30.5,4.202380414779066,3.3773973492384926,33.37739734923849
2021-01-07,135.87,30.94,4.2074438007210375,5.691688805691086,35.691688805691086
2021-01-08,136.02,30.92,4.214175462738142,5.717694692136661,35.71769469213666
2021-01-11,138.05,31.02,4.22069028933411,7.124187224855916,37.124187224855916
2021-01-12,140.22,31.34,4.227946235590422,7.716164976596161,37.71616497659616
2021-01-13,140.35001,31.32,4.235336717821628,7.699263997826591,37.69926399782659
2021-01-14,141.17,31.46,4.242916724564844,7.687839845189984,37.687839845189984
2021-01-15,138.64,30.94,4.25056617175602,7.127482645868724,37.127482645868724
2021-01-19,138.03999,31.02,4.257972001959272,5.957698499223369,35.95769849922337
2021-01-20,135.97,30.89,4.264880919105525,4.227828408830334,34.227828408830334
2021-01-21,134.83,30.56,4.26999836093766,4.338850089745108,34.33885008974511
2021-01-22,133.78999,30.34,4.274890507425552,4.089812004708733,34.08981200470873
2021-01-25,132.12,30.12,4.279658341329612,3.2166907591520726,33.21669075915207
2021-01-26,131.58,29.88,4.283844251583307,3.5787337626908027,33.5787337626908
2021-01-27,127.86,29.0,4.288265909151878,3.5002886345955346,33.500288634595535
2021-01-28,130.11,29.54,4.292688526339129,3.3039809319421494,33.30398093194215
2021-01-29,128.67,28.95,4.29678703859809,4.278015232585275,34.278015232585275
2021-02-01,129.62,29.33,4.3013467371496095,3.461500199401968,33.46150019940197
2021-02-02,133.61,30.04,4.305119433030514,4.284212231763377,34.28421223176338
2021-02-03,135.14,30.21,4.310374191257969,4.923595682096732,34.92359568209673
2021-02-04,138.25,30.88,4.315371526091823,4.991327274284515,34.991327274284515
2021-02-05,137.98,30.89,4.32074749605256,4.512109846936426,34.512109846936426
2021-02-08,140.14,31.29,4.323378526724102,4.86148589880284,34.86148589880284
2021-02-09,139.58,31.3,4.326805521769448,4.150987168616268,34.15098716861627
2021-02-10,139.66,31.3,4.330496079608255,4.115472708261592,34.11547270826159
2021-02-11,139.27,31.2,4.333900739169494,4.052296937911791,34.05229693791179
2021-02-12,141.25,31.52,4.337928396147585,4.5184969534281265,34.51849695342813
2021-02-16,144.64999,32.06,4.34201080042896,5.445123738247531,35.44512373824753
2021-02-17,145.10001,32.22,4.347277152658843,5.030740141332075,35.030740141332075
2021-02-18,145.59,32.03,4.352194916685726,6.189196818556184,36.189196818556184
2021-02-19,148.02,32.41,4.357886805755725,6.780888625456981,36.78088862545698
2021-02-22,149.41,32.71,4.363983129559968,6.664111832093425,36.664111832093425
2021-02-23,150.61,32.91,4.369579493718297,6.807138861730863,36.80713886173086
2021-02-24,153.25999,33.55,4.3747523883165655,6.48704737197923,36.48704737197923
2021-02-25,151.17999,32.94,4.380301687878853,6.892852401270602,36.8928524012706
2021-02-26,147.17,32.31,4.386290991033448,5.448938079709279,35.44893807970928
2021-03-01,150.5,33.32,4.391751957643722,4.166824771311184,34.166824771311184
2021-03-02,150.00999,33.2,4.396633734473823,4.041750015469063,34.04175001546906
2021-03-03,152.91,33.46,4.401019081900227,5.651901519618406,35.651901519618406
2021-03-04,150.56,33.08,4.40686741820833,4.7808258056684565,34.78082580566846
2021-03-05,150.91,33.71,4.412481197647092,2.1652588273165065,32.16525882731651
2021-03-08,152.91,34.14,4.416396958203592,2.134207846929371,32.13420784692937
2021-03-09,151.83,33.83,4.420259950930451,2.29260586002286,32.29260586002286
2021-03-10,155.13,34.52,4.424556917861715,2.394295195413605,32.394295195413605
2021-03-11,154.32001,34.42,4.429485455375302,1.8571206259821054,31.857120625982105
2021-03-12,156.14999,34.77,4.433808029482172,1.9864848149048555,31.986484814904856
2021-03-15,155.37,34.57,4.438112375599773,1.9444551755158557,31.944455175515856
2021-03-16,153.50999,34.21,4.442523428949719,1.5312634956300997,31.5312634956301
2021-03-17,155.09,34.44,4.446660606776574,1.947008702614795,31.947008702614795
2021-03-18,157.64999,34.62,4.451746624329851,3.530521865700564,33.530521865700564
2021-03-19,155.14,34.22,4.457512332941172,2.6039279667530764,32.603927966753076
2021-03-22,150.97,33.63,4.461146574468923,0.941640700610094,30.941640700610094
2021-03-23,149.46001,33.16,4.464133401617206,1.4293464023734828,31.429346402373483
2021-03-24,150.62,33.28,4.466825779838871,1.9640380469623722,31.964038046962372
2021-03-25,152.55,33.84,4.470189505274221,1.278787141520354,31.278787141520354
2021-03-26,155.09,34.37,4.473139447104751,1.348197203009704,31.348197203009704
2021-03-29,152.67999,34.07,4.476100391259716,0.17924966978148404,30.179249669781484
2021-03-30,154.48,34.31,4.478553661823809,0.8208238628251081,30.820823862825108
2021-03-31,152.23,34.05,4.481367164504383,-0.3605519513742479,29.639448048625752
2021-04-01,153.71001,34.47,4.483247258560673,-0.8275230025863891,29.17247699741361
2021-04-05,153.62,34.74,4.485267083770399,-2.1981784901836647,27.801821509816335
2021-04-06,152.53999,34.67,4.486599404960244,-3.0104113699716777,26.989588630028322
2021-04-07,154.92999,34.84,4.486389658923008,-1.3758257168775856,28.624174283122414
2021-04-08,155.12,34.85,4.4869501130856575,-1.2502114410351624,28.749788558964838
2021-04-09,156.28,35.15,4.486818803780555,-1.4316809528865235,28.568319047113476
2021-04-12,155.95,35.3,4.4862258439654,-2.413772291978603,27.586227708021397
2021-04-13,154.09,34.97,4.484975152696511,-2.749581089796976,27.250418910203024
2021-04-14,151.21001,35.18,4.483446332823405,-6.5176319887273735,23.482368011272627
2021-04-15,152.17,35.15,4.479937998279216,-5.299820639514451,24.70017936048555
2021-04-16,153.3,35.4,4.477512604045432,-5.203946183208274,24.796053816791726
2021-04-19,152.64999,35.3,4.475797048635045,-5.345645816817097,24.654354183182903
2021-04-20,149.27,34.64,4.473827702691617,-5.703391621237614,24.296608378762386
2021-04-21,150.53999,35.12,4.471723516796141,-6.506939909880458,23.493060090119542
2021-04-22,147.37,34.73,4.4694386436376545,-7.853604093535722,22.146395906464278
2021-04-23,150.19,35.38,4.466219483850176,-7.824845338619241,22.17515466138076
2021-04-26,150.56,35.52,4.462800225801687,-7.958664020475936,22.041335979524064
2021-04-27,151.25,35.8,4.459353807169696,-8.394866296675104,21.605133703324896
2021-04-28,152.23,35.94,4.455098740248304,-7.886248724524052,22.11375127547595
2021-04-29,155.19,36.58,4.451390725499164,-7.641872738759417,22.358127261240583
2021-04-30,153.81,36.26,4.447362897939208,-7.4513786792756775,22.548621320724322
2021-05-03,153.36,36.44,4.443102483507605,-8.546654499017109,21.45334550098289
2021-05-04,155.48,36.73,4.438146136499785,-7.533107593637112,22.466892406362888
2021-05-05,157.52,37.03,4.433787301946453,-6.663143791077175,23.336856208922825
2021-05-06,160.69,37.58,4.4296423581332265,-5.7759598186466405,24.22404018135336
2021-05-07,161.24001,37.78,4.426153548131767,-5.980071048418154,24.019928951581846
2021-05-10,161.22,37.75,4.42247851701726,-5.728564017401567,24.271435982598433
2021-05-11,158.53999,37.08,4.418890597691995,-5.312473362419183,24.687526637580817
2021-05-12,157.45,36.7,4.415286752242391,-4.591023807295784,25.408976192704216
2021-05-13,161.5,37.29,4.411577301772735,-3.00771758310529,26.99228241689471
2021-05-14,164.00999,37.88,4.408716528099407,-2.992192084405559,27.00780791559444
2021-05-17,164.67,37.95,4.405239758221621,-2.508848824510551,27.49115117548945
2021-05-18,162.35001,37.42,4.401622708692412,-2.3587117592700793,27.64128824072992
2021-05-19,161.11,37.19,4.398011909418637,-2.4520629112790857,27.547937088720914
2021-05-20,160.83,37.21,4.394166340417435,-2.676929526932753,27.323070473067247
2021-05-21,162.66,37.58,4.390186309140851,-2.3232014975131676,27.676798502486832
2021-05-24,163.53999,37.76,4.386113285183487,-2.0796476485284927,27.920352351471507
2021-05-25,161.85001,37.38,4.382713146232894,-1.975807406185595,28.024192593814405
2021-05-26,161.83,37.49,4.379751941740889,-2.366900295865946,27.633099704134054
2021-05-27,164.35001,37.92,4.376553689928004,-1.6089059220699085,28.39109407793009
2021-05-28,164.24001,37.99,4.372894373671428,-1.8862472557775334,28.113752744222467
2021-06-01,166.05,38.22,4.369390013421745,-0.9480863129790578,29.051913687020942
2021-06-02,166.06,38.28,4.367322409123086,-1.121101821231747,28.878898178768253
2021-06-03,166.17,38.37,4.365070428585214,-1.3177523448146644,28.682247655185336
2021-06-04,166.44,38.47,4.362590681156685,-1.3888635040976567,28.611136495902343
2021-06-07,165.66,38.22,4.35987945209025,-0.9745926588893497,29.02540734111065
2021-06-08,165.0,38.12,4.357516140004096,-1.1085152569561103,28.89148474304389
2021-06-09,162.94,37.76,4.354904619049892,-1.5011984153238984,28.4988015846761
2021-06-10,160.39999,37.32,4.352047722841698,-2.0184310164521833,27.981568983547817
2021-06-11,160.28999,37.56,4.349068156788964,-3.061009968993517,26.938990031006483
2021-06-14,157.57001,37.17,4.345280770581901,-3.9440762425292917,26.05592375747071
2021-06-15,155.17999,37.24,4.340250405266981,-6.450935092142373,23.549064907857627
2021-06-16,156.27,37.2,4.3343451583025105,-4.967639888853398,25.032360111146602
2021-06-17,151.75999,36.1,4.329805689861513,-4.545995404000649,25.45400459599935
2021-06-18,147.92,35.23,4.325286163789074,-4.459831550289067,25.540168449710933
2021-06-21,150.42999,35.91,4.320522580702236,-4.71997587301729,25.28002412698271
2021-06-22,150.21001,35.97,4.315706028807815,-5.025935856217103,24.974064143782897
2021-06-23,151.12,36.04,4.310533963520756,-4.23164404528805,25.76835595471195
2021-06-24,152.50999,36.49,4.30614945251154,-4.621403522146096,25.378596477853904
2021-06-25,154.05,36.93,4.301162772932813,-4.791941204408744,25.208058795591256
2021-06-28,154.33,36.66,4.296513891185628,-3.1801992508651153,26.819800749134885
2021-06-29,154.14,36.53,4.292664887310379,-2.6710483334481694,27.32895166655183
2021-06-30,155.53999,36.69,4.289519799280283,-1.8424914355935869,28.157508564406413
2021-07-01,157.08,36.98,4.287042894848515,-1.4548462514980542,28.545153748501946
2021-07-02,156.03,36.94,4.283981219071643,-2.2202662325065035,27.779733767493497
2021-07-06,153.41,36.36,4.280467513730199,-2.2277987992300154,27.772201200769985
2021-07-07,153.59,36.41,4.276949253924304,-2.1337223353838795,27.86627766461612
2021-07-08,150.94,35.68,4.2738327760615045,-1.5503534498744784,28.44964655012552
2021-07-09,155.77,36.71,4.271159592666942,-1.0242686468034492,28.97573135319655
2021-07-12,158.0,37.07,4.270287089803729,-0.2995424190242204,29.70045758097578
2021-07-13,155.64999,36.67,4.269259135179696,-0.9037424870394375,29.096257512960563
2021-07-14,155.12,36.5,4.267913287587468,-0.6588349969425735,29.341165003057426
2021-07-15,155.46001,36.62,4.266758571643156,-0.7886888935723562,29.211311106427644
2021-07-16,151.91,36.12,4.2657841910166665,-2.170124979522001,27.829875020478
2021-07-19,146.97,35.11,4.264516771527421,-2.7571838483277418,27.24281615167226
2021-07-20,149.71001,35.98,4.263648022355817,-3.69604584436226,26.30395415563774
2021-07-21,152.86,36.6,4.262310491148309,-3.1405639760280906,26.85943602397191
2021-07-22,150.92999,36.2,4.261272685053634,-3.328081198941561,26.67191880105844
2021-07-23,150.64,36.26,4.2603739970454475,-3.8411611328679385,26.15883886713206
2021-07-26,151.64999,36.47,4.2590670249259475,-3.678184399049286,26.321815600950714
2021-07-27,151.45,36.46,4.257704171578252,-3.785894095743089,26.21410590425691
2021-07-28,151.7,36.41,4.256277582378851,-3.2710667744139528,26.728933225586047
2021-07-29,153.0,36.81,4.25559913513915,-3.6486041644721183,26.35139583552788
2021-07-30,151.78,36.52,4.25433473542988,-3.5883045378992335,26.411695462100766
2021-08-02,151.17,36.53,4.252747193085525,-4.182854963414229,25.81714503658577
2021-08-03,152.89,36.94,4.25048557711301,-4.122937218554597,25.877062781445403
2021-08-04,151.24001,36.63,4.248325301679165,-4.3761458005078,25.6238541994922
2021-08-05,153.14999,37.11,4.245978290000896,-4.418264341933252,25.581735658066748
2021-08-06,157.5,37.86,4.243478811741364,-3.158107812528044,26.841892187471956
2021-08-09,157.33,37.96,4.241253162803359,-3.6679700600154774,26.332029939984523
2021-08-10,159.25999,38.36,4.238036207164839,-3.3110789068432496,26.68892109315675
2021-08-11,161.16,38.8,4.234885802368094,-3.153569131882051,26.84643086811795
2021-08-12,161.78999,38.87,4.231568500652631,-2.691077620367764,27.308922379632236
2021-08-13,159.98,38.58,4.228474899999992,-3.154561641999692,26.845438358000308
2021-08-16,158.92999,38.48,4.225257302043052,-3.657910982616613,26.342089017383387
2021-08-17,157.00999,38.21,4.2219219352236825,-4.309647144896928,25.69035285510307
2021-08-18,155.58,37.74,4.218103888698084,-3.6112407594656872,26.388759240534313
2021-08-19,154.28,37.46,4.214500153621909,-3.595175754676717,26.404824245323283
2021-08-20,154.72,37.69,4.210914301079578,-3.9893600076892994,26.0106399923107
2021-08-23,156.7,38.0,4.207291929024385,-3.177093302926636,26.822906697073364
2021-08-24,157.67,38.23,4.203619167065457,-3.0343607569124345,26.965639243087566
2021-08-25,160.92,38.68,4.200122344245984,-1.5407322754346637,28.459267724565336
2021-08-26,161.75,38.49,4.1968453402895864,0.21342285225381374,30.213422852253814
2021-08-27,163.05,39.0,4.194439954780353,-0.533158236433735,29.466841763566265
2021-08-30,160.44,38.45,4.191760558109984,-0.733193459328902,29.266806540671098
2021-08-31,159.95,38.4,4.189006850711858,-0.90786306733537,29.09213693266463
2021-09-01,159.72,38.18,4.1860160223879035,-0.10209173477014133,29.89790826522986
2021-09-02,160.46001,38.31,4.183465268187553,0.1914555757348353,30.191455575734835
2021-09-03,159.49001,38.07,4.1812837696467975,0.3085368895464171,30.308536889546417
2021-09-07,159.21001,37.84,4.179462117119662,1.0591634881919845,31.059163488191984
2021-09-08,158.5,37.75,4.178444732241067,0.763711357899723,30.763711357899723
2021-09-09,159.19,37.86,4.177779838174291,1.0192553267213498,31.01925532672135
2021-09-10,157.36,37.58,4.178425462865599,0.3347711055108107,30.33477110551081
2021-09-13,159.86,38.01,4.1782036206667055,1.04648037845854,31.04648037845854
2021-09-14,157.07001,37.5,4.178279699700137,0.3845212612448563,30.384521261244856
2021-09-15,158.16,37.86,4.178148485252298,-0.024701651652009105,29.97529834834799
2021-09-16,158.09,37.75,4.177968090038107,0.37170460106148084,30.37170460106148
2021-09-17,157.67999,37.58,4.178166978151519,0.6644749610659346,30.664474961065935
2021-09-20,152.96001,36.55,4.178233373094611,0.2455802133920031,30.245580213392003
2021-09-21,152.98,36.5,4.1783205509851316,0.47129988904268316,30.471299889042683
2021-09-22,155.91,37.11,4.178639251522463,0.8406973760014012,30.8406973760014
2021-09-23,161.17999,38.02,4.178512055454957,2.312961651602535,32.312961651602535
2021-09-24,163.03999,38.22,4.178908431113621,3.3221097628373855,33.322109762837385
2021-09-27,166.98,38.74,4.179453258878955,5.067980751029268,35.06798075102927
2021-09-28,166.08,38.1,4.180680046467797,6.796090229576919,36.79609022957692
2021-09-29,165.95,38.13,4.183059468483931,6.449942466707682,36.44994246670768
2021-09-30,163.69,37.53,4.185413473979174,6.611432321561608,36.61143232156161
2021-10-01,167.13,38.15,4.1878400171289725,7.363903346529696,37.363903346529696
2021-10-04,166.95,37.82,4.190525483446906,8.464326216038017,38.46432621603802
2021-10-05,168.66,38.56,4.193471924446095,6.959722593358549,36.95972259335855
2021-10-06,169.02,38.6,4.195526637896525,7.072671777194131,37.07267177719413
2021-10-07,170.09,38.83,4.197968052664162,7.082900515050596,37.082900515050596
2021-10-08,170.22,39.02,4.200391404619672,6.320727391740405,36.320727391740405
2021-10-11,166.64,38.63,4.202582027293705,4.294256285644167,34.29425628564417
2021-10-12,165.36,38.51,4.204478353703416,3.445538598881484,33.445538598881484
2021-10-13,161.0,38.29,4.206295137010614,-0.05904079613642921,29.94095920386357
2021-10-14,163.47,38.93,4.206953732022288,-0.30670878762765597,29.693291212372344
2021-10-15,166.61,39.51,4.207289484594271,0.3799924636803951,30.379992463680395
2021-10-18,166.55,39.52,4.208040805704865,0.248227358543744,30.248227358543744
2021-10-19,168.57001,39.91,4.208969729138566,0.5900281100798281,30.590028110079828
2021-10-20,170.84,40.23,4.210020138086921,1.4708898447632066,31.470889844763207
2021-10-21,169.5,40.06,4.211558681660516,0.7849592126797234,30.784959212679723
2021-10-22,171.78,40.62,4.21260457361282,0.6640022198472479,30.664002219847248
2021-10-25,170.94,40.57,4.213781245080547,-0.013105112917799033,29.9868948870822
2021-10-26,171.39999,40.6,4.214651068366984,0.2851566243004413,30.28515662430044
2021-10-27,167.83,39.93,4.2159386851574325,-0.5124316983362576,29.487568301663742
2021-10-28,170.36,40.42,4.216896723054035,-0.08696554584406613,29.913034454155934
2021-10-29,169.89,40.26,4.218188867231675,0.06571620525275534,30.065716205252755
2021-11-01,169.8,40.28,4.219631766772345,-0.16676756559004957,29.83323243440995
2021-11-02,170.47,40.38,4.220514342315734,0.04563085729066074,30.04563085729066
2021-11-03,170.53,40.53,4.221759209429232,-0.577900758166777,29.422099241833223
2021-11-04,168.28999,40.0,4.22264909418099,-0.6159737672396091,29.38402623276039
2021-11-05,168.05,40.02,4.223534229635688,-0.975839870020252,29.024160129979748
2021-11-08,169.06,40.24,4.22412980034463,-0.9189831658679282,29.081016834132072
2021-11-09,167.78,40.02,4.225001148599249,-1.3045459669419586,28.69545403305804
2021-11-10,167.62,39.95,4.225981559163106,-1.2079632885661056,28.792036711433894
2021-11-11,167.61,40.06,4.227339889087633,-1.7372359568505544,28.262764043149446
2021-11-12,166.86,40.15,4.228224673269151,-2.903220631756369,27.09677936824363
2021-11-15,166.56,40.15,4.228637800809859,-3.219807702515851,26.78019229748415
2021-11-16,165.36,40.11,4.229148134769322,-4.27113168559751,25.72886831440249
2021-11-17,164.47,39.65,4.228938635034283,-3.2074168791093314,26.79258312089067
