date,PHM,XHB,beta,value,price
2012-08-30,13.35,23.3,0.5169384243707329,1.3053347121619225,31.305334712161923
2012-08-31,13.68,23.59,0.5191294082319654,1.4337372598079359,31.433737259807934
2012-09-04,13.75,23.86,0.521405156244226,1.3092729720127672,31.309272972012767
2012-09-05,14.04,23.78,0.5237094663803401,1.58618888947551,31.58618888947551
2012-09-06,14.61,24.35,0.5263704105245559,1.792880503727062,31.792880503727062
2012-09-07,14.75,24.39,0.5292812082906774,1.8408313297903778,31.840831329790376
2012-09-10,14.51,24.28,0.5321827972859394,1.5886016818973907,31.58860168189739
2012-09-11,14.67,24.39,0.5347991453895963,1.6262488439477458,31.626248843947746
2012-09-12,15.55,24.87,0.537415632114408,2.1844732293146727,32.184473229314676
2012-09-13,16.02,25.295,0.5405109003258306,2.3477767762581134,32.347776776258115
2012-09-14,16.52,25.87,0.5437006312736453,2.454464668950795,32.45446466895079
2012-09-17,16.13,25.47,0.5470221051746418,2.197346981201873,32.197346981201875
2012-09-18,15.76,25.215,0.5499672402682892,1.8925760366350861,31.892576036635084
2012-09-19,16.43,25.66,0.5525500242941357,2.2515663766124785,32.25156637661248
2012-09-20,16.72,25.71,0.5554533318155324,2.4392948390226614,32.439294839022665
2012-09-21,16.98,25.93,0.5583841260262508,2.5010996121393188,32.50109961213932
2012-09-24,16.76,25.621,0.5614364476642943,2.3754367743931173,32.375436774393116
2012-09-25,16.06,25.175,0.5643961857215395,1.851326024460242,31.851326024460242
2012-09-26,15.3,24.6,0.5667944371463334,1.3568568462001984,31.3568568462002
2012-09-27,15.64,25.04,0.5687339279400269,1.3989024443817293,31.39890244438173
2012-09-28,15.5,24.83,0.5708192104399071,1.3265590047771063,31.326559004777106
2012-10-01,15.31,24.7,0.5727734824255182,1.1624949840897028,31.162494984089705
2012-10-02,15.56,24.83,0.5745676645726997,1.2934848886598687,31.29348488865987
2012-10-03,16.5,25.38,0.5764451676718292,1.869821644488976,31.869821644488976
2012-10-04,16.57,25.56,0.5788285571622974,1.7751420789316796,31.77514207893168
2012-10-05,16.63,25.84,0.5812382127387605,1.6108045828304274,31.610804582830426
2012-10-08,16.09,25.64,0.5834833363697312,1.1294872554800932,31.129487255480093
2012-10-09,15.77,25.01,0.5854205594618883,1.1286318078581719,31.12863180785817
2012-10-10,15.89,24.93,0.587302087963123,1.248558947079344,31.248558947079346
2012-10-11,15.69,24.74,0.5891436566766676,1.114585933819244,31.114585933819242
2012-10-12,15.61,24.62,0.5911939104184529,1.0548059254976874,31.05480592549769
2012-10-15,16.4,25.18,0.5934958423192518,1.4557746904012383,31.45577469040124
2012-10-16,16.56,25.39,0.5958491403036154,1.4313903276912043,31.431390327691204
2012-10-17,17.44,25.88,0.5980915373345361,1.9613910137822064,31.961391013782205
2012-10-18,17.65,26.17,0.6009061498490729,1.924286058449761,31.92428605844976
2012-10-19,17.89,26.11,0.6039079992336562,2.121962140009236,32.12196214000924
2012-10-22,17.79,26.01,0.6062144827303114,2.0223613041845976,32.0223613041846
2012-10-23,17.31,25.89,0.6085110857408917,1.5556479901683105,31.55564799016831
2012-10-24,17.45,25.91,0.6105711935522345,1.6301003750616019,31.630100375061602
2012-10-25,17.01,25.62,0.6126920435262786,1.3128298448567435,31.312829844856743
2012-10-26,17.28,25.52,0.6146554200755325,1.593993679672412,31.593993679672412
2012-10-31,17.34,26.04,0.616570405635922,1.2845066372405896,31.28450663724059
2012-11-01,17.78,26.83,0.6185404012061875,1.1845610356379908,31.18456103563799
2012-11-02,17.37,26.36,0.6205323375493002,1.0127675822004498,31.01276758220045
2012-11-05,17.84,26.74,0.6224364537745938,1.1960492260673625,31.196049226067363
2012-11-06,17.89,26.7,0.6243459304828601,1.219963656107634,31.219963656107634
2012-11-07,17.76,26.43,0.6260439141836832,1.2136593481252547,31.213659348125255
2012-11-08,17.37,25.96,0.6277363202129078,1.0739651272729134,31.073965127272913
2012-11-09,16.8,25.67,0.629378598604115,0.6438513738323657,30.643851373832366
2012-11-12,16.25,25.29,0.6306180154978311,0.3016703880598506,30.30167038805985
2012-11-13,16.17,25.3,0.6316131090519165,0.1901883409865146,30.190188340986516
2012-11-14,15.235,24.61,0.6323452513720726,-0.3270166362667073,29.672983363733294
2012-11-15,15.24,24.35,0.6330248573018312,-0.17415527529959185,29.82584472470041
2012-11-16,15.68,24.89,0.6338572027484333,-0.09670577640850553,29.903294223591494
2012-11-19,15.9,25.39,0.6348425748653844,-0.21865297583210896,29.781347024167893
2012-11-20,16.75,25.97,0.6356060613607217,0.2433105864620586,30.24331058646206
2012-11-21,16.83,26.03,0.6366243896391406,0.25866713769316974,30.25866713769317
2012-11-23,17.03,26.37,0.637659113916955,0.21492916600989886,30.2149291660099
2012-11-26,17.08,26.23,0.6387855496714094,0.32465503211892965,30.32465503211893
2012-11-27,17.11,26.22,0.6399906000305721,0.32944646719840165,30.3294464671984
2012-11-28,17.0,26.27,0.6412033732973688,0.1555873834781245,30.155587383478125
2012-11-29,17.13,26.28,0.6422644037928773,0.2512914683231813,30.25129146832318
2012-11-30,16.81,26.32,0.6433261468281022,-0.12234418451565077,29.87765581548435
2012-12-03,16.95,26.21,0.6442216937245547,0.06494940747941769,30.064949407479418
2012-12-04,17.09,26.29,0.6450424481382055,0.13183403844657704,30.131834038446577
2012-12-05,16.2,25.65,0.6458112473785017,-0.3650584952585696,29.63494150474143
2012-12-06,16.28,25.57,0.6461943319728104,-0.24318906854476197,29.756810931455238
2012-12-07,16.45,25.58,0.6467638053840629,-0.09421814172432619,29.905781858275674
2012-12-10,16.4,25.5487,0.6473858785012392,-0.13986759406461147,29.86013240593539
2012-12-11,16.48,25.43,0.6476422207656015,0.010458325930752466,30.010458325930752
2012-12-12,17.11,25.85,0.6478809971666168,0.3622762232429544,30.362276223242954
2012-12-13,17.16,25.8,0.6482759803257736,0.43447970759504173,30.43447970759504
2012-12-14,17.14,25.6,0.6488059515951792,0.5305676391634115,30.53056763916341
2012-12-17,18.04,26.34,0.6495324183637722,0.9313161002982397,30.93131610029824
2012-12-18,18.61,26.89,0.6503065304771346,1.1232573954698495,31.12325739546985
2012-12-19,18.46,26.77,0.6510687279006482,1.030890154099648,31.030890154099648
2012-12-20,18.49,26.86,0.6517007679475871,0.9853173729278097,30.98531737292781
2012-12-21,18.19,26.45,0.6523266364633099,0.9359604655454561,30.935960465545456
2012-12-24,18.15,26.29,0.6531782126949002,0.9779447882510723,30.977944788251072
2012-12-26,17.79,26.03,0.6542970846280111,0.7586468871328691,30.75864688713287
2012-12-27,17.76,26.03,0.6552582173006292,0.7036286036646224,30.703628603664622
2012-12-28,17.6,25.9,0.6561945905923534,0.6045601036580486,30.60456010365805
2012-12-31,18.16,26.6,0.6571396033024686,0.6800865521543358,30.680086552154336
2013-01-02,18.6,27.31,0.6580586058247395,0.6284194749263676,30.628419474926368
2013-01-03,18.57,27.39,0.6586122988045654,0.530609135742953,30.530609135742953
2013-01-04,19.06,27.61,0.6591400559524063,0.8611430551540593,30.86114305515406
2013-01-07,19.31,27.42,0.6599852908836931,1.2132033239691324,31.213203323969132
2013-01-08,19.5,27.51,0.6613327759537165,1.3067353335132559,31.306735333513256
2013-01-09,19.49,27.75,0.6626907966835824,1.1003303920305854,31.100330392030585
2013-01-10,19.41,27.73,0.6638246948073983,1.0021412129908462,31.002141212990846
2013-01-11,19.34,27.77,0.6649460044466303,0.8744494565170768,30.874449456517077
2013-01-14,19.1,27.66,0.6659921493086349,0.6786571501231577,30.678657150123158
2013-01-15,19.47,27.87,0.6666728485502978,0.889827710903198,30.889827710903198
2013-01-16,19.34,27.64,0.6674971530327609,0.8903786901744866,30.890378690174487
2013-01-17,20.37,28.15,0.6679874176817558,1.5661541922585762,31.566154192258576
2013-01-18,20.49,28.21,0.6689413597220494,1.6191642422409842,31.619164242240984
2013-01-22,20.55,28.31,0.6697712766427892,1.5887751582426368,31.588775158242637
2013-01-23,20.84,28.53,0.6706170417250606,1.7072957995840206,31.70729579958402
2013-01-24,20.98,28.84,0.6718098994639491,1.605002499459708,31.605002499459708
2013-01-25,21.67,29.11,0.6728819313214089,2.082406979233788,32.08240697923379
2013-01-28,20.96,28.81,0.6744530998000805,1.5290061947596811,31.52900619475968
2013-01-29,21.11,29.1,0.6754488090909017,1.4544396554547596,31.45443965545476
2013-01-30,21.05,28.82,0.6765925371811291,1.5506030784398597,31.55060307843986
2013-01-31,20.74,28.82,0.6778711168234216,1.2037544131489888,31.20375441314899
2013-02-01,20.35,28.75,0.6789858464356937,0.8291569149738081,30.829156914973808
2013-02-04,19.68,28.41,0.6797363380170514,0.3686906369355718,30.368690636935572
2013-02-05,19.74,28.63,0.6801396042834016,0.26760312936621133,30.26760312936621
2013-02-06,19.69,28.59,0.6804488655669438,0.23596693344107678,30.235966933441077
2013-02-07,19.4,28.31,0.68078055855367,0.12710238734560164,30.1271023873456
2013-02-08,19.47,28.42,0.6812616838345866,0.10854294542104626,30.108542945421046
2013-02-11,19.3,28.38,0.6818989753856912,-0.052292921445914686,29.947707078554085
2013-02-12,20.32,29.24,0.6824892960845048,0.3640129824890792,30.36401298248908
2013-02-13,20.23,29.26,0.683601558230303,0.22781840618133486,30.227818406181335
2013-02-14,20.27,29.15,0.6845231738653187,0.3161494818259598,30.31614948182596
2013-02-15,20.31,29.08,0.6854874787099783,0.3760241191138327,30.376024119113833
2013-02-19,19.95,29.02,0.6865841367112454,0.025328352639657936,30.025328352639658
2013-02-20,18.6,27.73,0.6872244928677367,-0.4567351872223355,29.543264812777664
2013-02-21,18.75,27.59,0.687554835378257,-0.21963790808610995,29.78036209191389
2013-02-22,18.9,27.94,0.6880637950697418,-0.3245024342485898,29.67549756575141
2013-02-25,18.02,26.97,0.6884247234581888,-0.5468147916673516,29.45318520833265
2013-02-26,19.05,27.77,0.6886437222189755,-0.07363616602095036,29.92636383397905
2013-02-27,19.3,28.37,0.6892305225305059,-0.2534699241904512,29.74653007580955
2013-02-28,19.18,28.3,0.689640620124532,-0.33682954952425703,29.663170450475743
2013-03-01,19.25,28.39,0.6902062264614771,-0.34495476924133683,29.655045230758663
2013-03-04,19.72,28.75,0.6906460772804358,-0.13607472181253044,29.86392527818747
2013-03-05,20.22,29.19,0.6911729619806336,0.04466123978530234,30.044661239785302
2013-03-06,20.08,29.2484,0.6920533970613477,-0.16145457860912416,29.838545421390876
2013-03-07,20.19,29.19,0.6927345558412084,-0.030921685004869914,29.96907831499513
2013-03-08,20.26,29.51,0.693415139304314,-0.2026807608703045,29.797319239129695
2013-03-11,20.15,29.68,0.6940078201503416,-0.4481521020621386,29.55184789793786
2013-03-12,19.75,29.39,0.6943581190189203,-0.657185117966069,29.34281488203393
2013-03-13,19.87,29.53,0.6944086398466565,-0.6358871346717656,29.364112865328234
2013-03-14,20.56,29.8,0.6944238813066346,-0.13383166293771254,29.866168337062287
2013-03-15,20.75,29.7,0.6946833655762037,0.11790404238675123,30.11790404238675
2013-03-18,20.75,29.78,0.6948992771636551,0.05589952606635151,30.05589952606635
2013-03-19,20.82,29.8,0.6949766841143753,0.10969481339161646,30.109694813391616
2013-03-20,21.38,30.52,0.6951253174878561,0.16477531027063108,30.16477531027063
2013-03-21,20.97,29.93,0.6953304118522067,0.1587607732634524,30.158760773263452
2013-03-22,20.65,30.01,0.6955385722908292,-0.2231125544477841,29.776887445552216
2013-03-25,20.35,29.89,0.6954742654378089,-0.43772579393610656,29.562274206063893
2013-03-26,20.17,29.96,0.6953733304874535,-0.6633849814041071,29.336615018595893
2013-03-27,20.32,30.13,0.6951489784814459,-0.6248387216459612,29.37516127835404
2013-03-28,20.24,30.06,0.6949795768412108,-0.6510860798467988,29.3489139201532
2013-04-01,20.12,29.55,0.6947596542718912,-0.4101477837343843,29.589852216265616
2013-04-02,19.86,29.35,0.6947211929663025,-0.5300670135609806,29.46993298643902
2013-04-03,19.01,28.52,0.6946608565624612,-0.8017276291613911,29.19827237083861
2013-04-04,18.98,28.7,0.6942679957679558,-0.9454914785403332,29.054508521459667
2013-04-05,19.13,28.91,0.6935736622177209,-0.9212145747143126,29.078785425285687
2013-04-08,19.73,29.49,0.6928092586235306,-0.7009450368079158,29.299054963192084
2013-04-09,19.45,29.27,0.6922495565357962,-0.8121445198027573,29.187855480197243
2013-04-10,19.25,29.45,0.6916570954523533,-1.119301461071803,28.880698538928197
2013-04-11,19.32,29.56,0.690927518173811,-1.1038174372178524,28.896182562782148
2013-04-12,19.22,29.64,0.6902854305669097,-1.240060162003207,28.759939837996793
2013-04-15,17.85,28.17,0.6894287277275896,-1.5712072600861973,28.428792739913803
2013-04-16,18.6,28.74,0.6883961556844487,-1.184505514371054,28.815494485628946
2013-04-17,18.26,28.38,0.6871694066441026,-1.2418677605596322,28.758132239440368
2013-04-18,17.54,28.02,0.6858546544980345,-1.6776474190349262,28.322352580965074
2013-04-19,17.99,28.7,0.6842883639578412,-1.6490760455900428,28.350923954409957
2013-04-22,18.31,28.91,0.6826072673059188,-1.4241760978141151,28.575823902185885
2013-04-23,19.4,29.65,0.681053583818156,-0.7932387602083253,29.206761239791675
2013-04-24,19.69,29.98,0.6795259376151456,-0.682187609702062,29.317812390297938
2013-04-25,20.79,30.4,0.6783347017726584,0.16862506611118278,30.168625066111183
2013-04-26,21.35,30.49,0.6776490854022336,0.688479386085902,30.688479386085902
2013-04-29,21.21,30.5,0.6771997977940718,0.555406167280811,30.55540616728081
2013-04-30,20.99,30.29,0.6768399978844853,0.4885164640789377,30.488516464078938
2013-05-01,20.9,29.83,0.6766278605107942,0.7161909209630117,30.71619092096301
2013-05-02,21.93,30.48,0.6767919827572069,1.301380365560334,31.301380365560334
2013-05-03,22.32,30.86,0.6773637908528369,1.4165534142814522,31.416553414281452
2013-05-06,22.64,31.17,0.6780351767795916,1.5056435397801309,31.50564353978013
2013-05-07,22.87,31.28,0.6788342170637318,1.6360656902464683,31.63606569024647
2013-05-08,22.86,31.4,0.6797273931998903,1.5165598535234466,31.516559853523447
2013-05-09,22.85,31.47,0.6806410806373211,1.4302251923435065,31.430225192343507
2013-05-10,23.22,31.91,0.6812720052601492,1.480610312148638,31.480610312148638
2013-05-13,23.39,31.92,0.6820122483907669,1.6201690313667214,31.62016903136672
2013-05-14,24.25,32.35,0.6827841457000263,2.1619328866041485,32.16193288660415
2013-05-15,23.98,32.44,0.6838645653083871,1.795433501395923,31.795433501395923
2013-05-16,23.35,31.9,0.6849122323596195,1.50129978772814,31.50129978772814
2013-05-17,23.95,32.42,0.6860222106706452,1.7091599300576803,31.70915993005768
2013-05-20,23.61,32.13,0.6871547957976953,1.5317164110200459,31.531716411020046
2013-05-21,23.05,32.06,0.6882309630640456,0.9853153241666952,30.985315324166695
2013-05-22,22.43,31.62,0.6890896728548814,0.6409845443286493,30.64098454432865
2013-05-23,22.53,31.79,0.6895090436975387,0.6105075008552454,30.610507500855245
2013-05-24,22.73,31.72,0.6900036506682579,0.8430842008028634,30.843084200802863
2013-05-28,22.79,31.93,0.6906753627554503,0.736735667218472,30.736735667218472
2013-05-29,22.05,31.2,0.6912919288312935,0.48169182046364156,30.48169182046364
2013-05-30,22.11,31.22,0.6916473278826049,0.5167704235050756,30.516770423505076
2013-05-31,21.59,30.8999,0.6919247172569041,0.20959542923339214,30.209595429233392
2013-06-03,21.32,30.63,0.6921262605262404,0.1201726400812575,30.120172640081257
2013-06-04,20.56,29.98,0.692200032215017,-0.19215696580621255,29.807843034193787
2013-06-05,20.16,29.6,0.6921848340416035,-0.3286710876314629,29.671328912368537
2013-06-06,21.1,30.29,0.6922205075460222,0.13264082643098973,30.13264082643099
2013-06-07,21.06,30.51,0.6926098731451968,-0.0715272296599565,29.928472770340043
2013-06-10,20.64,30.26,0.6928818984007561,-0.3266062456068788,29.67339375439312
2013-06-11,20.11,29.81,0.6927504623171901,-0.5408912816754352,29.459108718324565
2013-06-12,20.01,29.75,0.6923645603897951,-0.5878456715964013,29.4121543284036
2013-06-13,20.94,30.83,0.6919773742677977,-0.39366244867619926,29.6063375513238
2013-06-14,20.86,30.83,0.6916508391228313,-0.463595370156888,29.536404629843112
2013-06-17,21.42,31.29,0.6912433220536088,-0.2090035470574172,29.790996452942583
2013-06-18,21.49,31.57,0.6909736028602326,-0.3240366422975427,29.675963357702457
2013-06-19,20.76,30.85,0.6908359314221567,-0.5522884843735341,29.447711515626466
2013-06-20,18.87,29.365,0.6906902561590244,-1.4121193721097463,28.587880627890254
2013-06-21,18.81,28.87,0.6902259507335503,-1.1168231976776006,28.8831768023224
2013-06-24,18.31,28.42,0.6899035885775192,-1.2970599873730997,28.7029400126269
2013-06-25,19.02,28.83,0.689508593635305,-0.8585327545058448,29.141467245494155
2013-06-26,19.03,29.09,0.6891975092417565,-1.018755543842694,28.981244456157306
2013-06-27,19.38,29.81,0.6888570695776168,-1.1548292441087575,28.845170755891242
2013-06-28,18.97,29.42,0.6885632151187865,-1.2875297887947,28.7124702112053
2013-07-01,19.11,29.72,0.6882847040264378,-1.345821403665731,28.65417859633427
2013-07-02,19.0,29.45,0.6879642023549336,-1.2605457593527944,28.739454240647206
2013-07-03,19.15,29.61,0.6875917908897737,-1.2095929282462023,28.790407071753798
2013-07-05,18.59,29.45,0.6873029324320327,-1.6510713601233604,28.34892863987664
2013-07-08,18.06,29.22,0.6869527903250965,-2.0127605332993213,27.98723946670068
2013-07-09,19.05,30.03,0.6864183486311292,-1.5631430093928103,28.43685699060719
2013-07-10,19.02,30.06,0.6861736735116897,-1.6063806257613926,28.393619374238607
2013-07-11,20.39,31.14,0.686054843356699,-0.9737478221276064,29.026252177872394
2013-07-12,20.22,31.15,0.6860868735664742,-1.1516061115956724,28.848393888404328
2013-07-15,19.54,30.85,0.6860600521341973,-1.6249526083399886,28.37504739166001
2013-07-16,19.28,30.57,0.6860072744232073,-1.6912423791174476,28.308757620882552
2013-07-17,19.49,30.66,0.6859546701185019,-1.5413701858332693,28.45862981416673
2013-07-18,19.11,30.58,0.6858962889206461,-1.8647085151933567,28.135291484806643
2013-07-19,19.36,30.79,0.6853774810120623,-1.7427726403613981,28.257227359638602
2013-07-22,19.14,30.7,0.6848821192881235,-1.8858810621453905,28.11411893785461
2013-07-23,19.34,30.83,0.6838726765291246,-1.7437946173929113,28.25620538260709
2013-07-24,18.45,30.19,0.6826511485337439,-2.159238174233728,27.840761825766272
2013-07-25,16.55,29.77,0.6812858964938527,-3.7318811386219934,26.268118861378007
2013-07-26,16.36,29.61,0.6791264078193943,-3.748932935532263,26.251067064467737
2013-07-29,16.39,29.41,0.6768187080168215,-3.5152382027747215,26.48476179722528
2013-07-30,16.18,29.7,0.6742797800317655,-3.8461094669434353,26.153890533056565
2013-07-31,16.63,30.09,0.6714202953158712,-3.5730366860545644,26.426963313945436
2013-08-01,16.72,30.34,0.6685576383782256,-3.5640387483953653,26.435961251604635
2013-08-02,17.22,30.8,0.665540728593924,-3.2786544406928613,26.72134555930714
2013-08-05,16.86,30.61,0.662642559393896,-3.4234887430471588,26.57651125695284
2013-08-06,16.19,29.91,0.6596517560204659,-3.5401840225721344,26.459815977427866
2013-08-07,15.78,29.43,0.6565198586043497,-3.541379438726013,26.45862056127399
2013-08-08,15.76,29.62,0.6532580926458316,-3.589504704169533,26.410495295830465
2013-08-09,15.67,29.53,0.649532337488654,-3.5106899260399533,26.48931007396005
2013-08-12,15.73,29.69,0.6459589286302151,-3.4485205910310874,26.551479408968913
2013-08-13,15.37,29.44,0.6425237201066926,-3.5458983199410294,26.45410168005897
2013-08-14,15.11,28.93,0.6387938260187696,-3.370305386723004,26.629694613276996
2013-08-15,15.91,28.97,0.6352123860363678,-2.492102823473573,27.507897176526427
2013-08-16,16.28,28.991,0.6323196903598501,-2.051580143222413,27.948419856777587
2013-08-19,15.65,28.32,0.6298176622590413,-2.186436195176052,27.81356380482395
2013-08-20,16.19,29.07,0.627211330410234,-2.0430333750255016,27.9569666249745
2013-08-21,16.1,28.98,0.6244558842661911,-1.9967315260342176,28.003268473965782
2013-08-22,16.32,29.49,0.6216988802918547,-2.0138999798067942,27.986100020193206
2013-08-23,16.06,29.08,0.619061572372991,-1.9423105246065795,28.05768947539342
2013-08-26,16.15,29.27,0.6163956004247844,-1.8918992244334412,28.10810077556656
2013-08-27,15.59,28.62,0.6138998138647861,-1.97981267281018,28.02018732718982
2013-08-28,15.38,28.58,0.6114028265900354,-2.0938927839432093,27.90610721605679
2013-08-29,15.86,28.92,0.6090335041490513,-1.7532489399905664,28.246751060009434
2013-08-30,15.39,28.55,0.6069033374367382,-1.9370902838188755,28.062909716181125
2013-09-03,15.39,28.57,0.6043234101647831,-1.8755198284078531,28.124480171592147
2013-09-04,15.32,28.7,0.6018133707708645,-1.9520437411238092,28.04795625887619
2013-09-05,15.25,28.64,0.5993753037917864,-1.9161087005967623,28.083891299403238
2013-09-06,15.47,29.0,0.5970810831790102,-1.845351412191297,28.1546485878087
2013-09-09,16.63,29.99,0.5948108219991899,-1.2083765517557055,28.791623448244295
2013-09-10,16.29,30.03,0.5926120109499027,-1.5061386888255797,28.49386131117442
2013-09-11,16.59,30.24,0.590248395132278,-1.2591114688000857,28.740888531199914
2013-09-12,16.53,30.13,0.5877807695030708,-1.1798345851275194,28.82016541487248
2013-09-13,16.52,30.225,0.5853516150461594,-1.1722525647701687,28.82774743522983
2013-09-16,17.14,30.46,0.583098651940045,-0.6211849380937693,29.37881506190623
2013-09-17,17.0,30.76,0.581768252912803,-0.8951914595978216,29.10480854040218
2013-09-18,17.93,31.725,0.580148461766327,-0.4752099495367226,29.524790050463277
2013-09-19,17.62,31.335,0.5788893040178315,-0.5194963413987495,29.48050365860125
2013-09-20,17.12,30.74,0.5773218354623489,-0.6268732221126037,29.373126777887396
2013-09-23,16.75,30.4,0.5757415862670328,-0.7525442225177947,29.247455777482205
2013-09-24,17.1,30.78,0.574075032811813,-0.5700295099476058,29.429970490052394
2013-09-25,17.18,30.82,0.5726019934531333,-0.4675934382255704,29.53240656177443
2013-09-26,16.98,30.88,0.5711712579723647,-0.6577684461866191,29.34223155381338
2013-09-27,16.57,30.65,0.5695956762797466,-0.8881074779742342,29.111892522025766
2013-09-30,16.5,30.599,0.5678286863971215,-0.874989975065521,29.12501002493448
2013-10-01,16.67,30.81,0.5663074466461431,-0.7779324311676667,29.222067568832333
2013-10-02,16.91,30.86,0.565041594438683,-0.527183604377754,29.472816395622246
2013-10-03,16.5,30.43,0.5635798518270969,-0.6497348910985572,29.350265108901443
2013-10-04,16.2,30.26,0.562054278982567,-0.8077624820124782,29.19223751798752
2013-10-07,16.02,29.85,0.5599311881199242,-0.6939459653797364,29.306054034620264
2013-10-08,15.59,29.16,0.5579371586806426,-0.6794475471275412,29.32055245287246
2013-10-09,15.58,29.095,0.5562305583577275,-0.6035280954180795,29.396471904581922
2013-10-10,15.86,29.71,0.5546047860348764,-0.6173081930961786,29.38269180690382
2013-10-11,16.11,30.21,0.5528387334068577,-0.5912581362211746,29.408741863778825
2013-10-14,15.99,29.97,0.5512455117916599,-0.5308279883960463,29.469172011603952
2013-10-15,15.54,29.35,0.5495733165441729,-0.5899768405714738,29.410023159428526
2013-10-16,16.02,29.62,0.5479447134185287,-0.21012241145681898,29.78987758854318
2013-10-17,16.66,29.88,0.5464130207517182,0.3331789399386622,30.333178939938662
2013-10-18,16.58,29.88,0.545493061738839,0.28066731524348754,30.280667315243488
2013-10-21,16.38,29.71,0.5454768831010652,0.17388180306734924,30.17388180306735
2013-10-22,16.53,30.41,0.5454580196781353,-0.057378378412096254,29.942621621587904
2013-10-23,16.68,30.55,0.5452335037012301,0.023116461927418896,30.02311646192742
2013-10-24,17.85,31.25,0.5452541935538725,0.8108064514414863,30.810806451441486
2013-10-25,18.04,31.17,0.5456022688146369,1.0335772810477657,31.033577281047766
2013-10-28,18.02,31.03,0.5461096771277545,1.0742167187257756,31.074216718725776
2013-10-29,18.21,31.36,0.5465021390735093,1.071692918654751,31.07169291865475
2013-10-30,18.0,30.985,0.547054003803196,1.04953169215797,31.04953169215797
2013-10-31,17.65,30.515,0.5477560291327458,0.935224771014262,30.935224771014262
2013-11-01,17.55,30.34,0.5484736256795639,0.9093101968820321,30.909310196882032
2013-11-04,17.83,30.72,0.5492542330262878,0.9569099614324372,30.956909961432437
2013-11-05,17.53,30.47,0.5501014890207675,0.7684076295372151,30.768407629537215
2013-11-06,17.77,30.48,0.5508678436912745,0.979548124289952,30.979548124289952
2013-11-07,17.51,30.17,0.5518836353028627,0.8596707229126324,30.859670722912632
2013-11-08,16.85,30.2,0.5528220109736655,0.154775268595305,30.154775268595305
2013-11-11,16.71,30.18,0.5529647661883674,0.02152335643507186,30.021523356435072
2013-11-12,16.76,30.33,0.5528435035800675,-0.0077434635834450205,29.992256536416555
2013-11-13,17.03,30.73,0.5528425828761012,0.041147428217410464,30.04114742821741
2013-11-14,17.86,31.23,0.5528023001431503,0.5959841665294121,30.595984166529412
2013-11-15,18.1,31.39,0.5531012483609759,0.7381518139489707,30.73815181394897
2013-11-18,18.28,31.12,0.5535204173960501,1.0544446106349241,31.054444610634924
2013-11-19,18.21,31.06,0.5541389277130448,0.9984449052328301,30.99844490523283
2013-11-20,18.12,30.95,0.5547412438017393,0.9507585043361715,30.95075850433617
2013-11-21,18.38,31.609,0.5554253133862221,0.8235612691749026,30.823561269174903
2013-11-22,18.22,31.38,0.5561527973046498,0.7679252205800893,30.76792522058009
2013-11-25,18.15,31.37,0.5567052555980084,0.6861561318904741,30.686156131890474
2013-11-26,18.95,32.02,0.5573521990646273,1.1035825859506332,31.103582585950633
2013-11-27,18.85,32.03,0.5582599674588288,0.9689332422937156,30.968933242293716
2013-11-29,18.76,31.94,0.5591752499612009,0.8999425162392427,30.899942516239243
2013-12-02,18.5,31.34,0.5600777098811229,0.9471645723256081,30.947164572325608
2013-12-03,18.43,31.13,0.5610033579606688,0.9659654666843807,30.96596546668438
2013-12-04,18.35,30.98,0.5616407047508695,0.9503709668180633,30.950370966818063
2013-12-05,17.99,30.87,0.5624696031123769,0.6265633519209217,30.62656335192092
2013-12-06,18.18,31.3,0.5630369547927789,0.5569433149860181,30.556943314986018
2013-12-09,18.33,31.42,0.5635770873143854,0.6224079165820093,30.62240791658201
2013-12-10,18.43,31.25,0.5641974253438393,0.7988304580050212,30.79883045800502
2013-12-11,18.07,30.78,0.5646627467425873,0.6896806552631602,30.68968065526316
2013-12-12,18.06,30.79,0.5652381103442479,0.6563185825006066,30.656318582500607
2013-12-13,18.03,30.79,0.5655965801232382,0.6152812980054954,30.615281298005495
2013-12-16,18.11,31.02,0.5659887652239979,0.5530285027515838,30.553028502751584
2013-12-17,18.02,31.08,0.5664435159657679,0.41493552378393517,30.414935523783935
2013-12-18,18.41,32.02,0.5669238140601149,0.2570994737951189,30.25709947379512
2013-12-19,18.25,31.76,0.5672591418653689,0.23384965435588256,30.233849654355883
2013-12-20,18.62,32.14,0.5675546450364227,0.37879370852937555,30.378793708529376
2013-12-23,19.71,32.87,0.5680658050285466,1.0376769887116737,31.037676988711674
2013-12-24,19.73,32.88,0.5691174912942358,1.017416886245524,31.017416886245524
2013-12-26,19.98,32.96,0.5701935092436369,1.1864219353297294,31.18642193532973
2013-12-27,20.07,32.97,0.5713600513237409,1.2322591078562617,31.23225910785626
2013-12-30,20.13,33.13,0.5724567813555066,1.1645068336920623,31.164506833692062
2013-12-31,20.37,33.3,0.5736138113677979,1.2686600814523317,31.26866008145233
2014-01-02,20.08,33.1,0.5749523588540438,1.049076921931146,31.049076921931146
2014-01-03,20.04,33.15,0.5761403068100226,0.9409488292477519,30.940948829247752
2014-01-06,19.84,32.53,0.5772829683594944,1.0609850392656455,31.060985039265645
2014-01-07,19.54,32.54,0.5784799071054358,0.7162638227891165,30.716263822789116
