date,PTEN,XES,beta,value,price
2012-11-30,17.775,335.89997,0.04919005708589506,1.2520613005495633,31.252061300549563
2012-12-03,17.57,335.69993,0.049323662420090335,1.0120499782320458,31.012049978232046
2012-12-04,17.8,338.39997,0.049436567790481355,1.0706669427981446,31.070666942798145
2012-12-05,17.95,340.1999,0.04954801104725874,1.0937715965236805,31.09377159652368
2012-12-06,18.01,338.9,0.04966595620283881,1.1782074428579286,31.17820744285793
2012-12-07,18.13,340.29999,0.04980298659009935,1.182044161419057,31.182044161419057
2012-12-10,18.24,340.99991,0.04993249854853616,1.2130224888740386,31.21302248887404
2012-12-11,18.09,342.29996,0.05006747651375684,0.9519047920400929,30.951904792040093
2012-12-12,17.86,341.2999,0.050179437867236686,0.7337628738559054,30.733762873855905
2012-12-13,17.47,335.39994,0.050285624085013546,0.6042046990238994,30.6042046990239
2012-12-14,17.43,333.49991,0.05037385890061328,0.6303225902927707,30.63032259029277
2012-12-17,17.74,337.24793,0.0504570558561242,0.7234623586277351,30.723462358627735
2012-12-18,18.78,349.19999,0.05054713111506048,1.128942320092193,31.128942320092193
2012-12-19,18.84,348.43995,0.05064301414238545,1.1939506843779206,31.19395068437792
2012-12-20,18.94,351.79993,0.050736642105450605,1.0908528588674251,31.090852858867425
2012-12-21,18.52,346.79993,0.05082942434477724,0.8923591952909575,30.892359195290958
2012-12-24,18.31,342.99988,0.05094323907307564,0.8364751111237432,30.836475111123743
2012-12-26,18.31,341.99997,0.05105499727761394,0.8491924627059504,30.84919246270595
2012-12-27,18.46,341.19996,0.051178112865553634,0.998029937397618,30.998029937397618
2012-12-28,18.12,336.69999,0.05130914578358128,0.8442111277596425,30.844211127759642
2012-12-31,18.63,346.19996,0.051436111949338344,0.8228201005835452,30.822820100583545
2013-01-02,19.02,356.09986,0.05155650448597575,0.6607359704546631,30.660735970454663
2013-01-03,19.1613,357.29996,0.05168439762202135,0.6944667970276761,30.694466797027676
2013-01-04,19.5,364.79996,0.05181124402283815,0.5992602529184055,30.599260252918405
2013-01-07,19.4,363.59986,0.05192908555514493,0.5185917622212806,30.51859176222128
2013-01-08,19.14,360.59998,0.0520249727310878,0.3797958736691953,30.379795873669195
2013-01-09,19.36,361.19996,0.05209158487644956,0.5445216262898143,30.544521626289814
2013-01-10,19.37,364.59992,0.052169495772446756,0.3490060149255747,30.349006014925575
2013-01-11,19.09,362.99988,0.05222174135526918,0.1335141546462495,30.13351415464625
2013-01-14,18.94,358.99994,0.05225266244582362,0.18129731710907038,30.18129731710907
2013-01-15,19.26,363.19993,0.052294477030430594,0.26664960316100306,30.266649603161003
2013-01-16,18.99,364.49997,0.05233430950329217,-0.08585424392071417,29.914145756079286
2013-01-17,19.09,366.79993,0.05234557186301513,-0.11035209516392186,29.889647904836078
2013-01-18,19.465,372.79999,0.052366456955640774,-0.05721462939830957,29.94278537060169
2013-01-22,19.665,377.39991,0.05239491010306112,-0.10883435735335567,29.891165642646644
2013-01-23,19.78,377.6999,0.05242386249097171,-0.020487620453764066,29.979512379546236
2013-01-24,20.12,377.5,0.05245401820313324,0.3186081283172051,30.318608128317205
2013-01-25,20.15,382.89994,0.05248846274955004,0.05217076250505315,30.052170762505053
2013-01-28,20.15,383.39997,0.05252013247355449,0.013782785243179774,30.01378278524318
2013-01-29,20.21,385.09995,0.052563534418981435,-0.032214476573027895,29.967785523426972
2013-01-30,20.19,380.89997,0.052608618704244325,0.15137871381189782,30.151378713811898
2013-01-31,20.34,384.09989,0.05265628739321353,0.1147258044582955,30.114725804458295
2013-02-01,20.685,391.49994,0.052703213710758215,0.05169499443098147,30.05169499443098
2013-02-04,20.31,387.5,0.05274458912332128,-0.1285282852869969,29.871471714713003
2013-02-05,20.58,390.99991,0.05276949214041809,-0.05286667764918107,29.94713332235082
2013-02-06,20.8,390.69993,0.05280190154562629,0.17030076225691815,30.170300762256918
2013-02-07,22.9,394.49997,0.05284757109440518,2.051634788684286,32.05163478868428
2013-02-08,23.47,400.49988,0.05298340748807122,2.250151659036373,32.250151659036376
2013-02-11,23.58,394.19999,0.05313232420963909,2.63523832788351,32.63523832788351
2013-02-12,23.74,395.29999,0.05329785051660203,2.6713602237657206,32.67136022376572
2013-02-13,24.06,399.19999,0.05345863404983168,2.7193138218935324,32.719313821893536
2013-02-14,24.5,410.79987,0.053618291160298155,2.473612961727369,32.47361296172737
2013-02-15,24.31,406.4,0.05376000762023243,2.4619329031375408,32.46193290313754
2013-02-19,24.37,410.09995,0.053900095424187465,2.2655735615454944,32.265573561545494
2013-02-20,23.64,397.6999,0.05402653888345558,2.1536508887036057,32.15365088870361
2013-02-21,23.04,389.79996,0.05413841807539421,1.9368467997480572,31.936846799748057
2013-02-22,23.3,394.19999,0.05424096952391217,1.9182103560835166,31.918210356083517
2013-02-25,22.46,379.09989,0.0543534181779419,1.8546251476182256,31.854625147618226
2013-02-26,23.0,382.79999,0.05446743452427917,2.149866608780279,32.14986660878028
2013-02-27,23.29,391.49994,0.054601090228081586,1.9136764517714724,31.913676451771472
2013-02-28,23.34,391.89499,0.054720055361662724,1.8954844512417388,31.89548445124174
2013-03-01,23.22,386.4,0.05483590428908402,2.0314065826979366,32.03140658269794
2013-03-04,23.1,379.59992,0.054965885198890035,2.2349543757721584,32.23495437577216
2013-03-05,23.33,385.0,0.055101820555577934,2.115799086102495,32.1157990861025
2013-03-06,23.215,384.59992,0.05523310795373188,1.9723510996433546,31.972351099643355
2013-03-07,23.55,387.5,0.055353440106197735,2.1005419588483782,32.10054195884838
2013-03-08,24.11,391.2999,0.05547997180534082,2.40069258056732,32.40069258056732
2013-03-11,24.44,392.09992,0.05561984547787948,2.6314630377110966,32.6314630377111
2013-03-12,24.72,393.99994,0.05578120043987543,2.7422103735611074,32.74221037356111
2013-03-13,24.48,393.59986,0.05595673317952799,2.4554376544804306,32.455437654480434
2013-03-14,24.98,401.09986,0.056121875191955405,2.469523717569217,32.46952371756922
2013-03-15,25.38,403.99994,0.05628814731724809,2.6395918611206106,32.63959186112061
2013-03-18,25.24,397.60087,0.05646114645213722,2.790999049432827,32.79099904943283
2013-03-19,24.55,390.99991,0.056627740785051124,2.408558449541683,32.40855844954169
2013-03-20,24.089,392.39991,0.056772435185989276,1.8115015425369734,31.811501542536973
2013-03-21,23.84,391.09986,0.056896102442626786,1.5879423001430055,31.587942300143006
2013-03-22,23.78,392.5,0.05701553610315395,1.4014020795120743,31.401402079512074
2013-03-25,23.69,393.29987,0.05712719943648232,1.2218798881674324,31.221879888167432
2013-03-26,24.005,398.69996,0.05722960665342487,1.1875581164637694,31.18755811646377
2013-03-27,24.03,400.59998,0.057324398778046355,1.0658469960026054,31.065846996002605
2013-03-28,23.84,398.7999,0.05741724826675614,0.9420071329424786,30.94200713294248
2013-04-01,22.94,388.29987,0.0575077859117013,0.6097342064985547,30.609734206498555
2013-04-02,22.985,385.59998,0.05759231885764126,0.7774030003399055,30.777403000339906
2013-04-03,22.4,375.1999,0.05768219921690247,0.7576446220381108,30.75764462203811
2013-04-04,22.51,375.39994,0.057776582693883874,0.820674323310957,30.820674323310957
2013-04-05,23.35,379.89991,0.057875954495863434,1.36293009585739,31.36293009585739
2013-04-08,23.33,388.39997,0.058002851190959874,0.801694337516718,30.801694337516718
2013-04-09,23.57,390.39994,0.058101100406221746,0.8873338874770553,30.887333887477055
2013-04-10,24.28,397.39991,0.05821261228145468,1.1463131184850184,31.14631311848502
2013-04-11,24.78,398.7999,0.05834463681031799,1.5121646745088668,31.512164674508867
2013-04-12,24.26,390.99991,0.05849014821003889,1.3903573139881367,31.390357313988137
2013-04-15,22.83,371.09986,0.05862884832856226,1.0728425933093106,31.07284259330931
2013-04-16,23.01,375.99991,0.05876765445994738,0.9133672121486889,30.91336721214869
2013-04-17,22.245,362.79999,0.05890440876240575,0.874481090043286,30.874481090043286
2013-04-18,22.4,367.89994,0.059041195591110145,0.6787476845023122,30.678747684502312
2013-04-19,22.475,366.2999,0.05917701151273036,0.7984666005880214,30.79846660058802
2013-04-22,22.88,371.19996,0.059315830272410164,0.86196617551456,30.86196617551456
2013-04-23,23.29,376.4,0.059445261203673265,0.9148036829373822,30.914803682937382
2013-04-24,23.375,382.09992,0.05959310314347564,0.60448005632621,30.60448005632621
2013-04-25,21.7,377.5,0.059732280333938556,-0.8489358260618047,29.151064173938195
2013-04-26,21.2,375.89997,0.059815382304762583,-1.2846004138987865,28.715399586101213
2013-04-29,21.2,380.59998,0.05987099049160792,-1.5868977836861653,28.413102216313835
2013-04-30,21.09,386.49994,0.05991684759914646,-2.06785800205925,27.93214199794075
2013-05-01,20.85,379.09989,0.05994838046680681,-1.876424440644609,28.12357555935539
2013-05-02,21.22,386.49994,0.05999470674076809,-1.967950555624462,28.032049444375538
2013-05-03,21.57,396.19996,0.060034929966139544,-2.2158368511872872,27.784163148812713
2013-05-06,21.99,398.09998,0.06005253115987731,-1.9169114536965388,28.08308854630346
2013-05-07,22.24,403.09998,0.06000280298216529,-1.947128682054771,28.05287131794523
2013-05-08,22.61,405.59998,0.05994107772981502,-1.7020999283914193,28.29790007160858
2013-05-09,22.66,404.09989,0.059867197067949456,-1.5323277497666972,28.467672250233303
2013-05-10,22.53,403.9,0.05979584665251439,-1.6215424629505577,28.378457537049442
2013-05-13,22.49,402.59995,0.05971551798578555,-1.551464555301365,28.448535444698635
2013-05-14,22.61,404.59992,0.05964819727023793,-1.5236558436824836,28.476344156317516
2013-05-15,22.21,404.59992,0.05957727055728404,-1.8949589012954782,28.105041098704522
2013-05-16,22.19,403.69996,0.05949568258747206,-1.828404680735165,28.171595319264835
2013-05-17,22.92,411.2999,0.05941539317802203,-1.5175452725811418,28.482454727418858
2013-05-20,23.2,417.5,0.0593519795310014,-1.5794514541930873,28.420548545806913
2013-05-21,23.02,415.79987,0.05928387269751925,-1.6302265607250561,28.369773439274944
2013-05-22,22.32,407.6999,0.05921041219656592,-1.820079131498705,28.179920868501295
2013-05-23,21.95,406.4,0.059115560341777694,-2.0745637228984535,27.925436277101547
2013-05-24,21.76,405.09995,0.059017524971019336,-2.147996414883682,27.852003585116318
2013-05-28,21.75,409.49997,0.058913880263647564,-2.37523220054727,27.62476779945273
2013-05-29,21.54,407.34787,0.058789194169343494,-2.4076530238984937,27.592346976101506
2013-05-30,21.47,405.0,0.05865078141057459,-2.2835664712827075,27.716433528717292
2013-05-31,21.01,397.99988,0.058519613733650264,-2.280799243639155,27.719200756360845
2013-06-03,21.38,400.59998,0.05839217826447729,-2.011905444906038,27.988094555093962
2013-06-04,21.36,396.4,0.05826666972478103,-1.7369078789031995,28.2630921210968
2013-06-05,21.25,393.99994,0.058137165031267195,-1.6560395340893734,28.343960465910627
2013-06-06,20.93,398.19993,0.057997328292430844,-2.164532066232983,27.835467933767017
2013-06-07,21.09,402.6999,0.05782510004209302,-2.1961620044408576,27.803837995559142
2013-06-10,20.83,400.1999,0.057656981329398456,-2.244318162327133,27.755681837672867
2013-06-11,20.29,393.59986,0.05748019998890345,-2.3341986684043974,27.665801331595603
2013-06-12,20.06,389.89991,0.05728721908153438,-2.276281564040538,27.723718435959462
2013-06-13,20.72,398.39997,0.05708590898538171,-2.0230244271988056,27.976975572801194
2013-06-14,20.57,395.09995,0.05690509158367592,-1.9131988394557737,28.086801160544226
2013-06-17,21.39,403.49991,0.05674924579390172,-1.5083155704072233,28.491684429592777
2013-06-18,21.04,406.79993,0.05661446885082219,-1.990761965501651,28.00923803449835
2013-06-19,20.59,402.39991,0.05646162783777661,-2.130153960374802,27.869846039625198
2013-06-20,19.79,391.69999,0.05630686318759977,-2.2653977475142,27.7346022524858
2013-06-21,19.55,389.39988,0.05614482377351043,-2.3127876400261087,27.68721235997389
2013-06-24,19.36,384.69986,0.05598162310044796,-2.176122569315094,27.823877430684906
2013-06-25,19.99,390.1999,0.055826385266133205,-1.7934499482066535,28.206550051793347
2013-06-26,19.62,391.4,0.055698212646207064,-2.1802804297254426,27.819719570274557
2013-06-27,19.44,392.5,0.05554376295401467,-2.360926959450758,27.639073040549242
2013-06-28,19.355,391.59989,0.05538123383062673,-2.3322850761377047,27.667714923862295
2013-07-01,20.17,395.29999,0.05521387617550865,-1.6560447000398035,28.343955299960196
2013-07-02,20.3,397.99988,0.05504698525714616,-1.6086935267059417,28.39130647329406
2013-07-03,20.51,397.79999,0.05489727000923272,-1.328133460700073,28.671866539299927
2013-07-05,21.17,406.4,0.05475134125494428,-1.0809450860093541,28.919054913990646
2013-07-08,20.79,410.1999,0.054597136380705256,-1.6057398836516583,28.39426011634834
2013-07-09,20.67,415.39994,0.05439859631385333,-1.9271736448588932,28.072826355141107
2013-07-10,20.39,412.09992,0.05418853206827916,-1.9410897302552748,28.058910269744725
2013-07-11,20.71,413.9,0.05399620553537977,-1.6390294710936821,28.360970528906318
2013-07-12,20.94,415.79987,0.05381647848993072,-1.4368847599709902,28.56311524002901
2013-07-15,21.06,415.09995,0.05364934578049013,-1.2098407510141662,28.790159248985834
2013-07-16,20.64,411.59989,0.05349365406978774,-1.3779821308226872,28.622017869177313
2013-07-17,21.18,413.7999,0.0533238260501564,-0.8853938871721105,29.11460611282789
2013-07-18,21.88,420.1999,0.05316609224909207,-0.4603866464592663,29.539613353540734
2013-07-19,22.18,424.18992,0.05301772136643904,-0.30958298501206727,29.690417014987933
2013-07-22,21.8,423.39997,0.05288075805532868,-0.5897113742034215,29.41028862579658
2013-07-23,21.79,421.79993,0.05278731279763388,-0.4756848429300753,29.524315157069925
2013-07-24,21.39,413.49991,0.052714240325017876,-0.4073336301132606,29.59266636988674
2013-07-25,20.61,415.99991,0.052652607717664376,-1.2934800718136863,28.706519928186314
2013-07-26,20.1,410.09995,0.05256833255034246,-1.4582705504788116,28.54172944952119
2013-07-29,19.67,404.79996,0.05247168752522658,-1.5705370113442179,28.429462988655782
2013-07-30,19.71,403.29987,0.05236992608384855,-1.4107843815257297,28.58921561847427
2013-07-31,19.77,404.79996,0.05227888108193368,-1.3924889708115096,28.60751102918849
2013-08-01,20.26,413.7999,0.052173814430632896,-1.3295191940144484,28.67048080598555
2013-08-02,20.28,415.79987,0.052068348737416247,-1.370012636132337,28.629987363867663
2013-08-05,20.2,414.89991,0.051949053046550654,-1.3536574335990927,28.646342566400907
2013-08-06,20.11,406.19996,0.051823674478109004,-0.9407745000608969,29.059225499939103
2013-08-07,20.06,406.2999,0.051719392496373987,-0.9535839993374999,29.0464160006625
2013-08-08,19.97,408.59986,0.05161198307328452,-1.1186490580664241,28.881350941933576
2013-08-09,20.09,408.69996,0.05149474679639473,-0.9559009558966522,29.044099044103348
2013-08-12,20.2,408.29987,0.05139874135459804,-0.7860994132460064,29.213900586753994
2013-08-13,20.4,409.59992,0.051307298553223905,-0.6154653828166303,29.38453461718337
2013-08-14,20.25,408.09998,0.05120599926192638,-0.6471672746721708,29.35283272532783
2013-08-15,19.83,405.79987,0.051102081801298216,-0.9072181516961848,29.092781848303815
2013-08-16,19.57,403.59986,0.05098993020181576,-1.0095286908626129,28.990471309137387
2013-08-19,19.18,398.19993,0.050885157974718015,-1.0824663435716566,28.917533656428343
2013-08-20,19.69,402.5,0.05078890419261108,-0.7525339375259605,29.24746606247404
2013-08-21,19.29,397.39991,0.050709314820566974,-0.861877145854983,29.138122854145017
2013-08-22,19.62,405.39994,0.05063345425064441,-0.9067993152039868,29.093200684796013
2013-08-23,19.85,407.6999,0.05055814242692859,-0.7625496116445412,29.23745038835546
2013-08-26,20.03,407.09992,0.05048556582845157,-0.5226698099173639,29.477330190082636
2013-08-27,19.62,400.59998,0.05042684721781976,-0.5809939869216514,29.41900601307835
2013-08-28,20.04,406.09986,0.050355177133503265,-0.4092303841908773,29.590769615809123
2013-08-29,19.8,403.5019,0.05028196108259787,-0.4888668325542973,29.511133167445703
2013-08-30,19.59,397.89994,0.050204401115188625,-0.38632819146948805,29.613671808530512
2013-09-03,19.11,400.29999,0.05015086474635931,-0.965390656458986,29.034609343541014
2013-09-04,19.205,406.19996,0.050075077271567715,-1.135494384707716,28.864505615292284
2013-09-05,19.7,412.29996,0.049996200001097245,-0.9134312606043942,29.086568739395606
2013-09-06,19.83,414.19999,0.049933661409880425,-0.8525220566358591,29.14747794336414
2013-09-09,20.57,421.79993,0.04987466393970926,-0.4671297585428924,29.532870241457108
2013-09-10,20.79,423.69996,0.04982060902362455,-0.3189900504853611,29.68100994951464
2013-09-11,20.84,424.79996,0.04977176395112154,-0.3030433355658708,29.69695666443413
2013-09-12,20.38,419.64798,0.049705822343566276,-0.47894794071645563,29.521052059283544
2013-09-13,20.77,420.59998,0.049652169973239464,-0.11370169770112071,29.88629830229888
2013-09-16,20.75,422.89994,0.04962277193243374,-0.2354672728599141,29.764532727140086
2013-09-17,20.97,425.79987,0.04959899978763062,-0.1492476617031464,29.850752338296854
2013-09-18,21.571,428.7999,0.049583497154413486,0.3096013785372165,30.309601378537216
2013-09-19,22.131,429.49997,0.04958578452862561,0.8339070325288347,30.833907032528835
2013-09-20,21.94,423.69996,0.04959645848603745,0.9259825233242758,30.925982523324276
2013-09-23,21.71,420.29999,0.049627167879855966,0.8517018363682176,30.851701836368218
2013-09-24,21.69,420.29999,0.04966393781786598,0.816247431790309,30.81624743179031
2013-09-25,21.82,422.59995,0.049701262138721745,0.8162491052392973,30.816249105239297
2013-09-26,22.05,423.49991,0.04971481640153134,0.9957797282849548,30.995779728284955
2013-09-27,21.69,421.79993,0.04973609320580056,0.7113193673198488,30.71131936731985
2013-09-30,21.38,419.89991,0.049737230196582105,0.49534151680589034,30.49534151680589
2013-10-01,22.0,425.39994,0.049719579025206524,0.8492940658518862,30.849294065851886
2013-10-02,22.39,426.99997,0.04973900216375611,1.1514475682462049,31.151447568246205
2013-10-03,22.53,424.59992,0.049786545020828125,1.3906369670799812,31.39063696707998
2013-10-04,23.36,429.49997,0.04984908496611923,1.9498195025243383,31.94981950252434
2013-10-07,23.16,425.0,0.049927341445172996,1.9408798858014755,31.940879885801476
2013-10-08,22.6,419.89991,0.05000015571785215,1.6049391140878981,31.604939114087898
2013-10-09,22.27,416.49994,0.05005327765439013,1.4228128601431713,31.42281286014317
2013-10-10,22.83,427.09992,0.05010924992503888,1.428343365755886,31.428343365755886
2013-10-11,23.16,431.69999,0.0501505334724651,1.510015201442151,31.51001520144215
2013-10-14,23.15,434.79996,0.050180826369194485,1.3313787019072905,31.33137870190729
2013-10-15,22.75,430.39994,0.05020014851117351,1.1438590927998291,31.14385909279983
2013-10-16,23.235,434.89991,0.05022542572238994,1.3919668736209339,31.391966873620934
2013-10-17,23.24,437.5,0.05025924720558142,1.2515793475581276,31.251579347558128
2013-10-18,24.02,445.99991,0.05028779993993216,1.5916457526922514,31.59164575269225
2013-10-21,23.53,442.39991,0.05036843817636388,1.2470074839360556,31.247007483936056
2013-10-22,23.26,444.69986,0.05044320714782378,0.8279128434117666,30.827912843411767
2013-10-23,22.32,435.59998,0.05050739240633363,0.31898087794891694,30.318980877948917
2013-10-24,22.02,433.39997,0.0505459999669627,0.11336513069836585,30.113365130698366
2013-10-25,22.28,435.69993,0.050577279478612375,0.24348287157815207,30.243482871578152
2013-10-28,23.08,437.6999,0.05061363171307676,0.9264184605494741,30.926418460549474
2013-10-29,24.32,444.59992,0.05068221798337476,1.7866899391690225,31.786689939169023
2013-10-30,24.07,440.99991,0.05078980927658536,1.671698680108694,31.671698680108694
2013-10-31,24.279,442.09992,0.05087926748707701,1.7852799143046525,31.785279914304652
2013-11-01,24.59,438.99994,0.05097686144506063,2.2111608842300683,32.21116088423007
2013-11-04,24.89,446.19996,0.05110082988010526,2.08881175153023,32.08881175153023
2013-11-05,24.27,443.09998,0.051218363732210705,1.5751440546247117,31.57514405462471
2013-11-06,24.585,444.79996,0.051310575117486136,1.762058240165171,31.76205824016517
2013-11-07,23.98,437.39991,0.051406951992986706,1.4946038248932965,31.494603824893296
2013-11-08,24.79,447.99988,0.051495212785988655,1.7201508513026162,31.720150851302616
2013-11-11,25.14,451.99997,0.051606499909379565,1.813863589155435,31.813863589155435
2013-11-12,24.43,445.09995,0.051728806240413976,1.4055109288320509,31.40551092883205
2013-11-13,24.62,449.29993,0.051838062954549305,1.3291619431854045,31.329161943185404
2013-11-14,25.065,452.29996,0.05193591623274328,1.5743871653668648,31.574387165366865
2013-11-15,25.09,454.09989,0.05204958597192994,1.454288735601068,31.454288735601068
2013-11-18,24.669,444.79996,0.05216395170673112,1.4664763674040664,31.466476367404066
2013-11-19,24.47,439.72489,0.052275217661892075,1.4832856638984495,31.48328566389845
2013-11-20,24.34,439.49997,0.0523800274459404,1.3189795089100187,31.31897950891002
2013-11-21,24.67,442.59995,0.05248131461412738,1.4417727758529537,31.441772775852954
2013-11-22,23.7,441.19996,0.05258492811829214,0.49953181760663057,30.49953181760663
2013-11-25,23.39,429.79996,0.05265583213563478,0.7585254543374589,30.75852545433746
2013-11-26,23.61,432.04987,0.052733284699094427,0.8265912010832643,30.826591201083264
2013-11-27,23.21,428.29987,0.05283633326116414,0.5802053329667238,30.580205332966724
2013-11-29,23.31,430.09995,0.05293992052737597,0.5405428281716205,30.54054282817162
2013-12-02,23.61,429.59992,0.053038412844222275,0.8247020851951383,30.82470208519514
2013-12-03,24.01,430.29999,0.05314836843284655,1.1402575948298157,31.140257594829816
2013-12-04,24.45,431.99997,0.053260917766872175,1.4412851225387513,31.44128512253875
2013-12-05,24.44,429.79996,0.053382718791030896,1.496109598923674,31.496109598923674
2013-12-06,23.82,428.39997,0.05350872059127458,0.8968657039595875,30.896865703959588
2013-12-09,23.71,427.89994,0.05361973669210298,0.7661178866333351,30.766117886633335
2013-12-10,23.46,423.99994,0.05371500780938509,0.6848399117211912,30.68483991172119
2013-12-11,23.18,418.09998,0.053814187612437316,0.6802892355237091,30.68028923552371
2013-12-12,23.59,420.29999,0.053912574404694026,0.9305455168328471,30.930545516832847
2013-12-13,23.75,419.79996,0.05400590074488509,1.0783250275332712,31.07832502753327
2013-12-16,24.22,425.99991,0.05408650065890471,1.1791555870916497,31.17915558709165
2013-12-17,24.21,423.69996,0.054167630739585665,1.2591770223427865,31.259177022342787
2013-12-18,25.2,425.39994,0.05425419306517595,2.1202695253257353,32.12026952532574
2013-12-19,25.21,422.79999,0.05437543111910842,2.2200682665952733,32.22006826659528
2013-12-20,25.24,426.4,0.054501861852520525,2.000406106085247,32.00040610608525
2013-12-23,24.98,425.79987,0.05461599745158102,1.7245153851964687,31.72451538519647
2013-12-24,25.59,431.69999,0.05473121746898272,1.9625339659523355,31.962533965952336
2013-12-26,25.62,431.89988,0.054865539084256225,1.9235802533744284,31.92358025337443
2013-12-27,25.92,435.39994,0.054989281368554216,1.9776701914883787,31.97767019148838
2013-12-30,25.47,433.19993,0.05510640654005854,1.5979085442950947,31.597908544295095
2013-12-31,25.32,437.19986,0.05520000081182685,1.1865673730694155,31.186567373069416
2014-01-02,24.96,430.09995,0.05525893706059264,1.1931339331859583,31.19313393318596
2014-01-03,25.29,430.99991,0.055316344158450374,1.4486606461788618,31.448660646178862
2014-01-06,24.88,428.9,0.055394529247383736,1.1212864057971146,31.121286405797115
2014-01-07,25.03,427.59995,0.055466227099853396,1.3126440654140445,31.312644065414045
2014-01-08,24.99,422.6999,0.05554791303187089,1.5099027162194751,31.509902716219475
2014-01-09,24.88,420.99991,0.055635272559858354,1.4575552594741623,31.457555259474162
2014-01-10,25.37,425.99991,0.05572921598953506,1.6293590040875046,31.629359004087505
2014-01-13,24.76,417.19986,0.05583730568735338,1.4646838844589674,31.464683884458967
2014-01-14,25.11,424.69986,0.055931511674507474,1.3558948222483096,31.35589482224831
2014-01-15,25.22,425.29999,0.056029951306383934,1.3904622696944244,31.390462269694424
2014-01-16,24.98,423.59986,0.0561205563348609,1.207340193430813,31.207340193430813
2014-01-17,25.03,424.49997,0.056216774160136644,1.1659810555252186,31.16598105552522
2014-01-21,25.29,427.29996,0.05632938849521893,1.2204545491684904,31.22045454916849
2014-01-22,25.92,429.59992,0.05646150211239476,1.6641432094353839,31.664143209435384
2014-01-23,25.75,419.59992,0.056619392671769346,1.992507364476996,31.992507364476996
2014-01-24,25.22,411.69999,0.056786377308150573,1.8410490300981799,31.84104903009818
2014-01-27,25.01,408.09998,0.056923211637570637,1.7796384691716582,31.77963846917166
2014-01-28,25.37,409.09989,0.0570273987573899,2.0400974413656563,32.04009744136566
2014-01-29,25.26,403.99994,0.05714482437686663,2.173494380435347,32.17349438043534
2014-01-30,25.7,408.09998,0.05726285620701086,2.331029527175989,32.331029527175986
2014-01-31,25.69,406.19996,0.05737023094778207,2.386214483820165,32.38621448382017
2014-02-03,24.58,397.29996,0.05748637725454351,1.7406646162249508,31.74066461622495
2014-02-04,24.75,402.27997,0.057597380938236485,1.5797273240876564,31.579727324087656
2014-02-05,24.58,395.99991,0.05769703987131125,1.73197740369433,31.73197740369433
2014-02-06,27.87,406.2999,0.05780978615146671,4.381889667637694,34.381889667637694
2014-02-07,28.14,405.99991,0.05801825552401821,4.584593478891605,34.584593478891605
2014-02-10,27.8,405.1999,0.058234310715405344,4.203463121548825,34.20346312154882
2014-02-11,28.32,415.59998,0.05845242922282168,4.027171584043895,34.0271715840439
2014-02-12,28.22,414.19999,0.05867531847510202,3.9166836743659275,33.91668367436593
2014-02-13,28.53,420.69993,0.05888750291993122,3.7560316437101413,33.756031643710145
2014-02-14,28.32,423.09998,0.0591040639482363,3.3130717255824997,33.3130717255825
2014-02-18,29.31,425.89997,0.0593017072498584,4.0534046613365255,34.05340466133653
2014-02-19,29.39,427.79999,0.05952848619516264,3.9237142009942865,33.92371420099428
2014-02-20,29.4,431.49994,0.05975985938631889,3.6136242603949604,33.61362426039496
2014-02-21,29.62,429.69986,0.059979049716544046,3.847010733867986,33.84701073386799
2014-02-24,30.4,440.1999,0.060247523056851514,3.8790463751262685,33.879046375126265
2014-02-25,30.45,438.29987,0.06050754578605362,3.9295505479536494,33.92955054795365
2014-02-26,29.21,437.39991,0.06077046598471582,2.6290036476272434,32.62900364762724
2014-02-27,29.0,438.59986,0.06099032628755776,2.2496514289228493,32.249651428922846
2014-02-28,29.11,445.0,0.06119945972120945,1.8762404240617947,31.876240424061795
2014-03-03,28.57,441.2999,0.06138443900835095,1.4810532040586288,31.48105320405863
2014-03-04,29.71,446.79993,0.06154144985454734,2.2132845128897394,32.21328451288974
2014-03-05,28.66,443.39997,0.06171905413868072,1.293773246480594,31.293773246480594
2014-03-06,29.56,448.19993,0.0618555333472258,1.8363542836607287,31.83635428366073
2014-03-07,29.24,448.69996,0.06203813187160392,1.4034927107365966,31.403492710736597
2014-03-10,29.38,446.99997,0.06220863984674585,1.5727398547637996,31.5727398547638
2014-03-11,28.8,438.19993,0.062387721335245706,1.4617048780358246,31.461704878035825
2014-03-12,29.13,436.19996,0.06255870300951655,1.8418962495970028,31.841896249597003
2014-03-13,28.77,429.09989,0.06273728448047881,1.8494381305278331,31.849438130527833
2014-03-14,28.79,428.7999,0.06291021426259735,1.8141064152196833,31.814106415219683
2014-03-17,30.11,435.1999,0.06308284823489115,2.6563507564601956,32.6563507564602
2014-03-18,30.68,440.99991,0.06328713508734708,2.770379122322094,32.7703791223221
2014-03-19,31.035,441.2999,0.06346651722394003,3.0272322957269857,33.02723229572699
2014-03-20,30.74,445.09995,0.0636518660441656,2.4085576063351937,32.408557606335194
2014-03-21,31.24,448.99994,0.06382415502286402,2.582958224183354,32.58295822418336
2014-03-24,30.91,444.69986,0.0640155108250181,2.4423112982859685,32.44231129828597
2014-03-25,30.77,449.79996,0.06419518848977368,1.8950067851073378,31.895006785107338
2014-03-26,30.2,445.69993,0.06435572618384743,1.5166573447600342,31.516657344760034
2014-03-27,30.15,449.49997,0.06450052810525146,1.1570145517053092,31.15701455170531
