date,MAS,XHB,beta,value,price
2021-08-06,60.43,75.76,0.8129090957747354,-1.1559930958939546,28.844006904106045
2021-08-09,59.18,75.41,0.8119626179433064,-2.05010101910473,27.94989898089527
2021-08-10,59.99,76.35,0.8107965367847316,-1.9143155835142522,28.085684416485748
2021-08-11,61.95,78.14,0.8097431797729927,-1.3233320674616493,28.67666793253835
2021-08-12,62.2,77.7,0.8087343582236618,-0.63865963397852,29.36134036602148
2021-08-13,62.6,77.51,0.80806511936562,-0.0331274020292085,29.96687259797079
2021-08-16,62.93,77.93,0.8074410992399347,0.0061151362318838665,30.006115136231884
2021-08-17,61.32,75.42,0.8069410521777008,0.46050584475780454,30.460505844757805
2021-08-18,59.91,75.29,0.8065805899353888,-0.8174526162354354,29.182547383764565
2021-08-19,59.99,75.01,0.8059950095704963,-0.4676856678829324,29.532314332117068
2021-08-20,60.73,76.21,0.8055217317936455,-0.6588111799937195,29.34118882000628
2021-08-23,60.86,76.21,0.8051384344818519,-0.49960009186192167,29.50039990813808
2021-08-24,61.2,77.27,0.8050226559619619,-1.0041006261807865,28.995899373819213
2021-08-25,61.92,78.18,0.8047948953687476,-0.9988649199286925,29.001135080071307
2021-08-26,61.71,77.6,0.8044983204779965,-0.7190696690925265,29.280930330907474
2021-08-27,61.99,78.64,0.8043512009146907,-1.2641784399312783,28.73582156006872
2021-08-30,61.91,78.72,0.8039570024195526,-1.3774952304671828,28.622504769532817
2021-08-31,60.72,78.1,0.8034845843230631,-2.0321460356312286,27.96785396436877
2021-09-01,61.23,78.61,0.8029556127508736,-1.8903407183461738,28.109659281653826
2021-09-02,61.77,78.88,0.8025417330504486,-1.5344919030193793,28.46550809698062
2021-09-03,61.19,78.34,0.8021836193979239,-1.6530647436333652,28.346935256366635
2021-09-07,59.01,77.09,0.8016391950470826,-2.788365546179598,27.211634453820402
2021-09-08,58.18,76.43,0.8008673527197091,-3.03029176836737,26.96970823163263
2021-09-09,59.44,76.86,0.7998474134276015,-2.036272196045452,27.963727803954548
2021-09-10,59.54,76.59,0.798951439043294,-1.651690716325895,28.348309283674105
2021-09-13,59.86,76.55,0.7981058651520572,-1.2350039773899724,28.764996022610028
2021-09-14,58.96,75.4,0.79723656976336,-1.1516373601573449,28.848362639842655
2021-09-15,58.47,76.01,0.7965736474417583,-2.077562942048054,27.922437057951946
2021-09-16,58.14,76.27,0.7957674041076785,-2.553179911292638,27.446820088707362
2021-09-17,57.23,75.94,0.7949152713964469,-3.135865709846179,26.86413429015382
2021-09-20,56.81,74.5,0.7940141484874185,-2.344054062312672,27.655945937687328
2021-09-21,56.22,74.1,0.7933653391499326,-2.5683716310100024,27.431628368989998
2021-09-22,56.51,74.95,0.792656972553803,-2.899640092907539,27.10035990709246
2021-09-23,56.67,75.19,0.7919148602014521,-2.8740783385471786,27.12592166145282
2021-09-24,56.08,75.03,0.7912467364843797,-3.2872426384230096,26.71275736157699
2021-09-27,56.11,75.6,0.7903169268801076,-3.6379596721361267,26.362040327863873
2021-09-28,55.05,73.73,0.789487007467975,-3.158877060613797,26.841122939386203
2021-09-29,55.69,74.11,0.7887302927434533,-2.7628019952173233,27.237198004782677
2021-09-30,55.55,71.76,0.7880402943051111,-0.9997715193347787,29.00022848066522
2021-10-01,55.88,72.01,0.7878290814678903,-0.8515721565027832,29.148427843497217
2021-10-04,55.99,71.78,0.7875010834352429,-0.5368277689817376,29.463172231018262
2021-10-05,55.87,71.94,0.7872166008256395,-0.7623622633965041,29.237637736603496
2021-10-06,56.14,72.16,0.7868693910224106,-0.6404952561771466,29.359504743822853
2021-10-07,57.12,73.42,0.786343913727909,-0.6133701459030831,29.386629854096917
2021-10-08,56.87,72.54,0.7857571320383833,-0.12882235806432618,29.871177641935674
2021-10-11,56.75,72.38,0.7852265599649776,-0.08469841026507652,29.915301589734923
2021-10-12,56.65,72.39,0.7844922877517834,-0.13939671035159762,29.860603289648402
2021-10-13,56.81,72.77,0.7836397925462218,-0.21546770358855838,29.78453229641144
2021-10-14,58.56,74.78,0.7830527818429381,0.00331297378508566,30.003312973785086
2021-10-15,59.27,74.72,0.7826121727431846,0.7932184526292474,30.793218452629247
2021-10-18,60.1,75.86,0.7823567934935995,0.7504136455755415,30.75041364557554
2021-10-19,59.85,75.67,0.7821729285002613,0.662974500385225,30.662974500385225
2021-10-20,60.6,76.73,0.781951019441162,0.6008982782796437,30.600898278279644
2021-10-21,61.14,76.93,0.7816173803945898,1.010174926244197,31.010174926244197
2021-10-22,61.01,77.22,0.7813501323203412,0.6741427822232495,30.67414278222325
2021-10-25,61.51,77.45,0.7815779491094417,0.9767878414737368,30.976787841473737
2021-10-26,61.08,76.8,0.781625422410328,1.0511675588868172,31.051167558886817
2021-10-27,64.26,76.49,0.7817524483134428,4.463755228504766,34.463755228504766
2021-10-28,65.5,77.97,0.7826325356573064,4.478141194799818,34.47814119479982
2021-10-29,65.55,77.58,0.783490943641549,4.766772592288625,34.766772592288625
2021-11-01,64.64,78.52,0.7843892728559345,3.049754295352024,33.049754295352024
2021-11-02,64.09,78.17,0.784862423488092,2.737304355935855,32.737304355935855
2021-11-03,64.16,78.72,0.785482853170843,2.326789798391239,32.32678979839124
2021-11-04,64.67,79.46,0.7860081191071565,2.2137948557453484,32.21379485574535
2021-11-05,64.17,80.06,0.7863962560748324,1.211115738648914,31.211115738648914
2021-11-08,64.05,80.12,0.7864300806685356,1.0412219368369193,31.04122193683692
2021-11-09,65.72,81.63,0.7863033227993563,1.5340597598885495,31.53405975988855
2021-11-10,64.44,80.41,0.7862929011376694,1.2141878195200064,31.214187819520006
2021-11-11,64.58,80.84,0.7861363299485711,1.0287390869575077,31.028739086957508
2021-11-12,66.71,82.45,0.7862188444927549,1.8862562715723499,31.88625627157235
2021-11-15,67.24,82.14,0.7864452273435018,2.6413890260047594,32.64138902600476
2021-11-16,68.48,83.73,0.7868902696776898,2.593677719887026,32.593677719887026
2021-11-17,68.09,83.62,0.7873136065074137,2.254836223850063,32.25483622385006
2021-11-18,67.75,83.86,0.7877672339599078,1.6878397601221309,31.68783976012213
2021-11-19,67.6,84.05,0.7880931933120181,1.360767102124882,31.360767102124882
2021-11-22,68.28,84.03,0.7882939593556404,2.039658595345543,32.03965859534554
2021-11-23,68.22,83.98,0.7887751249244366,1.9786650088458089,31.97866500884581
2021-11-24,68.38,83.84,0.7892803821018023,2.206732764584885,32.206732764584885
2021-11-26,67.08,82.31,0.7899980440338424,2.0552609955744288,32.05526099557443
2021-11-29,67.34,82.37,0.790660486439063,2.2132957320143873,32.21329573201439
2021-11-30,65.9,80.32,0.7912988731175551,2.3428745111979836,32.342874511197984
2021-12-01,65.67,80.13,0.7919963506910639,2.207332419125059,32.20733241912506
2021-12-02,67.54,82.88,0.7929251329206716,1.8223649835347544,31.822364983534754
2021-12-03,68.76,82.59,0.7938560500067849,3.1954288299396296,33.19542882993963
2021-12-06,68.49,84.25,0.7949193178085993,1.5180474746255044,31.518047474625504
2021-12-07,68.6,85.37,0.7955543754734236,0.6835229658338164,30.683522965833816
2021-12-08,68.85,85.82,0.7959325279844317,0.5430704483760707,30.54307044837607
2021-12-09,68.44,85.48,0.7962764344554663,0.3742903827467359,30.374290382746736
2021-12-10,68.71,86.27,0.7967878502779295,-0.028887843476979924,29.97111215652302
2021-12-13,68.29,84.64,0.797324024481095,0.8044945679201305,30.80449456792013
2021-12-14,68.14,83.57,0.79818686991421,1.4355232812694823,31.435523281269482
2021-12-15,69.3,84.85,0.799040049997127,1.50145175774378,31.50145175774378
2021-12-16,68.75,83.5,0.7999724955859112,1.952296618576412,31.952296618576412
2021-12-17,66.47,81.56,0.8010948282728458,1.1327058060666957,31.132705806066696
2021-12-20,64.74,79.58,0.8020520205224092,0.9127002068266705,30.91270020682667
2021-12-21,66.38,81.67,0.8030597019119017,0.7941141448549871,30.794114144854987
2021-12-22,67.45,82.87,0.8041510774592688,0.8100002109503919,30.810000210950392
2021-12-23,68.0,83.33,0.8051514803083027,0.9067271459091302,30.90672714590913
2021-12-27,69.22,84.55,0.8061238084814076,1.062231992896983,31.062231992896983
2021-12-28,69.57,84.78,0.8067886865741666,1.1704551522421553,31.170455152242155
2021-12-29,70.23,85.57,0.8074609904059177,1.1355630509656294,31.13556305096563
2021-12-30,69.68,85.05,0.8080770432631307,0.9530474704707501,30.95304747047075
2021-12-31,70.22,85.78,0.8087034977305166,0.8494139646762875,30.849413964676287
2022-01-03,69.42,84.1,0.8092981796988882,1.3580230873235166,31.358023087323517
2022-01-04,70.21,85.09,0.8100180323716258,1.28556562549835,31.28556562549835
2022-01-05,68.32,82.76,0.8106416861332096,1.2312940556155638,31.231294055615564
2022-01-06,68.65,82.55,0.8112496572982397,1.681340790030319,31.68134079003032
2022-01-07,67.07,79.71,0.8119755557806304,2.3474284487259496,32.34742844872595
2022-01-10,66.61,79.49,0.8128591537674846,1.9958258670226456,31.995825867022646
2022-01-11,67.48,80.92,0.8136717430469226,1.637682552643028,31.637682552643028
2022-01-12,68.32,80.89,0.81428682705974,2.4523385591376297,32.45233855913763
2022-01-13,68.14,80.56,0.815096152025412,2.4758539928328105,32.47585399283281
2022-01-14,67.28,78.88,0.8159352695172726,2.919025940477539,32.91902594047754
2022-01-18,65.9,76.63,0.8168889124680674,3.3018026375720027,33.301802637572
2022-01-19,65.59,75.21,0.8178422210552732,4.080086554432917,34.08008655443292
2022-01-20,65.14,73.66,0.8190157455480156,4.811300182933174,34.811300182933174
2022-01-21,64.26,72.83,0.820267844150813,4.519892910496296,34.519892910496296
2022-01-24,65.0,75.18,0.8214546722627328,3.243037739287743,33.24303773928774
2022-01-25,63.44,73.77,0.8217903396001306,2.8165266476983675,32.81652664769837
2022-01-26,62.34,72.02,0.8220316760418409,3.1372786914666264,33.137278691466626
2022-01-27,61.56,70.94,0.8222520912544785,3.2294366464073008,33.2294366464073
2022-01-28,62.6,72.64,0.8228117417713072,2.8309550777322414,32.83095507773224
2022-01-31,63.33,74.44,0.8233737928116162,2.038054863103291,32.03805486310329
2022-02-01,63.36,74.44,0.8238858904880274,2.0299343120712408,32.02993431207124
2022-02-02,63.64,74.89,0.8244267525707283,1.8986804999781555,31.898680499978155
2022-02-03,62.63,73.09,0.8251574083107345,2.3192450265684172,32.31924502656842
2022-02-04,61.46,71.53,0.8260059162377883,2.3757968115110017,32.375796811511
2022-02-07,60.32,71.62,0.8267930714048909,1.105080225981709,31.10508022598171
2022-02-08,59.15,72.74,0.8274146273960663,-1.0361399967898635,28.963860003210137
2022-02-09,60.57,74.44,0.8276995897567988,-1.043957461496099,28.9560425385039
2022-02-10,58.27,71.75,0.8278248969623739,-1.1264363570503235,28.873563642949676
2022-02-11,57.73,70.64,0.8277768981985332,-0.7441600887443869,29.255839911255613
2022-02-14,57.25,70.56,0.8278207655585244,-1.1610332178094822,28.838966782190518
2022-02-15,58.03,71.96,0.8278540611809319,-1.5423782425798507,28.45762175742015
2022-02-16,58.68,72.23,0.827931054967608,-1.1214601003103297,28.87853989968967
2022-02-17,57.75,70.34,0.8281576789290941,-0.5026111358724776,29.497388864127522
2022-02-18,57.56,70.29,0.8283555882077248,-0.6651142951209792,29.33488570487902
2022-02-22,55.91,68.04,0.8285319593572372,-0.46331451466642903,29.53668548533357
2022-02-23,55.08,66.19,0.8286910812991154,0.22893732881155415,30.228937328811554
2022-02-24,55.35,67.92,0.8289827602960964,-0.954509079310867,29.045490920689133
2022-02-25,56.63,70.06,0.8290176827481255,-1.4509788533336732,28.549021146666327
2022-02-28,56.04,70.05,0.8288909779247134,-2.0238130036261737,27.976186996373826
2022-03-01,54.58,69.14,0.8286673045833087,-2.7140574388899665,27.285942561110033
2022-03-02,56.21,71.16,0.8284109105683022,-2.739720396040383,27.260279603959617
2022-03-03,55.74,70.39,0.8277938033117397,-2.528405815113352,27.471594184886648
2022-03-04,54.83,69.28,0.8275920596326066,-2.505577891346988,27.494422108653012
2022-03-07,51.93,65.57,0.8275964098432075,-2.3354965934191085,27.66450340658089
2022-03-08,52.48,65.67,0.8276909522548067,-1.8744648345731605,28.12553516542684
2022-03-09,54.11,68.12,0.8279030960324524,-2.286758901730657,27.713241098269343
2022-03-10,53.85,67.64,0.8281279879001717,-2.164577101567616,27.835422898432384
2022-03-11,53.73,66.97,0.8281458521619925,-1.730927719288644,28.269072280711356
2022-03-14,54.11,66.25,0.8280681524503704,-0.7495150998370335,29.250484900162967
2022-03-15,55.65,68.45,0.8281620120513055,-1.0376897249118642,28.962310275088136
2022-03-16,56.12,69.88,0.8280510436516324,-1.7442069303760732,28.255793069623927
2022-03-17,56.93,70.96,0.8279470683353605,-1.8211239690771706,28.17887603092283
2022-03-18,57.4,71.88,0.8278339949899096,-2.1047075598747043,27.895292440125296
2022-03-21,55.88,69.7,0.8276813262964375,-1.809388442861696,28.190611557138304
2022-03-22,55.2,69.74,0.8275858255809793,-2.515835476017486,27.484164523982514
2022-03-23,53.36,66.99,0.8272966311773926,-2.0606013225735254,27.939398677426475
2022-03-24,52.92,66.26,0.8270624450767463,-1.8811576107852161,28.118842389214784
2022-03-25,52.3,65.57,0.8268211012507997,-1.914659609014933,28.085340390985067
2022-03-28,52.91,66.11,0.82656875801519,-1.7344605923842167,28.265539407615783
2022-03-29,54.9,68.22,0.8263738789882781,-1.47522602458033,28.52477397541967
2022-03-30,53.35,65.76,0.8262359543995516,-0.9832763613145161,29.016723638685484
2022-03-31,51.0,63.2,0.8260469220181378,-1.2061654715463135,28.793834528453687
2022-04-01,51.55,63.71,0.8258219784657441,-1.063118248052561,28.93688175194744
2022-04-04,51.96,64.39,0.8256077267832695,-1.2008815275747224,28.799118472425278
2022-04-05,50.78,63.06,0.8252183956997974,-1.2582720328292254,28.741727967170775
2022-04-06,50.76,61.59,0.8246135208295944,-0.027946747894723956,29.972053252105276
2022-04-07,50.66,61.27,0.8243254642895809,0.15357880297737125,30.15357880297737
2022-04-08,50.67,61.47,0.8241452855194629,0.009789299118622807,30.009789299118623
2022-04-11,50.14,61.78,0.8236909816917928,-0.7476288489189571,29.252371151081043
2022-04-12,49.67,61.58,0.8230377650415527,-1.0126655712588146,28.987334428741185
2022-04-13,50.45,62.63,0.8221758803721118,-1.042875387705358,28.957124612294642
2022-04-14,49.39,61.45,0.8211723640802373,-1.071041772730581,28.92895822726942
2022-04-18,49.17,60.9,0.8199281923740162,-0.7636269155775821,29.236373084422418
2022-04-19,51.02,63.21,0.818527488133117,-0.719122524894324,29.280877475105676
2022-04-20,51.86,63.89,0.8171632146014648,-0.3485577808875888,29.65144221911241
2022-04-21,52.16,63.08,0.8161255712352852,0.6787989664782117,30.67879896647821
2022-04-22,50.93,61.34,0.8154221733329159,0.9120038877589352,30.912003887758935
2022-04-25,52.22,62.96,0.8146844518716738,0.9274669101594171,30.927466910159417
2022-04-26,52.73,61.49,0.8139275603582121,2.681594313573534,32.681594313573534
2022-04-27,54.9,61.39,0.813608163270683,4.952594856812773,34.95259485681277
2022-04-28,55.06,63.09,0.813968470919914,3.70672916966263,33.70672916966263
2022-04-29,52.69,61.29,0.8140710235844372,2.7955869645098446,32.795586964509845
2022-05-02,52.92,62.64,0.8139635404442426,1.9333238265726465,31.933323826572646
2022-05-03,53.89,63.36,0.8135593941608115,2.3428767859709865,32.34287678597099
2022-05-04,55.81,65.46,0.8132399477576014,2.5753130197874157,32.575313019787416
2022-05-05,54.04,62.27,0.8133148697947915,3.3948830578783316,33.39488305787833
2022-05-06,53.06,61.36,0.8141173440500293,3.1057597690902057,33.105759769090206
2022-05-09,53.76,61.1,0.8148523373303677,3.9725221891145353,33.972522189114535
2022-05-10,53.18,60.26,0.8158353467896458,4.017762002455946,34.017762002455946
2022-05-11,52.36,58.1,0.8167400985656296,4.907400273336918,34.90740027333692
2022-05-12,54.56,60.09,0.817947814425066,5.40951583119778,35.40951583119778
2022-05-13,55.37,61.3,0.8194468343673739,5.137909053279984,35.137909053279984
2022-05-16,55.3,60.66,0.8208248968535188,5.508761756865553,35.50876175686555
2022-05-17,56.21,62.29,0.8221371521145368,4.999076794785509,34.99907679478551
2022-05-18,54.32,58.87,0.8234319178159353,5.8445629981758955,35.844562998175896
2022-05-19,53.98,59.31,0.8248302516344111,5.059317775563066,35.059317775563066
2022-05-20,54.29,59.12,0.8258986084010597,5.462874271329355,35.462874271329355
2022-05-23,54.77,59.14,0.8273944675471382,5.837891189262251,35.83789118926225
2022-05-24,54.55,57.59,0.8291620837112181,6.798555599070944,36.798555599070944
2022-05-25,55.75,59.62,0.8313289056276428,6.186170646479937,36.18617064647994
2022-05-26,57.11,61.96,0.8336473384675871,5.457210908548305,35.457210908548305
2022-05-27,57.84,63.22,0.8359381387574824,4.991990867751973,34.99199086775197
2022-05-31,56.69,62.41,0.8381324122532938,4.382156151271936,34.382156151271936
2022-06-01,55.67,61.79,0.8401853253797965,3.754948744782375,33.754948744782375
2022-06-02,56.85,63.23,0.8420009994430904,3.6102768052134024,33.6102768052134
2022-06-03,56.33,62.59,0.8437106239290865,3.522152048278471,33.52215204827847
2022-06-06,57.0,62.89,0.84557685524443,3.821671573677797,33.8216715736778
2022-06-07,57.13,63.16,0.8475186971438807,3.600719088392502,33.6007190883925
2022-06-08,56.37,61.92,0.8493129188043441,3.780544067635006,33.780544067635006
2022-06-09,56.7,61.63,0.8508887676323861,4.259725250816047,34.25972525081605
2022-06-10,54.72,58.98,0.8527350139027013,4.425688880018676,34.425688880018676
2022-06-13,52.28,55.96,0.8548598210011347,4.442044416776504,34.442044416776504
2022-06-14,51.21,55.52,0.8570438273694482,3.6269267044482376,33.62692670444824
2022-06-15,50.95,55.71,0.8592055402532702,3.083659352490315,33.083659352490315
2022-06-16,47.71,52.03,0.8611564903022363,2.904027809574643,32.90402780957464
2022-06-17,47.62,52.27,0.8632951033618352,2.4955649472768684,32.49556494727687
2022-06-21,47.26,52.49,0.8651871469437468,1.8463266569227272,31.846326656922727
2022-06-22,47.33,52.84,0.866910802898546,1.5224331748408204,31.52243317484082
2022-06-23,49.53,54.73,0.8685988074030122,1.9915872708331435,31.991587270833143
2022-06-24,51.8,56.26,0.8704274409703258,2.829752171009474,32.829752171009474
2022-06-27,51.69,56.34,0.8725282647721375,2.5317575627377664,32.531757562737766
2022-06-28,51.24,55.17,0.8743793951056609,3.000488772020688,33.00048877202069
2022-06-29,50.45,54.94,0.8763632616396901,2.3026024055154295,32.30260240551543
2022-06-30,50.6,54.71,0.8781941400804174,2.5539985962003655,32.553998596200366
2022-07-01,51.61,56.56,0.8801992730742788,1.825929114918786,31.825929114918786
2022-07-05,52.66,57.95,0.882055169343607,1.544902936537973,31.544902936537973
2022-07-06,52.41,57.58,0.8834879076896003,1.5387662752328168,31.538766275232817
2022-07-07,52.45,58.41,0.8848870882335585,0.7637451762778511,30.76374517627785
2022-07-08,52.56,58.38,0.8861595020309718,0.8260082714318671,30.826008271431867
2022-07-11,52.71,58.09,0.8877107851168548,1.1428804925619076,31.142880492561908
2022-07-12,52.81,58.5,0.8894572930888018,0.7767483543050915,30.77674835430509
2022-07-13,53.18,58.6,0.8912110331739761,0.9550334560049976,30.955033456004998
2022-07-14,53.07,57.96,0.8930219055993095,1.31045035146402,31.31045035146402
2022-07-15,53.6,58.66,0.8948700097808118,1.1069252262575873,31.106925226257587
2022-07-18,53.06,58.4,0.8968258874514076,0.6853681728378049,30.685368172837805
2022-07-19,54.32,60.37,0.8986559904455391,0.0681378568028066,30.068137856802807
2022-07-20,54.8,60.7,0.90002641688736,0.16839649493724806,30.168396494937248
2022-07-21,56.3,61.97,0.9013165222399828,0.4454151167882614,30.44541511678826
2022-07-22,56.31,62.18,0.9027968108483831,0.17409430144753912,30.17409430144754
2022-07-25,55.41,61.39,0.9036580300920025,-0.06556646734804161,29.93443353265196
2022-07-26,55.11,60.77,0.90380622339837,0.1856958040810497,30.18569580408105
2022-07-27,53.92,62.03,0.9044461446852182,-2.1827943548240825,27.817205645175918
2022-07-28,55.28,63.31,0.9046013061426121,-1.990308691888778,28.009691308111222
2022-07-29,55.38,64.0,0.9051152879306604,-2.547378427562265,27.452621572437735
2022-08-01,55.03,64.43,0.9053807355963782,-3.3036807944746513,26.69631920552535
2022-08-02,53.23,62.46,0.9054441547187423,-3.324041903732649,26.67595809626735
2022-08-03,52.23,62.83,0.9051515258345589,-4.64067036818534,25.35932963181466
2022-08-04,52.89,63.92,0.9044918666334221,-4.925120115208337,25.074879884791663
2022-08-05,52.72,64.12,0.9034388296759674,-5.208497758823036,24.791502241176964
2022-08-08,52.98,64.87,0.9022228369111438,-5.547195430425909,24.45280456957409
2022-08-09,51.2,62.74,0.9005493779469331,-5.300467972390585,24.699532027609415
2022-08-10,53.65,64.92,0.8988646865189822,-4.704295448812331,25.29570455118767
2022-08-11,54.76,65.46,0.8973586600598824,-3.9810978875199012,26.0189021124801
2022-08-12,55.58,66.7,0.8958978503651301,-4.176386619354183,25.823613380645817
2022-08-15,55.44,66.77,0.8944845716193199,-4.284734847021994,25.715265152978006
2022-08-16,56.04,67.45,0.8927065861056787,-4.173059232828031,25.82694076717197
2022-08-17,56.29,66.33,0.8911266847965326,-2.818433002554002,27.181566997445998
2022-08-18,56.29,66.59,0.8898326262859189,-2.9639545843793442,27.036045415620656
2022-08-19,55.38,64.67,0.8883507148817273,-2.069640731401307,27.930359268598693
2022-08-22,52.99,62.96,0.8868526810047299,-2.846244796057796,27.153755203942204
2022-08-23,52.36,62.77,0.8852593296267447,-3.2077281206707653,26.792271879329235
2022-08-24,52.53,63.24,0.883709039268407,-3.3557596433340606,26.64424035666594
2022-08-25,53.29,64.37,0.8821789985572981,-3.4958621371332796,26.50413786286672
2022-08-26,51.01,61.39,0.8806957109938749,-3.0559096979139824,26.944090302086018
2022-08-29,50.79,61.0,0.8794934511335006,-2.8591005191435386,27.14089948085646
2022-08-30,51.06,60.54,0.8783449475591718,-2.1150031252322563,27.884996874767744
2022-08-31,50.87,59.79,0.87737694740033,-1.5883676850657338,28.411632314934266
2022-09-01,50.77,59.78,0.8764221891342734,-1.6225184664468628,28.377481533553137
2022-09-02,49.86,59.38,0.8754675601192455,-2.125263719880806,27.874736280119194
2022-09-06,49.26,58.77,0.874278912930294,-2.121371712913387,27.878628287086613
2022-09-07,50.85,60.43,0.8729128067421436,-1.9001209114277344,28.099879088572266
2022-09-08,51.18,60.99,0.8715143749742689,-1.9736617296806571,28.026338270319343
2022-09-09,52.28,62.06,0.8700688841422408,-1.716474949867468,28.283525050132532
2022-09-12,52.7,62.63,0.8688514916030846,-1.716168919101186,28.283831080898814
2022-09-13,49.43,58.96,0.8677219899552762,-1.730888527763085,28.269111472236915
2022-09-14,48.64,58.28,0.866659433963028,-1.8689118113652725,28.131088188634727
2022-09-15,48.99,58.06,0.8656234804588349,-1.2680992754399512,28.73190072456005
2022-09-16,48.77,57.79,0.8648634350825731,-1.210457913421898,28.789542086578102
2022-09-19,49.4,58.68,0.8641644582035608,-1.309170407384947,28.690829592615053
2022-09-20,48.33,57.27,0.8632747842002697,-1.1097468911494488,28.89025310885055
2022-09-21,47.61,56.65,0.8621788198002941,-1.2324301416866632,28.767569858313337
2022-09-22,46.6,55.45,0.8610834242875829,-1.1470758767464702,28.85292412325353
2022-09-23,46.75,55.36,0.859879667809469,-0.8529384099322002,29.1470615900678
2022-09-26,45.6,53.98,0.858882095194938,-0.7624554986227494,29.23754450137725
2022-09-27,45.89,54.21,0.8578162349581152,-0.6122180970794275,29.387781902920572
2022-09-28,48.86,56.81,0.8568860436144592,0.18030386226256923,30.18030386226257
2022-09-29,47.28,55.11,0.8561532935223063,0.09739199398570264,30.097391993985703
2022-09-30,46.69,54.69,0.8553745974559673,-0.09043673486685577,29.909563265133144
2022-10-03,48.53,56.85,0.8547004059572426,-0.05971807866924195,29.940281921330758
2022-10-04,50.31,59.32,0.8539870951459269,-0.3485144840563805,29.65148551594362
2022-10-05,49.91,58.82,0.8530856386674367,-0.2684972664186276,29.731502733581372
2022-10-06,50.58,58.9,0.8522523459144233,0.3823368256404649,30.382336825640465
2022-10-07,48.62,57.17,0.851502084782898,-0.06037418703828479,29.939625812961715
2022-10-10,48.95,57.29,0.8505196635417159,0.22372847569509702,30.223728475695097
2022-10-11,48.78,57.41,0.8496001463407467,0.004455598577742137,30.004455598577742
2022-10-12,48.42,56.65,0.848697628413516,0.34127935037432167,30.34127935037432
2022-10-13,48.6,56.79,0.8479463440958543,0.4451271187964352,30.445127118796435
2022-10-14,46.89,54.79,0.8471484900062252,0.474734232558923,30.474734232558923
2022-10-17,47.81,56.2,0.8461991399777531,0.253608333250277,30.253608333250277
2022-10-18,48.66,57.47,0.8452204432286394,0.08518112765008823,30.08518112765009
2022-10-19,46.35,54.73,0.8442582649195469,0.1437451609532019,30.143745160953202
2022-10-20,44.67,53.4,0.8432381493285429,-0.3589171741441888,29.64108282585581
2022-10-21,46.39,55.06,0.8426908179445268,-0.008556436025649816,29.99144356397435
2022-10-24,47.08,55.92,0.8421256606822356,-0.011666945350619073,29.98833305464938
2022-10-25,48.34,58.35,0.8416829127782406,-0.7721979606103346,29.227802039389665
2022-10-26,45.57,57.77,0.8412339837995972,-3.0280872441027356,26.971912755897264
2022-10-27,46.02,57.99,0.8402193518967621,-2.7043202164932367,27.295679783506763
2022-10-28,47.1,58.98,0.8396514661580285,-2.422643474000523,27.577356525999477
2022-10-31,46.27,58.34,0.8392158442982055,-2.6898523563573065,27.310147643642694
2022-11-01,45.66,58.09,0.8388069476139365,-3.066295586893574,26.933704413106426
2022-11-02,44.12,55.86,0.8384052461534959,-2.713317050134279,27.28668294986572
2022-11-03,42.91,54.92,0.8381038432794565,-3.118663072907758,26.881336927092242
2022-11-04,43.55,56.05,0.837522885133218,-3.3931577117168743,26.606842288283126
2022-11-07,44.57,56.8,0.836632090336705,-2.950702731124842,27.049297268875158
2022-11-08,45.54,57.21,0.8358963841907122,-2.281632139550645,27.718367860449355
2022-11-09,45.05,56.21,0.8353844941350691,-1.906962415332238,28.093037584667762
2022-11-10,50.18,62.02,0.8349624857401836,-1.6043733656061931,28.395626634393807
2022-11-11,51.1,62.83,0.8341814816554249,-1.3116224924103435,28.688377507589657
2022-11-14,49.72,61.02,0.8335351770385216,-1.1423165028905942,28.857683497109406
2022-11-15,50.94,62.3,0.8327237607179578,-0.9386902927287721,29.061309707271228
2022-11-16,50.34,61.45,0.8322623790903682,-0.8025231951031202,29.19747680489688
2022-11-17,49.07,60.59,0.8319830125927526,-1.3398507329948828,28.660149267005117
2022-11-18,49.93,60.95,0.8316092939100366,-0.7565864638167312,29.24341353618327
2022-11-21,49.58,60.58,0.8314580662882618,-0.789729655742903,29.210270344257097
2022-11-22,50.26,61.71,0.8312317468442183,-1.0353110977567113,28.96468890224329
2022-11-23,50.68,62.02,0.8308906298320137,-0.8518368621814929,29.148163137818507
2022-11-25,50.93,62.07,0.8304035204035781,-0.6131465114500969,29.386853488549903
2022-11-28,49.78,60.75,0.8298564697428422,-0.6337805368776657,29.366219463122334
2022-11-29,49.87,61.16,0.8293249752760381,-0.8515154878824873,29.148484512117513
2022-11-30,50.78,62.28,0.8288891858145693,-0.8432184925313777,29.156781507468622
2022-12-01,51.76,63.06,0.8284737656923786,-0.48355566456140053,29.5164443354386
2022-12-02,50.92,62.63,0.8280916733220747,-0.9433815001615358,29.056618499838464
2022-12-05,49.41,61.19,0.8276008448511796,-1.2308956964436817,28.76910430355632
2022-12-06,48.42,60.35,0.8269523687044464,-1.4865754513133425,28.513424548686658
2022-12-07,48.92,61.46,0.8262332157433399,-1.8602934395856678,28.139706560414332
2022-12-08,49.65,61.85,0.8254664969139783,-1.4051028341295648,28.594897165870435
2022-12-09,49.32,61.38,0.8248901246499397,-1.3117558510133023,28.688244148986698
